ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,rewardPEOP,update2OP,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_alpha22,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
156,1,1,B,0,1,l,63,1,0.82,0B,1B,0,1,0,1,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.25454745862276,1,1,0,0B,1B,0.5,0.5,0.5,0.5,0,0,-0.5,-0.0702419715163928,-0.5,0.492556728409223,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,0.683119767210393,0.500240503891481,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
156,1,2,A,1,0,l,63,1,0.82,1A,0A,0,1,0,1,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.429758028483607,0.992556728409223,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.23254745862276,1,1,0,1A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.0702419715163928,-0.5,0.492556728409223,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,0.706835073695809,0.500069020311598,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
156,1,3,C,2,1,a,9,1,0.82,2C,1C,1,0,1,0,C21,2.89037175789616,0.992556728409223,0.429758028483607,0.5,0.5,0.429758028483607,0.992556728409223,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.06854745862276,1,1,0,2C,1C,0.5,0.5,0.5,0.5,1,1,0.5,0.495311907976183,0.5,-0.0576206717151987,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,0.567461894968823,0.499523282267874,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
156,1,4,A,0,1,a,63,1,0.82,0A,1A,1,0,1,0,A01,2.94443897916644,0.992556728409223,0.429758028483607,0.5,0.5,0.429758028483607,0.992556728409223,0.5,0.5,0.5,0.442379328284801,0.995311907976183,0.5,0.5,0.5,0.5,0.5,2.12554745862276,1,1,0,0A,1A,0.992556728409223,0.429758028483607,0.697846045398242,0.302153954601758,1,1,0.00744327159077707,0.00737348210642542,0.429758028483607,-0.0495258925524499,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,3.58800485462693,0.991449509423962,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
156,1,5,D,1,3,l,27,1,0.82,1D,3D,0,1,0,1,D13,2.99573227355399,0.999930210515648,0.380232135931157,0.5,0.5,0.429758028483607,0.992556728409223,0.5,0.5,0.5,0.442379328284801,0.995311907976183,0.5,0.5,0.5,0.5,0.5,2.37354745862276,0,0,1,3D,1D,0.5,0.5,0.5,0.5,1,1,0.5,0.495311907976183,0.5,-0.0576206717151987,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,0.547579792844376,0.500042246108977,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
156,1,6,B,1,0,a,63,0,0.82,1B,0B,1,0,0,1,B10,3.04452243772342,0.999930210515648,0.380232135931157,0.5,0.5,0.429758028483607,0.992556728409223,0.5,0.5,0.5,0.442379328284801,0.995311907976183,0.5,0.5,0.442379328284801,0.5,0.995311907976183,2.03054745862276,1,1,0,1B,0B,0.992556728409223,0.429758028483607,0.697846045398242,0.302153954601758,1,0,-0.992556728409223,-0.139438282890649,-0.570241971516393,0.561753039783479,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,2.147122144641,0.991443021428116,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
156,1,7,C,3,2,l,63,1,0.82,3C,2C,0,1,0,1,C32,3.09104245335832,0.999930210515648,0.380232135931157,0.5,0.5,0.991511068267087,0.853118445518574,0.5,0.5,0.5,0.442379328284801,0.995311907976183,0.5,0.5,0.442379328284801,0.5,0.995311907976183,2.04254745862276,0,0,1,2C,3C,0.995311907976183,0.5,0.665621602200225,0.334378397799774,1,1,0.00468809202381659,0.00464413561016905,0.5,-0.0576206717151987,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,2.12478352816703,0.981671573521429,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
156,1,8,A,0,2,a,27,1,0.82,0A,2A,1,0,1,0,A02,3.13549421592915,0.999930210515648,0.380232135931157,0.5,0.5,0.991511068267087,0.853118445518574,0.5,0.5,0.5,0.442379328284801,0.999956043586352,0.442379328284801,0.5,0.442379328284801,0.5,0.995311907976183,2.11654745862276,1,1,0,0A,2A,0.999930210515648,0.5,0.666651157170766,0.333348842829233,1,1,6.97894843516567e-05,6.91351253017861e-05,0.5,-0.0576206717151987,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,3.15254628426449,0.982075946214505,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
156,1,9,D,2,3,l,63,1,0.82,2D,3D,0,1,0,1,D23,3.17805383034795,0.99999934564095,0.380232135931157,0.442379328284801,0.5,0.991511068267087,0.853118445518574,0.5,0.5,0.5,0.442379328284801,0.999956043586352,0.442379328284801,0.5,0.442379328284801,0.5,0.995311907976183,2.49654745862276,0,0,1,3D,2D,0.995311907976183,0.5,0.665621602200225,0.334378397799774,1,1,0.00468809202381659,0.00464413561016905,0.5,-0.0576206717151987,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,0.537092450423771,0.981626197206341,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
156,1,10,B,1,3,a,27,1,0.82,1B,3B,1,0,1,0,B13,3.2188758248682,0.99999934564095,0.380232135931157,0.442379328284801,0.5,0.991511068267087,0.853118445518574,0.5,0.5,0.5,0.442379328284801,0.999956043586352,0.442379328284801,0.5,0.442379328284801,0.442379328284801,0.999956043586352,2.16654745862276,1,1,0,1B,3B,0.853118445518574,0.5,0.630483198528582,0.369516801471418,1,1,0.146881554481426,0.145504365993406,0.5,-0.0576206717151987,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,2.35605246345135,0.958280072260504,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
156,1,11,C,2,3,a,63,0,0.82,2C,3C,1,0,0,1,C23,3.25809653802148,0.99999934564095,0.380232135931157,0.442379328284801,0.5,0.991511068267087,0.99862281151198,0.5,0.442379328284801,0.5,0.442379328284801,0.999956043586352,0.442379328284801,0.5,0.442379328284801,0.442379328284801,0.999956043586352,2.34854745862276,1,1,0,2C,3C,0.999956043586352,0.442379328284801,0.693289551853049,0.306710448146951,1,0,-0.999956043586352,-0.140477767862475,-0.557620671715199,0.549319627506783,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.561819467318553,0.207168284172271,0.0801809559559099,0.92845848296626,1.93454745862276,5.48258545746341,1.50229831897852,0.5,1.02026461470457,0.990465742367204,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.990623815952367,0.140483943032786,0.115241343430397,0.985113456818446,1.95248182859709,7.68577273311444,1.56282673330649,0.5,2.40943088811842
