"ID";"trials_runs.thisN";"secondStim";"trials_runs.visual_stim_left";"trials_runs.visual_stim_right";"trials_runs.correctKey";"trials_runs.presentationFrequncy";"response_runs.keys";"response_runs.rt";"trials_runs.correct_answer";"trials_runs.feedback_given";"session";"tsDifficulty";"prob.Feedback";"totalAccuracy";"totalError";"outlier200ms";"outlierSD";"omission";"validTrials";"modality";"stimType";"logfile"
"CBC_1019";"21";"1";"2";"3";"b";"63";"b";"2,69931440000000000";"1";"1";"4";"hard";"0,90";"0,772727272727273";"0,2272727272727273";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"22";"0";"3";"1";"z";"27";"z";"2,30489400000000000";"1";"1";"4";"hard";"0,90";"0,782608695652174";"0,2173913043478261";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"23";"1";"3";"2";"z";"63";"z";"2,38734979999999997";"1";"1";"4";"hard";"0,90";"0,791666666666667";"0,2083333333333334";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"24";"2";"2";"3";"z";"63";"z";"2,31751059999999987";"1";"1";"4";"hard";"0,90";"0,800000000000000";"0,2000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"25";"0";"1";"0";"b";"63";"b";"3,52404170000000017";"1";"1";"4";"hard";"0,90";"0,807692307692308";"0,1923076923076923";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"26";"3";"0";"3";"b";"9";"b";"1,14434900000000006";"1";"1";"4";"hard";"0,90";"0,814814814814815";"0,1851851851851852";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"27";"2";"2";"3";"z";"63";"z";"2,44627010000000000";"1";"1";"4";"hard";"0,90";"0,821428571428571";"0,1785714285714286";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"28";"1";"2";"0";"b";"27";"b";"2,19840979999999986";"1";"1";"4";"hard";"0,90";"0,827586206896552";"0,1724137931034483";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"29";"3";"1";"0";"z";"63";"z";"1,88482529999999993";"1";"0";"4";"hard";"0,90";"0,833333333333333";"0,1666666666666666";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"30";"0";"1";"0";"b";"63";"b";"1,60437370000000001";"1";"1";"4";"hard";"0,90";"0,838709677419355";"0,1612903225806451";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"31";"2";"3";"1";"b";"27";"b";"2,25800609999999979";"1";"1";"4";"hard";"0,90";"0,843750000000000";"0,1562500000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"32";"1";"3";"2";"z";"63";"z";"2,32633709999999994";"1";"1";"4";"hard";"0,90";"0,848484848484849";"0,1515151515151515";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"33";"0";"1";"0";"b";"63";"b";"2,29425040000000013";"1";"1";"4";"hard";"0,90";"0,852941176470588";"0,1470588235294118";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"34";"3";"0";"1";"b";"63";"b";"0,98839069999999996";"1";"1";"4";"hard";"0,90";"0,857142857142857";"0,1428571428571429";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"35";"1";"1";"2";"z";"9";"z";"2,56984700000000021";"1";"1";"4";"hard";"0,90";"0,861111111111111";"0,1388888888888888";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"36";"3";"1";"0";"z";"63";"z";"1,87366199999999994";"1";"1";"4";"hard";"0,90";"0,864864864864865";"0,1351351351351351";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"37";"2";"3";"1";"b";"27";"b";"2,73153289999999993";"1";"1";"4";"hard";"0,90";"0,868421052631579";"0,1315789473684210";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"38";"0";"0";"1";"z";"63";"z";"1,26616210000000007";"1";"1";"4";"hard";"0,90";"0,871794871794872";"0,1282051282051282";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"39";"1";"2";"3";"b";"63";"b";"2,52867309999999978";"1";"0";"4";"hard";"0,90";"0,875000000000000";"0,1250000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"40";"3";"2";"0";"z";"27";"z";"1,83684699999999990";"1";"1";"4";"hard";"0,90";"0,878048780487805";"0,1219512195121951";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"41";"2";"3";"2";"b";"63";"b";"2,53416920000000001";"1";"1";"4";"hard";"0,90";"0,880952380952381";"0,1190476190476191";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"42";"0";"3";"1";"z";"27";"z";"1,43147890000000011";"1";"1";"4";"hard";"0,90";"0,883720930232558";"0,1162790697674418";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1019";"43";"1";"2";"3";"b";"63";"b";"2,94620259999999989";"1";"1";"4";"hard";"0,90";"0,886363636363636";"0,1136363636363636";"0";"0";"0";"1";"tv";"vib";"CBC_1019_MSI_TV_v3_Vset1_Tset3_2023-06-28_18h00.13.129.csv"
"CBC_1020";"0";"0";"1";"0";"b";"63";"z";"2,33864379999999983";"0";"0";"2";"hard";"0,95";"0,000000000000000";"1,0000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"1";"3";"1";"0";"z";"63";"z";"2,39280440000000016";"1";"1";"2";"hard";"0,95";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"2";"1";"3";"2";"b";"63";"b";"2,28675410000000001";"1";"1";"2";"hard";"0,95";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"3";"0";"1";"2";"b";"9";"z";"2,38007619999999998";"0";"0";"2";"hard";"0,95";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"4";"3";"2";"0";"z";"27";"b";"2,36973650000000013";"0";"0";"2";"hard";"0,95";"0,400000000000000";"0,6000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"5";"2";"3";"2";"z";"63";"b";"2,18989820000000002";"0";"0";"2";"hard";"0,95";"0,333333333333333";"0,6666666666666667";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"6";"1";"3";"1";"b";"27";"z";"2,12567489999999992";"0";"0";"2";"hard";"0,95";"0,285714285714286";"0,7142857142857143";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"7";"3";"0";"1";"b";"63";"z";"2,58591140000000008";"0";"0";"2";"hard";"0,95";"0,250000000000000";"0,7500000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"8";"2";"0";"2";"z";"27";"b";"2,43363489999999993";"0";"0";"2";"hard";"0,95";"0,222222222222222";"0,7777777777777778";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"9";"1";"3";"2";"b";"63";"z";"2,39663320000000013";"0";"0";"2";"hard";"0,95";"0,200000000000000";"0,8000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"10";"0";"0";"1";"z";"63";"b";"2,40918849999999996";"0";"0";"2";"hard";"0,95";"0,181818181818182";"0,8181818181818181";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"11";"3";"1";"0";"z";"63";"b";"2,28733539999999991";"0";"0";"2";"hard";"0,95";"0,166666666666667";"0,8333333333333334";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"12";"1";"3";"2";"b";"63";"z";"1,46022720000000006";"0";"0";"2";"hard";"0,95";"0,153846153846154";"0,8461538461538461";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"13";"2";"0";"2";"z";"27";"b";"3,00424090000000010";"0";"0";"2";"hard";"0,95";"0,142857142857143";"0,8571428571428572";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"14";"3";"1";"0";"z";"63";"z";"2,68481129999999979";"1";"1";"2";"hard";"0,95";"0,200000000000000";"0,8000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"15";"0";"3";"1";"z";"27";"z";"2,26616360000000006";"1";"1";"2";"hard";"0,95";"0,250000000000000";"0,7500000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"16";"2";"2";"3";"b";"63";"b";"2,09215529999999994";"1";"1";"2";"hard";"0,95";"0,294117647058824";"0,7058823529411764";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"17";"1";"3";"2";"b";"63";"z";"2,98124039999999990";"0";"1";"2";"hard";"0,95";"0,277777777777778";"0,7222222222222222";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"18";"0";"0";"1";"z";"63";"b";"2,78654860000000015";"0";"0";"2";"hard";"0,95";"0,263157894736842";"0,7368421052631580";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"19";"3";"0";"2";"b";"27";"b";"2,26040270000000021";"1";"1";"2";"hard";"0,95";"0,300000000000000";"0,7000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"20";"1";"3";"0";"b";"9";"z";"2,75353659999999989";"0";"0";"2";"hard";"0,95";"0,285714285714286";"0,7142857142857143";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"21";"2";"3";"2";"z";"63";"z";"2,39895710000000006";"1";"1";"2";"hard";"0,95";"0,318181818181818";"0,6818181818181819";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"22";"0";"1";"3";"b";"27";"z";"2,81334220000000013";"0";"0";"2";"hard";"0,95";"0,304347826086957";"0,6956521739130435";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"23";"2";"2";"3";"b";"63";"z";"2,50345489999999993";"0";"0";"2";"hard";"0,95";"0,291666666666667";"0,7083333333333333";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"24";"1";"3";"2";"b";"63";"b";"2,19131140000000002";"1";"1";"2";"hard";"0,95";"0,320000000000000";"0,6799999999999999";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"25";"0";"0";"1";"z";"63";"b";"2,38086140000000013";"0";"0";"2";"hard";"0,95";"0,307692307692308";"0,6923076923076923";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"26";"3";"3";"0";"z";"9";"z";"3,24149280000000006";"1";"1";"2";"hard";"0,95";"0,333333333333333";"0,6666666666666667";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"27";"1";"3";"2";"b";"63";"z";"5,24850819999999985";"0";"0";"2";"hard";"0,95";"0,321428571428571";"0,6785714285714286";"0";"1";"0";"0";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"28";"2";"0";"2";"z";"27";"b";"2,19814849999999984";"0";"0";"2";"hard";"0,95";"0,310344827586207";"0,6896551724137931";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"29";"3";"0";"1";"b";"63";"b";"2,61673320000000009";"1";"1";"2";"hard";"0,95";"0,333333333333333";"0,6666666666666667";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"30";"0";"0";"1";"z";"63";"z";"2,69326590000000010";"1";"1";"2";"hard";"0,95";"0,354838709677419";"0,6451612903225806";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"31";"1";"1";"3";"z";"27";"z";"2,73975109999999988";"1";"1";"2";"hard";"0,95";"0,375000000000000";"0,6250000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"32";"2";"2";"3";"b";"63";"b";"2,41708210000000001";"1";"1";"2";"hard";"0,95";"0,393939393939394";"0,6060606060606061";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"33";"0";"0";"1";"z";"63";"b";"2,50617039999999980";"0";"0";"2";"hard";"0,95";"0,382352941176471";"0,6176470588235294";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"34";"3";"1";"0";"z";"63";"z";"2,98913630000000019";"1";"1";"2";"hard";"0,95";"0,400000000000000";"0,6000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"35";"2";"2";"1";"b";"9";"b";"2,63654609999999989";"1";"1";"2";"hard";"0,95";"0,416666666666667";"0,5833333333333333";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"36";"3";"0";"1";"b";"63";"z";"3,01637990000000000";"0";"0";"2";"hard";"0,95";"0,405405405405405";"0,5945945945945945";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"37";"1";"1";"3";"z";"27";"b";"2,39539599999999986";"0";"0";"2";"hard";"0,95";"0,394736842105263";"0,6052631578947368";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"38";"0";"1";"0";"b";"63";"z";"5,03958879999999976";"0";"0";"2";"hard";"0,95";"0,384615384615385";"0,6153846153846154";"0";"1";"0";"0";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"39";"2";"3";"2";"z";"63";"z";"2,30432289999999984";"1";"0";"2";"hard";"0,95";"0,400000000000000";"0,6000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"40";"3";"0";"2";"b";"27";"b";"3,13602770000000008";"1";"1";"2";"hard";"0,95";"0,414634146341463";"0,5853658536585367";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"41";"1";"2";"3";"z";"63";"b";"2,46600960000000002";"0";"0";"2";"hard";"0,95";"0,404761904761905";"0,5952380952380952";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"42";"0";"1";"3";"b";"27";"z";"2,57819259999999995";"0";"0";"2";"hard";"0,95";"0,395348837209302";"0,6046511627906976";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"43";"2";"3";"2";"z";"63";"b";"2,51477810000000002";"0";"0";"2";"hard";"0,95";"0,386363636363636";"0,6136363636363636";"0";"0";"0";"1";"tv";"vib";"CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv"
"CBC_1020";"0";"0";"1";"0";"b";"63";"b";"1,65884180000011838";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"1";"3";"1";"0";"z";"63";"z";"1,15710579999995389";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"2";"1";"3";"2";"b";"63";"b";"1,80376750000050379";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"3";"0";"1";"2";"b";"9";"b";"1,30177219999950466";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"4";"3";"2";"0";"z";"27";"z";"2,26319260000036593";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"5";"2";"3";"2";"z";"63";"z";"2,27805660000012722";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"6";"1";"3";"1";"b";"27";"b";"1,46785999999974592";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"7";"3";"0";"1";"b";"63";"b";"1,82522979999976087";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"8";"2";"0";"2";"z";"27";"z";"1,61318829999981972";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"9";"1";"3";"2";"b";"63";"b";"1,19458780000059051";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"10";"0";"0";"1";"z";"63";"z";"1,17611959999976534";"1";"0";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"11";"3";"1";"0";"z";"63";"z";"2,74980460000097082";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"12";"1";"3";"2";"b";"63";"b";"1,17356070000005275";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"13";"2";"0";"2";"z";"27";"z";"2,44979680000051303";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"14";"3";"1";"0";"z";"63";"z";"1,93295500000022002";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"15";"0";"3";"1";"z";"27";"z";"2,38832210000055056";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"16";"2";"2";"3";"b";"63";"b";"1,18558969999958208";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"17";"1";"3";"2";"b";"63";"b";"0,91600710000057006";"1";"0";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"18";"0";"0";"1";"z";"63";"z";"1,19904899999983172";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"19";"3";"0";"2";"b";"27";"b";"2,20809840000038093";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"20";"1";"3";"0";"b";"9";"b";"0,97738860000026762";"1";"1";"3";"hard";"0,90";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"21";"2";"3";"2";"z";"63";"b";"0,90077650000057474";"0";"0";"3";"hard";"0,90";"0,954545454545455";"0,0454545454545454";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"22";"0";"1";"3";"b";"27";"b";"1,28872809999938909";"1";"1";"3";"hard";"0,90";"0,956521739130435";"0,0434782608695652";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"23";"2";"2";"3";"b";"63";"b";"1,43601000000035128";"1";"1";"3";"hard";"0,90";"0,958333333333333";"0,0416666666666666";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"24";"1";"3";"2";"b";"63";"b";"1,42796590000034485";"1";"1";"3";"hard";"0,90";"0,960000000000000";"0,0400000000000000";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"25";"0";"0";"1";"z";"63";"z";"1,39454650000061520";"1";"1";"3";"hard";"0,90";"0,961538461538462";"0,0384615384615384";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"26";"3";"3";"0";"z";"9";"z";"2,65257299999939278";"1";"1";"3";"hard";"0,90";"0,962962962962963";"0,0370370370370371";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"27";"1";"3";"2";"b";"63";"b";"0,98416110000016488";"1";"1";"3";"hard";"0,90";"0,964285714285714";"0,0357142857142857";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
"CBC_1020";"28";"2";"0";"2";"z";"27";"z";"1,25571850000051199";"1";"1";"3";"hard";"0,90";"0,965517241379310";"0,0344827586206896";"0";"0";"0";"1";"av";"env";"CBC_1020_MSI_AV_v3_Vset6_Aset1_2023-06-28_15h13.22.031.csv"
