"ID";"session";"tsDifficulty";"prob.Feedback";"ACC";"minACC";"maxACC";"RT";"minRT";"maxRT";"omissions";"outliers";"idxOmission";"idxOutlier";"modality";"stimType";"logfile"
"CBC_1045";"2";"hard";"0,95";"0,459459459459459";"0,000000000000000";"0,538461538461538";"3,06056518108095";"2,17904799999905663";"5,66048179999962";"0,1590909090909091";"0,0270270270270270";;;"av";"env";"CBC_1045_MSI_AV_v3_Vset2_Aset3_2024-03-15_15h44.13.048.csv"
"CBC_1045";"3";"hard";"0,95";"0,589743589743590";"0,444444444444444";"1,000000000000000";"2,89825134102503";"2,08286840000073425";"5,56107599999814";"0,1136363636363636";"0,0256410256410256";;;"tv";"vib";"CBC_1045_MSI_TV_v3_Vset1_Tset1_2024-03-15_16h44.49.446.csv"
"CBC_1048";"1";"easy";"0,95";"0,697674418604651";"0,000000000000000";"0,909090909090909";"2,67804237209374";"1,37355260000094859";"4,21459720000075";"0,0227272727272727";"0,0232558139534884";;;"tv";"vib";"CBC_1048_MSI_TV_v3_Vset6_Tset3_2024-01-21_14h45.03.891.csv"
"CBC_1048";"3";"easy";"0,95";"0,863636363636364";"0,333333333333333";"1,000000000000000";"2,22363112499939";"0,80354719999922963";"4,26291680000031";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1048_MSI_AV_v3_Vset4_Aset3_2024-01-21_16h38.11.911.csv"
"CBC_1051";"2";"hard";"0,95";"0,452380952380952";"0,250000000000000";"1,000000000000000";"2,21514359285634";"1,03571649999867077";"3,28585469999962";"0,0454545454545455";"0,0000000000000000";;;"av";"env";"CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv"
"CBC_1051";"3";"hard";"0,95";"0,813953488372093";"0,000000000000000";"0,888888888888889";"2,60417370930305";"1,45111499999984517";"4,18418820000079";"0,0227272727272727";"0,0000000000000000";;;"tv";"vib";"CBC_1051_MSI_TV_v3_Vset2_Tset1_2024-05-03_17h13.22.033.csv"
"CBC_1051";"4";"hard";"0,95";"0,511627906976744";"0,000000000000000";"0,545454545454545";"2,40252950232769";"0,76351800000338699";"4,29094560000158";"0,0227272727272727";"0,0000000000000000";;;"av";"env";"CBC_1051_MSI_AV_v3_Vset4_Aset2_2024-05-03_17h21.50.264.csv"
"CBC_1054";"1";"hard";"0,95";"0,666666666666667";"0,600000000000000";"1,000000000000000";"2,32362999047670";"1,26606370000081370";"3,78671170000052";"0,0454545454545455";"0,0000000000000000";;;"tv";"vib";"CBC_1054_MSI_TV_v3_Vset5_Tset2_2024-03-03_10h27.49.019.csv"
"CBC_1054";"3";"easy";"0,95";"0,813953488372093";"0,000000000000000";"0,833333333333333";"2,32407352325542";"1,37319620000016585";"3,53333139999995";"0,0227272727272727";"0,0000000000000000";;;"av";"env";"CBC_1054_MSI_AV_v3_Vset4_Aset2_2024-03-03_11h43.50.758.csv"
"CBC_1058";"1";"hard";"0,90";"0,886363636363636";"0,666666666666667";"1,000000000000000";"2,21853548409054";"1,07649709999986953";"3,51866869999958";"0,0000000000000000";"0,0000000000000000";;;"tv";"vib";"CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv"
"CBC_1058";"2";"hard";"0,90";"0,953488372093023";"0,000000000000000";"0,953488372093023";"1,97483118604624";"0,91774599999916973";"5,68777529999988";"0,0227272727272727";"0,0232558139534884";;;"av";"env";"CBC_1058_MSI_AV_v3_Vset5_Aset3_2024-01-26_14h15.51.953.csv"
