ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_NLL
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,1,0,1,z,0,1,1,tac,B,63,1,0B,1B,0,1,b,2.58153660000062,1,0,0,0,0B,1B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.499999979656675,-0.5,0.149612351927482,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,2,0,1,b,1,0,0,tac,A,63,1,0A,1A,1,0,b,2.40994879999926,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,2.03433247469853e-08,0.649612351927482,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.499999979656675,0.5,-0.149612351927482,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,3,2,3,z,0,1,2,tac,D,63,1,2D,3D,0,1,b,2.45501220000006,1,0,0,0,2D,3D,D23,2.89037175789616,0.999999979656675,0.350387648072518,0.5,0.5,2.03433247469853e-08,0.649612351927482,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.499999979656675,-0.5,0.149612351927482,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,4,2,1,z,0,1,1,tac,B,9,1,2B,1B,0,1,b,2.65311859999929,1,0,0,0,2B,1B,B21,2.94443897916644,0.999999979656675,0.350387648072518,0.5,0.5,2.03433247469853e-08,0.649612351927482,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.03433247469853e-08,0.649612351927482,0.5,0.649612351927482,0.434929216932718,0.565070783067282,0.453979529773568,0.453979529773568,-0.5,-0.499999979656675,-0.350387648072518,0.104844640228936,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,5,0,2,b,1,0,0,tac,A,27,1,0A,2A,1,0,z,2.98528799999985,0,1,0,0,2A,0A,A02,2.99573227355399,0.999999979656675,0.350387648072518,0.5,0.5,2.03433247469853e-08,0.754456992156418,2.03433247469853e-08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.03433247469853e-08,0.649612351927482,0.5,0.999999979656675,0.333333337854072,0.666666662145928,0.383946734941222,0.383946734941222,-0.5,-0.499999979656675,-2.03433248024965e-08,6.08722533945234e-09,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,6,2,3,b,1,0,3,tac,C,63,1,2C,3C,1,0,b,2.36420339999859,1,0,1,1,2C,3C,C23,3.04452243772342,0.999999985743901,0.350387648072518,2.03433247469853e-08,0.5,2.03433247469853e-08,0.754456992156418,2.03433247469853e-08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.03433247469853e-08,0.649612351927482,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.499999979656675,0.5,-0.149612351927482,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,7,1,3,z,0,1,2,tac,D,27,1,1D,3D,0,1,z,2.6095338999985,0,1,1,1,3D,1D,D13,3.09104245335832,0.999999985743901,0.350387648072518,2.03433247469853e-08,0.5,2.03433247469853e-08,0.754456992156418,2.03433247469853e-08,0.5,0.5,0.5,0.999999979656675,0.350387648072518,0.5,0.5,2.03433247469853e-08,0.649612351927482,0.649612351927482,0.5,0.565070783067282,0.434929216932718,0.546020470226432,0.546020470226432,0.350387648072518,0.350387633816419,0.5,-0.149612351927482,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,8,1,0,z,0,1,0,tac,A,63,1,1A,0A,0,1,z,2.80132349999985,0,1,1,1,0A,1A,A10,3.13549421592915,0.999999985743901,0.350387648072518,2.03433247469853e-08,0.5,2.03433247469853e-08,0.754456992156418,2.03433247469853e-08,0.5,0.5,0.5,0.999999979656675,0.350387648072518,0.5,0.350387648072518,2.03433247469853e-08,0.999999985743901,0.999999985743901,0.350387648072518,0.740528097786067,0.259471902213933,0.664268084781728,0.664268084781728,1.42560994120799e-08,1.4256098832047e-08,0.350387648072518,-0.104844640228936,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,9,2,0,b,1,0,3,tac,C,27,1,2C,0C,1,0,b,2.95145339999908,1,0,1,1,2C,0C,C20,3.17805383034795,0.999999999999999,0.245543007843582,2.03433247469853e-08,0.5,2.03433247469853e-08,0.754456992156418,2.03433247469853e-08,0.5,0.5,0.5,0.999999979656675,0.350387648072518,0.5,0.350387648072518,2.03433247469853e-08,0.999999985743901,0.999999979656675,0.5,0.666666662145928,0.333333337854072,0.616053265058778,0.616053265058778,2.03433248024965e-08,2.03433239747947e-08,0.5,-0.149612351927482,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,10,2,3,z,0,1,2,tac,D,63,1,2D,3D,0,1,z,2.39397349999854,0,1,1,1,3D,2D,D23,2.52572864430826,0.999999999999999,0.245543007843582,2.03433247469853e-08,0.5,2.03433247469853e-08,0.754456992156418,2.03433247469853e-08,0.5,0.350387648072518,0.5,0.999999999999999,0.350387648072518,0.5,0.350387648072518,2.03433247469853e-08,0.999999985743901,0.999999985743901,2.03433247469853e-08,0.999999979656675,2.03433246231509e-08,0.805101394252602,0.805101394252602,1.42560994120799e-08,1.4256098832047e-08,2.03433248024965e-08,-6.08722533945234e-09,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,11,1,0,b,1,0,1,tac,B,63,1,1B,0B,1,0,b,2.47295920000033,1,0,1,1,1B,0B,B10,3.25809653802148,0.999999999999999,0.245543007843582,2.03433247469853e-08,0.5,2.03433247469853e-08,0.754456992156418,2.03433247469853e-08,0.5,0.350387648072518,0.5,0.999999999999999,0.350387648072518,0.5,0.350387648072518,1.4256099407533e-08,0.999999999999999,0.754456992156418,2.03433247469853e-08,0.999999973035807,2.69641933336689e-08,0.805101391305262,0.805101391305262,0.245543007843582,0.245542997853259,2.03433248024965e-08,-6.08722533945234e-09,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,12,0,1,b,1,0,0,tac,A,63,1,0A,1A,1,0,b,2.47499040000002,1,0,1,1,0A,1A,A01,2.60268968544438,0.999999999999999,0.245543007843582,2.03433247469853e-08,0.5,1.4256099407533e-08,0.999999990009678,2.03433247469853e-08,0.5,0.350387648072518,0.5,0.999999999999999,0.350387648072518,0.5,0.350387648072518,1.4256099407533e-08,0.999999999999999,0.999999999999999,0.245543007843582,0.802862682141589,0.197137317858411,0.702496548885883,0.702496548885883,5.55111512312578e-16,5.55111489726951e-16,0.245543007843582,-0.0734725338056528,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
CBC_1002,CBC_1002_MSI_TV_v3_Vset1_Tset3_2023-05-31_16h13.57.205.csv,1,13,2,3,z,0,1,2,tac,D,63,1,2D,3D,0,1,z,3.38595069999974,0,1,1,1,3D,2D,D23,2.23359222150709,1,0.172070474037929,2.03433247469853e-08,0.5,1.4256099407533e-08,0.999999990009678,2.03433247469853e-08,0.5,0.350387648072518,0.5,0.999999999999999,0.350387648072518,0.5,0.350387648072518,1.4256099407533e-08,0.999999999999999,0.999999999999999,1.4256099407533e-08,0.999999985743901,1.42560992042966e-08,0.805101396962386,0.805101396962386,5.55111512312578e-16,5.55111489726951e-16,1.42560994120799e-08,-4.26577712470654e-09,0.5,0.999999959313351,0.299224703854964,1.41848882998765,23.2194069067362
