ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,choicePE,update1,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
191,1,1,1,C,0,left,36,1,1C,0.95,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.343042117262,0,0.5,1,1,0.5,-0.138151449524058,-0.5,-0.138151449524058,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.545986155587752,0.552559173604135,0.97418512043089,2.970042117262,7.55686841180808,1.73708667045369,0.5,0.36147513566156,0.499577917268901,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276302899048116,0.690165860721717,0.386316748762472,2.94017577549608,7.74130643190634,2.25889970139256,0.5,-46.5387852085153
191,1,2,0,A,1,left,50,1,0A,0.95,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.361848550475942,0.5,6.424042117262,0,0.5,0,0,-0.5,0.345082930360859,0.5,0.138151449524058,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.545986155587752,0.552559173604135,0.97418512043089,2.970042117262,7.55686841180808,1.73708667045369,0.5,0.0211940936227204,0.500137486581253,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276302899048116,0.690165860721717,0.386316748762472,2.94017577549608,7.74130643190634,2.25889970139256,0.5,-46.5387852085153
191,1,3,2,C,1,left,50,1,2C,0.95,2.39789527279837,0.845082930360859,0.5,0.5,0.5,0.5,0.5,0.5,0.361848550475942,0.5,3.631042117262,0,0.5,0,0,-0.5,0.345082930360859,0.5,0.138151449524058,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.545986155587752,0.552559173604135,0.97418512043089,2.970042117262,7.55686841180808,1.73708667045369,0.5,0.310890914459425,0.499636525379173,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276302899048116,0.690165860721717,0.386316748762472,2.94017577549608,7.74130643190634,2.25889970139256,0.5,-46.5387852085153
191,1,4,2,C,1,left,50,1,2C,0.95,1.79175946922805,0.845082930360859,0.5,0.5,0.5,0.5,0.5,0.5,0.361848550475942,0.845082930360859,3.293042117262,1,0.845082930360859,1,1,0.154917069639141,0.0428040354533336,0.154917069639141,0.0428040354533336,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.545986155587752,0.552559173604135,0.97418512043089,2.970042117262,7.55686841180808,1.73708667045369,0.5,0.956689812331968,0.999994265486231,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276302899048116,0.690165860721717,0.386316748762472,2.94017577549608,7.74130643190634,2.25889970139256,0.5,-46.5387852085153
191,1,5,1,B,1,left,50,1,1B,0.95,2.56494935746154,0.845082930360859,0.5,0.154917069639141,0.5,0.5,0.154917069639141,0.154917069639141,0.112113034185808,0.887886965814192,3.237042117262,0,0.5,0,0,-0.5,0.345082930360859,0.5,0.138151449524058,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.545986155587752,0.552559173604135,0.97418512043089,2.970042117262,7.55686841180808,1.73708667045369,0.5,0.324984553020482,0.50002899968301,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276302899048116,0.690165860721717,0.386316748762472,2.94017577549608,7.74130643190634,2.25889970139256,0.5,-46.5387852085153
191,1,6,0,A,1,left,50,1,0A,0.95,1.94591014905531,0.845082930360859,0.5,0.154917069639141,0.5,0.845082930360859,0.154917069639141,0.154917069639141,0.112113034185808,0.887886965814192,3.051042117262,1,0.845082930360859,1,1,0.154917069639141,0.0428040354533336,0.154917069639141,0.0428040354533336,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.545986155587752,0.552559173604135,0.97418512043089,2.970042117262,7.55686841180808,1.73708667045369,0.5,3.32386632985735,0.99999427100669,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276302899048116,0.690165860721717,0.386316748762472,2.94017577549608,7.74130643190634,2.25889970139256,0.5,-46.5387852085153
191,1,7,2,B,0,left,14,1,2B,0.95,2.70805020110221,0.887886965814192,0.154917069639141,0.0479985969311572,0.154917069639141,0.845082930360859,0.154917069639141,0.0479985969311572,0.112113034185808,0.887886965814192,3.136042117262,0,0.154917069639141,1,1,0.154917069639141,-0.0428040354533336,-0.154917069639141,-0.0428040354533336,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.545986155587752,0.552559173604135,0.97418512043089,2.970042117262,7.55686841180808,1.73708667045369,0.5,5.10801747140653,0.99999428186742,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276302899048116,0.690165860721717,0.386316748762472,2.94017577549608,7.74130643190634,2.25889970139256,0.5,-46.5387852085153
191,1,8,0,A,1,left,50,1,0A,0.95,1.67397643357167,0.887886965814192,0.154917069639141,0.0479985969311572,0.154917069639141,0.845082930360859,0.112113034185808,0.0479985969311572,0.112113034185808,0.887886965814192,3.079042117262,1,0.887886965814192,1,1,0.112113034185808,0.0309771563666192,0.112113034185808,0.0309771563666192,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.545986155587752,0.552559173604135,0.97418512043089,2.970042117262,7.55686841180808,1.73708667045369,0.5,6.35456793589674,0.99999871043063,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276302899048116,0.690165860721717,0.386316748762472,2.94017577549608,7.74130643190634,2.25889970139256,0.5,-46.5387852085153
191,1,9,1,C,0,left,36,1,1C,0.95,2.14006616349627,0.918864122180811,0.0479985969311572,0.0148716039667303,0.0479985969311572,0.845082930360859,0.112113034185808,0.0148716039667303,0.112113034185808,0.887886965814192,3.227042117262,0,0.112113034185808,1,1,0.112113034185808,-0.0309771563666192,-0.112113034185808,-0.0309771563666192,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.545986155587752,0.552559173604135,0.97418512043089,2.970042117262,7.55686841180808,1.73708667045369,0.5,1.58680644896312,0.999998719248573,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276302899048116,0.690165860721717,0.386316748762472,2.94017577549608,7.74130643190634,2.25889970139256,0.5,-46.5387852085153
191,1,10,2,A,0,left,36,1,2A,0.95,2.89037175789616,0.918864122180811,0.0479985969311572,0.0148716039667303,0.0479985969311572,0.845082930360859,0.112113034185808,0.0148716039667303,0.0811358778191886,0.887886965814192,3.077042117262,0,0.0148716039667303,1,1,0.0148716039667303,-0.00410906728950303,-0.0148716039667303,-0.00410906728950304,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.545986155587752,0.552559173604135,0.97418512043089,2.970042117262,7.55686841180808,1.73708667045369,0.5,8.57088175408517,0.999999957241551,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276302899048116,0.690165860721717,0.386316748762472,2.94017577549608,7.74130643190634,2.25889970139256,0.5,-46.5387852085153
