ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,1,1,0,b,1,0,3,tac,B,63,1,1B,0B,1,0,b,2.79829640000025,1,0,1,1,1B,0B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017726616488807,0.5,0.035453232977614,6.10466840708509,20.1987517494124
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,2,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,b,2.28107699999964,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.517726616488807,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017726616488807,0.5,0.035453232977614,6.10466840708509,20.1987517494124
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,3,1,2,z,0,1,1,tac,C,9,1,1C,2C,0,1,b,2.80171150000024,1,0,0,0,1C,2C,C12,2.89037175789616,0.517726616488807,0.5,0.5,0.5,0.5,0.517726616488807,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.017726616488807,0.5,0.035453232977614,6.10466840708509,20.1987517494124
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,4,1,0,z,0,1,2,tac,A,63,1,1A,0A,0,1,b,2.37412020000011,1,0,0,0,1A,0A,A10,2.94443897916644,0.517726616488807,0.5,0.5,0.5,0.5,0.517726616488807,0.5,0.5,0.5,0.482273383511193,0.5,0.5,0.5,0.5,0.5,0.5,0.482273383511193,0.517726616488807,0.482273383511193,0.517726616488807,0.446102666553979,0.446102666553979,-0.482273383511193,-0.0170981506245245,0.5,0.035453232977614,6.10466840708509,20.1987517494124
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,5,3,1,b,1,0,0,tac,D,27,1,3D,1D,1,0,b,2.85661749999963,1,0,1,1,3D,1D,D31,2.99573227355399,0.517726616488807,0.465175232886668,0.5,0.5,0.5,0.517726616488807,0.5,0.5,0.5,0.482273383511193,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017726616488807,0.5,0.035453232977614,6.10466840708509,20.1987517494124
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,6,0,1,z,0,1,3,tac,B,63,1,0B,1B,0,1,z,2.62301289999959,0,1,1,1,1B,0B,B01,3.04452243772342,0.517726616488807,0.465175232886668,0.5,0.5,0.5,0.517726616488807,0.5,0.5,0.5,0.482273383511193,0.5,0.5,0.5,0.5,0.5,0.517726616488807,0.517726616488807,0.482273383511193,0.517726616488807,0.482273383511193,0.553897333446021,0.553897333446021,0.482273383511193,0.0170981506245245,0.5,0.035453232977614,6.10466840708509,20.1987517494124
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,7,2,3,b,1,0,1,tac,C,63,1,2C,3C,1,0,b,3.39026529999956,1,0,1,1,2C,3C,C23,3.09104245335832,0.517726616488807,0.465175232886668,0.5,0.5,0.5,0.534824767113331,0.5,0.5,0.5,0.482273383511193,0.5,0.5,0.5,0.5,0.5,0.517726616488807,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.017726616488807,0.5,0.035453232977614,6.10466840708509,20.1987517494124
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,8,2,0,z,0,1,2,tac,A,27,1,2A,0A,0,1,z,2.31684959999984,0,1,1,1,0A,2A,A20,3.13549421592915,0.517726616488807,0.465175232886668,0.5,0.5,0.5,0.534824767113331,0.5,0.5,0.5,0.482273383511193,0.517726616488807,0.5,0.5,0.5,0.5,0.517726616488807,0.517726616488807,0.482273383511193,0.517726616488807,0.482273383511193,0.553897333446021,0.553897333446021,0.482273383511193,0.0170981506245245,0.5,0.035453232977614,6.10466840708509,20.1987517494124
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,9,3,2,b,1,0,0,tac,D,63,1,3D,2D,1,0,b,2.69909339999958,1,0,1,1,3D,2D,D32,3.17805383034795,0.534824767113331,0.465175232886668,0.5,0.5,0.5,0.534824767113331,0.5,0.5,0.5,0.482273383511193,0.517726616488807,0.5,0.5,0.5,0.5,0.517726616488807,0.517726616488807,0.482273383511193,0.517726616488807,0.482273383511193,0.553897333446021,0.553897333446021,0.482273383511193,0.0170981506245245,0.5,0.035453232977614,6.10466840708509,20.1987517494124
CBC_1040,CBC_1040_MSI_TV_v3_Vset6_Tset2_2023-12-20_15h38.50.725.csv,1,10,3,1,z,0,1,3,tac,B,27,1,3B,1B,0,1,z,2.48002960000031,0,1,1,1,1B,3B,B31,3.2188758248682,0.534824767113331,0.465175232886668,0.5,0.5,0.5,0.534824767113331,0.5,0.5,0.5,0.482273383511193,0.517726616488807,0.5,0.5,0.5,0.5,0.534824767113331,0.534824767113331,0.465175232886669,0.534824767113331,0.465175232886669,0.604723859124852,0.604723859124852,0.465175232886669,0.0164919659069469,0.5,0.035453232977614,6.10466840708509,20.1987517494124
