ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,choicePE,update1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1083,CBC_1083_MSI_TV_v1_Vset2_Aset2_2024-04-10_14h07.08.183.csv,2,1,0,0,tac,0.5,1,b,A,0A,1,b,2.46798290000015,1,1,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.147094296186262,0.499307401038969,0.5,0.248182264169426,0.5,0.248182264169426,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.496364528338851,0.313729113572214,0.756348167084801,0.944189594625511,1.00559856435359,2.38653430819102,0.5,56.3528503189063
CBC_1083,CBC_1083_MSI_TV_v1_Vset2_Aset2_2024-04-10_14h07.08.183.csv,2,2,1,2,tac,0.36,1,b,C,1C,0,b,2.30460870000024,1,0,0,2.30258509299405,0.748182264169426,0.343135443213893,0.343135443213893,0.343135443213893,0.5,0.5,0.343135443213893,0.5,0.5,0.5,0.169330459170261,0.499002357307194,-0.5,-0.156864556786107,-0.5,-0.248182264169426,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.496364528338851,0.313729113572214,0.756348167084801,0.944189594625511,1.00559856435359,2.38653430819102,0.5,56.3528503189063
CBC_1083,CBC_1083_MSI_TV_v1_Vset2_Aset2_2024-04-10_14h07.08.183.csv,2,3,0,1,tac,0.36,1,b,B,0B,0,z,2.27513050000016,0,1,1,2.39789527279837,0.748182264169426,0.343135443213893,0.343135443213893,0.343135443213893,0.5,0.5,0.343135443213893,0.343135443213893,0.5,0.343135443213893,0.237326144244933,0.679730848563571,0.343135443213893,-0.170320262427207,-0.343135443213893,-0.170320262427207,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.496364528338851,0.313729113572214,0.756348167084801,0.944189594625511,1.00559856435359,2.38653430819102,0.5,56.3528503189063
CBC_1083,CBC_1083_MSI_TV_v1_Vset2_Aset2_2024-04-10_14h07.08.183.csv,2,4,2,2,tac,0.5,1,b,C,2C,1,b,2.07720280000012,1,1,1,2.484906649788,0.748182264169426,0.343135443213893,0.343135443213893,0.172815180786686,0.5,0.5,0.343135443213893,0.343135443213893,0.5,0.5,0.206791620761314,0.5008783794618,0.5,0.248182264169426,0.5,0.248182264169426,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.496364528338851,0.313729113572214,0.756348167084801,0.944189594625511,1.00559856435359,2.38653430819102,0.5,56.3528503189063
CBC_1083,CBC_1083_MSI_TV_v1_Vset2_Aset2_2024-04-10_14h07.08.183.csv,2,5,0,0,tac,0.5,1,b,A,0A,1,b,3.13303450000012,1,1,1,1.87180217690159,0.748182264169426,0.343135443213893,0.23548386477919,0.172815180786686,0.5,0.343135443213893,0.23548386477919,0.23548386477919,0.748182264169426,0.748182264169426,0.114365492317719,0.767569226152723,0.251817735830574,0.1249933916729,0.251817735830574,0.1249933916729,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.496364528338851,0.313729113572214,0.756348167084801,0.944189594625511,1.00559856435359,2.38653430819102,0.5,56.3528503189063
CBC_1083,CBC_1083_MSI_TV_v1_Vset2_Aset2_2024-04-10_14h07.08.183.csv,2,6,2,2,tac,0.5,1,b,C,2C,1,b,1.3539267000001,1,1,1,1.94591014905531,0.873175655842326,0.23548386477919,0.161605720621456,0.118598027306657,0.5,0.343135443213893,0.161605720621456,0.23548386477919,0.748182264169426,0.748182264169426,0.550947576099836,0.767288657449592,0.251817735830574,0.1249933916729,0.251817735830574,0.1249933916729,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.496364528338851,0.313729113572214,0.756348167084801,0.944189594625511,1.00559856435359,2.38653430819102,0.5,56.3528503189063
CBC_1083,CBC_1083_MSI_TV_v1_Vset2_Aset2_2024-04-10_14h07.08.183.csv,2,7,1,0,tac,0.14,1,b,A,1A,0,z,1.95978479999985,0,1,1,2.70805020110221,0.873175655842326,0.23548386477919,0.110905301142687,0.118598027306657,0.5,0.23548386477919,0.110905301142687,0.161605720621456,0.873175655842326,0.23548386477919,0.372801354103926,0.78050701655905,0.23548386477919,-0.116885837472532,-0.23548386477919,-0.116885837472532,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.496364528338851,0.313729113572214,0.756348167084801,0.944189594625511,1.00559856435359,2.38653430819102,0.5,56.3528503189063
CBC_1083,CBC_1083_MSI_TV_v1_Vset2_Aset2_2024-04-10_14h07.08.183.csv,2,8,0,1,tac,0.36,1,b,B,0B,0,b,2.42897360000006,1,0,0,2.07944154167984,0.873175655842326,0.118598027306657,0.110905301142687,0.118598027306657,0.5,0.23548386477919,0.110905301142687,0.161605720621456,0.873175655842326,0.118598027306657,0.0393393310318283,0.137934561586102,-0.118598027306657,-0.0372076539783308,-0.118598027306657,-0.0588678538859872,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.496364528338851,0.313729113572214,0.756348167084801,0.944189594625511,1.00559856435359,2.38653430819102,0.5,56.3528503189063
CBC_1083,CBC_1083_MSI_TV_v1_Vset2_Aset2_2024-04-10_14h07.08.183.csv,2,9,2,2,tac,0.5,1,b,C,2C,1,b,1.27375600000005,1,1,1,1.73460105538811,0.873175655842326,0.118598027306657,0.110905301142687,0.0813903733283266,0.5,0.23548386477919,0.110905301142687,0.161605720621456,0.873175655842326,0.873175655842326,0.648554171014696,0.857609910476085,0.126824344157674,0.0629511057697079,0.126824344157674,0.0629511057697079,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.496364528338851,0.313729113572214,0.756348167084801,0.944189594625511,1.00559856435359,2.38653430819102,0.5,56.3528503189063
CBC_1083,CBC_1083_MSI_TV_v1_Vset2_Aset2_2024-04-10_14h07.08.183.csv,2,10,1,1,tac,0.5,0,b,B,1B,1,b,2.19391429999996,1,1,0,2.89037175789616,0.873175655842326,0.118598027306657,0.0761110793247327,0.0813903733283266,0.5,0.161605720621456,0.0761110793247327,0.110905301142687,0.936126761612034,0.5,0.186679381244315,0.499956089293394,-0.5,-0.156864556786107,0.5,0.248182264169426,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.496364528338851,0.313729113572214,0.756348167084801,0.944189594625511,1.00559856435359,2.38653430819102,0.5,56.3528503189063
