ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,2,1,1,0,b,1,0,0,aud,B,63,1,1B,0B,1,0,z,0.912142800001675,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0354138024189367,0.501220485746154,-0.5,-0.0257446249400725,-0.5,0.0540829686969624,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.994758703968496,0.0514892498801449,0.222606624786955,0.108165937393925,0.715612031952983,0.248135152952566,2.8659956146429,0.5,93.2631257588538
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,2,2,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,b,1.85668040000019,1,0,0,0,1A,0A,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.474255375059928,0.554082968696962,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.190357583148356,0.500159623982333,-0.5,-0.0257446249400725,-0.5,0.0540829686969624,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.994758703968496,0.0514892498801449,0.222606624786955,0.108165937393925,0.715612031952983,0.248135152952566,2.8659956146429,0.5,93.2631257588538
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,2,3,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,z,1.12403900000027,0,1,0,0,2D,3D,D32,2.89037175789616,0.554082968696962,0.474255375059928,0.5,0.5,0.474255375059928,0.554082968696962,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.177403471372399,0.500285120541263,-0.5,-0.0257446249400725,-0.5,0.0540829686969624,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.994758703968496,0.0514892498801449,0.222606624786955,0.108165937393925,0.715612031952983,0.248135152952566,2.8659956146429,0.5,93.2631257588538
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,2,4,1,2,b,1,0,0,aud,B,9,1,1B,2B,1,0,z,2.22112689999994,0,1,0,0,2B,1B,B12,2.94443897916644,0.554082968696962,0.474255375059928,0.5,0.5,0.474255375059928,0.554082968696962,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.474255375059928,0.554082968696962,0.445917031303038,0.554082968696962,0.5,0.554082968696962,0.148521070380819,0.480647676303301,-0.5,-0.0257446249400725,-0.445917031303038,0.0482330336908092,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.994758703968496,0.0514892498801449,0.222606624786955,0.108165937393925,0.715612031952983,0.248135152952566,2.8659956146429,0.5,93.2631257588538
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,2,5,2,0,z,0,1,1,aud,A,27,1,2A,0A,0,1,z,1.51490770000055,0,1,1,1,0A,2A,A20,2.99573227355399,0.554082968696962,0.474255375059928,0.5,0.5,0.474255375059928,0.602316002387771,0.474255375059928,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.474255375059928,0.554082968696962,0.554082968696962,0.445917031303038,0.554082968696962,0.5,0.230350412926121,0.519965064951346,0.445917031303038,0.443579848136489,0.5,-0.111303312393478,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.994758703968496,0.0514892498801449,0.222606624786955,0.108165937393925,0.715612031952983,0.248135152952566,2.8659956146429,0.5,93.2631257588538
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,2,6,3,2,z,0,1,2,aud,C,63,1,3C,2C,0,1,b,1.73350030000256,1,0,0,0,3C,2C,C32,3.04452243772342,0.997662816833451,0.474255375059928,0.388696687606522,0.5,0.474255375059928,0.602316002387771,0.474255375059928,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.474255375059928,0.554082968696962,0.5,0.5,0.5,0.5,0.202833347740278,0.500015627717501,-0.5,-0.0257446249400725,-0.5,0.0540829686969624,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.994758703968496,0.0514892498801449,0.222606624786955,0.108165937393925,0.715612031952983,0.248135152952566,2.8659956146429,0.5,93.2631257588538
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,2,7,3,1,b,1,0,3,aud,D,27,1,3D,1D,1,0,z,3.26812640000207,0,1,0,0,1D,3D,D31,3.09104245335832,0.997662816833451,0.474255375059928,0.388696687606522,0.5,0.474255375059928,0.602316002387771,0.474255375059928,0.5,0.5,0.5,0.554082968696962,0.474255375059928,0.5,0.5,0.474255375059928,0.554082968696962,0.445917031303038,0.554082968696962,0.5,0.554082968696962,0.0794247103213732,0.481285063485457,-0.5,-0.0257446249400725,-0.445917031303038,0.0482330336908092,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.994758703968496,0.0514892498801449,0.222606624786955,0.108165937393925,0.715612031952983,0.248135152952566,2.8659956146429,0.5,93.2631257588538
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,2,8,0,1,b,1,0,1,aud,A,63,1,0A,1A,1,0,b,1.71383930000229,1,0,1,1,0A,1A,A01,3.13549421592915,0.997662816833451,0.474255375059928,0.388696687606522,0.5,0.474255375059928,0.602316002387771,0.474255375059928,0.5,0.5,0.5,0.554082968696962,0.474255375059928,0.5,0.474255375059928,0.474255375059928,0.602316002387771,0.997891228182204,0.00210877181779578,0.997662816833451,0.474255375059928,0.28336023098896,0.670651797072782,0.00233718316654885,0.00232493329769312,0.474255375059928,-0.105572388329162,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.994758703968496,0.0514892498801449,0.222606624786955,0.108165937393925,0.715612031952983,0.248135152952566,2.8659956146429,0.5,93.2631257588538
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,2,9,0,2,z,0,1,2,aud,C,27,1,0C,2C,0,1,z,1.51240700000017,0,1,1,1,2C,0C,C02,3.17805383034795,0.999987750131144,0.368682986730765,0.388696687606522,0.5,0.474255375059928,0.602316002387771,0.474255375059928,0.5,0.5,0.5,0.554082968696962,0.474255375059928,0.5,0.474255375059928,0.474255375059928,0.602316002387771,0.554082968696962,0.445917031303038,0.554082968696962,0.5,0.230404249609318,0.519742305175802,0.445917031303038,0.443579848136489,0.5,-0.111303312393478,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.994758703968496,0.0514892498801449,0.222606624786955,0.108165937393925,0.715612031952983,0.248135152952566,2.8659956146429,0.5,93.2631257588538
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,2,10,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,z,2.56606100000135,0,1,0,0,2D,3D,D32,2.52572864430826,0.999987750131144,0.368682986730765,0.388696687606522,0.5,0.474255375059928,0.602316002387771,0.474255375059928,0.5,0.388696687606522,0.5,0.997662816833451,0.474255375059928,0.5,0.474255375059928,0.474255375059928,0.602316002387771,0.3732745956866,0.6267254043134,0.474255375059928,0.602316002387771,0.114329157487806,0.45430082039736,-0.474255375059928,-0.0244190535134625,-0.397683997612229,0.04301586238829,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.994758703968496,0.0514892498801449,0.222606624786955,0.108165937393925,0.715612031952983,0.248135152952566,2.8659956146429,0.5,93.2631257588538
