ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
124,1,1,2,C,1,right,50,1,2C,0.71,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.91118852287174,0,0.5,0,0,-0.5,0.321513479934575,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.86100261986508,0.62352525608529,1.74018852287174,13.6805682051435,4.22683476327741,0.5,0.0712434910620399,0.499987943893064,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.847214682293614,0.64302695986915,1.76657068635908,12.7057345181969,3.41861744724423,0.5,-28.2755263836789
124,1,2,1,B,1,right,50,1,1B,0.71,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.821513479934575,5.23018852287174,0,0.5,0,0,-0.5,0.321513479934575,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.86100261986508,0.62352525608529,1.74018852287174,13.6805682051435,4.22683476327741,0.5,0.0621983324693799,0.499425328481469,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.847214682293614,0.64302695986915,1.76657068635908,12.7057345181969,3.41861744724423,0.5,-28.2755263836789
124,1,3,2,A,0,right,36,0,2A,0.71,2.39789527279837,0.5,0.5,0.5,0.5,0.821513479934575,0.5,0.5,0.5,0.821513479934575,2.22818852287174,1,0.5,0,1,0.5,0.423607341146807,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.86100261986508,0.62352525608529,1.74018852287174,13.6805682051435,4.22683476327741,0.5,0.0918839058153152,0.500381674560237,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.847214682293614,0.64302695986915,1.76657068635908,12.7057345181969,3.41861744724423,0.5,-28.2755263836789
124,1,4,0,B,0,right,36,1,0B,0.71,2.484906649788,0.5,0.5,0.923607341146807,0.5,0.821513479934575,0.5,0.5,0.5,0.821513479934575,5.43918852287173,0,0.5,1,1,0.5,-0.423607341146807,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.86100261986508,0.62352525608529,1.74018852287174,13.6805682051435,4.22683476327741,0.5,0.057188562765956,0.501559589667873,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.847214682293614,0.64302695986915,1.76657068635908,12.7057345181969,3.41861744724423,0.5,-28.2755263836789
124,1,5,2,C,1,right,50,1,2C,0.71,1.87180217690159,0.5,0.5,0.923607341146807,0.0763926588531931,0.821513479934575,0.5,0.5,0.5,0.821513479934575,1.90218852287174,1,0.821513479934575,1,1,0.178486520065425,0.151216400390922,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.86100261986508,0.62352525608529,1.74018852287174,13.6805682051435,4.22683476327741,0.5,3.60186845375572,0.999999999999261,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.847214682293614,0.64302695986915,1.76657068635908,12.7057345181969,3.41861744724423,0.5,-28.2755263836789
124,1,6,1,A,0,right,14,1,1A,0.71,2.63905732961526,0.5,0.5,0.923607341146807,0.0763926588531931,0.821513479934575,0.5,0.5,0.5,0.972729880325497,4.53618852287174,1,0.5,0,0,-0.5,-0.321513479934575,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.86100261986508,0.62352525608529,1.74018852287174,13.6805682051435,4.22683476327741,0.5,0.0836360822206225,0.501096332393581,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.847214682293614,0.64302695986915,1.76657068635908,12.7057345181969,3.41861744724423,0.5,-28.2755263836789
124,1,7,0,C,0,right,14,1,0C,0.71,2.70805020110221,0.5,0.178486520065425,0.923607341146807,0.0763926588531931,0.821513479934575,0.5,0.5,0.5,0.972729880325497,5.16518852287173,0,0.5,1,1,0.5,-0.423607341146807,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.86100261986508,0.62352525608529,1.74018852287174,13.6805682051435,4.22683476327741,0.5,0.0641576631258222,0.501214283100685,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.847214682293614,0.64302695986915,1.76657068635908,12.7057345181969,3.41861744724423,0.5,-28.2755263836789
124,1,8,1,B,1,right,50,0,1B,0.71,2.07944154167984,0.5,0.178486520065425,0.923607341146807,0.0763926588531931,0.821513479934575,0.5,0.0763926588531931,0.5,0.972729880325497,1.96918852287174,1,0.821513479934575,1,0,-0.821513479934575,-0.528255315493855,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.86100261986508,0.62352525608529,1.74018852287174,13.6805682051435,4.22683476327741,0.5,7.42347642086898,0.999999999999259,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.847214682293614,0.64302695986915,1.76657068635908,12.7057345181969,3.41861744724423,0.5,-28.2755263836789
124,1,9,2,C,1,right,50,1,2C,0.71,1.73460105538811,0.5,0.178486520065425,0.923607341146807,0.0763926588531931,0.29325816444072,0.5,0.0763926588531931,0.5,0.972729880325497,1.90218852287174,1,0.972729880325497,1,1,0.0272701196745033,0.0231036457761432,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.86100261986508,0.62352525608529,1.74018852287174,13.6805682051435,4.22683476327741,0.5,13.3339184676142,1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.847214682293614,0.64302695986915,1.76657068635908,12.7057345181969,3.41861744724423,0.5,-28.2755263836789
124,1,10,0,B,0,right,36,1,0B,0.71,2.19722457733622,0.5,0.178486520065425,0.923607341146807,0.0763926588531931,0.29325816444072,0.5,0.0763926588531931,0.5,0.99583352610164,1.93518852287174,0,0.0763926588531931,1,1,0.0763926588531931,-0.0647209821998724,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.86100261986508,0.62352525608529,1.74018852287174,13.6805682051435,4.22683476327741,0.5,9.52716453886711,1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.847214682293614,0.64302695986915,1.76657068635908,12.7057345181969,3.41861744724423,0.5,-28.2755263836789
