ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1019,CBC_1019_MSI_AV_v3_Vset2_Aset1_2023-06-28_16h08.36.821.csv,1,1,1,0,b,1,0,0,aud,B,63,1,1B,0B,1,0,b,2.33564939999997,1,0,1,1,1B,0B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.151470169759425,0.50118066154795,0.5,0.0314491076751125,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.062898215350225,0.883621353861997,2.2796521181649,2.25781515962039,0.5,63.0477248355446
CBC_1019,CBC_1019_MSI_AV_v3_Vset2_Aset1_2023-06-28_16h08.36.821.csv,1,2,0,1,b,1,0,3,aud,A,63,1,0A,1A,1,0,b,1.82308010000088,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.531449107675112,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.247507627793319,0.499631862220286,0.5,0.0314491076751125,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.062898215350225,0.883621353861997,2.2796521181649,2.25781515962039,0.5,63.0477248355446
CBC_1019,CBC_1019_MSI_AV_v3_Vset2_Aset1_2023-06-28_16h08.36.821.csv,1,3,1,2,z,0,1,1,aud,C,9,1,1C,2C,0,1,z,1.29270270000052,0,1,1,1,2C,1C,C12,2.89037175789616,0.531449107675112,0.5,0.5,0.5,0.5,0.531449107675112,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.362405527303094,0.499811171028961,0.5,0.0314491076751125,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.062898215350225,0.883621353861997,2.2796521181649,2.25781515962039,0.5,63.0477248355446
CBC_1019,CBC_1019_MSI_AV_v3_Vset2_Aset1_2023-06-28_16h08.36.821.csv,1,4,1,0,z,0,1,3,aud,A,63,1,1A,0A,0,1,z,2.29409770000166,0,1,1,1,0A,1A,A10,2.94443897916644,0.531449107675112,0.5,0.5,0.5,0.5,0.531449107675112,0.5,0.5,0.5,0.5,0.531449107675112,0.5,0.5,0.5,0.5,0.5,0.531449107675112,0.468550892324888,0.531449107675112,0.5,0.182345131634697,0.58040836659747,0.468550892324888,0.0294710149279909,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.062898215350225,0.883621353861997,2.2796521181649,2.25781515962039,0.5,63.0477248355446
CBC_1019,CBC_1019_MSI_AV_v3_Vset2_Aset1_2023-06-28_16h08.36.821.csv,1,5,3,1,b,1,0,2,aud,D,27,1,3D,1D,1,0,b,1.74243840000054,1,0,1,1,3D,1D,D31,2.99573227355399,0.560920122603103,0.5,0.5,0.5,0.5,0.531449107675112,0.5,0.5,0.5,0.5,0.531449107675112,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.267023467792612,0.49945077215216,0.5,0.0314491076751125,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.062898215350225,0.883621353861997,2.2796521181649,2.25781515962039,0.5,63.0477248355446
CBC_1019,CBC_1019_MSI_AV_v3_Vset2_Aset1_2023-06-28_16h08.36.821.csv,1,6,0,1,z,0,1,0,aud,B,63,1,0B,1B,0,1,z,1.7200969000005,0,1,1,1,1B,0B,B01,3.04452243772342,0.560920122603103,0.5,0.5,0.5,0.5,0.531449107675112,0.5,0.5,0.5,0.5,0.531449107675112,0.5,0.5,0.5,0.5,0.531449107675112,0.531449107675112,0.468550892324888,0.531449107675112,0.5,0.318042844867939,0.580010792437986,0.468550892324888,0.0294710149279909,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.062898215350225,0.883621353861997,2.2796521181649,2.25781515962039,0.5,63.0477248355446
CBC_1019,CBC_1019_MSI_AV_v3_Vset2_Aset1_2023-06-28_16h08.36.821.csv,1,7,2,3,b,1,0,1,aud,C,63,1,2C,3C,1,0,z,2.26871410000058,0,1,0,0,3C,2C,C23,3.09104245335832,0.560920122603103,0.5,0.5,0.5,0.5,0.560920122603103,0.5,0.5,0.5,0.5,0.531449107675112,0.5,0.5,0.5,0.5,0.531449107675112,0.468550892324888,0.531449107675112,0.5,0.531449107675112,0.135167512606767,0.419691423782744,-0.5,-0.0314491076751125,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.062898215350225,0.883621353861997,2.2796521181649,2.25781515962039,0.5,63.0477248355446
CBC_1019,CBC_1019_MSI_AV_v3_Vset2_Aset1_2023-06-28_16h08.36.821.csv,1,8,2,0,z,0,1,3,aud,A,27,1,2A,0A,0,1,b,1.8902577000008,1,0,0,0,2A,0A,A20,3.13549421592915,0.560920122603103,0.5,0.5,0.5,0.5,0.560920122603103,0.5,0.5,0.5,0.5,0.531449107675112,0.468550892324888,0.5,0.5,0.5,0.531449107675112,0.439079877396897,0.560920122603103,0.5,0.560920122603103,0.163718872280338,0.349092538079137,-0.5,-0.0314491076751125,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.062898215350225,0.883621353861997,2.2796521181649,2.25781515962039,0.5,63.0477248355446
CBC_1019,CBC_1019_MSI_AV_v3_Vset2_Aset1_2023-06-28_16h08.36.821.csv,1,9,3,2,b,1,0,2,aud,D,63,1,3D,2D,1,0,b,1.84180440000091,1,0,1,1,3D,2D,D32,3.17805383034795,0.560920122603103,0.5,0.468550892324888,0.5,0.5,0.560920122603103,0.5,0.5,0.5,0.5,0.531449107675112,0.468550892324888,0.5,0.5,0.5,0.531449107675112,0.531449107675112,0.468550892324888,0.531449107675112,0.5,0.283813963936032,0.58132649467822,0.468550892324888,0.0294710149279909,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.062898215350225,0.883621353861997,2.2796521181649,2.25781515962039,0.5,63.0477248355446
CBC_1019,CBC_1019_MSI_AV_v3_Vset2_Aset1_2023-06-28_16h08.36.821.csv,1,10,3,1,z,0,1,0,aud,B,27,1,3B,1B,0,1,z,1.40432519999922,0,1,1,1,1B,3B,B31,3.2188758248682,0.560920122603103,0.5,0.468550892324888,0.5,0.5,0.560920122603103,0.5,0.5,0.5,0.5,0.531449107675112,0.468550892324888,0.5,0.5,0.5,0.560920122603103,0.560920122603103,0.439079877396897,0.560920122603103,0.5,0.47355825954629,0.652773041200192,0.439079877396897,0.0276173406844604,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.062898215350225,0.883621353861997,2.2796521181649,2.25781515962039,0.5,63.0477248355446
