ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,choicePE,update1,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha2,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
169,1,1,1,B,1,right,50,1,1B,0.95,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.35627120571487,0,0.5,0,0,-0.5,0.0882692506493201,0.5,0.0882692506493201,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.222342026722195,0.806365886203285,1.70527120571487,2.66183735634202,3.86031640980951,0.5,0.0483418073650052,0.50066813361515,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.17653850129864,0.902226000105161,1.66204966588137,3.56382375072889,4.25695674880859,0.5,43.0336849464509
169,1,2,2,C,1,right,50,1,2C,0.95,2.30258509299405,0.5,0.5,0.5,0.5,0.58826925064932,0.5,0.5,0.5,0.5,2.53527120571487,0,0.5,0,0,-0.5,0.0882692506493201,0.5,0.0882692506493201,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.222342026722195,0.806365886203285,1.70527120571487,2.66183735634202,3.86031640980951,0.5,0.0778959548835886,0.50094268789295,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.17653850129864,0.902226000105161,1.66204966588137,3.56382375072889,4.25695674880859,0.5,43.0336849464509
169,1,3,0,B,0,right,36,1,0B,0.95,2.39789527279837,0.5,0.5,0.5,0.5,0.58826925064932,0.5,0.5,0.5,0.58826925064932,5.21127120571487,0,0.5,1,1,0.5,-0.0882692506493201,-0.5,-0.0882692506493201,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.222342026722195,0.806365886203285,1.70527120571487,2.66183735634202,3.86031640980951,0.5,0.0657981437340698,0.499519000900788,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.17653850129864,0.902226000105161,1.66204966588137,3.56382375072889,4.25695674880859,0.5,43.0336849464509
169,1,4,1,C,0,right,36,1,1C,0.95,2.484906649788,0.5,0.5,0.5,0.41173074935068,0.58826925064932,0.5,0.5,0.5,0.58826925064932,6.72727120571487,1,0.5,0,0,-0.5,-0.0882692506493201,-0.5,-0.0882692506493201,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.222342026722195,0.806365886203285,1.70527120571487,2.66183735634202,3.86031640980951,0.5,0.0438651241740794,0.502570734258221,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.17653850129864,0.902226000105161,1.66204966588137,3.56382375072889,4.25695674880859,0.5,43.0336849464509
169,1,5,0,A,1,right,50,1,0A,0.95,2.56494935746154,0.5,0.5,0.5,0.41173074935068,0.58826925064932,0.5,0.5,0.41173074935068,0.58826925064932,3.20427120571487,0,0.5,0,0,-0.5,0.0882692506493201,0.5,0.0882692506493201,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.222342026722195,0.806365886203285,1.70527120571487,2.66183735634202,3.86031640980951,0.5,0.101705630236776,0.498258516528331,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.17653850129864,0.902226000105161,1.66204966588137,3.56382375072889,4.25695674880859,0.5,43.0336849464509
169,1,6,2,B,0,right,14,1,2B,0.95,2.63905732961526,0.58826925064932,0.5,0.5,0.41173074935068,0.58826925064932,0.5,0.5,0.41173074935068,0.58826925064932,4.17827120571487,1,0.5,0,0,-0.5,-0.0882692506493201,-0.5,-0.0882692506493201,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.222342026722195,0.806365886203285,1.70527120571487,2.66183735634202,3.86031640980951,0.5,0.0862385416898286,0.499755687170126,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.17653850129864,0.902226000105161,1.66204966588137,3.56382375072889,4.25695674880859,0.5,43.0336849464509
169,1,7,0,C,0,right,14,1,0C,0.95,2.70805020110221,0.58826925064932,0.5,0.5,0.41173074935068,0.58826925064932,0.41173074935068,0.5,0.41173074935068,0.58826925064932,7.68027120571487,1,0.5,0,0,-0.5,-0.0882692506493201,-0.5,-0.0882692506493201,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.222342026722195,0.806365886203285,1.70527120571487,2.66183735634202,3.86031640980951,0.5,0.0338546995187004,0.502789652044711,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.17653850129864,0.902226000105161,1.66204966588137,3.56382375072889,4.25695674880859,0.5,43.0336849464509
169,1,8,1,B,1,right,50,1,1B,0.95,2.07944154167984,0.58826925064932,0.5,0.5,0.41173074935068,0.58826925064932,0.41173074935068,0.41173074935068,0.41173074935068,0.58826925064932,3.15927120571487,1,0.58826925064932,1,1,0.41173074935068,0.0726863294289351,0.41173074935068,0.0726863294289351,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.222342026722195,0.806365886203285,1.70527120571487,2.66183735634202,3.86031640980951,0.5,0.289983514396342,0.935983090615787,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.17653850129864,0.902226000105161,1.66204966588137,3.56382375072889,4.25695674880859,0.5,43.0336849464509
169,1,9,2,A,0,right,36,1,2A,0.95,2.83321334405622,0.58826925064932,0.0488869999474196,0.5,0.0402565622437155,0.660955580078255,0.0402565622437155,0.41173074935068,0.0402565622437155,0.58826925064932,6.25427120571487,1,0.5,0,0,-0.5,-0.0882692506493201,-0.5,-0.0882692506493201,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.222342026722195,0.806365886203285,1.70527120571487,2.66183735634202,3.86031640980951,0.5,0.0495817784532806,0.499456744969594,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.17653850129864,0.902226000105161,1.66204966588137,3.56382375072889,4.25695674880859,0.5,43.0336849464509
169,1,10,0,B,0,right,36,1,0B,0.95,2.19722457733622,0.58826925064932,0.0488869999474196,0.41173074935068,0.0402565622437155,0.660955580078255,0.0402565622437155,0.41173074935068,0.0402565622437155,0.58826925064932,2.30827120571487,0,0.0402565622437155,1,1,0.0402565622437154,-0.00710683316594095,-0.0402565622437155,-0.00710683316594096,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.222342026722195,0.806365886203285,1.70527120571487,2.66183735634202,3.86031640980951,0.5,1.63444475109605,0.999999127770146,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.17653850129864,0.902226000105161,1.66204966588137,3.56382375072889,4.25695674880859,0.5,43.0336849464509
