ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
125,1,1,2,C,1,right,50,1,2C,0.9,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.09874435366632,0,0.5,0,0,-0.5,0.168798712434294,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.137092018359665,1.94674435366632,7.01380050133171,3.77023391272896,0.5,0.0734162633818671,0.499819809029428,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337597424868589,1.96171030518094,3.22684698094232,3.60562265870726,0.5,53.0284538091227
125,1,2,1,B,1,right,50,1,1B,0.9,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.668798712434294,4.61274435366632,0,0.5,0,0,-0.5,0.168798712434294,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.137092018359665,1.94674435366632,7.01380050133171,3.77023391272896,0.5,0.0881296211289796,0.499281944994731,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337597424868589,1.96171030518094,3.22684698094232,3.60562265870726,0.5,53.0284538091227
125,1,3,2,A,0,right,36,1,2A,0.9,2.39789527279837,0.5,0.5,0.5,0.5,0.668798712434294,0.5,0.5,0.5,0.668798712434294,2.79674435366632,0,0.5,1,1,0.5,-0.168798712434294,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.137092018359665,1.94674435366632,7.01380050133171,3.77023391272896,0.5,0.134637020957275,0.500050111682522,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337597424868589,1.96171030518094,3.22684698094232,3.60562265870726,0.5,53.0284538091227
125,1,4,0,B,0,right,36,1,0B,0.9,2.484906649788,0.5,0.5,0.331201287565706,0.5,0.668798712434294,0.5,0.5,0.5,0.668798712434294,3.23574435366632,0,0.5,1,1,0.5,-0.168798712434294,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.137092018359665,1.94674435366632,7.01380050133171,3.77023391272896,0.5,0.139544270525894,0.499569049519755,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337597424868589,1.96171030518094,3.22684698094232,3.60562265870726,0.5,53.0284538091227
125,1,5,2,C,1,right,50,1,2C,0.9,1.87180217690159,0.5,0.5,0.331201287565706,0.331201287565706,0.668798712434294,0.5,0.5,0.5,0.668798712434294,3.02474435366632,1,0.668798712434294,1,1,0.331201287565706,0.111812701795343,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.137092018359665,1.94674435366632,7.01380050133171,3.77023391272896,0.5,0.540232119181812,0.980808533173466,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337597424868589,1.96171030518094,3.22684698094232,3.60562265870726,0.5,53.0284538091227
125,1,6,1,A,0,right,14,1,1A,0.9,2.63905732961526,0.5,0.5,0.331201287565706,0.331201287565706,0.668798712434294,0.5,0.5,0.5,0.780611414229638,6.04174435366632,0,0.5,1,1,0.5,-0.168798712434294,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.137092018359665,1.94674435366632,7.01380050133171,3.77023391272896,0.5,0.0513744541077611,0.500188849706834,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337597424868589,1.96171030518094,3.22684698094232,3.60562265870726,0.5,53.0284538091227
125,1,7,0,C,0,right,14,1,0C,0.9,2.70805020110221,0.5,0.331201287565706,0.331201287565706,0.331201287565706,0.668798712434294,0.5,0.5,0.5,0.780611414229638,2.30774435366632,0,0.5,1,1,0.5,-0.168798712434294,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.137092018359665,1.94674435366632,7.01380050133171,3.77023391272896,0.5,0.0322434322067448,0.499789401312292,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337597424868589,1.96171030518094,3.22684698094232,3.60562265870726,0.5,53.0284538091227
125,1,8,1,B,1,right,50,0,1B,0.9,2.07944154167984,0.5,0.331201287565706,0.331201287565706,0.331201287565706,0.668798712434294,0.5,0.331201287565706,0.5,0.780611414229638,3.12474435366632,1,0.668798712434294,1,0,-0.668798712434294,-0.225784723073246,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.137092018359665,1.94674435366632,7.01380050133171,3.77023391272896,0.5,0.506556821732083,0.980630360557289,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337597424868589,1.96171030518094,3.22684698094232,3.60562265870726,0.5,53.0284538091227
125,1,9,2,C,1,right,50,1,2C,0.9,1.73460105538811,0.5,0.331201287565706,0.331201287565706,0.331201287565706,0.443013989361049,0.5,0.331201287565706,0.5,0.780611414229638,2.72774435366632,1,0.780611414229638,1,1,0.219388585770362,0.0740650216016359,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.137092018359665,1.94674435366632,7.01380050133171,3.77023391272896,0.5,0.95857586274078,0.99854519000565,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337597424868589,1.96171030518094,3.22684698094232,3.60562265870726,0.5,53.0284538091227
125,1,10,0,B,0,right,36,1,0B,0.9,2.19722457733622,0.5,0.331201287565706,0.331201287565706,0.331201287565706,0.443013989361049,0.5,0.331201287565706,0.5,0.854676435831274,2.78074435366632,0,0.331201287565706,1,1,0.331201287565706,-0.111812701795343,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.137092018359665,1.94674435366632,7.01380050133171,3.77023391272896,0.5,0.586273128053254,0.980870359948899,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337597424868589,1.96171030518094,3.22684698094232,3.60562265870726,0.5,53.0284538091227
