ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
125,1,1,2,C,1,right,50,1,2C,0.9,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.55855504645652,0,0.5,0,0,-0.5,0.394875847012236,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.643678828591369,0.852120851913745,1.99055504645652,12.7001812210135,4.96863845002118,0.5,0.0779575376164908,0.50021519472729,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.629969787854816,0.789751694024472,2.02064091176016,14.1169930995453,4.70797964087611,0.5,-39.2822398747282
125,1,2,1,B,1,right,50,1,1B,0.9,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.894875847012236,4.89555504645652,0,0.5,0,0,-0.5,0.394875847012236,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.643678828591369,0.852120851913745,1.99055504645652,12.7001812210135,4.96863845002118,0.5,0.0733825555621894,0.499932859960008,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.629969787854816,0.789751694024472,2.02064091176016,14.1169930995453,4.70797964087611,0.5,-39.2822398747282
125,1,3,2,A,0,right,36,1,2A,0.9,2.39789527279837,0.5,0.5,0.5,0.5,0.894875847012236,0.5,0.5,0.5,0.894875847012236,4.83555504645652,0,0.5,1,1,0.5,-0.314984893927408,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.643678828591369,0.852120851913745,1.99055504645652,12.7001812210135,4.96863845002118,0.5,0.0743723743513347,0.500983108285319,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.629969787854816,0.789751694024472,2.02064091176016,14.1169930995453,4.70797964087611,0.5,-39.2822398747282
125,1,4,0,B,0,right,36,1,0B,0.9,2.484906649788,0.5,0.5,0.185015106072592,0.5,0.894875847012236,0.5,0.5,0.5,0.894875847012236,5.94655504645652,0,0.5,1,1,0.5,-0.314984893927408,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.643678828591369,0.852120851913745,1.99055504645652,12.7001812210135,4.96863845002118,0.5,0.0591308885981475,0.501304398476191,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.629969787854816,0.789751694024472,2.02064091176016,14.1169930995453,4.70797964087611,0.5,-39.2822398747282
125,1,5,2,C,1,right,50,1,2C,0.9,1.87180217690159,0.5,0.5,0.185015106072592,0.185015106072592,0.894875847012236,0.5,0.5,0.5,0.894875847012236,2.19155504645652,1,0.894875847012236,1,1,0.105124152987764,0.0662250403561188,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.643678828591369,0.852120851913745,1.99055504645652,12.7001812210135,4.96863845002118,0.5,7.38035796830607,1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.629969787854816,0.789751694024472,2.02064091176016,14.1169930995453,4.70797964087611,0.5,-39.2822398747282
125,1,6,1,A,0,right,14,1,1A,0.9,2.63905732961526,0.5,0.5,0.185015106072592,0.185015106072592,0.894875847012236,0.5,0.5,0.5,0.961100887368355,4.43555504645652,0,0.5,1,1,0.5,-0.314984893927408,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.643678828591369,0.852120851913745,1.99055504645652,12.7001812210135,4.96863845002118,0.5,0.0797804713041578,0.502230636613152,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.629969787854816,0.789751694024472,2.02064091176016,14.1169930995453,4.70797964087611,0.5,-39.2822398747282
125,1,7,0,C,0,right,14,1,0C,0.9,2.70805020110221,0.5,0.185015106072592,0.185015106072592,0.185015106072592,0.894875847012236,0.5,0.5,0.5,0.961100887368355,3.01755504645652,0,0.5,1,1,0.5,-0.314984893927408,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.643678828591369,0.852120851913745,1.99055504645652,12.7001812210135,4.96863845002118,0.5,0.0585992475205733,0.500183894771141,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.629969787854816,0.789751694024472,2.02064091176016,14.1169930995453,4.70797964087611,0.5,-39.2822398747282
125,1,8,1,B,1,right,50,0,1B,0.9,2.07944154167984,0.5,0.185015106072592,0.185015106072592,0.185015106072592,0.894875847012236,0.5,0.185015106072592,0.5,0.961100887368355,2.28655504645652,1,0.894875847012236,1,0,-0.894875847012236,-0.706729716119498,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.643678828591369,0.852120851913745,1.99055504645652,12.7001812210135,4.96863845002118,0.5,3.39615082159626,1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.629969787854816,0.789751694024472,2.02064091176016,14.1169930995453,4.70797964087611,0.5,-39.2822398747282
125,1,9,2,C,1,right,50,1,2C,0.9,1.73460105538811,0.5,0.185015106072592,0.185015106072592,0.185015106072592,0.188146130892738,0.5,0.185015106072592,0.5,0.961100887368355,2.19955504645652,1,0.961100887368355,1,1,0.038899112631645,0.024505265732298,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.643678828591369,0.852120851913745,1.99055504645652,12.7001812210135,4.96863845002118,0.5,12.3879284688453,1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.629969787854816,0.789751694024472,2.02064091176016,14.1169930995453,4.70797964087611,0.5,-39.2822398747282
125,1,10,0,B,0,right,36,1,0B,0.9,2.19722457733622,0.5,0.185015106072592,0.185015106072592,0.185015106072592,0.188146130892738,0.5,0.185015106072592,0.5,0.985606153100653,2.28355504645652,0,0.185015106072592,1,1,0.185015106072592,-0.116553927122487,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.643678828591369,0.852120851913745,1.99055504645652,12.7001812210135,4.96863845002118,0.5,6.96283855619096,1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.629969787854816,0.789751694024472,2.02064091176016,14.1169930995453,4.70797964087611,0.5,-39.2822398747282
