ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,1,0,2,aud,0.35,1,z,B,0B,0,z,2.4161073000032,1,0,0,2.19722457733622
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,2,2,0,aud,0.5,1,z,C,2C,1,z,1.70315240000127,1,1,1,2.30258509299405
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,3,1,2,aud,0.5,1,z,B,1B,1,b,2.40553490000093,0,0,0,2.39789527279837
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,4,2,0,aud,0.5,1,z,C,2C,1,z,2.32168410000304,1,1,1,1.79175946922805
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,5,1,2,aud,0.5,1,z,B,1B,1,b,1.22565850000319,0,0,0,1.87180217690159
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,6,2,1,aud,0.35,1,z,A,2A,0,b,1.09195620000173,0,1,1,2.63905732961526
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,7,0,2,aud,0.35,0,z,B,0B,0,b,2.05880420000176,0,1,0,2.01490302054226
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,8,1,0,aud,0.35,1,z,C,1C,0,z,3.42471989999831,1,0,0,2.77258872223978
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,9,0,1,aud,0.5,1,z,A,0A,1,z,2.60926810000092,1,1,1,2.83321334405622
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,10,2,0,aud,0.5,1,z,C,2C,1,b,2.41023159999895,0,0,0,1.79175946922805
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,11,0,1,aud,0.5,1,z,A,0A,1,z,2.52932599999986,1,1,1,2.2512917986065
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,12,1,0,aud,0.35,1,z,C,1C,0,b,2.34272369999962,0,1,1,2.30258509299405
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,13,2,2,aud,0.15,1,z,B,2B,0,b,1.81164409999838,0,1,1,3.04452243772342
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,14,1,1,aud,0.15,1,z,A,1A,0,b,1.66131619999942,0,1,1,3.09104245335832
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,15,2,0,aud,0.5,1,z,C,2C,1,z,1.73251960000198,1,1,1,1.74919985480926
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,16,0,1,aud,0.5,1,z,A,0A,1,z,1.83830200000011,1,1,1,2.07944154167984
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,17,1,0,aud,0.35,0,z,C,1C,0,None,NaN,NaN,NaN,NaN,2.12026353620009
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,18,2,2,aud,0.15,1,z,B,2B,0,b,1.40061300000161,0,1,1,2.56494935746154
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,19,1,0,aud,0.35,1,z,C,1C,0,b,2.22765049999725,0,1,1,1.90954250488444
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,20,0,1,aud,0.5,1,z,A,0A,1,z,0.784880499999417,1,1,1,1.94591014905531
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,21,2,0,aud,0.5,0,z,C,2C,1,b,1.23206960000243,0,0,1,1.75785791755237
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,22,1,2,aud,0.5,1,z,B,1B,1,z,2.22703439999896,1,1,1,2.30258509299405
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,23,0,0,aud,0.15,1,z,C,0C,0,b,1.58448960000169,0,1,1,3.43398720448515
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,24,1,2,aud,0.5,1,z,B,1B,1,z,1.90918100000272,1,1,1,2.07944154167984
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,25,2,1,aud,0.35,1,z,A,2A,0,b,0.982875599998806,0,1,1,2.80336038090653
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,26,0,2,aud,0.35,1,z,B,0B,0,b,1.8631508000035,0,1,1,2.42774823594805
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,27,2,1,aud,0.35,1,z,A,2A,0,b,0.953919000003225,0,1,1,2.4567357728213
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,28,1,2,aud,0.5,1,z,B,1B,1,None,NaN,NaN,NaN,NaN,1.97408102602201
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,29,0,1,aud,0.5,1,z,A,0A,1,z,1.6872194000025,1,1,1,2.00148000021012
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,30,1,2,aud,0.5,1,z,B,1B,1,z,1.16770610000094,1,1,1,1.84582669049833
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,31,2,1,aud,0.35,1,z,A,2A,0,b,1.16837360000136,0,1,1,2.27726728500976
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,32,0,0,aud,0.15,1,z,C,0C,0,b,1.16608780000024,0,1,1,2.99573227355399
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,33,1,2,aud,0.5,1,z,B,1B,1,z,1.0310189999982,1,1,1,1.76766191764899
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,34,0,1,aud,0.5,1,z,A,0A,1,z,1.11276260000159,1,1,1,1.94591014905531
CBC_P008,CBC_P008_AV_prob0.9_Vset2_Aset3_2023-03-17_15h36.03.144.csv,1,35,1,0,aud,0.35,1,z,C,1C,0,b,1.45544160000281,0,1,1,2.15176220325946
