ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,rewardPEOP,update2OP,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_alpha22,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
175,1,1,A,1,0,l,63,1,0.95,1A,0A,0,1,0,1,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.23398864699517,0,0,1,0A,1A,0.5,0.5,0.5,0.5,1,1,0.5,0.172280835285412,0.5,-0.0193620422718178,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.983288919416436,0.0811228650348035,0.522222849044097,0.630601083194159,1.92298864699517,1.31908102951519,3.5954577116472,0.5,0.0515368936196843,0.499185572018364,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.344561670570825,0.208878728457951,0.0387240845436356,0.203737402017731,2.11287820582255,2.12469395794265,3.67636143034028,0.5,46.7982688778906
175,1,2,C,2,3,a,63,1,0.95,2C,3C,1,0,1,0,C23,2.83321334405622,0.672280835285412,0.480637957728182,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.3869886469952,1,1,0,2C,3C,0.5,0.5,0.5,0.5,1,1,0.5,0.172280835285412,0.5,-0.0193620422718178,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.983288919416436,0.0811228650348035,0.522222849044097,0.630601083194159,1.92298864699517,1.31908102951519,3.5954577116472,0.5,0.00787393814786272,0.500533620725228,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.344561670570825,0.208878728457951,0.0387240845436356,0.203737402017731,2.11287820582255,2.12469395794265,3.67636143034028,0.5,46.7982688778906
175,1,3,A,2,0,l,27,1,0.95,2A,0A,0,1,0,1,A20,2.89037175789616,0.672280835285412,0.480637957728182,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.672280835285412,0.480637957728182,0.5,0.5,0.5,0.5,3.61398864699517,0,0,1,0A,2A,0.672280835285412,0.5,0.672280835285412,0.327719164714588,1,1,0.327719164714588,0.112919462872134,0.5,-0.0193620422718178,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.983288919416436,0.0811228650348035,0.522222849044097,0.630601083194159,1.92298864699517,1.31908102951519,3.5954577116472,0.5,0.332082283408645,0.936367034911617,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.344561670570825,0.208878728457951,0.0387240845436356,0.203737402017731,2.11287820582255,2.12469395794265,3.67636143034028,0.5,46.7982688778906
175,1,4,B,0,1,l,63,1,0.95,0B,1B,0,1,0,1,B01,2.94443897916644,0.785200298157546,0.480637957728182,0.480637957728182,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.672280835285412,0.480637957728182,0.5,0.5,0.5,0.5,3.88598864699517,1,1,0,0B,1B,0.5,0.5,0.5,0.5,0,0,-0.5,-0.104439364228976,-0.5,0.101868701008866,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.983288919416436,0.0811228650348035,0.522222849044097,0.630601083194159,1.92298864699517,1.31908102951519,3.5954577116472,0.5,0.119687623051561,0.500341822587608,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.344561670570825,0.208878728457951,0.0387240845436356,0.203737402017731,2.11287820582255,2.12469395794265,3.67636143034028,0.5,46.7982688778906
175,1,5,B,1,0,a,63,1,0.95,1B,0B,1,0,1,0,B10,2.99573227355399,0.785200298157546,0.480637957728182,0.480637957728182,0.5,0.395560635771024,0.601868701008866,0.5,0.5,0.5,0.5,0.672280835285412,0.480637957728182,0.5,0.5,0.5,0.5,5.46098864699517,1,1,0,1B,0B,0.601868701008866,0.395560635771024,0.697886717076699,0.302113282923301,1,1,0.398131298991134,0.137180785486918,0.395560635771024,-0.0153177235017314,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.983288919416436,0.0811228650348035,0.522222849044097,0.630601083194159,1.92298864699517,1.31908102951519,3.5954577116472,0.5,0.0982160418065666,0.956667183922366,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.344561670570825,0.208878728457951,0.0387240845436356,0.203737402017731,2.11287820582255,2.12469395794265,3.67636143034028,0.5,46.7982688778906
175,1,6,C,2,3,a,63,1,0.95,2C,3C,1,0,1,0,C23,2.35137525716348,0.785200298157546,0.480637957728182,0.480637957728182,0.5,0.380242912269293,0.739049486495783,0.5,0.5,0.5,0.5,0.672280835285412,0.480637957728182,0.5,0.5,0.5,0.5,2.79798864699517,1,1,0,2C,3C,0.672280835285412,0.480637957728182,0.689119487392183,0.310880512607817,1,1,0.327719164714588,0.112919462872134,0.480637957728182,-0.0186122649099465,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.983288919416436,0.0811228650348035,0.522222849044097,0.630601083194159,1.92298864699517,1.31908102951519,3.5954577116472,0.5,0.386431158819319,0.950750108084824,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.344561670570825,0.208878728457951,0.0387240845436356,0.203737402017731,2.11287820582255,2.12469395794265,3.67636143034028,0.5,46.7982688778906
175,1,7,D,1,3,l,27,1,0.95,1D,3D,0,1,0,1,D13,3.09104245335832,0.785200298157546,0.480637957728182,0.480637957728182,0.5,0.380242912269293,0.739049486495783,0.5,0.5,0.5,0.5,0.785200298157546,0.462025692818236,0.5,0.5,0.5,0.5,4.18998864699517,0,0,1,3D,1D,0.5,0.5,0.5,0.5,1,1,0.5,0.172280835285412,0.5,-0.0193620422718178,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.983288919416436,0.0811228650348035,0.522222849044097,0.630601083194159,1.92298864699517,1.31908102951519,3.5954577116472,0.5,0.108259274932302,0.50062985459113,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.344561670570825,0.208878728457951,0.0387240845436356,0.203737402017731,2.11287820582255,2.12469395794265,3.67636143034028,0.5,46.7982688778906
175,1,8,C,2,1,a,9,1,0.95,2C,1C,1,0,1,0,C21,3.13549421592915,0.785200298157546,0.480637957728182,0.480637957728182,0.5,0.380242912269293,0.739049486495783,0.5,0.5,0.5,0.5,0.785200298157546,0.462025692818236,0.5,0.480637957728182,0.5,0.672280835285412,2.94598864699517,1,1,0,2C,1C,0.785200298157546,0.5,0.785200298157546,0.214799701842454,1,1,0.214799701842454,0.074011744104951,0.5,-0.0193620422718178,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.983288919416436,0.0811228650348035,0.522222849044097,0.630601083194159,1.92298864699517,1.31908102951519,3.5954577116472,0.5,0.638022462728356,0.988461429529058,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.344561670570825,0.208878728457951,0.0387240845436356,0.203737402017731,2.11287820582255,2.12469395794265,3.67636143034028,0.5,46.7982688778906
175,1,9,B,1,3,a,27,1,0.95,1B,3B,1,0,1,0,B13,3.17805383034795,0.785200298157546,0.480637957728182,0.480637957728182,0.5,0.380242912269293,0.739049486495783,0.5,0.5,0.5,0.480637957728182,0.859212042262497,0.462025692818236,0.5,0.480637957728182,0.5,0.672280835285412,4.98098864699517,1,1,0,1B,3B,0.739049486495783,0.5,0.739049486495783,0.260950513504217,1,1,0.260950513504217,0.0899135448693274,0.5,-0.0193620422718178,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.983288919416436,0.0811228650348035,0.522222849044097,0.630601083194159,1.92298864699517,1.31908102951519,3.5954577116472,0.5,0.119946544367414,0.976763857309639,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.344561670570825,0.208878728457951,0.0387240845436356,0.203737402017731,2.11287820582255,2.12469395794265,3.67636143034028,0.5,46.7982688778906
175,1,10,D,2,3,l,63,1,0.95,2D,3D,0,1,0,1,D23,3.2188758248682,0.785200298157546,0.480637957728182,0.480637957728182,0.5,0.380242912269293,0.828963031365111,0.5,0.480637957728182,0.5,0.480637957728182,0.859212042262497,0.462025692818236,0.5,0.480637957728182,0.5,0.672280835285412,3.30198864699517,0,0,1,3D,2D,0.672280835285412,0.5,0.672280835285412,0.327719164714588,1,1,0.327719164714588,0.112919462872134,0.5,-0.0193620422718178,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.983288919416436,0.0811228650348035,0.522222849044097,0.630601083194159,1.92298864699517,1.31908102951519,3.5954577116472,0.5,0.380851246791875,0.936150521283299,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.344561670570825,0.208878728457951,0.0387240845436356,0.203737402017731,2.11287820582255,2.12469395794265,3.67636143034028,0.5,46.7982688778906
