ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,1,1,0,r,0,1,2,aud,A,63,1,1A,0A,0,1,r,1.38629750000018,0,1,1,1,0A,1A,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.212828094752038,0.50042385936441,0.5,0.107609537664965,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,2,3,2,b,1,0,3,aud,D,63,1,3D,2D,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,D32,2.83321334405622,0.607609537664965,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,NaN,0,0,0,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,3,2,0,b,1,0,0,aud,C,27,1,2C,0C,1,0,b,2.40168790000007,1,0,1,1,2C,0C,C20,2.89037175789616,0.607609537664965,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.184649983738012,0.499355028372324,0.5,0.107609537664965,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,4,1,0,r,0,1,2,aud,A,63,1,1A,0A,0,1,b,1.63377080000009,1,0,0,0,1A,0A,A10,2.2512917986065,0.607609537664965,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.607609537664965,0.5,0.5,0.5,0.5,0.5,0.451422620514886,0.548577379485114,0.5,0.607609537664965,0.273471369500079,0.420780965821462,-0.5,-0.107609537664965,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,5,3,1,r,0,1,1,aud,B,27,1,3B,1B,0,1,r,2.23418310000034,0,1,1,1,1B,3B,B31,2.99573227355399,0.607609537664965,0.392390462335035,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.607609537664965,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.213153473514971,0.499633443988671,0.5,0.107609537664965,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,6,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,r,2.40137660000073,0,1,0,0,3C,2C,C23,3.04452243772342,0.607609537664965,0.392390462335035,0.5,0.5,0.5,0.607609537664965,0.5,0.5,0.5,0.5,0.607609537664965,0.5,0.5,0.5,0.5,0.5,0.451422620514886,0.548577379485114,0.5,0.607609537664965,0.155941415316809,0.42098319093516,-0.5,-0.107609537664965,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,7,2,3,r,0,1,3,aud,D,63,1,2D,3D,0,1,r,2.38133230000039,0,1,1,1,3D,2D,D23,3.09104245335832,0.607609537664965,0.392390462335035,0.5,0.5,0.5,0.607609537664965,0.5,0.5,0.5,0.5,0.607609537664965,0.392390462335035,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.188345183733253,0.500544880168607,0.5,0.107609537664965,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,8,1,0,b,1,0,1,aud,B,63,1,1B,0B,1,0,b,3.28032960000019,1,0,1,1,1B,0B,B10,3.13549421592915,0.607609537664965,0.392390462335035,0.5,0.5,0.5,0.607609537664965,0.5,0.5,0.5,0.5,0.607609537664965,0.392390462335035,0.5,0.5,0.5,0.607609537664965,0.548577379485114,0.451422620514886,0.607609537664965,0.5,0.0999794758820552,0.579105393181894,0.392390462335035,0.0844499124720297,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,9,0,2,b,1,0,2,aud,A,27,1,0A,2A,1,0,b,2.46626540000034,1,0,1,1,0A,2A,A02,3.17805383034795,0.607609537664965,0.392390462335035,0.5,0.5,0.5,0.692059450136994,0.5,0.5,0.5,0.5,0.607609537664965,0.392390462335035,0.5,0.5,0.5,0.607609537664965,0.548577379485114,0.451422620514886,0.607609537664965,0.5,0.202641332322281,0.57869102959887,0.392390462335035,0.0844499124720297,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,10,0,3,r,0,1,3,aud,D,9,1,0D,3D,0,1,r,1.52652920000037,0,1,1,1,3D,0D,D03,3.2188758248682,0.692059450136994,0.392390462335035,0.5,0.5,0.5,0.692059450136994,0.5,0.5,0.5,0.5,0.607609537664965,0.392390462335035,0.5,0.5,0.5,0.607609537664965,0.548577379485114,0.451422620514886,0.607609537664965,0.5,0.363280734123893,0.578726380656424,0.392390462335035,0.0844499124720297,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,11,3,2,r,0,1,0,aud,C,63,1,3C,2C,0,1,b,2.86105750000024,1,0,0,0,3C,2C,C32,3.25809653802148,0.692059450136994,0.392390462335035,0.5,0.5,0.5,0.692059450136994,0.5,0.5,0.5,0.5,0.607609537664965,0.392390462335035,0.5,0.5,0.5,0.692059450136994,0.392390462335035,0.607609537664965,0.392390462335035,0.607609537664965,0.0808852736092292,0.329160505572185,-0.392390462335035,-0.0844499124720297,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,12,1,0,b,1,0,1,aud,B,63,1,1B,0B,1,0,b,1.93071319999945,1,0,1,1,1B,0B,B10,2.60268968544438,0.692059450136994,0.392390462335035,0.5,0.5,0.5,0.692059450136994,0.5,0.5,0.5,0.5,0.607609537664965,0.307940549863006,0.5,0.5,0.5,0.692059450136994,0.580557832126125,0.419442167873875,0.692059450136994,0.5,0.349828612201698,0.629192000144323,0.307940549863006,0.066274680398106,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755
