ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,1,1,0,r,0,1,2,aud,A,63,1,1A,0A,0,1,r,1.38629750000018,0,1,1,1,0A,1A,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.27828756214985,0.5,-7.89097493911206e-06,0.5,0.5565751242997,1.57819498782241e-05,1.28579868332174,23.3424371212487
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,2,3,2,b,1,0,3,aud,D,63,1,3D,2D,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,D32,2.83321334405622,0.77828756214985,0.499992109025061,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,NaN,0,0,0,0,0.5,0.5565751242997,1.57819498782241e-05,1.28579868332174,23.3424371212487
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,3,2,0,b,1,0,0,aud,C,27,1,2C,0C,1,0,b,2.40168790000007,1,0,1,1,2C,0C,C20,2.89037175789616,0.77828756214985,0.499992109025061,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.27828756214985,0.5,-7.89097493911206e-06,0.5,0.5565751242997,1.57819498782241e-05,1.28579868332174,23.3424371212487
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,4,1,0,r,0,1,2,aud,A,63,1,1A,0A,0,1,b,1.63377080000009,1,0,0,0,1A,0A,A10,2.2512917986065,0.77828756214985,0.499992109025061,0.5,0.5,0.5,0.5,0.5,0.5,0.499992109025061,0.5,0.77828756214985,0.5,0.5,0.5,0.5,0.5,0.221706991356671,0.778293008643329,0.221706991356671,0.778293008643329,0.328349931785832,0.328349931785832,-0.221706991356671,-0.123396596272452,-0.221706991356671,3.49896862524285e-06,0.5,0.5565751242997,1.57819498782241e-05,1.28579868332174,23.3424371212487
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,5,3,1,r,0,1,1,aud,B,27,1,3B,1B,0,1,r,2.23418310000034,0,1,1,1,1B,3B,B31,2.99573227355399,0.778296507611954,0.0983103950842193,0.5,0.5,0.5,0.5,0.5,0.5,0.499992109025061,0.5,0.77828756214985,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.27828756214985,0.5,-7.89097493911206e-06,0.5,0.5565751242997,1.57819498782241e-05,1.28579868332174,23.3424371212487
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,6,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,r,2.40137660000073,0,1,0,0,3C,2C,C23,3.04452243772342,0.778296507611954,0.0983103950842193,0.5,0.5,0.5,0.77828756214985,0.5,0.499992109025061,0.499992109025061,0.5,0.77828756214985,0.5,0.5,0.5,0.5,0.5,0.22171243785015,0.77828756214985,0.22171243785015,0.77828756214985,0.328353020665557,0.328353020665557,-0.22171243785015,-0.123399627655237,-0.22171243785015,3.49905458152995e-06,0.5,0.5565751242997,1.57819498782241e-05,1.28579868332174,23.3424371212487
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,7,2,3,r,0,1,3,aud,D,63,1,2D,3D,0,1,r,2.38133230000039,0,1,1,1,3D,2D,D23,3.09104245335832,0.778296507611954,0.0983103950842193,0.5,0.5,0.5,0.77828756214985,0.5,0.499992109025061,0.499992109025061,0.5,0.778291061204431,0.0983128101949133,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.27828756214985,0.5,-7.89097493911206e-06,0.5,0.5565751242997,1.57819498782241e-05,1.28579868332174,23.3424371212487
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,8,1,0,b,1,0,1,aud,B,63,1,1B,0B,1,0,b,3.28032960000019,1,0,1,1,1B,0B,B10,3.13549421592915,0.778296507611954,0.0983103950842193,0.5,0.5,0.5,0.77828756214985,0.5,0.499992109025061,0.499992109025061,0.5,0.778291061204431,0.0983128101949133,0.5,0.5,0.499992109025061,0.77828756214985,0.77828756214985,0.22171243785015,0.77828756214985,0.22171243785015,0.671646979334443,0.671646979334443,0.22171243785015,0.123399627655237,0.22171243785015,-3.49905458152995e-06,0.5,0.5565751242997,1.57819498782241e-05,1.28579868332174,23.3424371212487
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,9,0,2,b,1,0,2,aud,A,27,1,0A,2A,1,0,b,2.46626540000034,1,0,1,1,0A,2A,A02,3.17805383034795,0.778296507611954,0.0983103950842193,0.5,0.5,0.221708938795569,0.901687189805087,0.5,0.499992109025061,0.499992109025061,0.5,0.778291061204431,0.0983128101949133,0.5,0.5,0.499992109025061,0.77828756214985,0.778296507611954,0.221703492388046,0.778296507611954,0.221703492388046,0.671652052582755,0.671652052582755,0.221703492388046,0.123394648833554,0.221703492388046,-3.49891340469538e-06,0.5,0.5565751242997,1.57819498782241e-05,1.28579868332174,23.3424371212487
CBC_1109,CBC_1109_MSI_AV_v3_Vset3_Aset2_2024-06-07_14h04.19.059.csv,1,10,0,3,r,0,1,3,aud,D,9,1,0D,3D,0,1,r,1.52652920000037,0,1,1,1,3D,0D,D03,3.2188758248682,0.901691156445508,0.0983103950842193,0.221699993474641,0.5,0.221708938795569,0.901687189805087,0.5,0.499992109025061,0.499992109025061,0.5,0.778291061204431,0.0983128101949133,0.5,0.5,0.499992109025061,0.77828756214985,0.77828756214985,0.22171243785015,0.77828756214985,0.22171243785015,0.671646979334443,0.671646979334443,0.22171243785015,0.123399627655237,0.22171243785015,-3.49905458152995e-06,0.5,0.5565751242997,1.57819498782241e-05,1.28579868332174,23.3424371212487
