ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_NLL
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,1,0,1,z,0,1,1,aud,B,63,1,0B,1B,0,1,b,2.52432620000218,1,0,0,0,0B,1B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.147915101703634,-0.5,0.047693332325413,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,2,1,0,z,0,1,2,aud,A,63,1,1A,0A,0,1,z,1.46392700000069,0,1,1,1,0A,1A,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.352084898296366,0.547693332325413,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.147915101703634,0.5,-0.047693332325413,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,3,2,1,b,1,0,0,aud,C,9,1,2C,1C,1,0,z,2.73696070000187,0,1,0,0,1C,2C,C21,2.89037175789616,0.647915101703634,0.452306667674587,0.5,0.5,0.352084898296366,0.547693332325413,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.147915101703634,-0.5,0.047693332325413,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,4,0,1,b,1,0,2,aud,A,63,1,0A,1A,1,0,b,2.26682199999959,1,0,1,1,0A,1A,A01,2.94443897916644,0.647915101703634,0.452306667674587,0.5,0.5,0.352084898296366,0.547693332325413,0.5,0.5,0.5,0.352084898296366,0.547693332325413,0.5,0.5,0.5,0.5,0.5,0.647915101703634,0.452306667674587,0.588895002568252,0.411104997431748,0.894114253293944,0.894114253293944,0.352084898296366,0.104157347079641,0.452306667674587,-0.0431440244288085,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,5,1,3,z,0,1,3,aud,D,27,1,1D,3D,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,D13,2.99573227355399,0.752072448783276,0.409162643245779,0.5,0.5,0.352084898296366,0.547693332325413,0.5,0.5,0.5,0.352084898296366,0.547693332325413,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,NaN,0,0,0,0,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,6,1,0,b,1,0,1,aud,B,63,1,1B,0B,1,0,b,1.68916580000223,1,0,1,1,1B,0B,B10,3.04452243772342,0.752072448783276,0.409162643245779,0.5,0.5,0.352084898296366,0.547693332325413,0.5,0.5,0.5,0.352084898296366,0.547693332325413,0.5,0.5,0.5,0.5,0.5,0.547693332325413,0.352084898296366,0.608698136591877,0.391301863408123,0.931422375148506,0.931422375148506,0.452306667674587,0.133805973500637,0.352084898296366,-0.0335842041224156,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,7,3,2,z,0,1,0,aud,C,63,1,3C,2C,0,1,z,1.40234740000233,0,1,1,1,2C,3C,C32,3.09104245335832,0.752072448783276,0.409162643245779,0.5,0.5,0.31850069417395,0.68149930582605,0.5,0.5,0.5,0.352084898296366,0.547693332325413,0.5,0.5,0.5,0.5,0.5,0.547693332325413,0.5,0.522761112843753,0.477238887156247,0.633268580907881,0.633268580907881,0.452306667674587,0.133805973500637,0.5,-0.047693332325413,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,8,0,2,b,1,0,2,aud,A,27,1,0A,2A,1,0,b,1.66318180000053,1,0,1,1,0A,2A,A02,3.13549421592915,0.752072448783276,0.409162643245779,0.5,0.5,0.31850069417395,0.68149930582605,0.5,0.5,0.5,0.352084898296366,0.68149930582605,0.452306667674587,0.5,0.5,0.5,0.5,0.752072448783276,0.5,0.600662085899355,0.399337914100645,0.91803039329298,0.91803039329298,0.247927551216724,0.0733444579067095,0.5,-0.047693332325413,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,9,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,1.02831110000079,0,1,1,1,3D,2D,D23,3.17805383034795,0.825416906689985,0.409162643245779,0.452306667674587,0.5,0.31850069417395,0.68149930582605,0.5,0.5,0.5,0.352084898296366,0.68149930582605,0.452306667674587,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.147915101703634,0.5,-0.047693332325413,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,10,1,3,b,1,0,1,aud,B,27,1,1B,3B,1,0,b,1.57242120000046,1,0,1,1,1B,3B,B13,3.2188758248682,0.825416906689985,0.409162643245779,0.452306667674587,0.5,0.31850069417395,0.68149930582605,0.5,0.5,0.5,0.352084898296366,0.68149930582605,0.452306667674587,0.5,0.5,0.452306667674587,0.647915101703634,0.68149930582605,0.5,0.576808892282486,0.423191107717514,0.863351177617069,0.863351177617069,0.31850069417395,0.0942221251428358,0.5,-0.047693332325413,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,11,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,1.45707760000187,1,0,1,1,2C,3C,C23,3.25809653802148,0.825416906689985,0.409162643245779,0.452306667674587,0.5,0.31850069417395,0.775721430968886,0.5,0.452306667674587,0.5,0.352084898296366,0.68149930582605,0.452306667674587,0.5,0.5,0.452306667674587,0.647915101703634,0.68149930582605,0.452306667674587,0.601072248474679,0.398927751525321,0.918768108551281,0.918768108551281,0.31850069417395,0.0942221251428358,0.452306667674587,-0.0431440244288085,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,12,3,1,z,0,1,1,aud,B,27,1,3B,1B,0,1,b,1.69139600000017,1,0,0,0,3B,1B,B31,3.29583686600433,0.825416906689985,0.409162643245779,0.452306667674587,0.5,0.31850069417395,0.775721430968886,0.5,0.452306667674587,0.5,0.352084898296366,0.775721430968886,0.409162643245779,0.5,0.5,0.452306667674587,0.647915101703634,0.452306667674587,0.775721430968886,0.368319477521909,0.631680522478091,0.040686485496456,0.040686485496456,-0.452306667674587,-0.133805973500637,-0.224278569031114,0.0213931846525381,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,13,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,1.49689020000005,1,0,1,1,2C,3C,C23,2.63905732961526,0.825416906689985,0.409162643245779,0.452306667674587,0.5,0.31850069417395,0.797114615621424,0.5,0.31850069417395,0.5,0.352084898296366,0.775721430968886,0.409162643245779,0.5,0.5,0.452306667674587,0.647915101703634,0.775721430968886,0.409162643245779,0.654681287266883,0.345318712733117,0.976161787075028,0.976161787075028,0.224278569031114,0.0663483746963656,0.409162643245778,-0.0390286598389307,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,14,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,1.26140289999967,0,1,1,1,3D,2D,D23,2.67414864942653,0.825416906689985,0.409162643245779,0.452306667674587,0.5,0.31850069417395,0.797114615621424,0.5,0.31850069417395,0.5,0.352084898296366,0.842069805665251,0.370133983406848,0.5,0.5,0.452306667674587,0.647915101703634,0.647915101703634,0.452306667674587,0.588895002568252,0.411104997431748,0.894114253293944,0.894114253293944,0.352084898296366,0.104157347079641,0.452306667674587,-0.0431440244288085,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
CBC_1015,CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv,1,15,3,0,z,0,1,2,aud,A,9,1,3A,0A,0,1,z,1.63343460000033,0,1,1,1,0A,3A,A30,3.40119738166216,0.825416906689985,0.409162643245779,0.452306667674587,0.5,0.31850069417395,0.797114615621424,0.5,0.31850069417395,0.5,0.352084898296366,0.842069805665251,0.370133983406848,0.5,0.5,0.409162643245779,0.752072448783276,0.825416906689985,0.5,0.622760206636665,0.377239793363335,0.950085246382647,0.950085246382647,0.174583093310015,0.0516469520053718,0.5,-0.047693332325413,0.5,0.295830203407268,0.0953866646508261,11.9999598061577,7.59976008645745
