ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
110,1,1,1,C,0,right,36,1,1C,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.39421135157488,0,0.5,1,1,0.5,-0.149641674780089,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.281590269595422,0.925301093081767,2.81921135157488,11.817262567617,4.30764124649091,0.5,0.080633240330756,0.499796461727345,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.299283349560178,0.933978409594066,2.82221984355767,12.7902030626301,4.53323107653269,0.5,-24.5689148750716
110,1,2,0,A,1,right,50,1,0A,1,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.350358325219911,0.5,7.38621135157488,0,0.5,0,0,-0.5,0.466989204797033,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.281590269595422,0.925301093081767,2.81921135157488,11.817262567617,4.30764124649091,0.5,0.0511641715413719,0.500931700369599,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.299283349560178,0.933978409594066,2.82221984355767,12.7902030626301,4.53323107653269,0.5,-24.5689148750716
110,1,3,2,C,1,right,50,1,2C,1,2.39789527279837,0.966989204797033,0.5,0.5,0.5,0.5,0.5,0.5,0.350358325219911,0.5,4.75621135157488,0,0.5,0,0,-0.5,0.466989204797033,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.281590269595422,0.925301093081767,2.81921135157488,11.817262567617,4.30764124649091,0.5,0.0891050129454844,0.500193241364264,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.299283349560178,0.933978409594066,2.82221984355767,12.7902030626301,4.53323107653269,0.5,-24.5689148750716
110,1,4,2,C,1,right,50,1,2C,1,1.79175946922805,0.966989204797033,0.5,0.5,0.5,0.5,0.5,0.5,0.350358325219911,0.966989204797033,3.00121135157488,1,0.966989204797033,1,1,0.0330107952029669,0.009879581359989,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.281590269595422,0.925301093081767,2.81921135157488,11.817262567617,4.30764124649091,0.5,11.4040811358715,1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.299283349560178,0.933978409594066,2.82221984355767,12.7902030626301,4.53323107653269,0.5,-24.5689148750716
110,1,5,1,B,1,right,50,1,1B,1,2.56494935746154,0.966989204797033,0.5,0.5,0.5,0.5,0.5,0.5,0.350358325219911,0.976868786157022,9.66821135157488,1,0.5,1,1,0.5,0.149641674780089,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.281590269595422,0.925301093081767,2.81921135157488,11.817262567617,4.30764124649091,0.5,0.0294115902534082,0.497874106401342,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.299283349560178,0.933978409594066,2.82221984355767,12.7902030626301,4.53323107653269,0.5,-24.5689148750716
110,1,6,0,A,1,right,50,1,0A,1,1.94591014905531,0.966989204797033,0.5,0.5,0.5,0.649641674780089,0.5,0.5,0.350358325219911,0.976868786157022,3.05321135157488,1,0.966989204797033,1,1,0.0330107952029669,0.009879581359989,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.281590269595422,0.925301093081767,2.81921135157488,11.817262567617,4.30764124649091,0.5,4.81550817663811,1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.299283349560178,0.933978409594066,2.82221984355767,12.7902030626301,4.53323107653269,0.5,-24.5689148750716
110,1,7,2,B,0,right,14,1,2B,1,2.70805020110221,0.976868786157022,0.5,0.5,0.5,0.649641674780089,0.5,0.5,0.350358325219911,0.976868786157022,7.36821135157488,1,0.5,0,0,-0.5,-0.466989204797033,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.281590269595422,0.925301093081767,2.81921135157488,11.817262567617,4.30764124649091,0.5,0.0512712113203108,0.499822919454713,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.299283349560178,0.933978409594066,2.82221984355767,12.7902030626301,4.53323107653269,0.5,-24.5689148750716
110,1,8,0,A,1,right,50,1,0A,1,1.67397643357167,0.976868786157022,0.5,0.5,0.5,0.649641674780089,0.0330107952029669,0.5,0.350358325219911,0.976868786157022,3.02821135157488,1,0.976868786157022,1,1,0.0231312138429779,0.00692278715831919,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.281590269595422,0.925301093081767,2.81921135157488,11.817262567617,4.30764124649091,0.5,8.34762238152356,1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.299283349560178,0.933978409594066,2.82221984355767,12.7902030626301,4.53323107653269,0.5,-24.5689148750716
110,1,9,1,C,0,right,36,1,1C,1,2.14006616349627,0.983791573315341,0.5,0.5,0.5,0.649641674780089,0.0330107952029669,0.5,0.350358325219911,0.976868786157022,3.26621135157488,0,0.350358325219911,1,1,0.350358325219911,-0.104856413118109,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.281590269595422,0.925301093081767,2.81921135157488,11.817262567617,4.30764124649091,0.5,2.12784896756774,0.999999970897057,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.299283349560178,0.933978409594066,2.82221984355767,12.7902030626301,4.53323107653269,0.5,-24.5689148750716
110,1,10,2,A,0,right,36,1,2A,1,2.89037175789616,0.983791573315341,0.5,0.5,0.5,0.649641674780089,0.0330107952029669,0.5,0.245501912101802,0.976868786157022,3.83221135157488,0,0.5,1,1,0.5,-0.149641674780089,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.281590269595422,0.925301093081767,2.81921135157488,11.817262567617,4.30764124649091,0.5,0.0701265382847479,0.500735437667933,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.299283349560178,0.933978409594066,2.82221984355767,12.7902030626301,4.53323107653269,0.5,-24.5689148750716
