ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,1,0,1,z,0,1,1,tac,B,63,1,0B,1B,0,1,z,2.33870570000363,0,1,1,1,1B,0B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0904143175658026,0.5,0.180828635131605,1.60487740736731,24.6660226781208
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,2,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,b,2.20432540000184,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.590414317565803,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0904143175658026,0.5,0.180828635131605,1.60487740736731,24.6660226781208
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,3,2,3,z,0,1,0,tac,D,63,1,2D,3D,0,1,z,1.62433350000356,0,1,1,1,3D,2D,D23,2.89037175789616,0.590414317565803,0.5,0.5,0.5,0.5,0.590414317565803,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0904143175658026,0.5,0.180828635131605,1.60487740736731,24.6660226781208
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,4,2,1,z,0,1,1,tac,B,9,1,2B,1B,0,1,z,2.25795560000188,0,1,1,1,1B,2B,B21,2.94443897916644,0.590414317565803,0.5,0.5,0.5,0.5,0.590414317565803,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.590414317565803,0.590414317565803,0.409585682434197,0.590414317565803,0.409585682434197,0.572047002878759,0.572047002878759,0.409585682434197,0.074064819924023,0.5,0.180828635131605,1.60487740736731,24.6660226781208
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,5,0,2,b,1,0,2,tac,A,27,1,0A,2A,1,0,b,1.72340210000402,1,0,1,1,0A,2A,A02,2.99573227355399,0.590414317565803,0.5,0.5,0.5,0.5,0.664479137489826,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.590414317565803,0.590414317565803,0.409585682434197,0.590414317565803,0.409585682434197,0.572047002878759,0.572047002878759,0.409585682434197,0.074064819924023,0.5,0.180828635131605,1.60487740736731,24.6660226781208
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,6,2,3,b,1,0,3,tac,C,63,1,2C,3C,1,0,z,2.63511769999968,0,1,0,0,3C,2C,C23,3.04452243772342,0.664479137489826,0.5,0.5,0.5,0.5,0.664479137489826,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.590414317565803,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0904143175658026,0.5,0.180828635131605,1.60487740736731,24.6660226781208
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,7,1,3,z,0,1,0,tac,D,27,1,1D,3D,0,1,z,2.30741640000269,0,1,1,1,3D,1D,D13,3.09104245335832,0.664479137489826,0.5,0.5,0.5,0.5,0.664479137489826,0.5,0.5,0.5,0.5,0.5,0.409585682434197,0.5,0.5,0.5,0.590414317565803,0.590414317565803,0.409585682434197,0.590414317565803,0.409585682434197,0.572047002878759,0.572047002878759,0.409585682434197,0.074064819924023,0.5,0.180828635131605,1.60487740736731,24.6660226781208
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,8,1,0,z,0,1,2,tac,A,63,1,1A,0A,0,1,b,2.29211830000349,1,0,0,0,1A,0A,A10,3.13549421592915,0.664479137489826,0.5,0.5,0.5,0.5,0.664479137489826,0.5,0.5,0.5,0.5,0.5,0.409585682434197,0.5,0.5,0.5,0.664479137489826,0.335520862510174,0.664479137489826,0.335520862510174,0.664479137489826,0.370998014259822,0.370998014259822,-0.335520862510174,-0.0606717796258938,0.5,0.180828635131605,1.60487740736731,24.6660226781208
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,9,2,0,b,1,0,3,tac,C,27,1,2C,0C,1,0,b,2.61927950000245,1,0,1,1,2C,0C,C20,3.17805383034795,0.664479137489826,0.274849082884281,0.5,0.5,0.5,0.664479137489826,0.5,0.5,0.5,0.5,0.5,0.409585682434197,0.5,0.5,0.5,0.664479137489826,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0904143175658026,0.5,0.180828635131605,1.60487740736731,24.6660226781208
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,10,2,3,z,0,1,0,tac,D,63,1,2D,3D,0,1,z,2.3202005000021,0,1,1,1,3D,2D,D23,2.52572864430826,0.664479137489826,0.274849082884281,0.5,0.5,0.5,0.664479137489826,0.5,0.5,0.5,0.5,0.590414317565803,0.409585682434197,0.5,0.5,0.5,0.664479137489826,0.664479137489826,0.335520862510174,0.664479137489826,0.335520862510174,0.629001985740178,0.629001985740178,0.335520862510174,0.0606717796258938,0.5,0.180828635131605,1.60487740736731,24.6660226781208
