trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
,,,,412.46138059999976,None,412.46138059999976,None,space,16.325246099999276,412.6615813999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
,,,,,,,,,,,,429.01329310000074,None,t,40.70436609999888,429.01329310000074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
0,0,0,0,,,,,,,,,,,,,,,469.74668120000024,None,469.74668120000024,None,469.74668120000024,None,0,0,0,1,0.35,0.61058168492306,2.7570014520733,470.6464200999999,None,470.6464200999999,None,470.6464200999999,None,473.53471360000003,475.6133081000007,473.5462349899999,None,475.59623400000055,476.59673680000014,476.5794898000004,477.19675720000123,z,1,1.2069374000002426,473.53471360000003,None,473.53471360000003,None,473.53471360000003,None,None,473.53471360000003,477.14693369999986,1,1,1.0,477.26330990000133,None,477.26330990000133,None,477.26330990000133,None,None,477.26330990000133,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,2.50182449656669,2.23299083390853,479.31338590000087,None,479.31338590000087,None,479.31338590000087,None,481.6175273000008,483.69637370000055,481.6298748600002,None,483.6634763000002,484.66320840000117,484.66320840000117,487.18011640000077,b,1,1.3051695999984076,481.6175273000008,None,481.6175273000008,None,481.6175273000008,None,None,481.6175273000008,487.1302129000014,1,1,1.0,487.21858450000036,None,487.21858450000036,None,487.21858450000036,None,None,487.21858450000036,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,2.47854712582944,1.14263865585167,489.2964455000001,None,489.2964455000001,None,489.2964455000001,None,490.49411900000086,492.56314999999995,490.4967225399996,None,492.546826400001,493.5470510000014,493.5470510000014,496.03025400000115,b,1,1.4361668000001373,490.49411900000086,None,490.49411900000086,None,490.49411900000086,None,None,490.49411900000086,495.98016330000064,1,1,1.0,496.0672160000013,None,496.0672160000013,None,496.0672160000013,None,None,496.0672160000013,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0.5,2.04482772403364,2.07121332922762,498.1473910000004,None,498.1473910000004,None,498.1473910000004,None,500.2428658000008,502.31319670000084,500.2466083199997,None,502.29671899999994,503.2968794999997,503.2968794999997,505.34677720000036,b,1,1.2724069999985659,500.2428658000008,None,500.2428658000008,None,500.2428658000008,None,None,500.2428658000008,505.2968043000001,1,0,1.0,505.38462489999984,None,505.38462489999984,None,505.38462489999984,None,None,505.38462489999984,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,2.86983191325091,1.48342455087402,507.4632864000014,None,507.4632864000014,None,507.4632864000014,None,508.961492800001,511.030168700001,508.96331482000096,None,511.030168700001,512.0302542000009,512.0302542000009,None,b,1,2.227346399999078,508.961492800001,514.8968041000007,508.961492800001,514.8968041000007,508.961492800001,514.8968041000007,None,508.961492800001,514.8475338000007,1,1,1.0,514.9309915000013,None,514.9309915000013,None,514.9309915000013,None,None,514.9309915000013,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,0.671897605000652,2.93536812882172,517.0133428000008,None,517.0133428000008,None,517.0133428000008,None,520.0062076000013,522.0803139,520.01323194,None,522.0635978999999,523.0635657000003,523.0635657000003,None,None,0,,520.0062076000013,None,520.0062076000013,None,520.0062076000013,None,['z'],520.0062076000013,523.6801759999998,0,3,0.8333333333333334,523.7649430000001,None,523.7649430000001,None,523.7649430000001,None,None,523.7649430000001,None,[1.174005799999577],,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,2.58943852196035,0.977134614530179,525.8468192,None,525.8468192,None,525.8468192,None,526.8499592000007,528.9301351000013,526.8469436200012,None,528.9135679999999,529.913727000001,529.913727000001,None,z,1,0.9178355999993073,526.8499592000007,None,526.8499592000007,None,526.8499592000007,None,None,526.8499592000007,532.4469801000014,1,1,0.8571428571428571,532.5343905999998,None,532.5343905999998,None,532.5343905999998,None,None,532.5343905999998,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0.35,0.595506577165096,2.40738395932908,534.6132785000009,None,534.6132785000009,None,534.6132785000009,None,537.0411623,539.1137042999999,537.0466108199998,None,539.0968266,540.0969944999997,540.0969944999997,540.6970544000014,z,1,1.0757205999998405,537.0411623,None,537.0411623,None,537.0411623,None,None,537.0411623,540.6469844000003,1,0,0.875,540.739516900001,None,540.739516900001,None,540.739516900001,None,None,540.739516900001,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,0.887650177272661,2.12802719374523,542.8134898000008,None,542.8134898000008,None,542.8134898000008,None,544.9653522999997,547.0303519000008,544.9635877199999,None,547.0303519000008,548.0301381999998,548.0301381999998,None,b,1,1.0342289000000164,544.9653522999997,None,544.9653522999997,None,544.9653522999997,None,None,544.9653522999997,548.8641070000012,1,1,0.8888888888888888,548.9471706000004,None,548.9471706000004,None,548.9471706000004,None,None,548.9471706000004,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,1.08892016722308,1.31360018091897,551.0302283000001,None,551.0302283000001,None,551.0302283000001,None,552.3640931999998,554.4302427000002,552.3636103200006,None,554.4302427000002,555.4301988000007,555.4301988000007,None,b,1,0.9756458999981987,552.3640931999998,None,552.3640931999998,None,552.3640931999998,None,None,552.3640931999998,556.4637564000004,1,1,0.9,556.5477100000007,None,556.5477100000007,None,556.5477100000007,None,None,556.5477100000007,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,0.874984682747311,1.84422310959985,558.6304333999997,None,558.6304333999997,None,558.6304333999997,None,560.4970435000014,562.5636007000012,560.4971349200005,None,562.5636007000012,563.5631129000012,563.5631129000012,None,b,1,0.9313375000001543,560.4970435000014,None,560.4970435000014,None,560.4970435000014,None,None,560.4970435000014,564.3803447999999,1,1,0.9090909090909091,564.4651665000001,None,564.4651665000001,None,564.4651665000001,None,None,564.4651665000001,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.35,1.20890463823153,0.789129602716002,566.5473687000012,None,566.5473687000012,None,566.5473687000012,None,567.3635838000009,569.4302312,567.3638040200003,None,569.4302312,570.4304752999997,570.4304752999997,None,z,1,0.9980267999981152,567.3635838000009,None,567.3635838000009,None,567.3635838000009,None,None,567.3635838000009,571.5797226000013,1,1,0.9166666666666666,571.6693898000012,None,571.6693898000012,None,571.6693898000012,None,None,571.6693898000012,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0.15,0.326293484834196,1.53162701008885,573.7472112000014,None,573.7472112000014,None,573.7472112000014,None,575.2975768000015,577.3637334000014,575.2977044199997,None,577.3637334000014,578.3636586000011,578.3636586000011,None,z,1,0.7633111999984976,575.2975768000015,None,575.2975768000015,None,575.2975768000015,None,None,575.2975768000015,578.6303697000003,1,1,0.9230769230769231,578.7121951999998,None,578.7121951999998,None,578.7121951999998,None,None,578.7121951999998,None,,,,,,,,,,,,,,,,,,,CBC_P031,001,set2,set2,0,0.8,2024-05-15_16h23.53.732,AV_prob,2022.1.1,60.297083731652656,
