trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.tactile_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,response.keys,allKeys.keys,response.rt,allKeys.rt,fixationCross_11.started,fixationCross_11.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,response2.keys,response2.started,response2.stopped,get_keys_8.keys,get_keys_8.started,get_keys_8.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,response2.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.durTactile,trials_runs.durVisual,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],tactile set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,1.543156518078604,2.50277407648956,355.9928692000003,None,355.9928692000003,None,355.9928692000003,None,358.50631201000044,z,['z'],1.7938966000001528,[1.7938966000001528],360.5645851999998,None,360.5645851999998,None,360.5645851999998,None,None,360.5645851999998,None,None,360.5645851999998,None,z,1.7938966000001528,0,0,0.47368421052631576,362.158676,None,362.158676,None,362.158676,None,None,362.158676,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,3.86983191325091,2.96222466864387,364.2480953000004,None,364.2480953000004,None,364.2480953000004,None,367.2227386100004,b,['b'],0.9837902999997823,[0.9837902999997823],369.2794842000003,None,369.2794842000003,None,369.2794842000003,None,None,369.2794842000003,None,None,369.2794842000003,None,b,0.9837902999997823,1,1,0.5,373.19441199999983,None,373.19441199999983,None,373.19441199999983,None,None,373.19441199999983,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.15,1.671897605000652,2.23299083390853,375.2786431000004,None,375.2786431000004,None,375.2786431000004,None,377.5226012100003,None,[],,,379.58057460000055,None,379.58057460000055,None,379.58057460000055,None,z,379.58057460000055,None,None,379.58057460000055,None,z,2.316974599999412,1,1,0.5238095238095238,381.29039060000014,None,381.29039060000014,None,381.29039060000014,None,None,381.29039060000014,None,0.316974599999412,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,1.887650177272661,1.84422310959985,383.3734264000004,None,383.3734264000004,None,383.3734264000004,None,385.22309400999995,b,['b'],0.813517700000375,[0.813517700000375],387.27839980000044,None,387.27839980000044,None,387.27839980000044,None,None,387.27839980000044,None,None,387.27839980000044,None,b,0.813517700000375,1,1,0.5454545454545454,389.20363780000025,None,389.20363780000025,None,389.20363780000025,None,None,389.20363780000025,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,2.24205805775432,0.971483558655564,391.2891319999999,None,391.2891319999999,None,391.2891319999999,None,392.2729236100005,b,['b'],1.8003688999997394,[1.8003688999997394],394.33338679999997,None,394.33338679999997,None,394.33338679999997,None,None,394.33338679999997,None,None,394.33338679999997,None,b,1.8003688999997394,1,1,0.5652173913043478,396.62310119999984,None,396.62310119999984,None,396.62310119999984,None,None,396.62310119999984,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,2.23248806235745,1.29306073609301,398.70523409999987,None,398.70523409999987,None,398.70523409999987,None,400.0063104100001,z,['z'],0.9624321000001146,[0.9624321000001146],402.06367839999984,None,402.06367839999984,None,402.06367839999984,None,None,402.06367839999984,None,None,402.06367839999984,None,z,0.9624321000001146,1,1,0.5833333333333334,404.3367747000002,None,404.3367747000002,None,404.3367747000002,None,None,404.3367747000002,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,1.8749846827473111,3.32142038400957,406.42246109999996,None,406.42246109999996,None,406.42246109999996,None,409.7560689100002,b,['b'],1.541727699999683,[1.541727699999683],411.81381539999984,None,411.81381539999984,None,411.81381539999984,None,None,411.81381539999984,None,None,411.81381539999984,None,b,1.541727699999683,0,0,0.56,413.722933,None,413.722933,None,413.722933,None,None,413.722933,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,3.88444949943153,2.07121332922762,415.80491919999986,None,415.80491919999986,None,415.80491919999986,None,417.8891736100005,b,['b'],0.6801900999998907,[0.6801900999998907],419.9490130000004,None,419.9490130000004,None,419.9490130000004,None,None,419.9490130000004,None,None,419.9490130000004,None,b,0.6801900999998907,1,1,0.5769230769230769,423.87232200000017,None,423.87232200000017,None,423.87232200000017,None,None,423.87232200000017,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0.5,3.62250581484608,1.48342455087402,425.9650652999999,None,425.9650652999999,None,425.9650652999999,None,427.45651401000043,None,[],,,429.5116990000006,None,429.5116990000006,None,429.5116990000006,None,b,429.5116990000006,None,None,429.5116990000006,None,b,2.1556848000000173,1,0,0.5925925925925926,433.17694310000024,None,433.17694310000024,None,433.17694310000024,None,None,433.17694310000024,None,0.15568480000001728,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0.15,2.27860294189526,0.977134614530179,435.25949519999995,None,435.25949519999995,None,435.25949519999995,None,436.2403342099998,None,[],,,438.2971027000003,None,438.2971027000003,None,438.2971027000003,None,None,438.2971027000003,None,None,438.2971027000003,None,[],[],0,3,0.5714285714285714,440.6209409000003,None,440.6209409000003,None,440.6209409000003,None,None,440.6209409000003,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.35,4.19624908154748,1.53162701008885,442.71586990000014,None,442.71586990000014,None,442.71586990000014,None,444.2566843100004,None,[],,,446.3166484000003,None,446.3166484000003,None,446.3166484000003,None,z,446.3166484000003,None,None,446.3166484000003,None,z,5.753924000000552,1,1,0.5862068965517241,450.56135470000027,None,450.56135470000027,None,450.56135470000027,None,None,450.56135470000027,None,3.753924000000552,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,1.6105816849230599,1.08099245958022,452.6442244,None,452.6442244,None,452.6442244,None,453.73949121,z,['z'],0.8505942000001596,[0.8505942000001596],455.7971978000005,None,455.7971978000005,None,455.7971978000005,None,None,455.7971978000005,None,None,455.7971978000005,None,z,0.8505942000001596,1,1,0.6,457.4567734000002,None,457.4567734000002,None,457.4567734000002,None,None,457.4567734000002,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,2.39750191607,1.14263865585167,459.5457309000003,None,459.5457309000003,None,459.5457309000003,None,460.6900817100005,None,[],,,462.7430298999998,None,462.7430298999998,None,462.7430298999998,None,b,462.7430298999998,None,None,462.7430298999998,None,b,3.010201899999629,1,1,0.6129032258064516,465.1707329000001,None,465.1707329000001,None,465.1707329000001,None,None,465.1707329000001,None,1.010201899999629,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,1.109698721182561,2.78012240036799,467.2562353000003,None,467.2562353000003,None,467.2562353000003,None,470.0400813100006,None,[],,,472.09499959999994,None,472.09499959999994,None,472.09499959999994,None,b,472.09499959999994,None,None,472.09499959999994,None,b,2.203990099999828,1,1,0.625,473.24132350000036,None,473.24132350000036,None,473.24132350000036,None,None,473.24132350000036,None,0.2039900999998281,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,1.905730910449904,1.75396267962373,475.3229753000005,None,475.3229753000005,None,475.3229753000005,None,477.0904081099999,None,[],,,479.14329970000017,None,479.14329970000017,None,479.14329970000017,None,b,479.14329970000017,None,None,479.14329970000017,None,b,2.3423033999997642,1,1,0.6363636363636364,481.09036470000046,None,481.09036470000046,None,481.09036470000046,None,None,481.09036470000046,None,0.3423033999997642,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.15,2.11780998338946,3.38809030570968,483.1729165000006,None,483.1729165000006,None,483.1729165000006,None,486.57297111000037,z,['z'],0.8964396000001216,[0.8964396000001216],488.62961710000036,None,488.62961710000036,None,488.62961710000036,None,None,488.62961710000036,None,None,488.62961710000036,None,z,0.8964396000001216,1,1,0.6470588235294118,490.7903924000002,None,490.7903924000002,None,490.7903924000002,None,None,490.7903924000002,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,1.595506577165096,2.12802719374523,492.8723871000002,None,492.8723871000002,None,492.8723871000002,None,495.00682451000023,z,['z'],1.0255065999999715,[1.0255065999999715],497.0637114000001,None,497.0637114000001,None,497.0637114000001,None,None,497.0637114000001,None,None,497.0637114000001,None,z,1.0255065999999715,1,1,0.6571428571428571,498.70511870000064,None,498.70511870000064,None,498.70511870000064,None,None,498.70511870000064,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,4.1766095715889495,0.789129602716002,500.7884818000002,None,500.7884818000002,None,500.7884818000002,None,501.58999271000005,b,['b'],2.0245704999997542,[2.0245704999997542],503.64780280000014,None,503.64780280000014,None,503.64780280000014,None,None,503.64780280000014,None,None,503.64780280000014,None,b,2.0245704999997542,1,1,0.6666666666666666,507.8738174,None,507.8738174,None,507.8738174,None,None,507.8738174,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,1.326293484834196,1.31360018091897,509.9630513000002,None,509.9630513000002,None,509.9630513000002,None,511.29052891000003,b,['b'],0.8988168999994741,[0.8988168999994741],513.3496357000004,None,513.3496357000004,None,513.3496357000004,None,None,513.3496357000004,None,None,513.3496357000004,None,b,0.8988168999994741,1,1,0.6756756756756757,514.7202569000001,None,514.7202569000001,None,514.7202569000001,None,None,514.7202569000001,None,,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
37,0,37,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,2.94912276105146,1.37809841776001,516.8062669000001,None,516.8062669000001,None,516.8062669000001,None,518.19030381,None,[],,,520.2475583000005,None,520.2475583000005,None,520.2475583000005,None,z,520.2475583000005,None,None,520.2475583000005,None,z,2.187638899999911,1,1,0.6842105263157895,523.2417064000001,None,523.2417064000001,None,523.2417064000001,None,None,523.2417064000001,None,0.1876388999999108,,,,,,,,,,,,,,,,,,,,CBC_P030,001,set3,set1,2,0.9,2024-05-15_15h11.00.190,TV_prob,2022.1.1,59.74557942467151,
