trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.tactile_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,response.keys,allKeys.keys,response.rt,allKeys.rt,fixationCross_11.started,fixationCross_11.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,response2.keys,response2.started,response2.stopped,get_keys_8.keys,get_keys_8.started,get_keys_8.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,response2.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.durTactile,trials_runs.durVisual,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],tactile set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,2.0889201672230797,2.50277407648956,167.33482110000114,None,167.33482110000114,None,167.33482110000114,None,169.85167289000037,None,[],,,171.90955469999972,None,171.90955469999972,None,171.90955469999972,None,b,171.90955469999972,None,None,171.90955469999972,None,b,2.3967851999987033,1,1,0.5555555555555556,174.00704920000135,None,174.00704920000135,None,174.00704920000135,None,None,174.00704920000135,None,0.3967851999987033,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,3.62250581484608,1.37809841776001,176.11741520000032,None,176.11741520000032,None,176.11741520000032,None,177.5019442900002,None,[],,,179.56027910000012,None,179.56027910000012,None,179.56027910000012,None,b,179.56027910000012,None,None,179.56027910000012,None,b,2.5374339999980293,1,1,0.6,183.21751600000061,None,183.21751600000061,None,183.21751600000061,None,None,183.21751600000061,None,0.5374339999980293,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.35,3.04482772403364,2.29713937746779,185.30020160000095,None,185.30020160000095,None,185.30020160000095,None,187.60223228999985,None,[],,,189.65356109999993,None,189.65356109999993,None,189.65356109999993,None,z,189.65356109999993,None,None,189.65356109999993,None,z,2.8081992999996146,0,0,0.5454545454545454,192.73687550000068,None,192.73687550000068,None,192.73687550000068,None,None,192.73687550000068,None,0.8081992999996146,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,1.758742575863891,1.88377296598415,194.788220800001,None,194.788220800001,None,194.788220800001,None,196.6853745899998,b,['b'],2.0360908000002382,[2.0360908000002382],198.74082819999967,None,198.74082819999967,None,198.74082819999967,None,None,198.74082819999967,None,None,198.74082819999967,None,b,2.0360908000002382,0,0,0.5,200.53480049999962,None,200.53480049999962,None,200.53480049999962,None,None,200.53480049999962,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,3.88444949943153,1.2479618399002,202.58963960000074,None,202.58963960000074,None,202.58963960000074,None,203.85194249000142,None,[],,,205.90737450000051,None,205.90737450000051,None,205.90737450000051,None,z,205.90737450000051,None,None,205.90737450000051,None,z,2.518135099999199,1,1,0.5384615384615384,209.81024059999982,None,209.81024059999982,None,209.81024059999982,None,None,209.81024059999982,None,0.5181350999991992,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,1.595506577165096,1.14263865585167,211.91637550000087,None,211.91637550000087,None,211.91637550000087,None,213.06887119000112,None,[],,,215.1196361000002,None,215.1196361000002,None,215.1196361000002,None,z,215.1196361000002,None,None,215.1196361000002,None,z,2.3739117000004626,1,1,0.5714285714285714,216.75228480000078,None,216.75228480000078,None,216.75228480000078,None,None,216.75228480000078,None,0.3739117000004626,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,4.30975216432768,1.73294357419019,218.83414269999957,None,218.83414269999957,None,218.83414269999957,None,220.56857768999998,z,['z'],1.6832232999986445,[1.6832232999986445],222.6192057999997,None,222.6192057999997,None,222.6192057999997,None,None,222.6192057999997,None,None,222.6192057999997,None,z,1.6832232999986445,1,1,0.6,226.96885490000022,None,226.96885490000022,None,226.96885490000022,None,None,226.96885490000022,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0.35,2.0845750455934002,2.12802719374523,229.04963769999995,None,229.04963769999995,None,229.04963769999995,None,231.1851438900003,None,[],,,233.24406160000035,None,233.24406160000035,None,233.24406160000035,None,b,233.24406160000035,None,None,233.24406160000035,None,b,2.510539399998379,1,0,0.625,235.34185199999956,None,235.34185199999956,None,235.34185199999956,None,None,235.34185199999956,None,0.5105393999983789,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,2.23248806235745,3.32142038400957,237.4482936000004,None,237.4482936000004,None,237.4482936000004,None,240.78435928999988,None,[],,,242.8322547000007,None,242.8322547000007,None,242.8322547000007,None,b,242.8322547000007,None,None,242.8322547000007,None,b,2.2881268999990425,1,1,0.6470588235294118,245.10068330000104,None,245.10068330000104,None,245.10068330000104,None,None,245.10068330000104,None,0.2881268999990425,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.35,4.1766095715889495,2.3497497577282,247.1817669000011,None,247.1817669000011,None,247.1817669000011,None,249.5357837900001,None,[],,,251.590122900001,None,251.590122900001,None,251.590122900001,None,b,251.590122900001,None,None,251.590122900001,None,b,2.0780882999988535,1,1,0.6666666666666666,255.7830769000011,None,255.7830769000011,None,255.7830769000011,None,None,255.7830769000011,None,0.07808829999885347,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,2.3725274662429303,2.07121332922762,257.88481540000066,None,257.88481540000066,None,257.88481540000066,None,259.9687516900003,z,['z'],1.4478442999989056,[1.4478442999989056],262.02319460000035,None,262.02319460000035,None,262.02319460000035,None,None,262.02319460000035,None,None,262.02319460000035,None,z,1.4478442999989056,1,1,0.6842105263157895,264.43701260000125,None,264.43701260000125,None,264.43701260000125,None,None,264.43701260000125,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,4.19624908154748,3.38809030570968,266.4891994999998,None,266.4891994999998,None,266.4891994999998,None,269.8854419900008,None,[],,,271.94346940000105,None,271.94346940000105,None,271.94346940000105,None,z,271.94346940000105,None,None,271.94346940000105,None,z,2.1915935999986687,1,1,0.7,276.1869549000003,None,276.1869549000003,None,276.1869549000003,None,None,276.1869549000003,None,0.19159359999866865,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.15,1.6105816849230599,3.27418780206312,278.2629897000006,None,278.2629897000006,None,278.2629897000006,None,281.5514754900005,b,['b'],1.3885162999977183,[1.3885162999977183],283.60080580000067,None,283.60080580000067,None,283.60080580000067,None,None,283.60080580000067,None,None,283.60080580000067,None,b,1.3885162999977183,1,1,0.7142857142857143,285.2506688000012,None,285.2506688000012,None,285.2506688000012,None,None,285.2506688000012,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,2.94912276105146,1.31360018091897,287.33583630000066,None,287.33583630000066,None,287.33583630000066,None,288.6523441899999,None,[],,,290.7077927999999,None,290.7077927999999,None,290.7077927999999,None,z,290.7077927999999,None,None,290.7077927999999,None,z,2.1769767999994656,1,1,0.7272727272727273,293.70186210000065,None,293.70186210000065,None,293.70186210000065,None,None,293.70186210000065,None,0.17697679999946558,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,4.26803291533611,2.96222466864387,295.7843214000004,None,295.7843214000004,None,295.7843214000004,None,298.75293219000105,None,[],,,300.8091791000006,None,300.8091791000006,None,300.8091791000006,None,z,300.8091791000006,None,None,300.8091791000006,None,z,2.0159867999991548,1,1,0.7391304347826086,305.1125308999999,None,305.1125308999999,None,305.1125308999999,None,None,305.1125308999999,None,0.015986799999154755,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.35,2.74209998091573,3.27666037293199,307.20293500000116,None,307.20293500000116,None,307.20293500000116,None,310.48641689000124,None,[],,,312.5367234000005,None,312.5367234000005,None,312.5367234000005,None,z,312.5367234000005,None,None,312.5367234000005,None,z,2.17172379999829,0,0,0.7083333333333334,315.32260830000087,None,315.32260830000087,None,315.32260830000087,None,None,315.32260830000087,None,0.1717237999982899,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,1.671897605000652,2.64870493261766,317.3774030000004,None,317.3774030000004,None,317.3774030000004,None,320.0352833900006,b,['b'],1.755901399999857,[1.755901399999857],322.08329589999994,None,322.08329589999994,None,322.08329589999994,None,None,322.08329589999994,None,None,322.08329589999994,None,b,1.755901399999857,1,1,0.72,323.80478760000005,None,323.80478760000005,None,323.80478760000005,None,None,323.80478760000005,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,4.21669271035117,1.84422310959985,325.8835531000004,None,325.8835531000004,None,325.8835531000004,None,327.73491859000114,None,[],,,329.78282240000044,None,329.78282240000044,None,329.78282240000044,None,z,329.78282240000044,None,None,329.78282240000044,None,z,2.036535499997626,1,1,0.7307692307692307,334.0361018000003,None,334.0361018000003,None,334.0361018000003,None,None,334.0361018000003,None,0.036535499997626175,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,2.24205805775432,1.08604824075189,336.11650850000115,None,336.11650850000115,None,336.11650850000115,None,337.20272699,z,['z'],1.459298799998578,[1.459298799998578],339.2621247999996,None,339.2621247999996,None,339.2621247999996,None,None,339.2621247999996,None,None,339.2621247999996,None,z,1.459298799998578,1,1,0.7407407407407407,341.5518522000002,None,341.5518522000002,None,341.5518522000002,None,None,341.5518522000002,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0.15,3.27810873521582,2.93536812882172,343.63455559999966,None,343.63455559999966,None,343.63455559999966,None,346.5695066899998,None,[],,,348.6274761000004,None,348.6274761000004,None,348.6274761000004,None,z,348.6274761000004,None,None,348.6274761000004,None,z,2.106893799998943,0,1,0.7142857142857143,351.951642,None,351.951642,None,351.951642,None,None,351.951642,None,0.106893799998943,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,1.543156518078604,1.29306073609301,354.0331934000005,None,354.0331934000005,None,354.0331934000005,None,355.3361864900007,b,['b'],1.13838179999766,[1.13838179999766],357.39311070000076,None,357.39311070000076,None,357.39311070000076,None,None,357.39311070000076,None,None,357.39311070000076,None,b,1.13838179999766,1,1,0.7241379310344828,358.9699263000002,None,358.9699263000002,None,358.9699263000002,None,None,358.9699263000002,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.35,3.58943852196035,2.5736109380813,361.02415850000034,None,361.02415850000034,None,361.02415850000034,None,363.60194029000104,None,[],,,365.65346150000005,None,365.65346150000005,None,365.65346150000005,None,z,365.65346150000005,None,None,365.65346150000005,None,z,2.254101199998331,0,0,0.7,369.2892133000005,None,369.2892133000005,None,369.2892133000005,None,None,369.2892133000005,None,0.25410119999833114,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,2.2089046382315303,2.40738395932908,371.3405756000011,None,371.3405756000011,None,371.3405756000011,None,373.7525427900009,z,['z'],1.1102394999998069,[1.1102394999998069],375.80161990000124,None,375.80161990000124,None,375.80161990000124,None,None,375.80161990000124,None,None,375.80161990000124,None,z,1.1102394999998069,1,1,0.7096774193548387,378.0552542000005,None,378.0552542000005,None,378.0552542000005,None,None,378.0552542000005,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,2.91771467486041,1.55403782363402,380.13463910000064,None,380.13463910000064,None,380.13463910000064,None,381.70216879000054,z,['z'],1.7929926999986492,[1.7929926999986492],383.7584972000004,None,383.7584972000004,None,383.7584972000004,None,None,383.7584972000004,None,None,383.7584972000004,None,z,1.7929926999986492,1,1,0.71875,386.6901232,None,386.6901232,None,386.6901232,None,None,386.6901232,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,2.39750191607,1.53162701008885,388.8069249,None,388.8069249,None,388.8069249,None,390.35302968999986,z,['z'],1.751144599998952,[1.751144599998952],392.40622600000097,None,392.40622600000097,None,392.40622600000097,None,None,392.40622600000097,None,None,392.40622600000097,None,z,1.751144599998952,1,1,0.7272727272727273,394.83639460000086,None,394.83639460000086,None,394.83639460000086,None,None,394.83639460000086,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.15,3.86983191325091,2.23439856631263,396.891579000001,None,396.891579000001,None,396.891579000001,None,399.1365118900003,b,['b'],1.9791125999981887,[1.9791125999981887],401.18559070000083,None,401.18559070000083,None,401.18559070000083,None,None,401.18559070000083,None,None,401.18559070000083,None,b,1.9791125999981887,1,1,0.7352941176470589,405.10171150000133,None,405.10171150000133,None,405.10171150000133,None,None,405.10171150000133,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.35,1.109698721182561,1.44889042899439,407.157460800001,None,407.157460800001,None,407.157460800001,None,408.62074439000116,None,[],,,410.67788610000025,None,410.67788610000025,None,410.67788610000025,None,b,410.67788610000025,None,None,410.67788610000025,None,b,2.538541499998246,1,1,0.7428571428571429,411.83439929999986,None,411.83439929999986,None,411.83439929999986,None,None,411.83439929999986,None,0.5385414999982459,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,1.887650177272661,0.789129602716002,413.92291360000127,None,413.92291360000127,None,413.92291360000127,None,414.7188159900006,z,['z'],1.9495553999986441,[1.9495553999986441],416.76830210000116,None,416.76830210000116,None,416.76830210000116,None,None,416.76830210000116,None,None,416.76830210000116,None,z,1.9495553999986441,1,1,0.75,418.7024237000005,None,418.7024237000005,None,418.7024237000005,None,None,418.7024237000005,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,1.326293484834196,1.75396267962373,420.78598410000086,None,420.78598410000086,None,420.78598410000086,None,422.55252849000044,None,[],,,424.60089510000034,None,424.60089510000034,None,424.60089510000034,None,z,424.60089510000034,None,None,424.60089510000034,None,z,2.819990799998777,1,1,0.7567567567567568,425.9698836000007,None,425.9698836000007,None,425.9698836000007,None,None,425.9698836000007,None,0.8199907999987772,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
37,0,37,0,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0.35,1.899747326335302,1.48342455087402,428.0517483000003,None,428.0517483000003,None,428.0517483000003,None,429.5365272900008,b,['b'],1.1563241999974707,[1.1563241999974707],431.5969519999999,None,431.5969519999999,None,431.5969519999999,None,None,431.5969519999999,None,None,431.5969519999999,None,b,1.1563241999974707,1,0,0.7631578947368421,433.5349102,None,433.5349102,None,433.5349102,None,None,433.5349102,None,,,,,,,,,,,,,,,,,,,,,CBC_P037,002,set1,set2,2,0.9,2024-05-16_14h07.46.941,TV_prob,2022.1.1,60.089473225317796,
