trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [1-4],FB probability,date,expName,psychopyVersion,frameRate,
,,,,24.186054499994498,None,24.186054499994498,None,z,0.6142770000005839,24.374266999999236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_P006,002,set3,set2,1,0.8,2023-03-15_18h44.03.839,AV_prob,2022.1.1,60.016588584761834,
,,,,,,,,,,,,25.007544599997345,None,t,60.16349180000543,25.007544599997345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_P006,002,set3,set2,1,0.8,2023-03-15_18h44.03.839,AV_prob,2022.1.1,60.016588584761834,
0,0,0,0,,,,,,,,,,,,,,,85.19100679999974,None,85.19100679999974,None,85.19100679999974,None,1,0,0,1,0.15,3.33462955345931,1.31360018091897,86.0916020999939,None,86.0916020999939,None,86.0916020999939,None,87.44850559999759,89.52491049999662,87.45810887999541,None,89.5079362999968,90.50828059999913,90.50828059999913,None,b,0,1.4461201000012807,87.44850559999759,None,87.44850559999759,None,87.44850559999759,None,None,87.44850559999759,93.79131749999942,0,0,0.0,93.90449399999488,None,93.90449399999488,None,93.90449399999488,None,None,93.90449399999488,None,,,,,,,,,,,,,,,,,,,CBC_P006,002,set3,set2,1,0.8,2023-03-15_18h44.03.839,AV_prob,2022.1.1,60.016588584761834,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,1.08892016722308,2.10833202116216,95.95761749999656,None,95.95761749999656,None,95.95761749999656,None,98.09400749999622,100.1745762999999,98.0914090399994,None,100.15781720000086,101.1579533999975,101.1579533999975,None,b,1,1.2660703000001376,98.09400749999622,None,98.09400749999622,None,98.09400749999622,None,None,98.09400749999622,102.19102709999424,1,1,0.5,102.2803774999993,None,102.2803774999993,None,102.2803774999993,None,None,102.2803774999993,None,,,,,,,,,,,,,,,,,,,CBC_P006,002,set3,set2,1,0.8,2023-03-15_18h44.03.839,AV_prob,2022.1.1,60.016588584761834,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0.5,1.37252746624293,0.971483558655564,104.35770749999938,None,104.35770749999938,None,104.35770749999938,None,105.3586507,107.42450479999388,105.35808353999454,None,107.42450479999388,108.42444819999946,108.42444819999946,None,b,1,1.0131113000024925,105.3586507,None,105.3586507,None,105.3586507,None,None,105.3586507,109.74096599999757,1,1,0.6666666666666666,109.82449089999864,None,109.82449089999864,None,109.82449089999864,None,None,109.82449089999864,None,,,,,,,,,,,,,,,,,,,CBC_P006,002,set3,set2,1,0.8,2023-03-15_18h44.03.839,AV_prob,2022.1.1,60.016588584761834,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0.15,1.20890463823153,1.48342455087402,111.90808370000013,None,111.90808370000013,None,111.90808370000013,None,113.40519169999607,115.47460529999807,113.40813093999458,None,115.47460529999807,116.47465340000053,116.47465340000053,None,z,1,2.2415311000004294,113.40519169999607,None,113.40519169999607,None,113.40519169999607,None,None,113.40519169999607,117.6245523999969,1,0,0.75,117.71223029999965,None,117.71223029999965,None,117.71223029999965,None,None,117.71223029999965,None,,,,,,,,,,,,,,,,,,,CBC_P006,002,set3,set2,1,0.8,2023-03-15_18h44.03.839,AV_prob,2022.1.1,60.016588584761834,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.35,0.887650177272661,1.84422310959985,119.79105759999948,None,119.79105759999948,None,119.79105759999948,None,121.65932669999893,123.72525619999942,121.65804823999787,None,123.72525619999942,124.72468909999589,124.72468909999589,None,z,1,1.2536564999973052,121.65932669999893,None,121.65932669999893,None,121.65932669999893,None,None,121.65932669999893,125.55795879999641,1,1,0.8,125.64760209999804,None,125.64760209999804,None,125.64760209999804,None,None,125.64760209999804,None,,,,,,,,,,,,,,,,,,,CBC_P006,002,set3,set2,1,0.8,2023-03-15_18h44.03.839,AV_prob,2022.1.1,60.016588584761834,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0.5,0.219965572029171,1.88377296598415,127.7250944999978,None,127.7250944999978,None,127.7250944999978,None,129.62440399999468,131.6911512999941,129.62474003999813,None,131.6911512999941,132.69123349999427,132.69123349999427,None,b,1,1.116500600001018,129.62440399999468,None,129.62440399999468,None,129.62440399999468,None,None,129.62440399999468,132.85795649999636,1,1,0.8333333333333334,132.9470913999976,None,132.9470913999976,None,132.9470913999976,None,None,132.9470913999976,None,,,,,,,,,,,,,,,,,,,CBC_P006,002,set3,set2,1,0.8,2023-03-15_18h44.03.839,AV_prob,2022.1.1,60.016588584761834,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0.5,2.58943852196035,0.977134614530179,135.02459069999895,None,135.02459069999895,None,135.02459069999895,None,136.02598289999878,138.0914174999998,136.0245477399978,None,138.0914174999998,139.0913442999954,139.0913442999954,None,b,1,1.0253124000009848,136.02598289999878,None,136.02598289999878,None,136.02598289999878,None,None,136.02598289999878,141.62450089999766,1,0,0.8571428571428571,141.71537890000036,None,141.71537890000036,None,141.71537890000036,None,None,141.71537890000036,None,,,,,,,,,,,,,,,,,,,CBC_P006,002,set3,set2,1,0.8,2023-03-15_18h44.03.839,AV_prob,2022.1.1,60.016588584761834,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0.35,2.95666246474662,3.38809030570968,143.79122839999764,None,143.79122839999764,None,143.79122839999764,None,147.206508700001,149.27467980000074,147.20821993999851,None,149.27467980000074,150.27457129999675,150.27457129999675,None,z,1,1.2585776999985683,147.206508700001,None,147.206508700001,None,147.206508700001,None,None,147.206508700001,153.17474959999527,1,1,0.875,153.26708099999814,None,153.26708099999814,None,153.26708099999814,None,None,153.26708099999814,None,,,,,,,,,,,,,,,,,,,CBC_P006,002,set3,set2,1,0.8,2023-03-15_18h44.03.839,AV_prob,2022.1.1,60.016588584761834,
