trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [1-4],FB probability,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,1.23248806235745,2.3497497577282,462.4104460000017,None,462.4104460000017,None,462.4104460000017,None,464.77852359999815,466.8442828999978,464.7778050400011,None,466.8442828999978,467.85994149999897,467.8439900000012,None,z,0,1.321413500001654,464.77852359999815,None,464.77852359999815,None,464.77852359999815,None,None,464.77852359999815,469.0107818000033,0,0,0.2222222222222222,469.0957763000042,None,469.0957763000042,None,469.0957763000042,None,None,469.0957763000042,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,0.887650177272661,1.88377296598415,471.17734930000006,None,471.17734930000006,None,471.17734930000006,None,473.06182880000415,475.12678980000055,473.06027637000443,None,475.12678980000055,476.1274177000014,476.1274177000014,None,z,0,1.697420399999828,473.06182880000415,None,473.06182880000415,None,473.06182880000415,None,None,473.06182880000415,476.9608450000014,0,0,0.2,477.04323670000304,None,477.04323670000304,None,477.04323670000304,None,None,477.04323670000304,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,0.219965572029171,2.64870493261766,479.1273416999975,None,479.1273416999975,None,479.1273416999975,None,481.7904112000033,483.8610344999979,481.79433073999826,None,483.84418630000437,484.84415869999793,484.84415869999793,None,z,0,1.5425250999978743,481.7904112000033,None,481.7904112000033,None,481.7904112000033,None,None,481.7904112000033,485.0109694999992,0,0,0.18181818181818182,485.0925337000008,None,485.0925337000008,None,485.0925337000008,None,None,485.0925337000008,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,0.326293484834196,2.5736109380813,487.177477600002,None,487.177477600002,None,487.177477600002,None,489.7753410000005,491.84421300000395,489.77765673999966,None,491.84421300000395,492.8441313000003,492.8441313000003,None,b,0,1.1958113000000594,489.7753410000005,None,489.7753410000005,None,489.7753410000005,None,None,489.7753410000005,493.11005730000034,0,0,0.16666666666666666,493.18145290000393,None,493.18145290000393,None,493.18145290000393,None,None,493.18145290000393,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.15,1.74209998091573,1.91520730139263,495.27746240000124,None,495.27746240000124,None,495.27746240000124,None,497.20906249999825,499.27753459999803,497.2111863399987,None,499.27753459999803,500.277751499998,500.277751499998,None,b,0,1.4779724999898463,497.20906249999825,None,497.20906249999825,None,497.20906249999825,None,None,497.20906249999825,501.9609971000027,0,0,0.15384615384615385,502.04258619999746,None,502.04258619999746,None,502.04258619999746,None,None,502.04258619999746,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.15,2.27810873521582,2.29713937746779,504.1283637000015,None,504.1283637000015,None,504.1283637000015,None,506.4445243000009,508.5102157000001,506.4445013400036,None,508.5102157000001,509.51088660000096,509.51088660000096,None,z,1,1.4099357999948552,506.4445243000009,None,506.4445243000009,None,506.4445243000009,None,None,506.4445243000009,511.7280439000024,1,1,0.21428571428571427,511.8135751000009,None,511.8135751000009,None,511.8135751000009,None,None,511.8135751000009,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,2.88444949943153,3.32142038400957,513.8934192000015,None,513.8934192000015,None,513.8934192000015,None,517.2455314000035,519.3111386000019,517.2445775400047,None,519.3111386000019,520.3108852000005,520.3108852000005,523.1944465999986,b,1,1.1107843999925535,517.2455314000035,None,517.2455314000035,None,517.2455314000035,None,None,517.2455314000035,523.1443111000044,1,1,0.26666666666666666,523.2343196000002,None,523.2343196000002,None,523.2343196000002,None,None,523.2343196000002,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,1.07848335619451,2.50277407648956,525.3109799000013,None,525.3109799000013,None,525.3109799000013,None,527.8456048000007,529.9111187000017,527.8445638400008,None,529.9111187000017,530.9110531999977,530.9110531999977,None,b,1,1.5122412999990047,527.8456048000007,None,527.8456048000007,None,527.8456048000007,None,None,527.8456048000007,531.9278230999989,1,1,0.3125,532.0147941000032,None,532.0147941000032,None,532.0147941000032,None,None,532.0147941000032,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,2.62250581484608,1.2479618399002,534.0936317000014,None,534.0936317000014,None,534.0936317000014,None,535.3604772000035,537.4277554,535.3611718399989,None,537.4277554,538.427818600001,538.427818600001,None,z,1,1.919351499993354,535.3604772000035,None,535.3604772000035,None,535.3604772000035,None,None,535.3604772000035,540.9945097000018,1,1,0.35294117647058826,541.0834470000045,None,541.0834470000045,None,541.0834470000045,None,None,541.0834470000045,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0.15,0.905730910449904,3.26446861731854,543.1609203999978,None,543.1609203999978,None,543.1609203999978,None,546.4444134000005,548.5111338999995,546.4448858399992,None,548.5111338999995,549.5111240000042,549.5111240000042,None,b,0,1.1129041999956826,546.4444134000005,None,546.4444134000005,None,546.4444134000005,None,None,546.4444134000005,550.3610248000041,0,1,0.3333333333333333,550.4446645999997,None,550.4446645999997,None,550.4446645999997,None,None,550.4446645999997,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,3.33462955345931,1.08604824075189,552.527689399998,None,552.527689399998,None,552.527689399998,None,553.6393998999993,555.7109429999982,553.6443520399989,None,555.6943354000032,556.6943447000012,556.6943447000012,560.0282934999996,z,1,1.2813928999967175,553.6393998999993,None,553.6393998999993,None,553.6393998999993,None,None,553.6393998999993,559.977927699998,1,1,0.3684210526315789,560.0664350000006,None,560.0664350000006,None,560.0664350000006,None,None,560.0664350000006,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,1.27860294189526,0.977134614530179,562.1443113999994,None,562.1443113999994,None,562.1443113999994,None,563.1427672999998,565.2111790999988,563.1446694400001,None,565.2111790999988,566.2110535000029,566.2110535000029,None,z,0,1.8583333999922615,563.1427672999998,None,563.1427672999998,None,563.1427672999998,None,None,563.1427672999998,567.4282235999999,0,0,0.35,567.5170438999994,None,567.5170438999994,None,567.5170438999994,None,None,567.5170438999994,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,1.67601812978374,1.29306073609301,569.5942448999995,None,569.5942448999995,None,569.5942448999995,None,570.9108660999991,572.9781931000034,570.9120069400014,None,572.9781931000034,573.9779038999986,573.9779038999986,None,b,1,1.7125797999979113,570.9108660999991,None,570.9108660999991,None,570.9108660999991,None,None,570.9108660999991,575.5940517999989,1,1,0.38095238095238093,575.6828776000038,None,575.6828776000038,None,575.6828776000038,None,None,575.6828776000038,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,2.47854712582944,1.48342455087402,577.7612833000021,None,577.7612833000021,None,577.7612833000021,None,579.255588699998,581.3278737,579.2612708400047,None,581.3112748999993,582.3113274999996,582.3113274999996,584.7944848999978,z,0,1.5871273999946425,579.255588699998,None,579.255588699998,None,579.255588699998,None,None,579.255588699998,584.7451384000015,0,0,0.36363636363636365,584.8314382000026,None,584.8314382000026,None,584.8314382000026,None,None,584.8314382000026,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.15,1.94912276105146,2.10833202116216,586.9110607000039,None,586.9110607000039,None,586.9110607000039,None,589.042895300001,591.1112494999979,589.0448204400018,None,591.1112494999979,592.1112752999979,592.1112752999979,None,b,0,1.673682499997085,589.042895300001,None,589.042895300001,None,589.042895300001,None,None,589.042895300001,593.9946670999998,0,0,0.34782608695652173,594.0792363,None,594.0792363,None,594.0792363,None,None,594.0792363,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,1.0845750455934,2.93536812882172,596.1619842,None,596.1619842,None,596.1619842,None,599.1283964000031,601.1945470999999,599.1281645400013,None,601.1945470999999,602.194530599998,602.194530599998,None,z,0,1.5850404000011622,599.1283964000031,None,599.1283964000031,None,599.1283964000031,None,None,599.1283964000031,603.2279118000006,0,0,0.3333333333333333,603.3173701999985,None,603.3173701999985,None,603.3173701999985,None,None,603.3173701999985,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,0.595506577165096,2.07121332922762,605.394424099999,None,605.394424099999,None,605.394424099999,None,607.4967082000003,609.5776689999984,607.4949092399984,None,609.5612573000035,610.561647399998,610.561647399998,None,b,0,2.0292106999913813,607.4967082000003,None,607.4967082000003,None,607.4967082000003,None,None,607.4967082000003,611.0947912999982,0,0,0.32,611.1822704000006,None,611.1822704000006,None,611.1822704000006,None,None,611.1822704000006,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.35,1.24205805775432,3.27666037293199,613.2611509999988,None,613.2611509999988,None,613.2611509999988,None,616.5631465000042,618.644758399998,616.5615781400047,None,618.6280344000043,619.627963400002,619.627963400002,None,b,0,1.1414199999926495,616.5631465000042,None,616.5631465000042,None,616.5631465000042,None,None,616.5631465000042,620.8113090000043,0,0,0.3076923076923077,620.8971735000014,None,620.8971735000014,None,620.8971735000014,None,None,620.8971735000014,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,3.30975216432768,1.73294357419019,622.977988300001,None,622.977988300001,None,622.977988300001,None,624.7260021000038,626.7949013000034,624.7281698400038,None,626.7949013000034,627.7947354999997,627.7947354999997,None,z,1,1.5327210999967065,624.7260021000038,None,624.7260021000038,None,624.7260021000038,None,None,624.7260021000038,631.0447346000001,1,1,0.3333333333333333,631.1328706999993,None,631.1328706999993,None,631.1328706999993,None,None,631.1328706999993,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,1.91771467486041,1.08099245958022,633.2112571000034,None,633.2112571000034,None,633.2112571000034,None,634.3092070999992,636.3780226000017,634.3119920399986,None,636.3780226000017,637.3781037000008,637.3781037000008,None,z,0,1.7682073999967542,634.3092070999992,None,634.3092070999992,None,634.3092070999992,None,None,634.3092070999992,639.2278821,0,0,0.32142857142857145,639.3174237999992,None,639.3174237999992,None,639.3174237999992,None,None,639.3174237999992,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,0.758742575863891,2.12802719374523,641.3945605999979,None,641.3945605999979,None,641.3945605999979,None,643.5450315999988,645.611386800003,643.5449601400032,None,645.611386800003,646.611292499998,646.611292499998,None,None,0,,643.5450315999988,None,643.5450315999988,None,643.5450315999988,None,['b'],643.5450315999988,647.3112681999992,0,3,0.3103448275862069,647.3934098000027,None,647.3934098000027,None,647.3934098000027,None,None,647.3934098000027,None,[1.3506914999961737],,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0.5,3.17660957158895,1.41191114387976,649.4779409000039,None,649.4779409000039,None,649.4779409000039,None,650.910575300004,652.9781441000014,650.9122752399999,None,652.9781441000014,653.9782462000003,653.9782462000003,None,b,1,1.983484699994733,650.910575300004,None,650.910575300004,None,650.910575300004,None,None,650.910575300004,657.0950133000006,1,0,0.3333333333333333,657.180294800004,None,657.180294800004,None,657.180294800004,None,None,657.180294800004,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,1.20890463823153,3.38809030570968,659.2612655999983,None,659.2612655999983,None,659.2612655999983,None,662.6785442000037,664.7448865999977,662.6782058399986,None,664.7448865999977,665.7454934999987,665.7454934999987,None,b,0,1.2611062999931164,662.6785442000037,None,662.6785442000037,None,662.6785442000037,None,None,662.6785442000037,666.8947920999999,0,0,0.3225806451612903,666.9802651999998,None,666.9802651999998,None,666.9802651999998,None,None,666.9802651999998,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.15,0.109698721182561,0.971483558655564,669.0613491999975,None,669.0613491999975,None,669.0613491999975,None,670.0632362000033,672.1281345000025,670.0617475399995,None,672.1281345000025,673.128240500002,673.128240500002,None,b,0,1.2847702999933972,670.0632362000033,None,670.0632362000033,None,670.0632362000033,None,None,670.0632362000033,673.178215699998,0,0,0.3125,673.2620263999997,None,673.2620263999997,None,673.2620263999997,None,None,673.2620263999997,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,0.61058168492306,0.789129602716002,675.3450864999977,None,675.3450864999977,None,675.3450864999977,None,676.1643154999983,678.2448399999994,676.1617788400035,None,678.2283814999973,679.2280802000023,679.2280802000023,None,z,0,2.1141012999942177,676.1643154999983,None,676.1643154999983,None,676.1643154999983,None,None,676.1643154999983,679.7782305000001,0,0,0.30303030303030304,679.866150599999,None,679.866150599999,None,679.866150599999,None,None,679.866150599999,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,2.95666246474662,1.31360018091897,681.9447791999992,None,681.9447791999992,None,681.9447791999992,None,683.2812512000019,685.3619472999999,683.2784025400033,None,685.3449831000034,686.3449651999981,686.3449651999981,None,b,1,1.0762423999913153,683.2812512000019,None,683.2812512000019,None,683.2812512000019,None,None,683.2812512000019,689.244918700002,1,1,0.3235294117647059,689.3339478999987,None,689.3339478999987,None,689.3339478999987,None,None,689.3339478999987,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,1.11780998338946,1.14263865585167,691.4114391000039,None,691.4114391000039,None,691.4114391000039,None,692.5768370000005,694.6449749000021,692.5784806400043,None,694.6449749000021,695.6449165000013,695.6449165000013,None,b,0,2.230818799995177,692.5768370000005,None,692.5768370000005,None,692.5768370000005,None,None,692.5768370000005,696.6948997,0,0,0.3142857142857143,696.7846256999983,None,696.7846256999983,None,696.7846256999983,None,None,696.7846256999983,None,,,,,,,,,,,,,,,,,,,CBC_P005,001,set2,set2,1,0.9,2023-03-15_17h40.11.534,AV_prob,2022.1.1,59.97969087564203,
