trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,get_keys_7.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,3.21669271035117,2.7570014520733,180.94657290000032,None,180.94657290000032,None,180.94657290000032,None,183.72842689999925,185.7971393000007,183.73039292000033,None,185.7971393000007,186.79695750000064,186.79695750000064,None,z,1,2.9434062000000267,183.72842689999925,None,183.72842689999925,None,183.72842689999925,None,None,183.72842689999925,189.94678139999996,1,1,0.4444444444444444,190.03061370000069,None,190.03061370000069,None,190.03061370000069,None,None,190.03061370000069,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,1.27860294189526,0.789129602716002,192.1133936999995,None,192.1133936999995,None,192.1133936999995,None,192.93005559999983,194.99707839999974,192.9303433199999,None,194.99707839999974,195.99678660000063,195.99678660000063,None,b,0,2.5974089999981516,192.93005559999983,None,192.93005559999983,None,192.93005559999983,None,None,192.93005559999983,197.21354249999968,0,0,0.4,197.29440930000055,None,197.29440930000055,None,197.29440930000055,None,None,197.29440930000055,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.35,3.17660957158895,1.29306073609301,199.38024249999944,None,199.38024249999944,None,199.38024249999944,None,200.69560740000088,202.76364920000015,200.6966627199996,None,202.76364920000015,203.76347890000034,203.76347890000034,None,b,0,2.3758969999980764,200.69560740000088,None,200.69560740000088,None,200.69560740000088,None,None,200.69560740000088,206.87997759999962,0,0,0.36363636363636365,206.96398229999977,None,206.96398229999977,None,206.96398229999977,None,None,206.96398229999977,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,0.899747326335302,3.38809030570968,209.0476073000009,None,209.0476073000009,None,209.0476073000009,None,212.4653488999993,214.53038390000074,212.4641475200002,None,214.53038390000074,215.53010240000003,215.53010240000003,None,b,1,2.7874718999992183,212.4653488999993,None,212.4653488999993,None,212.4653488999993,None,None,212.4653488999993,216.3804244999992,1,1,0.4166666666666667,216.45082290000028,None,216.45082290000028,None,216.45082290000028,None,None,216.45082290000028,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,1.37252746624293,3.32142038400957,218.5302656999993,None,218.5302656999993,None,218.5302656999993,None,221.88122880000083,223.9471396000008,221.88033791999953,None,223.9471396000008,224.9470452000005,224.9470452000005,None,b,1,2.5850412999989203,221.88122880000083,None,221.88122880000083,None,221.88122880000083,None,None,221.88122880000083,226.26325630000065,1,1,0.46153846153846156,226.35220889999982,None,226.35220889999982,None,226.35220889999982,None,None,226.35220889999982,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0.5,2.58943852196035,2.29713937746779,228.43040970000038,None,228.43040970000038,None,228.43040970000038,None,230.74827089999962,232.8136271000003,230.74709632000088,None,232.8136271000003,233.8133768000007,233.8133768000007,None,z,0,2.364859499999511,230.74827089999962,None,230.74827089999962,None,230.74827089999962,None,None,230.74827089999962,236.34714150000036,0,1,0.42857142857142855,236.4279048999997,None,236.4279048999997,None,236.4279048999997,None,None,236.4279048999997,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,0.543156518078604,2.78012240036799,238.51363320000019,None,238.51363320000019,None,238.51363320000019,None,241.30562110000028,243.38057470000058,241.31314112000075,None,243.36356390000037,244.36371580000014,244.36371580000014,None,b,1,2.076674500000081,241.30562110000028,None,241.30562110000028,None,241.30562110000028,None,None,241.30562110000028,244.86380500000087,1,1,0.4666666666666667,244.9305437999992,None,244.9305437999992,None,244.9305437999992,None,None,244.9305437999992,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0.35,1.24205805775432,2.64870493261766,247.01353200000085,None,247.01353200000085,None,247.01353200000085,None,249.6807200000003,251.74712100000033,249.68056491999926,None,251.74712100000033,252.74725539999963,252.74725539999963,None,b,0,2.630722899999455,249.6807200000003,None,249.6807200000003,None,249.6807200000003,None,None,249.6807200000003,253.93057469999985,0,1,0.4375,254.01911440000003,None,254.01911440000003,None,254.01911440000003,None,None,254.01911440000003,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,0.671897605000652,1.73294357419019,256.0970978000005,None,256.0970978000005,None,256.0970978000005,None,257.8464117000003,259.9139329000009,257.8470637200004,None,259.9139329000009,260.9139391000008,260.9139391000008,None,z,1,3.1201160000000527,257.8464117000003,None,257.8464117000003,None,257.8464117000003,None,None,257.8464117000003,261.53066039999976,1,1,0.47058823529411764,261.6173359000004,None,261.6173359000004,None,261.6173359000004,None,None,261.6173359000004,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.35,1.08892016722308,3.26446861731854,263.6970244999993,None,263.6970244999993,None,263.6970244999993,None,266.98175360000096,269.04789359999995,266.98058402000026,None,269.04789359999995,270.0472843999996,270.0472843999996,None,b,0,2.6676807000003464,266.98175360000096,None,266.98175360000096,None,266.98175360000096,None,None,266.98175360000096,271.0806035000005,0,0,0.4444444444444444,271.16786110000066,None,271.16786110000066,None,271.16786110000066,None,None,271.16786110000066,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,2.88444949943153,1.75396267962373,273.2470527000005,None,273.2470527000005,None,273.2470527000005,None,275.0267679000008,277.09698000000026,275.030557220001,None,277.08028360000026,278.08035089999976,278.08035089999976,280.9638919000008,b,1,2.4787704999998823,275.0267679000008,None,275.0267679000008,None,275.0267679000008,None,None,275.0267679000008,280.91400819999944,1,1,0.47368421052631576,281.0011505000002,None,281.0011505000002,None,281.0011505000002,None,None,281.0011505000002,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,1.74209998091573,2.10833202116216,283.08037709999917,None,283.08037709999917,None,283.08037709999917,None,285.21493159999955,287.28063010000005,285.2139421200005,None,287.28063010000005,288.2804763999993,288.2804763999993,None,b,1,3.4308481000007305,285.21493159999955,None,285.21493159999955,None,285.21493159999955,None,None,285.21493159999955,289.9640094000006,1,1,0.5,290.0420200999997,None,290.0420200999997,None,290.0420200999997,None,None,290.0420200999997,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.15,0.326293484834196,0.977134614530179,292.13051409999935,None,292.13051409999935,None,292.13051409999935,None,293.12906719999955,295.19748040000013,293.1307005199993,None,295.19748040000013,296.1974556999994,296.1974556999994,None,z,1,2.0346707999997307,293.12906719999955,None,293.12906719999955,None,293.12906719999955,None,None,293.12906719999955,296.46404339999935,1,1,0.5238095238095238,296.54979450000064,None,296.54979450000064,None,296.54979450000064,None,None,296.54979450000064,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,0.758742575863891,1.48342455087402,298.6305747000006,None,298.6305747000006,None,298.6305747000006,None,300.13203729999987,302.19766809999965,300.1307769200008,None,302.19766809999965,303.19751840000026,303.19751840000026,None,b,1,2.1097807999994984,300.13203729999987,None,300.13203729999987,None,300.13203729999987,None,None,300.13203729999987,303.89742690000094,1,1,0.5454545454545454,303.9780754000003,None,303.9780754000003,None,303.9780754000003,None,None,303.9780754000003,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0.5,0.219965572029171,1.37809841776001,306.0640927000004,None,306.0640927000004,None,306.0640927000004,None,307.46684520000053,309.54739189999964,307.4642378200002,None,309.5306493999997,310.53093330000047,310.53093330000047,None,b,1,1.978479999999763,307.46684520000053,None,307.46684520000053,None,307.46684520000053,None,None,307.46684520000053,310.6973730000009,1,0,0.5652173913043478,310.7850070000004,None,310.7850070000004,None,310.7850070000004,None,None,310.7850070000004,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0.35,2.50182449656669,1.08604824075189,312.86406220000026,None,312.86406220000026,None,312.86406220000026,None,313.9796559999995,316.0474881000009,313.98076732000084,None,316.0474881000009,317.0474849000002,317.0474849000002,None,z,1,2.3499417000002722,313.9796559999995,319.54723019999983,313.9796559999995,319.54723019999983,313.9796559999995,319.54723019999983,None,313.9796559999995,319.4804684999999,1,0,0.5833333333333334,319.5800804999999,None,319.5800804999999,None,319.5800804999999,None,None,319.5800804999999,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,3.30975216432768,2.12802719374523,321.66414000000077,None,321.66414000000077,None,321.66414000000077,None,323.81707730000016,325.8974109999999,323.81425891999936,None,325.8818013,326.88100979999945,326.88100979999945,None,z,1,2.6959673999990628,323.81707730000016,None,323.81707730000016,None,323.81707730000016,None,None,323.81707730000016,330.1311268999998,1,1,0.6,330.2136167999997,None,330.2136167999997,None,330.2136167999997,None,None,330.2136167999997,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,1.67601812978374,2.5736109380813,332.2970365000001,None,332.2970365000001,None,332.2970365000001,None,334.89444510000067,336.96409760000097,334.8980412199995,None,336.96409760000097,337.9641661000005,337.94741690000046,339.63104750000093,z,0,3.4279631999997946,334.89444510000067,None,334.89444510000067,None,334.89444510000067,None,None,334.89444510000067,339.5811498000003,0,0,0.5769230769230769,339.6735888000003,None,339.6735888000003,None,339.6735888000003,None,None,339.6735888000003,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,0.109698721182561,2.93536812882172,341.74736289999964,None,341.74736289999964,None,341.74736289999964,None,344.71170469999925,346.78077719999965,344.71389471999976,None,346.78077719999965,347.7811117000001,347.7811117000001,None,b,1,2.26508130000002,344.71170469999925,None,344.71170469999925,None,344.71170469999925,None,None,344.71170469999925,347.8307769999992,1,1,0.5925925925925926,347.9167111000006,None,347.9167111000006,None,347.9167111000006,None,None,347.9167111000006,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.15,0.874984682747311,3.27666037293199,349.9974251000003,None,349.9974251000003,None,349.9974251000003,None,353.29326670000046,355.3641841000008,353.29721161999953,None,355.3477285000008,356.3475397000002,356.3475397000002,357.2311504999998,z,1,1.4386740999998437,353.29326670000046,None,353.29326670000046,None,353.29326670000046,None,None,353.29326670000046,357.18119110000043,1,1,0.6071428571428571,357.2715121000001,None,357.2715121000001,None,357.2715121000001,None,None,357.2715121000001,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,0.595506577165096,1.55403782363402,359.3477165000004,None,359.3477165000004,None,359.3477165000004,None,360.92904120000094,362.9976096999999,360.9308762199995,None,362.9976096999999,363.9984478999995,363.9984478999995,None,z,1,1.2002692000005482,360.92904120000094,None,360.92904120000094,None,360.92904120000094,None,None,360.92904120000094,364.5310325999999,1,1,0.6206896551724138,364.61719339999945,None,364.61719339999945,None,364.61719339999945,None,None,364.61719339999945,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.35,2.62250581484608,0.971483558655564,366.6976169999998,None,366.6976169999998,None,366.6976169999998,None,367.6942024,369.7640057000008,367.697332020001,None,369.74769109999943,370.7478458000005,370.7478458000005,373.38089349999973,b,0,2.3769116000003123,367.6942024,None,367.6942024,None,367.6942024,None,None,367.6942024,373.33094600000004,0,0,0.6,373.41745880000053,None,373.41745880000053,None,373.41745880000053,None,None,373.41745880000053,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0.5,2.04482772403364,2.3497497577282,375.49792180000077,None,375.49792180000077,None,375.49792180000077,None,377.86788850000084,379.9476419999992,377.8645031200009,None,379.93095060000087,380.9312260000006,380.9312260000006,None,b,1,2.3984390999994503,377.86788850000084,None,377.86788850000084,None,377.86788850000084,None,None,377.86788850000084,382.91455359999964,1,0,0.6129032258064516,383.00020310000036,None,383.00020310000036,None,383.00020310000036,None,None,383.00020310000036,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0.5,3.33462955345931,2.23439856631263,385.0817076000003,None,385.0817076000003,None,385.0817076000003,None,387.34049760000016,389.41443099999924,387.3472319200006,None,389.39788450000015,390.3978093000005,390.3978093000005,None,b,1,2.620675800000754,387.34049760000016,None,387.34049760000016,None,387.34049760000016,None,None,387.34049760000016,393.68047379999916,1,0,0.625,393.7645678000008,None,393.7645678000008,None,393.7645678000008,None,None,393.7645678000008,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,1.11780998338946,1.14263865585167,395.84776149999925,None,395.84776149999925,None,395.84776149999925,None,397.01373910000075,399.0819384000006,397.014438920001,None,399.0819384000006,400.0813804999998,400.0813804999998,None,b,1,1.2294184000002133,397.01373910000075,401.19801430000007,397.01373910000075,401.19801430000007,397.01373910000075,401.19801430000007,None,397.01373910000075,401.13146009999946,1,1,0.6363636363636364,401.2359780000006,None,401.2359780000006,None,401.2359780000006,None,None,401.2359780000006,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.15,1.0845750455934,1.88377296598415,403.3140521000005,None,403.3140521000005,None,403.3140521000005,None,405.21061179999924,407.2808879000004,405.21442592000096,None,407.26477370000066,408.2649543999996,408.2649543999996,None,b,0,2.3141337999986717,405.21061179999924,None,405.21061179999924,None,405.21061179999924,None,None,405.21061179999924,409.29758369999945,0,0,0.6176470588235294,409.38574470000094,None,409.38574470000094,None,409.38574470000094,None,None,409.38574470000094,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.35,0.887650177272661,2.68488128149974,411.46446599999945,None,411.46446599999945,None,411.46446599999945,None,414.18057659999977,416.2477729000002,414.1814633200007,None,416.2477729000002,417.24808330000087,417.24808330000087,None,z,1,1.3080268999983673,414.18057659999977,None,414.18057659999977,None,414.18057659999977,None,None,414.18057659999977,418.0814317000004,1,1,0.6285714285714286,418.1690108999992,None,418.1690108999992,None,418.1690108999992,None,None,418.1690108999992,None,,,,,,,,,,,,,,,,,,,,CBC_P035,001,set1,set2,2,0.8,2024-05-16_12h47.19.343,AV_prob,2022.1.1,59.972029045827284,
