trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.tactile_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,response.keys,allKeys.keys,response.rt,allKeys.rt,fixationCross_11.started,fixationCross_11.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,response2.keys,response2.started,response2.stopped,get_keys_8.keys,get_keys_8.started,get_keys_8.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,response2.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.durTactile,trials_runs.durVisual,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],tactile set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.35,4.26803291533611,2.64870493261766,424.6709248999996,None,424.6709248999996,None,424.6709248999996,None,427.3243946300001,b,['b'],1.2229131999993115,[1.2229131999993115],429.37916360000054,None,429.37916360000054,None,429.37916360000054,None,None,429.37916360000054,None,None,429.37916360000054,None,b,1.2229131999993115,1,1,0.8,433.68901200000073,None,433.68901200000073,None,433.68901200000073,None,None,433.68901200000073,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.15,3.86983191325091,1.37809841776001,435.77094079999915,None,435.77094079999915,None,435.77094079999915,None,437.15752743000047,None,[],,,439.2111984999992,None,439.2111984999992,None,439.2111984999992,None,b,439.2111984999992,None,None,439.2111984999992,None,b,2.0824477999994997,1,1,0.8125,443.09706709999955,None,443.09706709999955,None,443.09706709999955,None,None,443.09706709999955,None,0.0824477999994997,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0.5,2.0889201672230797,3.32142038400957,445.2030694999994,None,445.2030694999994,None,445.2030694999994,None,448.5247538300002,None,[],,,450.5756249999995,None,450.5756249999995,None,450.5756249999995,None,z,450.5756249999995,None,None,450.5756249999995,None,z,2.229615100000956,1,1,0.8235294117647058,452.7071157999999,None,452.7071157999999,None,452.7071157999999,None,None,452.7071157999999,None,0.22961510000095586,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0.5,1.326293484834196,2.7570014520733,454.78750729999956,None,454.78750729999956,None,454.78750729999956,None,457.55795402999973,z,['z'],0.9083511999997427,[0.9083511999997427],459.61777169999914,None,459.61777169999914,None,459.61777169999914,None,None,459.61777169999914,None,None,459.61777169999914,None,z,0.9083511999997427,1,1,0.8333333333333334,460.96189930000037,None,460.96189930000037,None,460.96189930000037,None,None,460.96189930000037,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0.5,2.0784833561945097,1.91520730139263,463.07219330000044,None,463.07219330000044,None,463.07219330000044,None,464.99109722999964,None,[],,,467.05157879999933,None,467.05157879999933,None,467.05157879999933,None,z,467.05157879999933,None,None,467.05157879999933,None,z,2.2426470999998855,1,1,0.8421052631578947,469.1622475999993,None,469.1622475999993,None,469.1622475999993,None,None,469.1622475999993,None,0.24264709999988554,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0.5,2.91771467486041,2.78012240036799,471.2259422999996,None,471.2259422999996,None,471.2259422999996,None,474.00742113000086,None,[],,,476.0587159000006,None,476.0587159000006,None,476.0587159000006,None,z,476.0587159000006,None,None,476.0587159000006,None,z,2.1418599000007816,1,0,0.85,478.9966316000009,None,478.9966316000009,None,478.9966316000009,None,None,478.9966316000009,None,0.14185990000078164,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0.35,2.23248806235745,1.44889042899439,481.1110731000008,None,481.1110731000008,None,481.1110731000008,None,482.5748434299996,b,['b'],0.8716851999997743,[0.8716851999997743],484.6324425999992,None,484.6324425999992,None,484.6324425999992,None,None,484.6324425999992,None,None,484.6324425999992,None,b,0.8716851999997743,1,1,0.8571428571428571,486.9102192999999,None,486.9102192999999,None,486.9102192999999,None,None,486.9102192999999,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.35,1.8749846827473111,1.84422310959985,488.9668065999995,None,488.9668065999995,None,488.9668065999995,None,490.8255434300001,b,['b'],1.7409764000003634,[1.7409764000003634],492.88320080000085,None,492.88320080000085,None,492.88320080000085,None,None,492.88320080000085,None,None,492.88320080000085,None,b,1.7409764000003634,1,1,0.8636363636363636,494.78945159999967,None,494.78945159999967,None,494.78945159999967,None,None,494.78945159999967,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0.5,1.595506577165096,2.23299083390853,496.8427554000009,None,496.8427554000009,None,496.8427554000009,None,499.09071882999996,None,[],,,501.13945199999944,None,501.13945199999944,None,501.13945199999944,None,z,501.13945199999944,None,None,501.13945199999944,None,z,2.2991120999995474,1,1,0.8695652173913043,502.7751076000004,None,502.7751076000004,None,502.7751076000004,None,None,502.7751076000004,None,0.29911209999954735,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,2.3725274662429303,1.75396267962373,504.8546604000003,None,504.8546604000003,None,504.8546604000003,None,506.6084230299995,None,[],,,508.6644765000001,None,508.6644765000001,None,508.6644765000001,None,z,508.6644765000001,None,None,508.6644765000001,None,z,2.0256969000001845,1,1,0.875,511.07500400000026,None,511.07500400000026,None,511.07500400000026,None,None,511.07500400000026,None,0.02569690000018454,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0.5,1.6105816849230599,2.68488128149974,513.1549207999997,None,513.1549207999997,None,513.1549207999997,None,515.8412854299997,z,['z'],0.8501181000010547,[0.8501181000010547],517.8991053999998,None,517.8991053999998,None,517.8991053999998,None,None,517.8991053999998,None,None,517.8991053999998,None,z,0.8501181000010547,1,1,0.88,519.5422985999994,None,519.5422985999994,None,519.5422985999994,None,None,519.5422985999994,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.35,1.905730910449904,1.55403782363402,521.6387331999995,None,521.6387331999995,None,521.6387331999995,None,523.20835233,None,[],,,525.2665739999993,None,525.2665739999993,None,525.2665739999993,None,b,525.2665739999993,None,None,525.2665739999993,None,b,2.2174633999984508,1,1,0.8846153846153846,527.2070985999999,None,527.2070985999999,None,527.2070985999999,None,None,527.2070985999999,None,0.21746339999845077,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0.15,3.27810873521582,2.07121332922762,529.2870825999998,None,529.2870825999998,None,529.2870825999998,None,531.3583958299998,b,['b'],1.7178375999992568,[1.7178375999992568],533.4151598999997,None,533.4151598999997,None,533.4151598999997,None,None,533.4151598999997,None,None,533.4151598999997,None,b,1.7178375999992568,1,0,0.8888888888888888,536.7436472000009,None,536.7436472000009,None,536.7436472000009,None,None,536.7436472000009,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.35,3.95666246474662,2.93536812882172,538.8214502999999,None,538.8214502999999,None,538.8214502999999,None,541.7584642300001,None,[],,,543.8173607999997,None,543.8173607999997,None,543.8173607999997,None,b,543.8173607999997,None,None,543.8173607999997,None,b,2.2360412999987602,1,1,0.8928571428571429,547.7830697000009,None,547.7830697000009,None,547.7830697000009,None,None,547.7830697000009,None,0.23604129999876022,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.35,2.11780998338946,3.26446861731854,549.8882520000006,None,549.8882520000006,None,549.8882520000006,None,553.1575313299993,b,['b'],1.215604600000006,[1.215604600000006],555.2076283999995,None,555.2076283999995,None,555.2076283999995,None,None,555.2076283999995,None,None,555.2076283999995,None,b,1.215604600000006,1,1,0.896551724137931,557.3586624,None,557.3586624,None,557.3586624,None,None,557.3586624,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0.5,3.88444949943153,1.53162701008885,559.4447292000004,None,559.4447292000004,None,559.4447292000004,None,560.9754284300009,None,[],,,563.0313122999996,None,563.0313122999996,None,563.0313122999996,None,z,563.0313122999996,None,None,563.0313122999996,None,z,2.2507949999999255,1,1,0.9,566.9607550000001,None,566.9607550000001,None,566.9607550000001,None,None,566.9607550000001,None,0.2507949999999255,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0.5,1.543156518078604,0.971483558655564,569.0370980000007,None,569.0370980000007,None,569.0370980000007,None,570.0084253300004,z,['z'],0.8182840999998007,[0.8182840999998007],572.0677476000001,None,572.0677476000001,None,572.0677476000001,None,None,572.0677476000001,None,None,572.0677476000001,None,z,0.8182840999998007,1,0,0.9032258064516129,573.6300238999993,None,573.6300238999993,None,573.6300238999993,None,None,573.6300238999993,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.15,2.67601812978374,1.08099245958022,575.7385016999997,None,575.7385016999997,None,575.7385016999997,None,576.8263190299997,z,['z'],1.867756499999814,[1.867756499999814],578.8767728999992,None,578.8767728999992,None,578.8767728999992,None,None,578.8767728999992,None,None,578.8767728999992,None,z,1.867756499999814,0,0,0.875,581.5872820999994,None,581.5872820999994,None,581.5872820999994,None,None,581.5872820999994,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.35,2.27860294189526,1.88377296598415,583.6544622000001,None,583.6544622000001,None,583.6544622000001,None,585.5418446300002,None,[],,,587.6009938999996,None,587.6009938999996,None,587.6009938999996,None,z,587.6009938999996,None,None,587.6009938999996,None,z,3.3056211000002804,0,0,0.8484848484848485,589.9238542000003,None,589.9238542000003,None,589.9238542000003,None,None,589.9238542000003,None,1.3056211000002804,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0.35,2.94912276105146,2.96222466864387,592.0042601000005,None,592.0042601000005,None,592.0042601000005,None,594.9754580300007,b,['b'],0.9866881999987527,[0.9866881999987527],597.0332421000003,None,597.0332421000003,None,597.0332421000003,None,None,597.0332421000003,None,None,597.0332421000003,None,b,0.9866881999987527,1,1,0.8529411764705882,600.0283378999993,None,600.0283378999993,None,600.0283378999993,None,None,600.0283378999993,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,4.19624908154748,1.41191114387976,602.1050940000005,None,602.1050940000005,None,602.1050940000005,None,603.5254058300009,z,['z'],1.8756005999985064,[1.8756005999985064],605.5850642000005,None,605.5850642000005,None,605.5850642000005,None,None,605.5850642000005,None,None,605.5850642000005,None,z,1.8756005999985064,1,1,0.8571428571428571,609.8256953,None,609.8256953,None,609.8256953,None,None,609.8256953,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.15,1.556335756354144,1.31360018091897,611.8816200000001,None,611.8816200000001,None,611.8816200000001,None,613.2089827299999,b,['b'],1.522169699999722,[1.522169699999722],615.2663549999997,None,615.2663549999997,None,615.2663549999997,None,None,615.2663549999997,None,None,615.2663549999997,None,b,1.522169699999722,1,1,0.8611111111111112,616.8336672000005,None,616.8336672000005,None,616.8336672000005,None,None,616.8336672000005,None,,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,3.62250581484608,3.38809030570968,618.9374578000006,None,618.9374578000006,None,618.9374578000006,None,622.3249150299991,None,[],,,624.3738804000004,None,624.3738804000004,None,624.3738804000004,None,z,624.3738804000004,None,None,624.3738804000004,None,z,2.27469740000015,1,1,0.8648648648648649,628.0405068,None,628.0405068,None,628.0405068,None,None,628.0405068,None,0.2746974000001501,,,,,,,,,,,,,,,,,,,,CBC_P032,001,set4,set1,1,0.9,2024-05-15_17h21.37.534,TV_prob,2022.1.1,59.98962179540786,
