trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,get_keys_7.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [1-4],FB probability,date,expName,psychopyVersion,frameRate,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,2.27810873521582,2.23439856631263,252.99851139999373,None,252.99851139999373,None,252.99851139999373,None,255.2498265999966,257.3156144999957,255.2488133999999,None,257.3156144999957,258.31556279999495,258.31556279999495,None,z,1,1.035271200002171,255.2498265999966,None,255.2498265999966,None,255.2498265999966,None,None,255.2498265999966,260.53171139999904,1,1,0.7368421052631579,260.6226070999983,None,260.6226070999983,None,260.6226070999983,None,None,260.6226070999983,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,0.109698721182561,0.977134614530179,262.61489319999964,None,262.61489319999964,None,262.61489319999964,None,263.603990399999,265.6816433999993,263.61465659999374,None,265.6652013999992,266.66506119999394,266.66506119999394,None,z,1,2.27018460000545,263.603990399999,None,263.603990399999,None,263.603990399999,None,None,263.603990399999,266.71507310000015,1,1,0.75,266.80299899999955,None,266.80299899999955,None,266.80299899999955,None,None,266.80299899999955,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,2.58943852196035,2.93536812882172,268.7977433999986,None,268.7977433999986,None,268.7977433999986,None,271.7684481999968,273.8481515999956,271.7651315999959,None,273.8313857999965,274.8322532999955,274.8322532999955,None,b,1,1.8598374000066542,271.7684481999968,None,271.7684481999968,None,271.7684481999968,None,None,271.7684481999968,277.36551319999853,1,1,0.7619047619047619,277.44688009999663,None,277.44688009999663,None,277.44688009999663,None,None,277.44688009999663,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0.35,1.74209998091573,1.88377296598415,279.4479190999991,None,279.4479190999991,None,279.4479190999991,None,281.3476470999958,283.4155974999958,281.3488970999955,None,283.4155974999958,284.4311149999994,284.4143608999948,None,z,0,1.6336499000026379,281.3476470999958,None,281.3476470999958,None,281.3476470999958,None,None,281.3476470999958,286.0989346999995,0,1,0.7272727272727273,286.1878863999955,None,286.1878863999955,None,286.1878863999955,None,None,286.1878863999955,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,1.20890463823153,0.971483558655564,288.18206789999385,None,288.18206789999385,None,288.18206789999385,None,289.1795761999965,291.24884459999885,289.182109199994,None,291.24884459999885,292.2652859999944,292.2484636999943,None,z,1,0.9336272000073222,289.1795761999965,None,289.1795761999965,None,289.1795761999965,None,None,289.1795761999965,293.3989483999976,1,1,0.7391304347826086,293.48004239999864,None,293.48004239999864,None,293.48004239999864,None,None,293.48004239999864,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0.5,1.39750191607,3.38809030570968,295.481953399998,None,295.481953399998,None,295.481953399998,None,298.9004097999932,300.9654823999954,298.89887229999874,None,300.9654823999954,301.96552379999775,301.96552379999775,None,None,0,,298.9004097999932,None,298.9004097999932,None,298.9004097999932,None,['z'],298.9004097999932,303.2988316999981,0,3,0.7083333333333334,303.3828163999933,None,303.3828163999933,None,303.3828163999933,None,['z'],303.3828163999933,None,[2.182335300007253],[0.6613642000011168],,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,1.67601812978374,1.55403782363402,305.38203119999525,None,305.38203119999525,None,305.38203119999525,None,306.9682052999997,309.04895459999534,306.96568729999706,None,309.0321457999962,310.03094049999345,310.03094049999345,None,z,1,1.5067811000044458,306.9682052999997,None,306.9682052999997,None,306.9682052999997,None,None,306.9682052999997,311.6486201999942,1,1,0.72,311.7346827000001,None,311.7346827000001,None,311.7346827000001,None,None,311.7346827000001,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,3.33462955345931,2.40738395932908,313.7317736999976,None,313.7317736999976,None,313.7317736999976,None,316.16638729999977,318.2320008999959,316.1657545999973,None,318.2320008999959,319.232213599993,319.232213599993,None,b,1,1.4551004000022658,316.16638729999977,None,316.16638729999977,None,316.16638729999977,None,None,316.16638729999977,322.5150549999962,1,1,0.7307692307692307,322.5880679999973,None,322.5880679999973,None,322.5880679999973,None,None,322.5880679999973,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.15,0.543156518078604,1.29306073609301,324.59838129999844,None,324.59838129999844,None,324.59838129999844,None,325.9149541999941,327.98158979999425,325.9156013999949,None,327.98158979999425,328.9824765999947,328.9824765999947,None,b,1,1.3806800000020303,325.9149541999941,None,325.9149541999941,None,325.9149541999941,None,None,325.9149541999941,329.465749899995,1,1,0.7407407407407407,329.5544485999999,None,329.5544485999999,None,329.5544485999999,None,None,329.5544485999999,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,0.61058168492306,1.37809841776001,331.5489060999971,None,331.5489060999971,None,331.5489060999971,None,332.935069799998,335.01574929999333,332.948229299995,None,334.9822475999972,335.98198409999895,335.98198409999895,336.59863549999864,b,1,1.1867436000029556,332.935069799998,None,332.935069799998,None,332.935069799998,None,None,332.935069799998,336.5490651999935,1,1,0.75,336.6341143999962,None,336.6341143999962,None,336.6341143999962,None,None,336.6341143999962,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.35,0.874984682747311,1.91520730139263,338.6318717999966,None,338.6318717999966,None,338.6318717999966,None,340.5513460999937,342.63200199999847,340.54843759999784,None,342.6150828999962,343.61523959999613,343.61523959999613,None,z,0,1.2781669000032707,340.5513460999937,None,340.5513460999937,None,340.5513460999937,None,None,340.5513460999937,344.43240009999863,0,0,0.7241379310344828,344.51917479999975,None,344.51917479999975,None,344.51917479999975,None,None,344.51917479999975,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,1.07848335619451,3.32142038400957,346.5157027999958,None,346.5157027999958,None,346.5157027999958,None,349.86520259999816,351.9324711999943,349.8657600999999,None,351.9324711999943,352.9323766999951,352.9323766999951,None,z,1,0.6677959000080591,349.86520259999816,None,349.86520259999816,None,349.86520259999816,None,None,349.86520259999816,353.9487760999982,1,1,0.7333333333333333,354.0388024999993,None,354.0388024999993,None,354.0388024999993,None,None,354.0388024999993,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,1.37252746624293,2.5736109380813,356.0312982999967,None,356.0312982999967,None,356.0312982999967,None,358.6159705999962,360.68211359999987,358.6145647999976,None,360.68211359999987,361.6822953999945,361.6822953999945,None,z,1,0.9212415000001783,358.6159705999962,None,358.6159705999962,None,358.6159705999962,None,None,358.6159705999962,362.99901390000014,1,1,0.7419354838709677,363.0830321999965,None,363.0830321999965,None,363.0830321999965,None,None,363.0830321999965,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0.15,2.95666246474662,2.23299083390853,365.0823439999949,None,365.0823439999949,None,365.0823439999949,None,367.33004059999803,369.39911979999306,367.33238969999945,None,369.39911979999306,370.399250699993,370.399250699993,None,b,1,1.5701613000055659,367.33004059999803,None,367.33004059999803,None,367.33004059999803,None,None,367.33004059999803,373.29924489999394,1,0,0.75,373.38846589999594,None,373.38846589999594,None,373.38846589999594,None,None,373.38846589999594,None,,,,,,,,,,,,,,,,,,,,CBC_P004,002,set2,set3,4,0.8,2023-03-15_16h49.57.461,AV_prob,2022.1.1,59.92390862132042,
