trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,1.24205805775432,2.68488128149974,162.27932969999893,None,162.27932969999893,None,162.27932969999893,None,164.99585989999832,167.06262359999891,164.9960165000004,None,167.06262359999891,168.0619857999991,168.0619857999991,None,z,1,2.4020570000029693,164.99585989999832,None,164.99585989999832,None,164.99585989999832,None,None,164.99585989999832,169.24644669999907,1,1,0.7777777777777778,169.33577039999727,None,169.33577039999727,None,169.33577039999727,None,None,169.33577039999727,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.35,1.74209998091573,1.55403782363402,171.32922719999988,None,171.32922719999988,None,171.32922719999988,None,172.90899200000058,174.9792720000005,172.9124208999994,None,174.96258079999825,175.97853649999888,175.97853649999888,None,b,1,1.5465681000023324,172.90899200000058,None,172.90899200000058,None,172.90899200000058,None,None,172.90899200000058,177.66290060000028,1,1,0.8,177.74879320000036,None,177.74879320000036,None,177.74879320000036,None,None,177.74879320000036,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,0.874984682747311,2.29713937746779,179.74601020000046,None,179.74601020000046,None,179.74601020000046,None,182.0608132999987,184.12962960000004,182.06284129999693,None,184.12962960000004,185.12929359999907,185.12929359999907,None,z,1,1.8084827000020596,182.0608132999987,None,182.0608132999987,None,182.0608132999987,None,None,182.0608132999987,185.94521669999813,1,1,0.8181818181818182,186.01754769999752,None,186.01754769999752,None,186.01754769999752,None,None,186.01754769999752,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,2.88444949943153,2.96222466864387,188.02905309999915,None,188.02905309999915,None,188.02905309999915,None,191.00856600000043,193.07925629999954,191.01277699999918,None,193.0630205999987,194.0787863000005,194.06174969999847,196.9461061999973,z,1,1.9770348000020022,191.00856600000043,None,191.00856600000043,None,191.00856600000043,None,None,191.00856600000043,196.89559530000042,1,1,0.8333333333333334,196.98071010000058,None,196.98071010000058,None,196.98071010000058,None,None,196.98071010000058,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.15,1.67601812978374,1.14263865585167,198.97810449999815,None,198.97810449999815,None,198.97810449999815,None,200.1463057999972,202.2125539999979,200.14627359999866,None,202.2125539999979,203.21296449999863,203.21296449999863,None,b,1,1.5833855000018957,200.1463057999972,None,200.1463057999972,None,200.1463057999972,None,None,200.1463057999972,204.8298326999975,1,1,0.8461538461538461,204.90783409999858,None,204.90783409999858,None,204.90783409999858,None,None,204.90783409999858,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.15,0.905730910449904,2.49579389304826,206.91188440000042,None,206.91188440000042,None,206.91188440000042,None,209.41383499999938,211.47974279999835,209.4120151999974,None,211.47974279999835,212.4797340999976,212.4797340999976,None,b,1,2.377269399999932,209.41383499999938,None,209.41383499999938,None,209.41383499999938,None,None,209.41383499999938,213.32986270000038,1,1,0.8571428571428571,213.40858970000045,None,213.40858970000045,None,213.40858970000045,None,None,213.40858970000045,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,3.30975216432768,0.977134614530179,215.41302119999818,None,215.41302119999818,None,215.41302119999818,None,216.40898469999956,218.47950669999773,216.4130877999989,None,218.4630674,219.47835699999996,219.46172829999705,222.77993409999908,b,1,2.342173900000489,216.40898469999956,None,216.40898469999956,None,216.40898469999956,None,None,216.40898469999956,222.72979879999912,1,1,0.8666666666666667,222.81720379999751,None,222.81720379999751,None,222.81720379999751,None,None,222.81720379999751,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0.15,2.95666246474662,1.73294357419019,224.81194019999748,None,224.81194019999748,None,224.81194019999748,None,226.5622345999982,228.6299173999978,226.5633157999975,None,228.6299173999978,229.64530770000056,229.62872589999824,None,b,1,2.3792672000017774,226.5622345999982,None,226.5622345999982,None,226.5622345999982,None,None,226.5622345999982,232.52837029999864,1,0,0.875,232.61976399999912,None,232.61976399999912,None,232.61976399999912,None,None,232.61976399999912,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,1.91771467486041,3.38809030570968,234.6121781999973,None,234.6121781999973,None,234.6121781999973,None,238.02717549999943,240.09567930000048,238.02965289999992,None,240.09567930000048,241.09635409999828,241.09635409999828,None,z,1,1.5564147000004596,238.02717549999943,243.01290270000027,238.02717549999943,243.01290270000027,238.02717549999943,243.01290270000027,None,238.02717549999943,242.94643369999903,1,1,0.8823529411764706,243.04683319999822,None,243.04683319999822,None,243.04683319999822,None,None,243.04683319999822,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,1.37252746624293,3.27418780206312,245.0457095999991,None,245.0457095999991,None,245.0457095999991,None,248.34794109999712,250.42883289999736,248.34670779999868,None,250.41199249999772,251.41308500000014,251.41308500000014,None,z,1,2.4026889000015217,248.34794109999712,None,248.34794109999712,None,248.34794109999712,None,None,248.34794109999712,252.72901909999928,1,1,0.8888888888888888,252.79907919999823,None,252.79907919999823,None,252.79907919999823,None,None,252.79907919999823,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,3.33462955345931,2.78012240036799,254.81335209999816,None,254.81335209999816,None,254.81335209999816,None,257.6090272000001,259.68005640000047,257.61330589999784,None,259.6634630999979,260.6631348999981,260.6631348999981,None,z,1,1.369574800002738,257.6090272000001,None,257.6090272000001,None,257.6090272000001,None,None,257.6090272000001,263.9464157000002,1,1,0.8947368421052632,264.0321772999996,None,264.0321772999996,None,264.0321772999996,None,None,264.0321772999996,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,0.61058168492306,2.50277407648956,266.0297694999972,None,266.0297694999972,None,266.0297694999972,None,268.56278739999834,270.6288862000001,268.5634084000005,None,270.6288862000001,271.6300536999988,271.6300536999988,None,z,1,2.0298810999993293,268.56278739999834,None,268.56278739999834,None,268.56278739999834,None,None,268.56278739999834,272.18007249999937,1,1,0.9,272.25884719999885,None,272.25884719999885,None,272.25884719999885,None,None,272.25884719999885,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,0.326293484834196,1.88377296598415,274.263393199999,None,274.263393199999,None,274.263393199999,None,276.1641509999972,278.2452993000006,276.1631353999976,None,278.22893829999884,279.22977999999785,279.22977999999785,None,b,1,2.344163000001572,276.1641509999972,None,276.1641509999972,None,276.1641509999972,None,None,276.1641509999972,279.4967703000002,1,1,0.9047619047619048,279.5817634999985,None,279.5817634999985,None,279.5817634999985,None,None,279.5817634999985,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,1.08892016722308,3.32142038400957,281.57985700000063,None,281.57985700000063,None,281.57985700000063,None,284.9222704999993,286.99637950000033,284.92938589999835,None,286.9798258999981,287.9798454999982,287.9798454999982,None,b,1,1.7352126000005228,284.9222704999993,None,284.9222704999993,None,284.9222704999993,None,None,284.9222704999993,289.0133590000005,1,1,0.9090909090909091,289.09628659999726,None,289.09628659999726,None,289.09628659999726,None,None,289.09628659999726,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,2.04482772403364,1.2479618399002,291.09559140000056,None,291.09559140000056,None,291.09559140000056,None,292.35977569999886,294.4300364999981,292.3633868999998,None,294.41344729999764,295.4135047999989,295.4135047999989,297.4637996999991,z,1,1.5095513000014762,292.35977569999886,None,292.35977569999886,None,292.35977569999886,None,None,292.35977569999886,297.4135581999981,1,1,0.9130434782608695,297.50241409999944,None,297.50241409999944,None,297.50241409999944,None,None,297.50241409999944,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,3.17660957158895,1.37809841776001,299.49674439999944,None,299.49674439999944,None,299.49674439999944,None,300.89449439999953,302.9634315000003,300.89705059999983,None,302.9634315000003,303.97913929999777,303.96232579999923,None,z,1,1.6188017999993463,300.89449439999953,None,300.89449439999953,None,300.89449439999953,None,None,300.89449439999953,307.08004280000023,1,1,0.9166666666666666,307.16302910000013,None,307.16302910000013,None,307.16302910000013,None,None,307.16302910000013,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,1.94912276105146,1.41191114387976,309.16272860000026,None,309.16272860000026,None,309.16272860000026,None,310.59628259999954,312.66361119999783,310.596880999997,None,312.66361119999783,313.66351289999875,313.66351289999875,None,None,0,,310.59628259999954,None,310.59628259999954,None,310.59628259999954,None,['z'],310.59628259999954,315.54699419999815,0,3,0.88,315.6277838999995,None,315.6277838999995,None,315.6277838999995,None,None,315.6277838999995,None,[1.684688699999242],,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.35,2.47854712582944,1.44889042899439,317.63009559999773,None,317.63009559999773,None,317.63009559999773,None,319.0854392000001,321.1635678999992,319.09581419999745,None,321.1469154000006,322.1634940999975,322.146744499998,None,b,1,1.5036777000022994,319.0854392000001,None,319.0854392000001,None,319.0854392000001,None,None,319.0854392000001,324.5790495000001,1,1,0.8846153846153846,324.6339071000002,None,324.6339071000002,None,324.6339071000002,None,None,324.6339071000002,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0.15,1.20890463823153,0.971483558655564,326.646823199997,None,326.646823199997,None,326.646823199997,None,327.6459434999997,329.7122982000001,327.64700519999974,None,329.7122982000001,330.7139174999975,330.7139174999975,None,b,1,1.912255000002915,327.6459434999997,None,327.6459434999997,None,327.6459434999997,None,None,327.6459434999997,331.86281659999804,1,0,0.8888888888888888,331.935324099999,None,331.935324099999,None,331.935324099999,None,None,331.935324099999,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.35,1.27860294189526,2.12802719374523,333.9465433999976,None,333.9465433999976,None,333.9465433999976,None,336.09354899999744,338.16352539999934,336.0967465999995,None,338.147011699999,339.1464770999992,339.1464770999992,340.4306175999991,None,0,,336.09354899999744,None,336.09354899999744,None,336.09354899999744,None,['b'],336.09354899999744,340.3806368000005,0,3,0.8571428571428571,340.4668907999985,None,340.4668907999985,None,340.4668907999985,None,None,340.4668907999985,None,[1.6373972000001231],,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,2.50182449656669,2.93536812882172,342.4624229000001,None,342.4624229000001,None,342.4624229000001,None,345.40984579999713,347.4794303999988,345.4135944999973,None,347.4794303999988,348.4801979999975,348.4642023999986,None,b,1,2.2564910000000964,345.40984579999713,None,345.40984579999713,None,345.40984579999713,None,None,345.40984579999713,350.9132189999982,1,1,0.8620689655172413,351.00542309999946,None,351.00542309999946,None,351.00542309999946,None,None,351.00542309999946,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,0.219965572029171,2.7570014520733,352.9968458000003,None,352.9968458000003,None,352.9968458000003,None,355.7799828999996,357.8461967000003,355.78050259999804,None,357.8461967000003,358.84726599999703,358.84726599999703,None,z,1,1.3727518000014243,355.7799828999996,None,355.7799828999996,None,355.7799828999996,None,None,355.7799828999996,359.01415479999923,1,1,0.8666666666666667,359.0949387999972,None,359.0949387999972,None,359.0949387999972,None,None,359.0949387999972,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0.5,0.758742575863891,2.07121332922762,361.0970038999985,None,361.0970038999985,None,361.0970038999985,None,363.196240199999,365.2624178999977,363.197048199999,None,365.2624178999977,366.26342829999703,366.26342829999703,None,z,1,2.3512179000026663,363.196240199999,None,363.196240199999,None,363.196240199999,None,None,363.196240199999,366.9638156999972,1,0,0.8709677419354839,367.0509562999978,None,367.0509562999978,None,367.0509562999978,None,None,367.0509562999978,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0.15,0.556335756354144,3.26446861731854,369.04694759999984,None,369.04694759999984,None,369.04694759999984,None,372.32662899999923,374.3973459999979,372.33053839999707,None,374.3804651999999,375.39642769999773,375.37956309999936,375.94700229999944,b,1,2.043546199998673,372.32662899999923,None,372.32662899999923,None,372.32662899999923,None,None,372.32662899999923,375.89704469999924,1,1,0.875,375.9885581999988,None,375.9885581999988,None,375.9885581999988,None,None,375.9885581999988,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.35,3.21669271035117,2.5736109380813,377.97932070000024,None,377.97932070000024,None,377.97932070000024,None,380.5664777999991,382.6471848999972,380.5796086999974,None,382.61382749999757,383.6140813999991,383.6140813999991,386.8307750999993,b,1,1.6964314000033482,380.5664777999991,None,380.5664777999991,None,380.5664777999991,None,None,380.5664777999991,386.7976130999996,1,1,0.8787878787878788,386.88742739999725,None,386.88742739999725,None,386.88742739999725,None,None,386.88742739999725,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,1.11780998338946,2.23299083390853,388.880752699999,None,388.880752699999,None,388.880752699999,None,391.1302552999987,393.1970285999996,391.12924859999987,None,393.1970285999996,394.1971424999974,394.1971424999974,None,b,1,2.3740060000018275,391.1302552999987,395.314143399999,391.1302552999987,395.314143399999,391.1302552999987,395.314143399999,None,391.1302552999987,395.24742499999775,1,1,0.8823529411764706,395.35408919999827,None,395.35408919999827,None,395.35408919999827,None,None,395.35408919999827,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,3.26803291533611,3.27666037293199,397.3473051999972,None,397.3473051999972,None,397.3473051999972,None,400.6468337999977,402.71368280000024,400.6473419999995,None,402.71368280000024,403.7292254999993,403.71258039999884,None,z,1,2.3438210999993316,400.6468337999977,None,400.6468337999977,None,400.6468337999977,None,None,400.6468337999977,406.9299334999996,1,1,0.8857142857142857,406.9947887999988,None,406.9947887999988,None,406.9947887999988,None,None,406.9947887999988,None,,,,,,,,,,,,,,,,,,,CBC_P036,002,set2,set2,1,0.9,2024-05-16_15h22.58.280,AV_prob,2022.1.1,60.07052279359529,
