trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,0.671897605000652,0.789129602716002,171.64434699999947,None,171.64434699999947,None,171.64434699999947,None,172.46625399999994,174.47790259999965,172.46131349999962,174.46109179999985,174.46109179999985,175.45997100000022,175.45997100000022,None,z,1,2.89976039999965,172.46625399999994,None,172.46625399999994,None,172.46625399999994,None,None,172.46625399999994,None,1,1,0.7777777777777778,176.1665641999998,None,176.1665641999998,None,176.1665641999998,None,None,176.1665641999998,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,1.27860294189526,3.27418780206312,178.24468379999962,None,178.24468379999962,None,178.24468379999962,None,181.5425290000003,183.5446893999997,181.54465709999988,183.5446893999997,183.5446893999997,184.54462069999954,184.54462069999954,None,z,1,2.4113397999999506,181.5425290000003,None,181.5425290000003,None,181.5425290000003,None,None,181.5425290000003,None,1,1,0.8,185.83595069999956,None,185.83595069999956,None,185.83595069999956,None,None,185.83595069999956,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,3.17660957158895,2.23299083390853,187.91046889999961,None,187.91046889999961,None,187.91046889999961,None,190.1585753999998,192.1613672000003,190.16155969999966,192.1613672000003,192.1613672000003,193.17686589999994,193.1604354000001,None,z,1,1.5209170999996786,190.1585753999998,None,190.1585753999998,None,190.1585753999998,None,None,190.1585753999998,None,1,1,0.8181818181818182,196.36319039999944,None,196.36319039999944,None,196.36319039999944,None,None,196.36319039999944,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,2.50182449656669,3.26446861731854,198.44366979999995,None,198.44366979999995,None,198.44366979999995,None,201.7276767000003,203.72766899999988,201.7282048000003,203.72766899999988,203.72766899999988,204.72788440000022,204.72788440000022,None,b,1,2.152158199999576,201.7276767000003,None,201.7276767000003,None,201.7276767000003,None,None,201.7276767000003,None,1,1,0.8333333333333334,207.26193929999954,None,207.26193929999954,None,207.26193929999954,None,None,207.26193929999954,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.15,3.30975216432768,1.31360018091897,209.34484599999996,None,209.34484599999996,None,209.34484599999996,None,210.6794772000003,212.69491480000033,210.67836200000022,212.67810420000023,212.67810420000023,213.67734029999974,213.67734029999974,None,b,1,2.317465799999809,210.6794772000003,None,210.6794772000003,None,210.6794772000003,None,None,210.6794772000003,None,1,1,0.8461538461538461,217.01482289999967,None,217.01482289999967,None,217.01482289999967,None,None,217.01482289999967,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0.15,2.62250581484608,1.48342455087402,219.09419720000005,None,219.09419720000005,None,219.09419720000005,None,220.5928125999999,222.5949725999999,220.59465309999962,222.5949725999999,222.5949725999999,223.59484640000028,223.59484640000028,None,b,1,1.359263700000156,220.5928125999999,None,220.5928125999999,None,220.5928125999999,None,None,220.5928125999999,None,1,0,0.8571428571428571,226.24770179999996,None,226.24770179999996,None,226.24770179999996,None,None,226.24770179999996,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,2.88444949943153,2.49579389304826,228.32807779999985,None,228.32807779999985,None,228.32807779999985,None,230.84579060000033,232.84496639999998,230.84494719999987,232.84496639999998,232.84496639999998,233.8449596999999,233.8449596999999,None,z,1,2.563282199999776,230.84579060000033,None,230.84579060000033,None,230.84579060000033,None,None,230.84579060000033,None,1,1,0.8666666666666667,236.74967990000005,None,236.74967990000005,None,236.74967990000005,None,None,236.74967990000005,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0.5,0.887650177272661,3.32142038400957,238.8281078,None,238.8281078,None,238.8281078,None,242.1823734999998,244.19498759999988,242.17813770000032,244.17830909999975,244.17830909999975,245.17848979999962,245.17848979999962,None,z,1,1.3395480999997744,242.1823734999998,None,242.1823734999998,None,242.1823734999998,None,None,242.1823734999998,None,1,0,0.875,246.09671230000004,None,246.09671230000004,None,246.09671230000004,None,None,246.09671230000004,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,3.33462955345931,2.40738395932908,248.17817259999993,None,248.17817259999993,None,248.17817259999993,None,250.61189999999988,252.61141979999957,250.6115742999997,252.61141979999957,252.61141979999957,253.6113706999995,253.6113706999995,256.9450778999999,b,1,2.4651843000001463,250.61189999999988,None,250.61189999999988,None,250.61189999999988,None,None,250.61189999999988,None,1,1,0.8823529411764706,256.98635749999994,None,256.98635749999994,None,256.98635749999994,None,None,256.98635749999994,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0.15,1.0845750455934,2.23439856631263,259.06138779999947,None,259.06138779999947,None,259.06138779999947,None,261.3074786999996,263.3114207999997,261.31156909999993,263.3114207999997,263.29512969999996,264.29531080000015,264.29531080000015,None,None,0,,261.3074786999996,None,261.3074786999996,None,261.3074786999996,None,['b'],261.3074786999996,None,0,3,0.8333333333333334,265.42546140000013,None,265.42546140000013,None,265.42546140000013,None,None,265.42546140000013,None,[2.5874810999994224],,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,2.58943852196035,2.93536812882172,267.4937348000003,None,267.4937348000003,None,267.4937348000003,None,270.46216579999964,272.47719320000033,270.46148080000023,272.46084789999986,272.46084789999986,273.4613554999996,273.4613554999996,None,b,1,2.599905099999887,270.46216579999964,None,270.46216579999964,None,270.46216579999964,None,None,270.46216579999964,None,1,1,0.8421052631578947,276.0809516999998,None,276.0809516999998,None,276.0809516999998,None,None,276.0809516999998,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,0.219965572029171,0.971483558655564,278.16163589999996,None,278.16163589999996,None,278.16163589999996,None,279.1658916999995,281.17839039999944,279.1617169999996,281.16171029999987,281.16171029999987,282.1618348000002,282.1618348000002,None,z,1,1.211048899999696,279.1658916999995,None,279.1658916999995,None,279.1658916999995,None,None,279.1658916999995,None,1,1,0.85,282.4070077999995,None,282.4070077999995,None,282.4070077999995,None,None,282.4070077999995,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,1.37252746624293,1.44889042899439,284.49448329999996,None,284.49448329999996,None,284.49448329999996,None,285.9608210999995,287.96157289999974,285.96179470000027,287.96157289999974,287.96157289999974,288.9615603000002,288.9615603000002,None,z,1,2.327769499999704,285.9608210999995,None,285.9608210999995,None,285.9608210999995,None,None,285.9608210999995,None,1,1,0.8571428571428571,290.36439509999946,None,290.36439509999946,None,290.36439509999946,None,None,290.36439509999946,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,2.04482772403364,1.41191114387976,292.4444900999997,None,292.4444900999997,None,292.4444900999997,None,293.8733708999998,295.8783272999999,293.8784009999996,None,295.8614349999998,296.8617918,296.8617918,298.9118163000003,z,1,3.4852788999996847,293.8733708999998,None,293.8733708999998,None,293.8733708999998,None,None,293.8733708999998,None,1,1,0.8636363636363636,298.9509631000001,None,298.9509631000001,None,298.9509631000001,None,None,298.9509631000001,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.15,0.543156518078604,1.88377296598415,301.0283824999997,None,301.0283824999997,None,301.0283824999997,None,302.9292214999996,304.9284405999997,302.92868390000024,304.9284405999997,304.9284405999997,305.9283931,305.9283931,None,b,1,2.4856025999997655,302.9292214999996,None,302.9292214999996,None,302.9292214999996,None,None,302.9292214999996,None,1,1,0.8695652173913043,306.4959528999998,None,306.4959528999998,None,306.4959528999998,None,None,306.4959528999998,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,0.758742575863891,1.75396267962373,308.57818549999956,None,308.57818549999956,None,308.57818549999956,None,310.36630289999994,312.37809430000016,310.36210770000037,312.36193679999997,312.36193679999997,313.36177469999984,313.36177469999984,None,z,1,2.283483199999864,310.36630289999994,None,310.36630289999994,None,310.36630289999994,None,None,310.36630289999994,None,1,1,0.875,314.14373669999986,None,314.14373669999986,None,314.14373669999986,None,None,314.14373669999986,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0.35,1.74209998091573,2.78012240036799,316.22842239999954,None,316.22842239999954,None,316.22842239999954,None,319.02438789999997,321.0285670000003,319.02823839999985,321.0285670000003,321.01188699999966,322.0118375000002,322.0118375000002,323.7616882000002,b,1,1.6196224999994229,319.02438789999997,None,319.02438789999997,None,319.02438789999997,None,None,319.02438789999997,None,1,0,0.88,323.79827300000034,None,323.79827300000034,None,323.79827300000034,None,None,323.79827300000034,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.35,1.94912276105146,1.14263865585167,325.8782648999995,None,325.8782648999995,None,325.8782648999995,None,327.0419968999995,329.04497319999973,327.0454159999996,329.04497319999973,329.04497319999973,330.04522089999955,330.04522089999955,None,b,1,2.6325637999998435,327.0419968999995,None,327.0419968999995,None,327.0419968999995,None,None,327.0419968999995,None,1,1,0.8846153846153846,332.0120297000003,None,332.0120297000003,None,332.0120297000003,None,None,332.0120297000003,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,3.19624908154748,1.2479618399002,334.09488580000016,None,334.09488580000016,None,334.09488580000016,None,335.3590027,337.3619428000002,335.36208390000013,337.3619428000002,337.3619428000002,338.3617518000001,338.3617518000001,None,b,1,1.4859676999994917,335.3590027,None,335.3590027,None,335.3590027,None,None,335.3590027,None,1,1,0.8888888888888888,341.57870749999984,None,341.57870749999984,None,341.57870749999984,None,None,341.57870749999984,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0.5,2.27810873521582,2.10833202116216,343.66139870000006,None,343.66139870000006,None,343.66139870000006,None,345.7967761,347.8118009,345.7953586,347.79483249999976,347.79483249999976,348.79530989999967,348.79530989999967,None,z,1,2.2848835999993753,345.7967761,None,345.7967761,None,345.7967761,None,None,345.7967761,None,1,0,0.8928571428571429,351.09672820000014,None,351.09672820000014,None,351.09672820000014,None,None,351.09672820000014,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0.5,1.11780998338946,1.08604824075189,353.1786251000003,None,353.1786251000003,None,353.1786251000003,None,354.2928050999999,356.29531620000034,354.29544940000017,356.29531620000034,356.29531620000034,357.2950837999997,357.2950837999997,None,z,1,1.3499655999994502,354.2928050999999,358.41162239999994,354.2928050999999,358.41162239999994,354.2928050999999,358.41162239999994,None,354.2928050999999,358.41162239999994,1,0,0.896551724137931,358.4499667,None,358.4499667,None,358.4499667,None,None,358.4499667,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,0.905730910449904,2.29713937746779,360.52816900000016,None,360.52816900000016,None,360.52816900000016,None,362.8406795000001,364.8450621000002,362.84524790000034,364.8450621000002,364.82849689999966,365.82846299999983,365.82846299999983,366.7451165000002,z,1,2.2440846999988935,362.8406795000001,None,362.8406795000001,None,362.8406795000001,None,None,362.8406795000001,None,1,1,0.9,366.78298089999953,None,366.78298089999953,None,366.78298089999953,None,None,366.78298089999953,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0.35,3.26803291533611,1.73294357419019,368.86179809999976,None,368.86179809999976,None,368.86179809999976,None,370.61181489999944,372.6117465999996,370.6118315,372.6117465999996,372.6117465999996,373.61167750000004,373.61167750000004,None,b,1,2.343147799999315,370.61181489999944,None,370.61181489999944,None,370.61181489999944,None,None,370.61181489999944,None,1,0,0.9032258064516129,376.91216429999986,None,376.91216429999986,None,376.91216429999986,None,None,376.91216429999986,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.15,0.595506577165096,2.7570014520733,378.9950544000003,None,378.9950544000003,None,378.9950544000003,None,381.77704970000013,383.7787019999996,381.7785903,383.7787019999996,383.7787019999996,384.77870079999957,384.77870079999957,None,b,1,2.486647899999298,381.77704970000013,None,381.77704970000013,None,381.77704970000013,None,None,381.77704970000013,None,1,1,0.90625,385.3970309999995,None,385.3970309999995,None,385.3970309999995,None,None,385.3970309999995,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0.5,1.23248806235745,1.08099245958022,387.47832629999994,None,387.47832629999994,None,387.47832629999994,None,388.5780580999999,390.5786986000003,388.5784010000003,390.5786986000003,390.5786986000003,391.57829779999975,391.57829779999975,None,z,1,2.235003699999652,388.5780580999999,None,388.5780580999999,None,388.5780580999999,None,None,388.5780580999999,None,1,1,0.9090909090909091,392.82877689999987,None,392.82877689999987,None,392.82877689999987,None,None,392.82877689999987,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,1.67601812978374,2.68488128149974,394.91186910000033,None,394.91186910000033,None,394.91186910000033,None,397.6267600000001,399.6283991999999,397.62840409999956,399.6283991999999,399.6283991999999,400.62852029999976,400.62852029999976,None,z,1,1.2847138999995877,397.6267600000001,None,397.6267600000001,None,397.6267600000001,None,None,397.6267600000001,None,1,1,0.9117647058823529,402.32761109999956,None,402.32761109999956,None,402.32761109999956,None,None,402.32761109999956,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,1.39750191607,1.53162701008885,404.41165029999956,None,404.41165029999956,None,404.41165029999956,None,405.9637531999997,407.97866859999976,405.9622512000002,407.96219010000004,407.96219010000004,408.9622121000002,408.9622121000002,None,b,1,2.410496399999829,405.9637531999997,None,405.9637531999997,None,405.9637531999997,None,None,405.9637531999997,None,1,1,0.9142857142857143,410.3784821999998,None,410.3784821999998,None,410.3784821999998,None,None,410.3784821999998,None,,,,,,,,,,,,,,,,,,,CBC_P011,001,set2,set2,0,0.7,2023-03-24_14h55.10.281,AV_prob,2022.1.1,59.946575612069346,
