trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,get_keys_7.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0.5,2.47854712582944,1.53162701008885,158.43570810000165,None,158.43570810000165,None,158.43570810000165,None,159.98857320000025,162.06903650000095,159.9861360200004,None,162.05262370000128,163.05213360000198,163.05213360000198,None,z,1,0.9051456000015605,159.98857320000025,None,159.98857320000025,None,159.98857320000025,None,None,159.98857320000025,165.46909310000046,1,0,0.5555555555555556,165.55515600000217,None,165.55515600000217,None,165.55515600000217,None,None,165.55515600000217,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0.5,1.07848335619451,2.10833202116216,167.55249270000058,None,167.55249270000058,None,167.55249270000058,None,169.6897797999991,171.7685206999995,169.68585982000076,None,171.75189110000065,172.75229129999934,172.75229129999934,None,z,1,1.0773627999988094,169.6897797999991,None,169.6897797999991,None,169.6897797999991,None,None,169.6897797999991,173.76921520000178,1,0,0.6,173.8573236000011,None,173.8573236000011,None,173.8573236000011,None,None,173.8573236000011,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,0.905730910449904,1.91520730139263,175.852464399999,None,175.852464399999,None,175.852464399999,None,177.7852144999997,179.85182189999978,177.78600002000093,None,179.85182189999978,180.8528824999994,180.8528824999994,None,z,1,1.013342599999305,177.7852144999997,None,177.7852144999997,None,177.7852144999997,None,None,177.7852144999997,181.70267070000045,1,1,0.6363636363636364,181.79126460000043,None,181.79126460000043,None,181.79126460000043,None,None,181.79126460000043,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0.35,3.30975216432768,1.41191114387976,183.78634500000044,None,183.78634500000044,None,183.78634500000044,None,185.2207836000016,187.30196689999866,185.21932212000246,None,187.28509549999944,188.28581180000037,188.28581180000037,None,z,0,1.083989399998245,185.2207836000016,None,185.2207836000016,None,185.2207836000016,None,None,185.2207836000016,191.53568929999892,0,1,0.5833333333333334,191.624917000001,None,191.624917000001,None,191.624917000001,None,None,191.624917000001,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0.15,0.109698721182561,1.55403782363402,193.618996600002,None,193.618996600002,None,193.618996600002,None,195.19077290000132,197.26946970000063,195.20158482000187,None,197.2526015000003,198.2525878000015,198.2525878000015,None,z,0,1.5227015999989817,195.19077290000132,None,195.19077290000132,None,195.19077290000132,None,None,195.19077290000132,198.30327310000212,0,1,0.5384615384615384,198.39228939999884,None,198.39228939999884,None,198.39228939999884,None,None,198.39228939999884,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.15,1.23248806235745,2.64870493261766,200.38615969999955,None,200.38615969999955,None,200.38615969999955,None,203.0469645000012,205.11810949999926,203.05233072000118,None,205.10187270000097,206.10259900000165,206.10259900000165,207.3359038000017,b,1,0.7152046000010159,203.0469645000012,None,203.0469645000012,None,203.0469645000012,None,None,203.0469645000012,207.28592930000013,1,1,0.5714285714285714,207.37150269999984,None,207.37150269999984,None,207.37150269999984,None,None,207.37150269999984,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0.5,2.27810873521582,1.2479618399002,209.36920680000185,None,209.36920680000185,None,209.36920680000185,None,210.63618700000006,212.70180550000077,210.6358219200003,None,212.70180550000077,213.70291400000133,213.70291400000133,None,z,1,2.5847418000012112,210.63618700000006,None,210.63618700000006,None,210.63618700000006,None,None,210.63618700000006,215.91982439999992,1,1,0.6,216.01072380000187,None,216.01072380000187,None,216.01072380000187,None,None,216.01072380000187,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,2.95666246474662,2.68488128149974,218.00142219999907,None,218.00142219999907,None,218.00142219999907,None,220.70380600000135,222.76953380000123,220.70157646000152,None,222.76953380000123,223.76963610000166,223.76963610000166,None,z,1,0.7656303999974625,220.70380600000135,None,220.70380600000135,None,220.70380600000135,None,None,220.70380600000135,226.6696699000022,1,1,0.625,226.75212300000203,None,226.75212300000203,None,226.75212300000203,None,None,226.75212300000203,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.35,1.0845750455934,2.12802719374523,228.75273219999872,None,228.75273219999872,None,228.75273219999872,None,230.88564440000118,232.952817100002,230.88492826,None,232.952817100002,233.95306880000135,233.95306880000135,None,b,1,0.8157385000013164,230.88564440000118,235.03607120000015,230.88564440000118,235.03607120000015,230.88564440000118,235.03607120000015,None,230.88564440000118,234.98521800000162,1,1,0.6470588235294118,235.07486309999877,None,235.07486309999877,None,235.07486309999877,None,None,235.07486309999877,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0.15,0.326293484834196,2.50277407648956,237.06929479999962,None,237.06929479999962,None,237.06929479999962,None,239.6011881000013,241.6696692000005,239.60302861999952,None,241.6696692000005,242.66959190000125,242.66959190000125,None,z,0,1.5175788999986253,239.6011881000013,None,239.6011881000013,None,239.6011881000013,None,None,239.6011881000013,242.9363427999997,0,0,0.6111111111111112,243.02007700000104,None,243.02007700000104,None,243.02007700000104,None,None,243.02007700000104,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.35,1.24205805775432,0.789129602716002,245.0190962000015,None,245.0190962000015,None,245.0190962000015,None,245.83982689999903,247.91973560000042,245.83646792000144,None,247.90275929999916,248.90182020000066,248.90182020000066,None,None,0,,245.83982689999903,None,245.83982689999903,None,245.83982689999903,None,['z'],245.83982689999903,250.0860321,0,3,0.5789473684210527,250.16795139999886,None,250.16795139999886,None,250.16795139999886,None,"['z', 'z', 'z']",250.16795139999886,None,[1.8135244000004604],"[1.0156293000000005, 1.293405200001871, 1.4780385000012757]",,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,3.19624908154748,2.23299083390853,252.1692680999986,None,252.1692680999986,None,252.1692680999986,None,254.41803029999937,256.4851578000016,254.41954532000017,None,256.4851578000016,257.4862600000015,257.4862600000015,None,z,1,0.7319822999997996,254.41803029999937,None,254.41803029999937,None,254.41803029999937,None,None,254.41803029999937,260.6193428000006,1,1,0.6,260.70656600000075,None,260.70656600000075,None,260.70656600000075,None,None,260.70656600000075,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0.5,1.91771467486041,2.49579389304826,262.7025938000006,None,262.7025938000006,None,262.7025938000006,None,265.21853779999947,267.2862081000021,265.2196770200019,None,267.2862081000021,268.28611250000176,268.28611250000176,None,z,1,1.2508297999993374,265.21853779999947,None,265.21853779999947,None,265.21853779999947,None,None,265.21853779999947,270.136014300002,1,1,0.6190476190476191,270.22182539999994,None,270.22182539999994,None,270.22182539999994,None,None,270.22182539999994,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0.5,0.556335756354144,1.08604824075189,272.21976110000105,None,272.21976110000105,None,272.21976110000105,None,273.3369328000008,275.4032291000003,273.3371430200016,None,275.4032291000003,276.40293999999994,276.40293999999994,None,z,1,0.6585183999995934,273.3369328000008,None,273.3369328000008,None,273.3369328000008,None,None,273.3369328000008,276.9020239999991,1,0,0.6363636363636364,276.9739601000001,None,276.9739601000001,None,276.9739601000001,None,None,276.9739601000001,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.15,0.671897605000652,2.96222466864387,278.9861571000001,None,278.9861571000001,None,278.9861571000001,None,281.95558789999995,284.0357934999993,281.968683620001,None,284.0036265000017,285.0035272999994,285.0035272999994,285.6865214999998,b,1,1.0598442999980762,281.95558789999995,None,281.95558789999995,None,281.95558789999995,None,None,281.95558789999995,285.6364848000012,1,1,0.6521739130434783,285.7263074000002,None,285.7263074000002,None,285.7263074000002,None,None,285.7263074000002,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,1.67601812978374,3.27418780206312,287.7194321999996,None,287.7194321999996,None,287.7194321999996,None,291.0227726000012,293.10292259999915,291.0199729200024,None,293.08637680000174,294.0861674000007,294.0861674000007,None,z,1,0.7890623999992386,291.0227726000012,None,291.0227726000012,None,291.0227726000012,None,None,291.0227726000012,295.70361010000124,1,1,0.6666666666666666,295.78874240000005,None,295.78874240000005,None,295.78874240000005,None,None,295.78874240000005,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,0.219965572029171,1.08099245958022,297.7863916999995,None,297.7863916999995,None,297.7863916999995,None,298.8891895000015,300.9703671999996,298.8868515200004,None,300.9531747000001,301.9532733999986,301.9532733999986,None,b,1,1.7730592000007164,298.8891895000015,None,298.8891895000015,None,298.8891895000015,None,None,298.8891895000015,302.1197632000003,1,1,0.68,302.209125100002,None,302.209125100002,None,302.209125100002,None,None,302.209125100002,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,3.33462955345931,1.48342455087402,304.2032590000017,None,304.2032590000017,None,304.2032590000017,None,305.705851900002,307.78525490000175,305.70333221999977,None,307.7688058999993,308.76984979999906,308.76984979999906,None,b,1,0.9246969999985595,305.705851900002,None,305.705851900002,None,305.705851900002,None,None,305.705851900002,312.05252440000186,1,1,0.6923076923076923,312.1373496999986,None,312.1373496999986,None,312.1373496999986,None,None,312.1373496999986,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0.35,1.20890463823153,2.93536812882172,314.1361727000003,None,314.1361727000003,None,314.1361727000003,None,317.1062199000007,319.1866192999987,317.1031086200012,None,319.16981849999866,320.16918499999883,320.16918499999883,None,b,1,1.1847799999959534,317.1062199000007,None,317.1062199000007,None,317.1062199000007,None,None,317.1062199000007,321.3205940000007,1,0,0.7037037037037037,321.40473850000126,None,321.40473850000126,None,321.40473850000126,None,None,321.40473850000126,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,0.874984682747311,2.40738395932908,323.40305960000114,None,323.40305960000114,None,323.40305960000114,None,325.836102199999,327.90220110000155,325.8365149199992,None,327.90220110000155,328.90339999999924,328.90339999999924,None,z,1,0.7686138999961258,325.836102199999,None,325.836102199999,None,325.836102199999,None,None,325.836102199999,329.7199940999999,1,1,0.7142857142857143,329.8075905000005,None,329.8075905000005,None,329.8075905000005,None,None,329.8075905000005,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,0.899747326335302,1.37809841776001,331.80336650000027,None,331.80336650000027,None,331.80336650000027,None,333.19000159999996,335.26992299999984,333.2027165200009,None,335.2364039999993,336.2365933000001,336.2365933000001,337.1366249999992,z,1,1.011847099998704,333.19000159999996,None,333.19000159999996,None,333.19000159999996,None,None,333.19000159999996,337.1033743000007,1,1,0.7241379310344828,337.19252530000085,None,337.19252530000085,None,337.19252530000085,None,None,337.19252530000085,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,0.887650177272661,2.07121332922762,339.18644589999894,None,339.18644589999894,None,339.18644589999894,None,341.28419049999866,343.3521338999999,341.28637282000204,None,343.3521338999999,344.35324599999876,344.35324599999876,None,z,1,0.8722153999988222,341.28419049999866,None,341.28419049999866,None,341.28419049999866,None,None,341.28419049999866,345.18691780000154,1,1,0.7333333333333333,345.26900920000116,None,345.26900920000116,None,345.26900920000116,None,None,345.26900920000116,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,1.37252746624293,1.84422310959985,347.2697991999994,None,347.2697991999994,None,347.2697991999994,None,349.1355915000022,351.2021010999997,349.1366125199995,None,351.2021010999997,352.2032996000016,352.2032996000016,None,b,1,1.149864399998478,349.1355915000022,None,349.1355915000022,None,349.1355915000022,None,None,349.1355915000022,353.5187091000007,1,1,0.7419354838709677,353.59159790000194,None,353.59159790000194,None,353.59159790000194,None,None,353.59159790000194,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0.15,2.62250581484608,2.5736109380813,355.603738400001,None,355.603738400001,None,355.603738400001,None,358.20190699999876,360.27011330000096,358.20337122000205,None,360.27011330000096,361.26906360000066,361.26906360000066,None,b,1,0.9957713999974658,358.20190699999876,None,358.20190699999876,None,358.20190699999876,None,None,358.20190699999876,363.8358635000004,1,0,0.75,363.90983530000085,None,363.90983530000085,None,363.90983530000085,None,None,363.90983530000085,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,0.758742575863891,0.977134614530179,365.92001869999876,None,365.92001869999876,None,365.92001869999876,None,366.91707229999884,368.9861106999997,366.91995081999926,None,368.9861106999997,369.98675100000037,369.98675100000037,None,z,1,0.8097945999979856,366.91707229999884,None,366.91707229999884,None,366.91707229999884,None,None,366.91707229999884,370.68680550000136,1,1,0.7575757575757576,370.7729177000001,None,370.7729177000001,None,370.7729177000001,None,None,370.7729177000001,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,3.26803291533611,1.88377296598415,372.7700036999995,None,372.7700036999995,None,372.7700036999995,None,374.66667959999904,376.7357563000005,374.66998422000256,None,376.7357563000005,377.7368358999993,377.7368358999993,None,z,1,0.7008745000021008,374.66667959999904,None,374.66667959999904,None,374.66667959999904,None,None,374.66667959999904,380.9365856000004,1,1,0.7647058823529411,381.0244081000019,None,381.0244081000019,None,381.0244081000019,None,None,381.0244081000019,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.35,1.08892016722308,2.3497497577282,383.0196208999987,None,383.0196208999987,None,383.0196208999987,None,385.38611709999896,387.45341140000164,385.3869249200027,None,387.45341140000164,388.4536709999993,388.4536709999993,None,b,1,1.1924118999995699,385.38611709999896,None,385.38611709999896,None,385.38611709999896,None,None,385.38611709999896,389.4859999,1,1,0.7714285714285715,389.5584983000008,None,389.5584983000008,None,389.5584983000008,None,None,389.5584983000008,None,,,,,,,,,,,,,,,,,,,,CBC_P040,002,set2,set1,0,0.8,2024-05-17_18h30.00.274,AV_prob,2022.1.1,59.9855194957544,
