trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
,,,,33.46824839999863,None,33.46824839999863,None,z,1.4376744999990478,33.65902449999885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_P038,002,set4,set1,3,0.8,2024-05-17_16h11.22.266,AV_prob,2022.1.1,60.02155974444051,
,,,,,,,,,,,,35.1255670999999,None,t,53.53358540000045,35.1255670999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBC_P038,002,set4,set1,3,0.8,2024-05-17_16h11.22.266,AV_prob,2022.1.1,60.02155974444051,
0,0,0,0,,,,,,,,,,,,,,,88.67564200000015,None,88.67564200000015,None,88.67564200000015,None,2,1,1,1,0.5,3.21669271035117,1.91520730139263,89.57561410000017,None,89.57561410000017,None,89.57561410000017,None,91.63181909999912,93.70922690000043,91.62573137000037,None,93.69229069999892,94.69249630000013,94.69249630000013,97.90912380000009,b,1,1.6485901000014564,91.63181909999912,None,91.63181909999912,None,91.63181909999912,None,None,91.63181909999912,97.85893260000012,1,1,1.0,97.98008689999915,None,97.98008689999915,None,97.98008689999915,None,None,97.98008689999915,None,,,,,,,,,,,,,,,,,,,CBC_P038,002,set4,set1,3,0.8,2024-05-17_16h11.22.266,AV_prob,2022.1.1,60.02155974444051,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,1.37252746624293,1.2479618399002,100.02547190000041,None,100.02547190000041,None,100.02547190000041,None,101.34191420000025,103.40895089999867,101.342082449999,None,103.40895089999867,104.40923359999942,104.40923359999942,None,b,1,2.2913524999985384,101.34191420000025,None,101.34191420000025,None,101.34191420000025,None,None,101.34191420000025,105.72598289999951,1,1,1.0,105.81376199999977,None,105.81376199999977,None,105.81376199999977,None,None,105.81376199999977,None,,,,,,,,,,,,,,,,,,,CBC_P038,002,set4,set1,3,0.8,2024-05-17_16h11.22.266,AV_prob,2022.1.1,60.02155974444051,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.15,1.91771467486041,1.14263865585167,107.8923636999989,None,107.8923636999989,None,107.8923636999989,None,109.08425299999908,111.15876670000034,109.09197381999876,None,111.1423020000002,112.1425339999987,112.1425339999987,None,z,1,1.2429995000002236,109.08425299999908,None,109.08425299999908,None,109.08425299999908,None,None,109.08425299999908,114.00921019999987,1,1,1.0,114.0962727999995,None,114.0962727999995,None,114.0962727999995,None,None,114.0962727999995,None,,,,,,,,,,,,,,,,,,,CBC_P038,002,set4,set1,3,0.8,2024-05-17_16h11.22.266,AV_prob,2022.1.1,60.02155974444051,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,0.109698721182561,1.48342455087402,116.17581690000043,None,116.17581690000043,None,116.17581690000043,None,117.71064389999992,119.77628019999975,117.70916981999981,None,119.77628019999975,120.7759176999989,120.7759176999989,None,z,1,1.3812325000017154,117.71064389999992,None,117.71064389999992,None,117.71064389999992,None,None,117.71064389999992,120.8254909999996,1,1,1.0,120.9122785999989,None,120.9122785999989,None,120.9122785999989,None,None,120.9122785999989,None,,,,,,,,,,,,,,,,,,,CBC_P038,002,set4,set1,3,0.8,2024-05-17_16h11.22.266,AV_prob,2022.1.1,60.02155974444051,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.35,2.47854712582944,1.88377296598415,122.99253279999903,None,122.99253279999903,None,122.99253279999903,None,124.8880412999988,126.95913449999898,124.89214615999919,None,126.9424201999991,127.94256909999967,127.94256909999967,130.4256867999993,z,1,0.9615742999994836,124.8880412999988,None,124.8880412999988,None,124.8880412999988,None,None,124.8880412999988,130.37596080000003,1,1,1.0,130.45853890000035,None,130.45853890000035,None,130.45853890000035,None,None,130.45853890000035,None,,,,,,,,,,,,,,,,,,,CBC_P038,002,set4,set1,3,0.8,2024-05-17_16h11.22.266,AV_prob,2022.1.1,60.02155974444051,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,0.595506577165096,2.23439856631263,132.54241209999964,None,132.54241209999964,None,132.54241209999964,None,134.79338180000013,136.85906859999886,134.79266465999973,None,136.85906859999886,137.85897809999915,137.85897809999915,None,z,1,0.9680782000014005,134.79338180000013,None,134.79338180000013,None,134.79338180000013,None,None,134.79338180000013,138.39290289999917,1,1,1.0,138.4768511000002,None,138.4768511000002,None,138.4768511000002,None,None,138.4768511000002,None,,,,,,,,,,,,,,,,,,,CBC_P038,002,set4,set1,3,0.8,2024-05-17_16h11.22.266,AV_prob,2022.1.1,60.02155974444051,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0.5,0.905730910449904,1.37809841776001,140.5591057999991,None,140.5591057999991,None,140.5591057999991,None,141.96276899999975,144.04255249999915,141.95928046000046,None,144.0258589999994,145.02506249999897,145.02506249999897,None,b,1,1.1931624000008014,141.96276899999975,None,141.96276899999975,None,141.96276899999975,None,None,141.96276899999975,145.87589399999888,1,0,1.0,145.96238189999895,None,145.96238189999895,None,145.96238189999895,None,None,145.96238189999895,None,,,,,,,,,,,,,,,,,,,CBC_P038,002,set4,set1,3,0.8,2024-05-17_16h11.22.266,AV_prob,2022.1.1,60.02155974444051,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0.5,1.94912276105146,0.971483558655564,148.04231529999925,None,148.04231529999925,None,148.04231529999925,None,149.04042800000025,151.10922949999986,149.04253685999976,None,151.10922949999986,152.10996689999956,152.10996689999956,None,b,1,1.205127299999731,149.04042800000025,None,149.04042800000025,None,149.04042800000025,None,None,149.04042800000025,153.99266009999883,1,0,1.0,154.0796634999988,None,154.0796634999988,None,154.0796634999988,None,None,154.0796634999988,None,,,,,,,,,,,,,,,,,,,CBC_P038,002,set4,set1,3,0.8,2024-05-17_16h11.22.266,AV_prob,2022.1.1,60.02155974444051,
