trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [1-4],FB probability,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,0.671897605000652,2.5736109380813,156.5671050000019,None,156.5671050000019,None,156.5671050000019,None,159.16547419999915,161.23379449999993,159.1670762000009,None,161.23379449999993,162.2338521999991,162.2338521999991,None,z,1,2.609268100000918,159.16547419999915,None,159.16547419999915,None,159.16547419999915,None,None,159.16547419999915,162.8506215999987,1,1,0.5555555555555556,162.92765599999984,None,162.92765599999984,None,162.92765599999984,None,None,162.92765599999984,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,2.88444949943153,2.7570014520733,164.93344300000172,None,164.93344300000172,None,164.93344300000172,None,167.71551180000097,169.78359940000155,167.717223199999,None,169.78359940000155,170.78363080000054,170.78363080000054,None,b,0,2.4102315999989514,167.71551180000097,None,167.71551180000097,None,167.71551180000097,None,None,167.71551180000097,173.60051759999988,0,0,0.5,173.68602190000092,None,173.68602190000092,None,173.68602190000092,None,None,173.68602190000092,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,0.874984682747311,1.29306073609301,175.6839609000017,None,175.6839609000017,None,175.6839609000017,None,176.9985478000017,179.06698410000172,177.0002495999994,None,179.06698410000172,180.0669388999995,180.0669388999995,None,z,1,2.5293259999998554,176.9985478000017,None,176.9985478000017,None,176.9985478000017,None,None,176.9985478000017,180.88365239999985,1,1,0.5454545454545454,180.97385489999942,None,180.97385489999942,None,180.97385489999942,None,None,180.97385489999942,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,1.74209998091573,0.977134614530179,182.96686350000164,None,182.96686350000164,None,182.96686350000164,None,183.96549349999987,186.03371640000114,183.9669818000017,None,186.03371640000114,187.0336505999985,187.0336505999985,None,b,1,2.342723699999624,183.96549349999987,None,183.96549349999987,None,183.96549349999987,None,None,183.96549349999987,188.71668449999925,1,1,0.5833333333333334,188.80462320000152,None,188.80462320000152,None,188.80462320000152,None,None,188.80462320000152,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.15,0.556335756354144,2.68488128149974,190.80016429999887,None,190.80016429999887,None,190.80016429999887,None,193.50280790000033,195.5840419999986,193.50080880000098,None,195.5672239000014,196.5673026000004,196.5673026000004,None,b,1,1.8116440999983752,193.50280790000033,None,193.50280790000033,None,193.50280790000033,None,None,193.50280790000033,197.0671407000009,1,1,0.6153846153846154,197.15129689999958,None,197.15129689999958,None,197.15129689999958,None,None,197.15129689999958,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.15,2.04482772403364,3.38809030570968,199.15031290000115,None,199.15031290000115,None,199.15031290000115,None,202.56591449999905,204.6341250000005,202.5674727999991,None,204.6341250000005,205.63420770000084,205.63420770000084,None,b,1,1.661316199999419,202.56591449999905,None,202.56591449999905,None,202.56591449999905,None,None,202.56591449999905,207.6174936999996,1,1,0.6428571428571429,207.69901329999993,None,207.69901329999993,None,207.69901329999993,None,None,207.69901329999993,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0.5,2.50182449656669,1.48342455087402,209.70044509999934,None,209.70044509999934,None,209.70044509999934,None,211.19701440000063,213.26728899999944,211.20045700000048,None,213.26728899999944,214.26744500000132,214.26744500000132,None,z,1,1.7325196000019787,211.19701440000063,216.76703619999898,211.19701440000063,216.76703619999898,211.19701440000063,216.76703619999898,None,211.19701440000063,216.70059150000088,1,1,0.6666666666666666,216.80453829999897,None,216.80453829999897,None,216.80453829999897,None,None,216.80453829999897,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,3.33462955345931,2.93536812882172,218.8003494000004,None,218.8003494000004,None,218.8003494000004,None,221.76975719999973,223.85051039999962,221.76720070000158,None,223.83405349999884,224.83427799999845,224.83427799999845,None,z,1,1.8383020000001125,221.76975719999973,None,221.76975719999973,None,221.76975719999973,None,None,221.76975719999973,228.11751129999902,1,1,0.6875,228.20146459999887,None,228.20146459999887,None,228.20146459999887,None,None,228.20146459999887,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0.35,1.37252746624293,1.08604824075189,230.20090469999923,None,230.20090469999923,None,230.20090469999923,None,231.31340139999884,233.38426439999967,231.3174720000003,None,233.36750010000105,234.36754780000047,234.36754780000047,235.75075170000127,None,0,,231.31340139999884,None,231.31340139999884,None,231.31340139999884,None,['b'],231.31340139999884,235.700448399999,0,3,0.6470588235294118,235.79194650000136,None,235.79194650000136,None,235.79194650000136,None,None,235.79194650000136,None,[2.2544286999982432],,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.15,1.0845750455934,1.55403782363402,237.78384670000014,None,237.78384670000014,None,237.78384670000014,None,239.36238940000112,241.43423500000063,239.36734690000014,None,241.41765680000026,242.4177062000017,242.4177062000017,None,b,1,1.4006130000016128,239.36238940000112,None,239.36238940000112,None,239.36238940000112,None,None,239.36238940000112,243.45134880000114,1,1,0.6666666666666666,243.5389127999988,None,243.5389127999988,None,243.5389127999988,None,None,243.5389127999988,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,0.61058168492306,3.27418780206312,245.53420919999917,None,245.53420919999917,None,245.53420919999917,None,248.83519410000008,250.90069239999866,248.83406080000134,None,250.90069239999866,251.90075649999926,251.90075649999926,None,b,1,2.227650499997253,248.83519410000008,None,248.83519410000008,None,248.83519410000008,None,None,248.83519410000008,252.45099269999992,1,1,0.6842105263157895,252.53124519999983,None,252.53124519999983,None,252.53124519999983,None,None,252.53124519999983,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,1.67601812978374,1.41191114387976,254.5342051000007,None,254.5342051000007,None,254.5342051000007,None,255.96727459999966,258.03415849999874,255.96751010000082,None,258.03415849999874,259.03431320000163,259.03431320000163,None,z,1,0.7848804999994172,255.96727459999966,None,255.96727459999966,None,255.96727459999966,None,None,255.96727459999966,260.6509296000004,1,1,0.7,260.73408629999903,None,260.73408629999903,None,260.73408629999903,None,None,260.73408629999903,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0.5,0.887650177272661,2.78012240036799,262.73383699999977,None,262.73383699999977,None,262.73383699999977,None,265.5306206999994,267.6010739000012,265.5341401999991,None,267.58430299999964,268.5840992000012,268.5840992000012,None,b,0,1.2320696000024327,265.5306206999994,None,265.5306206999994,None,265.5306206999994,None,None,265.5306206999994,269.41775640000196,0,1,0.6666666666666666,269.50151769999866,None,269.50151769999866,None,269.50151769999866,None,None,269.50151769999866,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,1.07848335619451,2.64870493261766,271.5011502999987,None,271.5011502999987,None,271.5011502999987,None,274.1657078999997,276.2342740999993,274.1676210999991,None,276.2342740999993,277.2341187999991,277.2341187999991,None,z,1,2.2270343999989564,274.1657078999997,None,274.1657078999997,None,274.1657078999997,None,None,274.1657078999997,278.25095000000147,1,1,0.6818181818181818,278.3360646000001,None,278.3360646000001,None,278.3360646000001,None,None,278.3360646000001,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.15,0.109698721182561,1.44889042899439,280.3340958000008,None,280.3340958000008,None,280.3340958000008,None,281.7989118000005,283.86720649999916,281.8004631000018,None,283.86720649999916,284.8673960999986,284.8673960999986,None,b,1,1.5844896000016888,281.7989118000005,None,281.7989118000005,None,281.7989118000005,None,None,281.7989118000005,284.917218999999,1,1,0.6956521739130435,285.0006321000001,None,285.0006321000001,None,285.0006321000001,None,None,285.0006321000001,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,0.219965572029171,2.49579389304826,287.00085899999976,None,287.00085899999976,None,287.00085899999976,None,289.51757799999905,291.5843907000017,289.5177420999986,None,291.5843907000017,292.584533199999,292.584533199999,None,z,1,1.909181000002718,289.51757799999905,None,289.51757799999905,None,289.51757799999905,None,None,289.51757799999905,292.75074550000136,1,1,0.7083333333333334,292.8375440999989,None,292.8375440999989,None,292.8375440999989,None,None,292.8375440999989,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,1.08892016722308,0.789129602716002,294.83380500000203,None,294.83380500000203,None,294.83380500000203,None,295.64757370000007,297.71701640000174,295.6511259000014,None,297.70075329999963,298.7012375000013,298.7012375000013,299.80092929999955,b,1,0.9828755999988061,295.64757370000007,None,295.64757370000007,None,295.64757370000007,None,None,295.64757370000007,299.75062329999855,1,1,0.72,299.840001200002,None,299.840001200002,None,299.840001200002,None,None,299.840001200002,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.35,2.62250581484608,1.84422310959985,301.83372999999847,None,301.83372999999847,None,301.83372999999847,None,303.6964379000019,305.76735929999995,303.70112310000115,None,305.75074590000077,306.75069559999974,306.75069559999974,None,b,1,1.8631508000034955,303.6964379000019,None,303.6964379000019,None,303.6964379000019,None,None,303.6964379000019,309.3344857000011,1,1,0.7307692307692307,309.4058924000019,None,309.4058924000019,None,309.4058924000019,None,None,309.4058924000019,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,1.91771467486041,1.88377296598415,311.4008651000004,None,311.4008651000004,None,311.4008651000004,None,313.29891789999965,315.36768680000023,313.3012059000008,None,315.36768680000023,316.36775040000066,316.36775040000066,None,b,1,0.9539190000032249,313.29891789999965,318.2843761000004,313.29891789999965,318.2843761000004,313.29891789999965,318.2843761000004,None,313.29891789999965,318.2177437999999,1,1,0.7407407407407407,318.32155480000074,None,318.32155480000074,None,318.32155480000074,None,None,318.32155480000074,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,2.58943852196035,2.12802719374523,320.31755580000026,None,320.31755580000026,None,320.31755580000026,None,322.4616271999985,324.5345665999994,322.46753890000184,None,324.5178906000001,325.51777930000026,325.51777930000026,None,None,0,,322.4616271999985,None,322.4616271999985,None,322.4616271999985,None,['z'],322.4616271999985,328.0510886000011,0,3,0.7142857142857143,328.1403229999996,None,328.1403229999996,None,328.1403229999996,None,None,328.1403229999996,None,[1.4061561999988044],,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,1.24205805775432,1.31360018091897,330.13420570000017,None,330.13420570000017,None,330.13420570000017,None,331.4694101999994,333.53441720000046,331.4676811000005,None,333.53441720000046,334.53443809999953,334.53443809999953,None,z,1,1.6872194000025047,331.4694101999994,None,331.4694101999994,None,331.4694101999994,None,None,331.4694101999994,335.7174821000008,1,1,0.7241379310344828,335.8045950000014,None,335.8045950000014,None,335.8045950000014,None,None,335.8045950000014,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,3.30975216432768,2.23299083390853,337.80063320000045,None,337.80063320000045,None,337.80063320000045,None,340.0521023000001,342.117634000002,340.0509760000001,None,342.117634000002,343.1177348000019,343.1177348000019,None,z,1,1.1677061000009417,340.0521023000001,None,340.0521023000001,None,340.0521023000001,None,None,340.0521023000001,346.3678140000011,1,1,0.7333333333333333,346.45073219999904,None,346.45073219999904,None,346.45073219999904,None,None,346.45073219999904,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,2.47854712582944,2.50277407648956,348.4512156000019,None,348.4512156000019,None,348.4512156000019,None,350.9845048999996,353.0511611000002,350.9842573000002,None,353.0511611000002,354.05092100000184,354.05092100000184,None,b,1,1.1683736000013596,350.9845048999996,None,350.9845048999996,None,350.9845048999996,None,None,350.9845048999996,356.4679657000015,1,1,0.7419354838709677,356.55218629999945,None,356.55218629999945,None,356.55218629999945,None,None,356.55218629999945,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.15,2.86983191325091,2.07121332922762,358.5512138999984,None,358.5512138999984,None,358.5512138999984,None,360.6477582000007,362.7174277000013,360.6512263000019,None,362.70115630000146,363.7011859000013,363.7011859000013,None,b,1,1.1660878000002413,360.6477582000007,None,360.6477582000007,None,360.6477582000007,None,None,360.6477582000007,366.5180552999991,1,1,0.75,366.59879139999975,None,366.59879139999975,None,366.59879139999975,None,None,366.59879139999975,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0.5,1.20890463823153,1.14263865585167,368.60114859999885,None,368.60114859999885,None,368.60114859999885,None,369.76890370000183,371.83426099999997,369.76760029999934,None,371.83426099999997,372.8343034999998,372.8343034999998,None,z,1,1.0310189999981958,369.76890370000183,None,369.76890370000183,None,369.76890370000183,None,None,369.76890370000183,373.98483119999946,1,1,0.7575757575757576,374.07132790000105,None,374.07132790000105,None,374.07132790000105,None,None,374.07132790000105,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,1.27860294189526,2.29713937746779,376.067631599999,None,376.067631599999,None,376.067631599999,None,378.38181610000174,380.451030799999,378.3845172999987,None,380.451030799999,381.4512308000012,381.4512308000012,None,z,1,1.112762600001588,378.38181610000174,None,378.38181610000174,None,378.38181610000174,None,None,378.38181610000174,382.6680469999992,1,1,0.7647058823529411,382.74587690000044,None,382.74587690000044,None,382.74587690000044,None,None,382.74587690000044,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0.35,1.11780998338946,2.3497497577282,384.75077560000136,None,384.75077560000136,None,384.75077560000136,None,387.1137798000018,389.18452230000184,387.1176329999995,None,389.1677787000008,390.1679269000015,390.1679269000015,None,b,1,1.455441600002814,387.1137798000018,None,387.1137798000018,None,387.1137798000018,None,None,387.1137798000018,391.2347489999993,1,1,0.7714285714285715,391.31532589999915,None,391.31532589999915,None,391.31532589999915,None,None,391.31532589999915,None,,,,,,,,,,,,,,,,,,,CBC_P008,002,set2,set3,0,0.9,2023-03-17_15h36.03.144,AV_prob,2022.1.1,60.04098397494486,
