trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_7.rt,get_keys_6.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,4.26803291533611,3.27418780206312,157.82170129999986,None,157.82170129999986,None,157.82170129999986,None,161.1078467000002,163.121709,161.12097386000016,None,163.08911369999987,167.37222199999997,z,1,3.42378860000008,161.1078467000002,None,161.1078467000002,None,161.1078467000002,None,None,161.1078467000002,None,1,1,0.5555555555555556,167.41183170000022,None,167.41183170000022,None,167.41183170000022,None,None,167.41183170000022,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.35,1.887650177272661,1.14263865585167,169.40520030000016,None,169.40520030000016,None,169.40520030000016,None,170.57366550000006,172.58837979999998,170.57182366000018,172.57183829999985,172.57183829999985,None,None,0,,170.57366550000006,None,170.57366550000006,None,170.57366550000006,None,None,170.57366550000006,None,0,3,0.5,174.48936090000007,None,174.48936090000007,None,174.48936090000007,None,['b'],174.48936090000007,None,[0.48491340000009586],,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,3.88444949943153,1.84422310959985,176.4875387000002,None,176.4875387000002,None,176.4875387000002,None,178.35563329999968,180.35533020000003,178.35536606000016,None,180.35533020000003,None,z,1,3.8116306999995686,178.35563329999968,None,178.35563329999968,None,178.35563329999968,None,None,178.35563329999968,None,1,1,0.5454545454545454,184.26243090000025,None,184.26243090000025,None,184.26243090000025,None,None,184.26243090000025,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,1.758742575863891,2.93536812882172,186.27183799999966,None,186.27183799999966,None,186.27183799999966,None,189.23780019999958,191.23861000000034,189.2388167600003,191.23861000000034,191.23861000000034,None,z,1,2.887543999999707,189.23780019999958,None,189.23780019999958,None,189.23780019999958,None,None,189.23780019999958,None,1,1,0.5833333333333334,193.02679669999998,None,193.02679669999998,None,193.02679669999998,None,None,193.02679669999998,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.15,2.67601812978374,2.07121332922762,195.02163759999985,None,195.02163759999985,None,195.02163759999985,None,197.10757560000002,199.1216443000003,197.10472002999956,199.1051895999999,199.1051895999999,None,b,1,3.2400456999998823,197.10757560000002,None,197.10757560000002,None,197.10757560000002,None,None,197.10757560000002,None,1,1,0.6153846153846154,201.81002660000013,None,201.81002660000013,None,201.81002660000013,None,None,201.81002660000013,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0.15,2.94912276105146,2.49579389304826,203.80505170000015,None,203.80505170000015,None,203.80505170000015,None,206.3236069000004,208.33869099999993,206.32196466000016,208.32200459999967,208.32200459999967,None,z,0,2.790786500000195,206.3236069000004,None,206.3236069000004,None,206.3236069000004,None,None,206.3236069000004,None,0,1,0.5714285714285714,211.28940070000044,None,211.28940070000044,None,211.28940070000044,None,None,211.28940070000044,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,4.1766095715889495,2.23299083390853,213.2885785999997,None,213.2885785999997,None,213.2885785999997,None,215.53266789999998,217.53844779999963,215.53809975999968,217.53844779999963,217.52159099999972,221.7051633000001,z,0,2.226953400000184,215.53266789999998,None,215.53266789999998,None,215.53266789999998,None,None,215.53266789999998,None,0,0,0.5333333333333333,221.74641969999993,None,221.74641969999993,None,221.74641969999993,None,None,221.74641969999993,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.15,4.19624908154748,1.48342455087402,223.73824570000033,None,223.73824570000033,None,223.73824570000033,None,225.23837920000005,227.23862949999966,225.23848936000024,None,227.23862949999966,None,z,0,3.9556343000008383,225.23837920000005,None,225.23837920000005,None,225.23837920000005,None,None,225.23837920000005,None,0,0,0.5,231.45890229999986,None,231.45890229999986,None,231.45890229999986,None,None,231.45890229999986,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0.5,1.556335756354144,3.26446861731854,233.4552979,None,233.4552979,None,233.4552979,None,236.74144760000036,238.75494450000042,236.73830566000026,238.73835990000043,238.73835990000043,None,z,1,2.1004721000003883,236.74144760000036,None,236.74144760000036,None,236.74144760000036,None,None,236.74144760000036,None,1,1,0.5294117647058824,240.32367700000032,None,240.32367700000032,None,240.32367700000032,None,None,240.32367700000032,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,1.6105816849230599,1.91520730139263,242.32182639999974,None,242.32182639999974,None,242.32182639999974,None,244.25581750000038,246.25535839999975,244.25539786000002,None,246.25535839999975,None,z,1,3.011750899999697,244.25581750000038,None,244.25581750000038,None,244.25581750000038,None,None,244.25581750000038,None,1,1,0.5555555555555556,247.89190390000022,None,247.89190390000022,None,247.89190390000022,None,None,247.89190390000022,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0.5,1.8749846827473111,1.53162701008885,249.88882600000034,None,249.88882600000034,None,249.88882600000034,None,251.4358239000003,253.4386574,251.43855306000034,253.4386574,253.4386574,None,z,1,1.9893010999999206,251.4358239000003,None,251.4358239000003,None,251.4358239000003,None,None,251.4358239000003,None,1,1,0.5789473684210527,255.34256300000015,None,255.34256300000015,None,255.34256300000015,None,None,255.34256300000015,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,3.04482772403364,1.41191114387976,257.33862059999956,None,257.33862059999956,None,257.33862059999956,None,258.7726210000001,260.77181720000044,258.7717876600001,260.77181720000044,260.77181720000044,None,z,1,2.313948200000141,258.7726210000001,None,258.7726210000001,None,258.7726210000001,None,None,258.7726210000001,None,1,1,0.6,263.83924509999997,None,263.83924509999997,None,263.83924509999997,None,None,263.83924509999997,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,3.27810873521582,2.96222466864387,265.8383855000002,None,265.8383855000002,None,265.8383855000002,None,268.82480380000015,270.8384004999998,268.82256335999966,None,270.8218135999996,None,b,1,1.9895173999998406,268.82480380000015,None,268.82480380000015,None,268.82480380000015,None,None,268.82480380000015,None,1,1,0.6190476190476191,274.12478029999966,None,274.12478029999966,None,274.12478029999966,None,None,274.12478029999966,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,1.109698721182561,2.5736109380813,276.12166890000026,None,276.12166890000026,None,276.12166890000026,None,278.7174266000002,280.7219352000002,278.72183635999966,280.7219352000002,280.7055429000002,281.8218444000004,None,0,,278.7174266000002,None,278.7174266000002,None,278.7174266000002,None,None,278.7174266000002,None,0,3,0.5909090909090909,281.86196689999997,None,281.86196689999997,None,281.86196689999997,None,['z'],281.86196689999997,None,[0.014733999999862135],,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0.5,2.23248806235745,2.78012240036799,283.8549737000003,None,283.8549737000003,None,283.8549737000003,None,286.6572124000004,288.6718725999999,286.6551459599997,288.65529479999987,288.65529479999987,290.8887421999998,z,1,1.1417953999994097,286.6572124000004,None,286.6572124000004,None,286.6572124000004,None,None,286.6572124000004,None,1,1,0.6086956521739131,290.92964909999955,None,290.92964909999955,None,290.92964909999955,None,None,290.92964909999955,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,2.0889201672230797,0.971483558655564,292.92173699999967,None,292.92173699999967,None,292.92173699999967,None,293.9244123999997,295.93854699999974,293.92183295999996,295.9218592999996,295.9218592999996,None,b,0,2.8166411999995944,293.9244123999997,None,293.9244123999997,None,293.9244123999997,None,None,293.9244123999997,None,0,0,0.5833333333333334,298.0443084999997,None,298.0443084999997,None,298.0443084999997,None,None,298.0443084999997,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,2.24205805775432,1.73294357419019,300.0385667999999,None,300.0385667999999,None,300.0385667999999,None,301.79031589999977,303.80524200000036,301.78846926000017,None,303.78862050000043,None,z,1,2.905790899999829,301.79031589999977,None,301.79031589999977,None,301.79031589999977,None,None,301.79031589999977,None,1,1,0.6,306.0613881999998,None,306.0613881999998,None,306.0613881999998,None,None,306.0613881999998,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0.35,4.33462955345931,3.38809030570968,308.0551101000001,None,308.0551101000001,None,308.0551101000001,None,311.47134019999976,313.4723025000003,311.4721096599998,313.4723025000003,313.4723025000003,None,b,1,2.646511399999781,311.47134019999976,None,311.47134019999976,None,311.47134019999976,None,None,311.47134019999976,None,1,0,0.6153846153846154,317.8285186000003,None,317.8285186000003,None,317.8285186000003,None,None,317.8285186000003,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0.15,3.47854712582944,1.88377296598415,319.82175449999977,None,319.82175449999977,None,319.82175449999977,None,321.72214259999964,323.72170559999995,321.7218532600001,323.72170559999995,323.72170559999995,None,b,1,1.5144026000002668,321.72214259999964,None,321.72214259999964,None,321.72214259999964,None,None,321.72214259999964,None,1,1,0.6296296296296297,327.22910429999956,None,327.22910429999956,None,327.22910429999956,None,None,327.22910429999956,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.35,3.86983191325091,1.08604824075189,329.22191289999955,None,329.22191289999955,None,329.22191289999955,None,330.3363946999998,332.33882559999984,330.33873166000024,332.33882559999984,332.33882559999984,None,b,1,2.6548428999999487,330.3363946999998,336.2056759999996,330.3363946999998,336.2056759999996,330.3363946999998,336.2056759999996,None,330.3363946999998,336.2056759999996,1,1,0.6428571428571429,336.24064389999967,None,336.24064389999967,None,336.24064389999967,None,None,336.24064389999967,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,1.671897605000652,1.08099245958022,338.23856259999957,None,338.23856259999957,None,338.23856259999957,None,339.33774749999975,341.3389065000001,339.3387753600001,341.3389065000001,341.3389065000001,None,b,1,2.4154847999993763,339.33774749999975,None,339.33774749999975,None,339.33774749999975,None,None,339.33774749999975,None,1,1,0.6551724137931034,343.0376434,None,343.0376434,None,343.0376434,None,None,343.0376434,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,2,1,1,1,0.5,1.2199655720291709,1.75396267962373,345.03848389999985,None,345.03848389999985,None,345.03848389999985,None,346.8231638999996,348.8387032999999,346.8219258600003,348.8219829999998,348.8219829999998,None,z,1,2.0087876000002325,346.8231638999996,None,346.8231638999996,None,346.8231638999996,None,None,346.8231638999996,None,1,1,0.6666666666666666,350.0740963999997,None,350.0740963999997,None,350.0740963999997,None,None,350.0740963999997,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0.5,3.95666246474662,2.10833202116216,352.07181169999967,None,352.07181169999967,None,352.07181169999967,None,354.2057249999998,356.2053549000002,354.2054901599996,None,356.2053549000002,None,z,1,1.426546899999721,354.2057249999998,None,354.2057249999998,None,354.2057249999998,None,None,354.2057249999998,None,1,1,0.6774193548387096,360.19310190000033,None,360.19310190000033,None,360.19310190000033,None,None,360.19310190000033,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0.15,2.3725274662429303,1.37809841776001,362.1884694999999,None,362.1884694999999,None,362.1884694999999,None,363.5917307999998,365.60531919999994,363.58827785999995,365.58874079999987,365.58874079999987,None,b,1,1.1954827000004116,363.5917307999998,None,363.5917307999998,None,363.5917307999998,None,None,363.5917307999998,None,1,1,0.6875,367.98896030000014,None,367.98896030000014,None,367.98896030000014,None,None,367.98896030000014,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.35,2.74209998091573,3.32142038400957,369.9884701000001,None,369.9884701000001,None,369.9884701000001,None,373.3414273999997,375.3554428999996,373.33902966000016,375.33915799999977,375.33915799999977,None,b,1,3.072901600000023,373.3414273999997,None,373.3414273999997,None,373.3414273999997,None,None,373.3414273999997,None,1,1,0.696969696969697,378.11001769999984,None,378.11001769999984,None,378.11001769999984,None,None,378.11001769999984,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0.35,4.21669271035117,2.3497497577282,380.10535340000024,None,380.10535340000024,None,380.10535340000024,None,382.47335120000025,384.4891230000003,382.4724496600003,None,384.4723912999998,None,b,1,1.2861606000001302,382.47335120000025,None,382.47335120000025,None,382.47335120000025,None,None,382.47335120000025,None,1,1,0.7058823529411765,388.7067871999998,None,388.7067871999998,None,388.7067871999998,None,None,388.7067871999998,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,1.326293484834196,2.68488128149974,390.7053962,None,390.7053962,None,390.7053962,None,393.42180759999974,395.42183810000006,393.42243645999963,395.42183810000006,395.42183810000006,None,z,1,2.194302099999277,393.42180759999974,None,393.42180759999974,None,393.42180759999974,None,None,393.42180759999974,None,1,1,0.7142857142857143,396.77351030000045,None,396.77351030000045,None,396.77351030000045,None,None,396.77351030000045,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
35,0,35,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0.15,2.27860294189526,2.40738395932908,398.77196600000025,None,398.77196600000025,None,398.77196600000025,None,401.2078402999996,403.2222491000002,401.20564146000027,403.20547009999973,403.20547009999973,None,b,1,1.4928157999997893,401.2078402999996,None,401.2078402999996,None,401.2078402999996,None,None,401.2078402999996,None,1,1,0.7222222222222222,405.5008994,None,405.5008994,None,405.5008994,None,None,405.5008994,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
36,0,36,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,2.39750191607,2.12802719374523,407.50543670000025,None,407.50543670000025,None,407.50543670000025,None,409.6581970999996,411.67205300000023,409.65530085999956,411.6554108,411.6554108,None,z,1,1.8959857000004376,409.6581970999996,None,409.6581970999996,None,409.6581970999996,None,None,409.6581970999996,None,1,1,0.7297297297297297,414.07662569999957,None,414.07662569999957,None,414.07662569999957,None,None,414.07662569999957,None,,,,,,,,,,,,,,,,,,,,CBC_P021,001,set2,set4,1,0.9,2023-04-02_11h40.48.975,AV_prob,2022.1.1,60.013346968419405,
