trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,Intro_image.started,Intro_image.stopped,instruction.started,instruction.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,fixationCross_9.started,fixationCross_9.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,fixationCross_7.started,fixationCross_7.stopped,cue_yes_8.started,cue_yes_8.stopped,cue_no_8.started,cue_no_8.stopped,trials_runs.visual_stim,trials_runs.audio_stim,trials_runs.correct_comb,trials_runs.rewardAccurate,trials_runs.presentationFrequency,trials_runs.ISI,trials_runs.ITI,fixationCross_8.started,fixationCross_8.stopped,cue_yes_9.started,cue_yes_9.stopped,cue_no_9.started,cue_no_9.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,fixationCross_11.started,fixationCross_11.stopped,fixationCross_6.started,fixationCross_6.stopped,response_runs.keys,response_runs.corr,response_runs.rt,response_runs.started,response_runs.stopped,cue_yes_10.started,cue_yes_10.stopped,cue_no_10.started,cue_no_10.stopped,get_keys_6.keys,get_keys_6.started,get_keys_6.stopped,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_3.started,feedback_3.stopped,cue_yes_11.started,cue_yes_11.stopped,cue_no_11.started,cue_no_11.stopped,get_keys_7.keys,get_keys_7.started,get_keys_7.stopped,get_keys_6.rt,fixationCross_10.started,fixationCross_10.stopped,final_image.started,final_image.stopped,final_message.started,final_message.stopped,end_experiment.keys,end_experiment.started,end_experiment.stopped,trials_runs.rewardProb,trials_runs.yesKey,trials_runs.noKey,trials_runs.stimulusDur,trials_runs.feedbackDur,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,participant,session,visual set [set1-4 / set5-8],audio set [set1-4],trial structure [0-3],FB probability,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,0.595506577165096,1.37809841776001,169.8505480999993,None,169.8505480999993,None,169.8505480999993,None,171.2335007999991,173.3000495999986,171.23228885999998,None,173.3000495999986,174.30000949999885,174.30000949999885,None,z,1,1.254576500001349,171.2335007999991,None,171.2335007999991,None,171.2335007999991,None,None,171.2335007999991,174.83343419999983,1,1,0.8888888888888888,174.91356069999892,None,174.91356069999892,None,174.91356069999892,None,None,174.91356069999892,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
9,0,9,0,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0.5,1.37252746624293,1.14263865585167,176.91636039999867,None,176.91636039999867,None,176.91636039999867,None,178.08430529999896,180.14992600000005,178.0838875200003,None,180.14992600000005,181.1498352999988,181.1498352999988,None,b,0,1.4770127000010689,178.08430529999896,None,178.08430529999896,None,178.08430529999896,None,None,178.08430529999896,182.46671919999972,0,1,0.8,182.55347189999884,None,182.55347189999884,None,182.55347189999884,None,None,182.55347189999884,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
10,0,10,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,1.11780998338946,2.7570014520733,184.54984549999972,None,184.54984549999972,None,184.54984549999972,None,187.33298289999948,189.3991686999998,187.33352091999916,None,189.3991686999998,190.40019849999953,190.40019849999953,None,z,0,1.396294600001056,187.33298289999948,191.51626169999872,187.33298289999948,191.51626169999872,187.33298289999948,191.51626169999872,None,187.33298289999948,191.4506982999992,0,0,0.7272727272727273,191.54253939999944,None,191.54253939999944,None,191.54253939999944,None,None,191.54253939999944,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
11,0,11,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.35,3.17660957158895,2.50277407648956,193.5499259999997,None,193.5499259999997,None,193.5499259999997,None,196.08063669999865,198.15009959999952,196.0839675200001,None,198.15009959999952,199.15021239999987,199.15021239999987,None,b,1,1.9827078000016627,196.08063669999865,None,196.08063669999865,None,196.08063669999865,None,None,196.08063669999865,202.26672059999873,1,1,0.75,202.3506809999999,None,202.3506809999999,None,202.3506809999999,None,None,202.3506809999999,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
12,0,12,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,2.58943852196035,1.31360018091897,204.3496944999988,None,204.3496944999988,None,204.3496944999988,None,205.6817360999994,207.75026509999952,205.6834790199988,None,207.75026509999952,208.75023399999918,208.75023399999918,None,b,0,1.5254890000014711,205.6817360999994,None,205.6817360999994,None,205.6817360999994,None,None,205.6817360999994,211.2834239999993,0,0,0.6923076923076923,211.36576259999856,None,211.36576259999856,None,211.36576259999856,None,None,211.36576259999856,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0.15,0.556335756354144,3.26446861731854,213.3669207999992,None,213.3669207999992,None,213.3669207999992,None,216.64393930000006,218.71686669999872,216.64988561999928,None,218.70007280000027,219.6991909999997,219.6991909999997,None,b,1,0.9028111000025092,216.64393930000006,None,216.64393930000006,None,216.64393930000006,None,None,216.64393930000006,220.2160086999993,1,1,0.7142857142857143,220.2898941000003,None,220.2898941000003,None,220.2898941000003,None,None,220.2898941000003,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.15,3.33462955345931,1.55403782363402,222.2828525999994,None,222.2828525999994,None,222.2828525999994,None,223.86574279999877,225.93359169999894,223.86678431999974,None,225.93359169999894,226.93346129999918,226.93346129999918,None,b,1,1.7658017000012478,223.86574279999877,230.26696569999876,223.86574279999877,230.26696569999876,223.86574279999877,230.26696569999876,None,223.86574279999877,230.20018879999952,1,1,0.7333333333333333,230.30732969999917,None,230.30732969999917,None,230.30732969999917,None,None,230.30732969999917,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0.15,3.26803291533611,2.23299083390853,232.30021130000023,None,232.30021130000023,None,232.30021130000023,None,234.55125380000027,236.61698369999976,234.5504149200002,None,236.61698369999976,237.61672720000024,237.61672720000024,None,b,1,2.4495129000006273,234.55125380000027,None,234.55125380000027,None,234.55125380000027,None,None,234.55125380000027,240.83361019999938,1,1,0.75,240.9151198999989,None,240.9151198999989,None,240.9151198999989,None,None,240.9151198999989,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,0.874984682747311,2.64870493261766,242.91681309999876,None,242.91681309999876,None,242.91681309999876,None,245.5688742000002,247.63367870000002,245.56621485999932,None,247.63367870000002,248.63359489999857,248.63359489999857,None,b,0,2.3171646000009787,245.5688742000002,None,245.5688742000002,None,245.5688742000002,None,None,245.5688742000002,249.4504125000003,0,0,0.7058823529411765,249.53858429999855,None,249.53858429999855,None,249.53858429999855,None,None,249.53858429999855,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,2.27810873521582,2.07121332922762,251.5336556000002,None,251.5336556000002,None,251.5336556000002,None,253.63190769999892,255.70025089999945,253.6343438199998,None,255.70025089999945,256.70029149999937,256.70029149999937,None,b,0,1.0641280000018014,253.63190769999892,None,253.63190769999892,None,253.63190769999892,None,None,253.63190769999892,258.91640499999994,0,0,0.6666666666666666,259.00540999999976,None,259.00540999999976,None,259.00540999999976,None,None,259.00540999999976,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,1.23248806235745,1.88377296598415,261.00038119999954,None,261.00038119999954,None,261.00038119999954,None,262.8987841999988,264.9668787999999,262.9004088199996,None,264.9668787999999,265.96733289999975,265.96733289999975,None,z,0,2.1875794000006863,262.8987841999988,None,262.8987841999988,None,262.8987841999988,None,None,262.8987841999988,267.13367800000015,0,0,0.631578947368421,267.21728129999974,None,267.21728129999974,None,267.21728129999974,None,None,267.21728129999974,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0.35,2.95666246474662,3.38809030570968,269.2169596999993,None,269.2169596999993,None,269.2169596999993,None,272.6310856,274.7003456000002,272.6344367199996,None,274.7003456000002,275.7004657999987,275.7004657999987,None,None,0,,272.6310856,None,272.6310856,None,272.6310856,None,['z'],272.6310856,278.60046650000004,0,3,0.6,278.73706109999875,None,278.73706109999875,None,278.73706109999875,None,None,278.73706109999875,None,[1.6545439000001352],,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
20,0,20,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,2.62250581484608,1.75396267962373,280.6835417000002,None,280.6835417000002,None,280.6835417000002,None,282.46447499999886,284.53378749999865,282.4670170200003,None,284.53378749999865,285.5336675999988,285.5336675999988,None,b,0,1.9882002000013017,282.46447499999886,None,282.46447499999886,None,282.46447499999886,None,None,282.46447499999886,288.1007136999997,0,0,0.5714285714285714,288.1890693999994,None,288.1890693999994,None,288.1890693999994,None,None,288.1890693999994,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
21,0,21,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.35,2.88444949943153,1.08604824075189,290.1837796,None,290.1837796,None,290.1837796,None,291.29904109999916,293.36729430000014,291.30027852000023,None,293.36729430000014,294.36676759999864,294.36676759999864,None,None,0,,291.29904109999916,None,291.29904109999916,None,291.29904109999916,None,['b'],291.29904109999916,297.1840125999988,0,3,0.5454545454545454,297.26574729999993,None,297.26574729999993,None,297.26574729999993,None,None,297.26574729999993,None,[1.6521198999998887],,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
22,0,22,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,1.24205805775432,2.93536812882172,299.2675210999987,None,299.2675210999987,None,299.2675210999987,None,302.2327115999997,304.30058929999905,302.23397931999864,None,304.30058929999905,305.3008532999993,305.3008532999993,None,z,1,1.3478956000017206,302.2327115999997,None,302.2327115999997,None,302.2327115999997,None,None,302.2327115999997,306.4836704999998,1,1,0.5652173913043478,306.56895639999857,None,306.56895639999857,None,306.56895639999857,None,None,306.56895639999857,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
23,0,23,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,3.19624908154748,2.12802719374523,308.56702549999864,None,308.56702549999864,None,308.56702549999864,None,310.71858359999896,312.78361399999994,310.71722421999914,None,312.78361399999994,313.7837428999992,313.7837428999992,None,z,1,1.989794000000984,310.71858359999896,None,310.71858359999896,None,310.71858359999896,None,None,310.71858359999896,316.9173386000002,1,1,0.5833333333333334,317.0039907999999,None,317.0039907999999,None,317.0039907999999,None,None,317.0039907999999,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
24,0,24,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.35,0.899747326335302,0.971483558655564,319.00049839999883,None,319.00049839999883,None,319.00049839999883,None,320.0011966000002,322.0674987000002,320.00048511999887,None,322.0674987000002,323.06725819999883,323.06725819999883,None,b,1,0.8497462000013911,320.0011966000002,None,320.0011966000002,None,320.0011966000002,None,None,320.0011966000002,323.9001490999999,1,1,0.6,323.9828598999993,None,323.9828598999993,None,323.9828598999993,None,None,323.9828598999993,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
25,0,25,0,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0.35,2.47854712582944,3.27418780206312,325.9838757999987,None,325.9838757999987,None,325.9838757999987,None,329.278791499999,331.3508445999996,329.2837142200002,None,331.3341354999993,332.33418789999996,332.33418789999996,334.8175042999992,z,0,1.0935214000019187,329.278791499999,None,329.278791499999,None,329.278791499999,None,None,329.278791499999,334.76737109999885,0,0,0.5769230769230769,334.85959039999943,None,334.85959039999943,None,334.85959039999943,None,None,334.85959039999943,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
26,0,26,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,1.20890463823153,2.49579389304826,336.85068059999867,None,336.85068059999867,None,336.85068059999867,None,339.366751399999,341.43412139999964,339.36739271999943,None,341.43412139999964,342.43386239999927,342.43386239999927,None,z,1,1.2220561000012822,339.366751399999,None,339.366751399999,None,339.366751399999,None,None,339.366751399999,343.5847060999986,1,1,0.5925925925925926,343.66572389999965,None,343.66572389999965,None,343.66572389999965,None,None,343.66572389999965,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
27,0,27,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0.5,1.39750191607,1.84422310959985,345.66796929999873,None,345.66796929999873,None,345.66796929999873,None,347.527806099999,349.60073620000003,347.5337520199988,None,349.58408189999864,350.58456859999933,350.58456859999933,351.9840934999993,z,1,1.131367300002239,347.527806099999,None,347.527806099999,None,347.527806099999,None,None,347.527806099999,351.9340315999998,1,0,0.6071428571428571,352.02067220000026,None,352.02067220000026,None,352.02067220000026,None,None,352.02067220000026,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
28,0,28,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,3.30975216432768,1.53162701008885,354.0172755000003,None,354.0172755000003,None,354.0172755000003,None,355.56250779999937,357.63385409999864,355.56706332000033,None,357.61744929999986,358.61758009999903,358.61758009999903,361.9343138999993,None,0,,355.56250779999937,None,355.56250779999937,None,355.56250779999937,None,['z'],355.56250779999937,361.8837750999992,0,3,0.5862068965517241,361.9739016000003,None,361.9739016000003,None,361.9739016000003,None,None,361.9739016000003,None,[1.3057978000015282],,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
29,0,29,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0.15,0.109698721182561,1.29306073609301,363.96726339999987,None,363.96726339999987,None,363.96726339999987,None,365.28440969999974,367.35096449999946,365.2842149200002,None,367.35096449999946,368.3506918999992,368.3506918999992,None,b,1,1.2774083000022074,365.28440969999974,None,365.28440969999974,None,365.28440969999974,None,None,365.28440969999974,368.40086770000016,1,1,0.6,368.48260019999907,None,368.48260019999907,None,368.48260019999907,None,None,368.48260019999907,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
30,0,30,0,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0.5,1.94912276105146,2.10833202116216,370.4840296000002,None,370.4840296000002,None,370.4840296000002,None,372.61849189999884,374.68418349999956,372.61757181999894,None,374.68418349999956,375.6841601999986,375.6841601999986,None,z,1,1.3960489000019152,372.61849189999884,None,372.61849189999884,None,372.61849189999884,None,None,372.61849189999884,377.56731260000015,1,1,0.6129032258064516,377.6466426999996,None,377.6466426999996,None,377.6466426999996,None,None,377.6466426999996,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
31,0,31,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0.5,0.543156518078604,0.789129602716002,379.6507048000003,None,379.6507048000003,None,379.6507048000003,None,380.46523700000034,382.5343656999994,380.46759411999994,None,382.5343656999994,383.534367799999,383.534367799999,None,z,1,1.435546800001248,380.46523700000034,None,380.46523700000034,None,380.46523700000034,None,None,380.46523700000034,384.01759909999964,1,1,0.625,384.1004532999996,None,384.1004532999996,None,384.1004532999996,None,None,384.1004532999996,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
32,0,32,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0.5,0.61058168492306,1.08099245958022,386.1010150000002,None,386.1010150000002,None,386.1010150000002,None,387.1991589999998,389.26828719999867,387.2011943199992,None,389.26828719999867,390.2676386000003,390.2676386000003,None,z,1,0.7591602000011335,387.1991589999998,None,387.1991589999998,None,387.1991589999998,None,None,387.1991589999998,390.8168764000002,1,1,0.6363636363636364,390.8996138000002,None,390.8996138000002,None,390.8996138000002,None,None,390.8996138000002,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
33,0,33,0,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0.35,2.50182449656669,2.96222466864387,392.90081999999893,None,392.90081999999893,None,392.90081999999893,None,395.8797317999997,397.9508184999995,395.88426261999996,None,397.9344739999997,398.9343283999988,398.9343283999988,None,z,0,0.9110061999999743,395.8797317999997,None,395.8797317999997,None,395.8797317999997,None,None,395.8797317999997,401.38445299999876,0,0,0.6176470588235294,401.468837299999,None,401.468837299999,None,401.468837299999,None,None,401.468837299999,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
34,0,34,0,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0.35,1.0845750455934,2.5736109380813,403.46815569999853,None,403.46815569999853,None,403.46815569999853,None,406.0630775999998,408.13400509999883,406.0680136199986,None,408.1177405999988,409.11772740000015,409.11772740000015,None,z,0,0.944858300001215,406.0630775999998,None,406.0630775999998,None,406.0630775999998,None,None,406.0630775999998,410.151272699999,0,1,0.6,410.2329583999999,None,410.2329583999999,None,410.2329583999999,None,None,410.2329583999999,None,,,,,,,,,,,,,,,,,,,CBC_P037,001,set3,set4,3,0.9,2024-05-16_13h59.19.719,AV_prob,2022.1.1,59.991637166047056,
