ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,1,2,0,b,1,0,2,aud,C,27,1,2C,0C,1,0,z,1.67739559999973,0,1,0,0,0C,2C,C20,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0629853878302295,0.499765380070531,-0.5,-0.0140127303077571,-0.5,0.00794834688008939,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0449960173078189,0.0280254606155141,0.448697349136401,0.0158966937601788,1.58316731485095,0.0161198907655983,2.01702243980124,0.5,64.7773840738339
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,2,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,b,2.50123630000053,1,0,1,1,3D,2D,D32,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.485987269692243,0.5,0.507948346880089,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.253403533475143,0.49986707881917,0.5,0.0224980086539094,0.5,-0.2243486745682,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0449960173078189,0.0280254606155141,0.448697349136401,0.0158966937601788,1.58316731485095,0.0161198907655983,2.01702243980124,0.5,64.7773840738339
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,3,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,b,2.53934029999982,1,0,0,0,1A,0A,A10,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.485987269692243,0.5,0.507948346880089,0.5,0.5,0.5,0.2756513254318,0.522498008653909,0.5,0.5,0.5,0.5,0.24185349495272,0.499588391458416,-0.5,-0.0140127303077571,-0.5,0.00794834688008939,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0449960173078189,0.0280254606155141,0.448697349136401,0.0158966937601788,1.58316731485095,0.0161198907655983,2.01702243980124,0.5,64.7773840738339
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,4,2,3,b,1,0,2,aud,C,63,1,2C,3C,1,0,z,5.27325980000023,0,1,0,0,3C,2C,C23,2.94443897916644,0.507948346880089,0.485987269692243,0.5,0.5,0.5,0.5,0.5,0.5,0.485987269692243,0.5,0.507948346880089,0.5,0.5,0.5,0.2756513254318,0.522498008653909,0.496057165575651,0.503942834424349,0.5,0.507948346880089,0.00878011006462751,0.499601471064588,-0.5,-0.0140127303077571,-0.492051653119911,0.00782199444383693,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0449960173078189,0.0280254606155141,0.448697349136401,0.0158966937601788,1.58316731485095,0.0161198907655983,2.01702243980124,0.5,64.7773840738339
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,5,0,2,b,1,0,1,aud,A,27,1,0A,2A,1,0,b,3.06709689999843,1,0,1,1,0A,2A,A02,2.99573227355399,0.507948346880089,0.485987269692243,0.5,0.5,0.5,0.5,0.5,0.5,0.485987269692243,0.5,0.515770341323926,0.485987269692243,0.5,0.5,0.2756513254318,0.522498008653909,0.503942834424349,0.496057165575651,0.507948346880089,0.5,0.127479582876332,0.499336756230367,0.492051653119911,0.0221403647001244,0.5,-0.2243486745682,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0449960173078189,0.0280254606155141,0.448697349136401,0.0158966937601788,1.58316731485095,0.0161198907655983,2.01702243980124,0.5,64.7773840738339
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,6,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,3.24123200000031,0,1,1,1,3D,2D,D23,3.04452243772342,0.530088711580214,0.485987269692243,0.2756513254318,0.5,0.5,0.5,0.5,0.5,0.485987269692243,0.5,0.515770341323926,0.485987269692243,0.5,0.5,0.2756513254318,0.522498008653909,0.654636903571984,0.345363096428016,0.522498008653909,0.2756513254318,0.103990042343976,0.503130730822206,0.477501991346091,0.0214856878671267,0.2756513254318,-0.123684019007184,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0449960173078189,0.0280254606155141,0.448697349136401,0.0158966937601788,1.58316731485095,0.0161198907655983,2.01702243980124,0.5,64.7773840738339
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,7,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,b,2.80879760000062,1,0,1,1,3D,2D,D32,2.39789527279837,0.530088711580214,0.485987269692243,0.2756513254318,0.5,0.5,0.5,0.5,0.5,0.485987269692243,0.5,0.515770341323926,0.485987269692243,0.5,0.5,0.151967306424616,0.543983696521036,0.781640796864426,0.218359203135574,0.543983696521036,0.151967306424616,0.176128402074773,0.504342672310142,0.456016303478964,0.020518917483987,0.151967306424616,-0.0681873275481242,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0449960173078189,0.0280254606155141,0.448697349136401,0.0158966937601788,1.58316731485095,0.0161198907655983,2.01702243980124,0.5,64.7773840738339
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,8,3,1,z,0,1,0,aud,B,27,1,3B,1B,0,1,z,2.27630219999992,0,1,1,1,1B,3B,B31,3.13549421592915,0.530088711580214,0.485987269692243,0.2756513254318,0.5,0.5,0.5,0.5,0.5,0.485987269692243,0.5,0.515770341323926,0.485987269692243,0.5,0.5,0.0837799788764917,0.564502614005023,0.5,0.5,0.5,0.5,0.331973038852712,0.50008312697675,0.5,0.0224980086539094,0.5,-0.2243486745682,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0449960173078189,0.0280254606155141,0.448697349136401,0.0158966937601788,1.58316731485095,0.0161198907655983,2.01702243980124,0.5,64.7773840738339
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,9,0,3,z,0,1,3,aud,D,9,1,0D,3D,0,1,z,2.4888977999999,0,1,1,1,3D,0D,D03,3.17805383034795,0.530088711580214,0.485987269692243,0.2756513254318,0.5,0.5,0.522498008653909,0.5,0.2756513254318,0.485987269692243,0.5,0.515770341323926,0.485987269692243,0.5,0.5,0.0837799788764917,0.564502614005023,0.530297066985276,0.469702933014724,0.564502614005023,0.5,0.257722075273803,0.500859725291481,0.435497385994977,0.0195956479177399,0.5,-0.2243486745682,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0449960173078189,0.0280254606155141,0.448697349136401,0.0158966937601788,1.58316731485095,0.0161198907655983,2.01702243980124,0.5,64.7773840738339
CBC_1005,CBC_1005_MSI_AV_v3_Vset5_Aset2_2023-06-03_12h46.50.942.csv,1,10,1,0,b,1,0,0,aud,B,63,1,1B,0B,1,0,z,3.21889609999926,0,1,0,0,0B,1B,B10,3.2188758248682,0.530088711580214,0.485987269692243,0.2756513254318,0.5,0.5,0.522498008653909,0.5,0.2756513254318,0.485987269692243,0.5,0.515770341323926,0.485987269692243,0.2756513254318,0.5,0.0837799788764917,0.584098261922763,0.488998507349893,0.511001492650107,0.5,0.522498008653909,0.106206253665661,0.500112440041757,-0.5,-0.0140127303077571,-0.477501991346091,0.00759070292630433,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0449960173078189,0.0280254606155141,0.448697349136401,0.0158966937601788,1.58316731485095,0.0161198907655983,2.01702243980124,0.5,64.7773840738339
