ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
106,1,1,B,1,0,a,63,1,1,1B,0B,1,0,1,0,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.93425381907938,0,0,1,0B,1B,0.5,0.5,0.5,0.5,0,0,-0.5,-0.252251696287933,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.458451998059575,2.95025381907938,6.8681217863577,2.00202367734873,0.5,0.211505591470686,0.500909215192844,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.504503392575866,2.90826355369157,7.78377002644995,2.72628436008898,0.5,-45.0434885358964
106,1,2,A,0,1,a,63,1,1,0A,1A,1,0,1,0,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.247748303712067,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.68625381907938,0,0,1,1A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.252251696287933,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.458451998059575,2.95025381907938,6.8681217863577,2.00202367734873,0.5,0.240312295618578,0.500592169304659,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.504503392575866,2.90826355369157,7.78377002644995,2.72628436008898,0.5,-45.0434885358964
106,1,3,C,1,2,l,9,1,1,1C,2C,0,1,0,1,C12,2.89037175789616,0.5,0.247748303712067,0.5,0.5,0.247748303712067,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.34425381907938,1,1,0,1C,2C,0.5,0.5,0.5,0.5,0,0,-0.5,-0.252251696287933,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.458451998059575,2.95025381907938,6.8681217863577,2.00202367734873,0.5,0.162617855084417,0.499833764488479,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.504503392575866,2.90826355369157,7.78377002644995,2.72628436008898,0.5,-45.0434885358964
106,1,4,A,1,0,l,63,1,1,1A,0A,0,1,0,1,A10,2.94443897916644,0.5,0.247748303712067,0.5,0.5,0.247748303712067,0.5,0.5,0.5,0.5,0.247748303712067,0.5,0.5,0.5,0.5,0.5,0.5,3.09625381907938,0,0,1,0A,1A,0.5,0.247748303712067,0.752251696287933,0.247748303712067,1,1,0.5,0.252251696287933,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.458451998059575,2.95025381907938,6.8681217863577,2.00202367734873,0.5,2.36071764238244,0.999977563390344,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.504503392575866,2.90826355369157,7.78377002644995,2.72628436008898,0.5,-45.0434885358964
106,1,5,D,3,1,a,27,1,1,3D,1D,1,0,1,0,D31,2.99573227355399,0.752251696287933,0.247748303712067,0.5,0.5,0.247748303712067,0.5,0.5,0.5,0.5,0.247748303712067,0.5,0.5,0.5,0.5,0.5,0.5,4.01925381907938,0,0,1,1D,3D,0.5,0.5,0.5,0.5,0,0,-0.5,-0.252251696287933,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.458451998059575,2.95025381907938,6.8681217863577,2.00202367734873,0.5,0.199884009642444,0.498503122253286,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.504503392575866,2.90826355369157,7.78377002644995,2.72628436008898,0.5,-45.0434885358964
106,1,6,B,0,1,l,63,1,1,0B,1B,0,1,0,1,B01,3.04452243772342,0.752251696287933,0.247748303712067,0.5,0.5,0.247748303712067,0.5,0.5,0.5,0.5,0.247748303712067,0.5,0.5,0.5,0.247748303712067,0.5,0.5,3.26725381907938,0,0,1,1B,0B,0.5,0.247748303712067,0.752251696287933,0.247748303712067,1,1,0.5,0.252251696287933,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.458451998059575,2.95025381907938,6.8681217863577,2.00202367734873,0.5,2.52061510190105,0.999977612454173,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.504503392575866,2.90826355369157,7.78377002644995,2.72628436008898,0.5,-45.0434885358964
106,1,7,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,3.09104245335832,0.752251696287933,0.247748303712067,0.5,0.5,0.247748303712067,0.752251696287933,0.5,0.5,0.5,0.247748303712067,0.5,0.5,0.5,0.247748303712067,0.5,0.5,3.27725381907938,1,1,0,2C,3C,0.5,0.5,0.5,0.5,1,1,0.5,0.252251696287933,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.458451998059575,2.95025381907938,6.8681217863577,2.00202367734873,0.5,0.196085150256573,0.501178312921351,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.504503392575866,2.90826355369157,7.78377002644995,2.72628436008898,0.5,-45.0434885358964
106,1,8,A,2,0,l,27,1,1,2A,0A,0,1,0,1,A20,3.13549421592915,0.752251696287933,0.247748303712067,0.5,0.5,0.247748303712067,0.752251696287933,0.5,0.5,0.5,0.247748303712067,0.752251696287933,0.5,0.5,0.247748303712067,0.5,0.5,3.20625381907938,0,0,1,0A,2A,0.752251696287933,0.5,0.752251696287933,0.247748303712067,1,1,0.247748303712067,0.124989859727654,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.458451998059575,2.95025381907938,6.8681217863577,2.00202367734873,0.5,3.14070745676848,0.999977596365434,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.504503392575866,2.90826355369157,7.78377002644995,2.72628436008898,0.5,-45.0434885358964
106,1,9,D,3,2,a,63,1,1,3D,2D,1,0,1,0,D32,3.17805383034795,0.877241556015587,0.247748303712067,0.5,0.5,0.247748303712067,0.752251696287933,0.5,0.5,0.5,0.247748303712067,0.752251696287933,0.5,0.5,0.247748303712067,0.5,0.5,3.88525381907938,0,0,1,2D,3D,0.5,0.5,0.5,0.5,0,0,-0.5,-0.252251696287933,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.458451998059575,2.95025381907938,6.8681217863577,2.00202367734873,0.5,0.21739102715485,0.500310660801673,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.504503392575866,2.90826355369157,7.78377002644995,2.72628436008898,0.5,-45.0434885358964
106,1,10,B,3,1,l,27,1,1,3B,1B,0,1,0,1,B31,3.2188758248682,0.877241556015587,0.247748303712067,0.5,0.5,0.247748303712067,0.752251696287933,0.5,0.5,0.5,0.247748303712067,0.752251696287933,0.5,0.5,0.247748303712067,0.247748303712067,0.5,3.57625381907938,0,0,1,1B,3B,0.752251696287933,0.5,0.752251696287933,0.247748303712067,1,1,0.247748303712067,0.124989859727654,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.458451998059575,2.95025381907938,6.8681217863577,2.00202367734873,0.5,0.303046962411643,0.999977663457536,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.504503392575866,2.90826355369157,7.78377002644995,2.72628436008898,0.5,-45.0434885358964
