ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,1,2,2,tac,0.36,1,z,A,2A,0,b,2.9604604999995,0,1,1,2.19722457733622
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,2,1,1,tac,0.5,1,z,B,1B,1,None,NaN,NaN,NaN,NaN,2.30258509299405
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,3,2,2,tac,0.36,1,z,A,2A,0,z,2.32953339999949,1,0,0,1.70474809223843
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,4,0,1,tac,0.36,1,z,B,0B,0,b,2.41865079999934,0,1,1,2.484906649788
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,5,2,0,tac,0.5,1,z,C,2C,1,z,3.63549359999979,1,1,1,2.56494935746154
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,6,1,2,tac,0.14,1,z,A,1A,0,b,2.79698199999984,0,1,1,2.63905732961526
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,7,0,0,tac,0.14,1,z,C,0C,0,z,3.97995009999886,1,0,0,2.70805020110221
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,8,1,1,tac,0.5,1,z,B,1B,1,z,2.8621919999996,1,1,1,2.07944154167984
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,9,2,0,tac,0.5,1,z,C,2C,1,b,3.47290559999965,0,0,0,2.14006616349627
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,10,0,1,tac,0.36,1,z,B,0B,0,b,3.18454120000024,0,1,1,2.19722457733622
CBC_1046,CBC_1046_MSI_TV_v1_Vset6_Aset3_2024-01-27_09h58.22.092.csv,1,11,1,0,tac,0.36,1,z,C,1C,0,z,3.6403749000001,1,0,0,2.94443897916644
