ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,1,1,0,b,1,0,0,tac,B,63,1,1B,0B,1,0,z,1.62051460000112,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.246721917328428,0.498700380305294,-0.5,-0.00719672675957239,-0.5,0.00830770952261117,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0322063604354179,0.0143934535191448,0.122653651171866,0.0166154190452223,0.843002621552116,1.88182583974723,2.66573491937722,0.5,76.7199095920911
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,2,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,z,3.26313550000032,0,1,0,0,1A,0A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.492803273240428,0.508307709522611,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0823280260050723,0.499915843748057,-0.5,-0.00719672675957239,-0.5,0.00830770952261117,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0322063604354179,0.0143934535191448,0.122653651171866,0.0166154190452223,0.843002621552116,1.88182583974723,2.66573491937722,0.5,76.7199095920911
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,3,1,2,z,0,1,3,tac,C,9,1,1C,2C,0,1,z,3.13625040000079,0,1,1,1,2C,1C,C12,2.89037175789616,0.508307709522611,0.492803273240428,0.5,0.5,0.492803273240428,0.508307709522611,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.090006005222815,0.500443560078472,0.5,0.016103180217709,0.5,-0.0613268255859328,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0322063604354179,0.0143934535191448,0.122653651171866,0.0166154190452223,0.843002621552116,1.88182583974723,2.66573491937722,0.5,76.7199095920911
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,4,1,0,z,0,1,2,tac,A,63,1,1A,0A,0,1,b,3.51263160000053,1,0,0,0,1A,0A,A10,2.94443897916644,0.508307709522611,0.492803273240428,0.5,0.5,0.492803273240428,0.508307709522611,0.5,0.5,0.5,0.438673174414067,0.516103180217709,0.5,0.5,0.5,0.5,0.5,0.484499270767771,0.515500729232228,0.492803273240428,0.508307709522611,0.0636974346574616,0.460675634224508,-0.492803273240428,-0.0070931410074685,-0.491692290477389,0.008169673447587,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0322063604354179,0.0143934535191448,0.122653651171866,0.0166154190452223,0.843002621552116,1.88182583974723,2.66573491937722,0.5,76.7199095920911
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,5,3,1,b,1,0,1,tac,D,27,1,3D,1D,NaN,NaN,None,NaN,NaN,NaN,NaN,NaN,,,D31,2.99573227355399,0.516477382970198,0.485710132232959,0.5,0.5,0.492803273240428,0.508307709522611,0.5,0.5,0.5,0.438673174414067,0.516103180217709,0.5,0.5,0.5,0.5,0.5,0,0,0,0,NaN,0,0,0,0,0,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0322063604354179,0.0143934535191448,0.122653651171866,0.0166154190452223,0.843002621552116,1.88182583974723,2.66573491937722,0.5,76.7199095920911
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,6,0,1,z,0,1,0,tac,B,63,1,0B,1B,0,1,z,2.45815770000081,0,1,1,1,1B,0B,B01,3.04452243772342,0.516477382970198,0.485710132232959,0.5,0.5,0.492803273240428,0.508307709522611,0.5,0.5,0.5,0.438673174414067,0.516103180217709,0.5,0.5,0.5,0.5,0.5,0.515500729232228,0.484499270767771,0.508307709522611,0.492803273240428,0.155477423592698,0.539859060170746,0.491692290477389,0.015835619130431,0.492803273240428,-0.060444120772385,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0322063604354179,0.0143934535191448,0.122653651171866,0.0166154190452223,0.843002621552116,1.88182583974723,2.66573491937722,0.5,76.7199095920911
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,7,2,3,b,1,0,3,tac,C,63,1,2C,3C,1,0,b,2.14206970000123,1,0,1,1,2C,3C,C23,3.09104245335832,0.516477382970198,0.485710132232959,0.5,0.5,0.432359152468043,0.524143328653042,0.5,0.5,0.5,0.438673174414067,0.516103180217709,0.5,0.5,0.5,0.5,0.5,0.516103180217709,0.483896819782291,0.516103180217709,0.5,0.194044622233462,0.541622866187294,0.483896819782291,0.0155845553914609,0.5,-0.0613268255859328,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0322063604354179,0.0143934535191448,0.122653651171866,0.0166154190452223,0.843002621552116,1.88182583974723,2.66573491937722,0.5,76.7199095920911
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,8,2,0,z,0,1,2,tac,A,27,1,2A,0A,0,1,z,2.79192860000057,0,1,1,1,0A,2A,A20,3.13549421592915,0.516477382970198,0.485710132232959,0.5,0.5,0.432359152468043,0.524143328653042,0.5,0.5,0.5,0.438673174414067,0.53168773560917,0.438673174414067,0.5,0.5,0.5,0.5,0.516477382970198,0.483522617029802,0.516477382970198,0.5,0.123708848637864,0.541765174811155,0.483522617029802,0.0155725036827383,0.5,-0.0613268255859328,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0322063604354179,0.0143934535191448,0.122653651171866,0.0166154190452223,0.843002621552116,1.88182583974723,2.66573491937722,0.5,76.7199095920911
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,9,3,2,b,1,0,1,tac,D,63,1,3D,2D,1,0,b,4.34973530000116,1,0,1,1,3D,2D,D32,3.17805383034795,0.532049886652937,0.485710132232959,0.438673174414067,0.5,0.432359152468043,0.524143328653042,0.5,0.5,0.5,0.438673174414067,0.53168773560917,0.438673174414067,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0386896708832349,0.499634606938142,0.5,0.016103180217709,0.5,-0.0613268255859328,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0322063604354179,0.0143934535191448,0.122653651171866,0.0166154190452223,0.843002621552116,1.88182583974723,2.66573491937722,0.5,76.7199095920911
CBC_1036,CBC_1036_MSI_TV_v3_Vset2_Tset3_2023-12-06_14h51.37.594.csv,1,10,3,1,z,0,1,0,tac,B,27,1,3B,1B,0,1,z,1.92230570000083,0,1,1,1,1B,3B,B31,3.2188758248682,0.532049886652937,0.485710132232959,0.438673174414067,0.5,0.432359152468043,0.524143328653042,0.5,0.5,0.5,0.438673174414067,0.53168773560917,0.438673174414067,0.5,0.5,0.438673174414067,0.516103180217709,0.524143328653042,0.475856671346958,0.524143328653042,0.5,0.233123030487203,0.560469498695674,0.475856671346958,0.0153256114729983,0.5,-0.0613268255859328,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0322063604354179,0.0143934535191448,0.122653651171866,0.0166154190452223,0.843002621552116,1.88182583974723,2.66573491937722,0.5,76.7199095920911
