ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startBelief,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_alpha1,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_nonDecisionTime,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_weight,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingBoundary,fitCBCsimpleRW_CBCdriftDiffusionLR_pwBelief_startingPoint,fit_CBCsimpleRW_CBCdriftDiffusionLR_pwBelief_NLL
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,1,1,0,b,1,0,0,tac,B,63,1,1B,0B,1,0,z,2.3386438,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.186879146269467,0.50009737464478,-0.5,-0.00323812472601925,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,2,1,0,z,0,1,3,tac,A,63,1,1A,0A,0,1,z,2.3928044,0,1,1,1,0A,1A,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.496761875273981,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.179472249504063,0.499093441446894,0.5,0.00323812472601925,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,3,3,2,b,1,0,1,tac,D,63,1,3D,2D,1,0,b,2.2867541,1,0,1,1,3D,2D,D32,2.89037175789616,0.503238124726019,0.5,0.5,0.5,0.496761875273981,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.193853824745765,0.500114277304034,0.5,0.00323812472601925,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,4,1,2,b,1,0,0,tac,B,9,1,1B,2B,1,0,z,2.3800762,0,1,0,0,2B,1B,B12,2.94443897916644,0.503238124726019,0.5,0.5,0.5,0.496761875273981,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503238124726019,0.5,0.5,0.5,0.5,0.181800561946979,0.501013994833957,-0.5,-0.00323812472601925,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,5,2,0,z,0,1,3,tac,A,27,1,2A,0A,0,1,b,2.3697365,1,0,0,0,2A,0A,A20,2.99573227355399,0.503238124726019,0.5,0.5,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503238124726019,0.496761875273981,0.503238124726019,0.5,0.503238124726019,0.182207277887214,0.498460515177027,-0.5,-0.00323812472601925,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,6,3,2,z,0,1,2,tac,C,63,1,3C,2C,0,1,b,2.1898982,1,0,0,0,3C,2C,C32,3.04452243772342,0.503238124726019,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.503238124726019,0.5,0.5,0.5,0.5,0.208196444766424,0.502055007963658,-0.5,-0.00323812472601925,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,7,3,1,b,1,0,1,tac,D,27,1,3D,1D,1,0,z,2.1256749,0,1,0,0,1D,3D,D31,3.09104245335832,0.503238124726019,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.5,0.5,0.5,0.496761875273981,0.5,0.5,0.5,0.503238124726019,0.496761875273981,0.503238124726019,0.5,0.503238124726019,0.216157544525063,0.49888799363756,-0.5,-0.00323812472601925,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,8,0,1,b,1,0,3,tac,A,63,1,0A,1A,1,0,z,2.5859114,0,1,0,0,1A,0A,A01,3.13549421592915,0.503238124726019,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.5,0.5,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.503238124726019,0.496761875273981,0.503238124726019,0.5,0.503238124726019,0.156592016716713,0.499956113008585,-0.5,-0.00323812472601925,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,9,0,2,z,0,1,2,tac,C,27,1,0C,2C,0,1,b,2.4336349,1,0,0,0,0C,2C,C02,3.17805383034795,0.503238124726019,0.496761875273981,0.496761875273981,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.5,0.5,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.503238124726019,0.5,0.5,0.5,0.5,0.174824183955974,0.500516141126434,-0.5,-0.00323812472601925,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,10,3,2,b,1,0,1,tac,D,63,1,3D,2D,1,0,z,2.3966332,0,1,0,0,2D,3D,D32,2.52572864430826,0.503238124726019,0.496761875273981,0.496761875273981,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.503238124726019,0.496761875273981,0.503238124726019,0.5,0.503238124726019,0.179304610909205,0.499987478886366,-0.5,-0.00323812472601925,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,11,0,1,z,0,1,0,tac,B,63,1,0B,1B,0,1,b,2.4091885,1,0,0,0,0B,1B,B01,3.25809653802148,0.503238124726019,0.496761875273981,0.496761875273981,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.5,0.496761875273981,0.5,0.496761875273981,0.496761875273981,0.503238124726019,0.496761875273981,0.503238124726019,0.496761875273981,0.5,0.177778584760501,0.500182619588202,-0.496761875273981,-0.00321715382253674,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
CBC_1020,CBC_1020_MSI_TV_v3_Vset1_Tset2_2023-06-28_15h03.37.595.csv,1,12,1,0,z,0,1,3,tac,A,63,1,1A,0A,0,1,b,2.2873354,1,0,0,0,1A,0A,A10,2.60268968544438,0.503238124726019,0.496761875273981,0.496761875273981,0.5,0.493544721451444,0.5,0.496761875273981,0.5,0.496761875273981,0.5,0.5,0.496761875273981,0.5,0.496761875273981,0.496761875273981,0.503238124726019,0.493524022162174,0.506475977837826,0.496761875273981,0.503238124726019,0.193606912892865,0.499681435198001,-0.496761875273981,-0.00321715382253674,0.5,0.00647624945203851,1.09524817684138,0.0576577559720542,2.61611847956316,0.5,75.9028341173828
