ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
170,1,1,0,A,1,right,50,1,0A,0.95,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.65910776011565,0,0.5,0,0,-0.5,0.419706356781586,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0362756468618446,0.864533399400143,0.475107760115648,6.11663030005019,4.29532307031313,0.5,0.0450198310749488,0.500478492683939,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0500596764962736,0.839412713563172,0.458418203046052,6.9525999932403,4.9914988078944,0.5,26.7331339272009
170,1,2,2,C,1,right,50,1,2C,0.95,2.30258509299405,0.919706356781586,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,7.56210776011565,0,0.5,0,0,-0.5,0.419706356781586,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0362756468618446,0.864533399400143,0.475107760115648,6.11663030005019,4.29532307031313,0.5,0.0308942904016144,0.500295080868296,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0500596764962736,0.839412713563172,0.458418203046052,6.9525999932403,4.9914988078944,0.5,26.7331339272009
170,1,3,0,B,0,right,36,1,0B,0.95,2.39789527279837,0.919706356781586,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.919706356781586,9.90010776011565,0,0.5,1,1,0.5,-0.0250298382481368,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0362756468618446,0.864533399400143,0.475107760115648,6.11663030005019,4.29532307031313,0.5,0.0193822743329457,0.498710390228213,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0500596764962736,0.839412713563172,0.458418203046052,6.9525999932403,4.9914988078944,0.5,26.7331339272009
170,1,4,1,C,0,right,36,1,1C,0.95,2.484906649788,0.919706356781586,0.5,0.5,0.474970161751863,0.5,0.5,0.5,0.5,0.919706356781586,2.38610776011565,1,0.5,0,0,-0.5,-0.419706356781586,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0362756468618446,0.864533399400143,0.475107760115648,6.11663030005019,4.29532307031313,0.5,0.0737104221580733,0.498417157057217,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0500596764962736,0.839412713563172,0.458418203046052,6.9525999932403,4.9914988078944,0.5,26.7331339272009
170,1,5,2,B,0,right,14,1,2B,0.95,2.56494935746154,0.919706356781586,0.5,0.5,0.474970161751863,0.5,0.5,0.5,0.0802936432184139,0.919706356781586,4.54310776011565,1,0.5,0,0,-0.5,-0.419706356781586,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0362756468618446,0.864533399400143,0.475107760115648,6.11663030005019,4.29532307031313,0.5,0.0559467427419362,0.50053496671063,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0500596764962736,0.839412713563172,0.458418203046052,6.9525999932403,4.9914988078944,0.5,26.7331339272009
170,1,6,0,A,1,right,50,1,0A,0.95,1.94591014905531,0.919706356781586,0.5,0.5,0.474970161751863,0.5,0.0802936432184139,0.5,0.0802936432184139,0.919706356781586,0.972107760115648,1,0.919706356781586,1,1,0.0802936432184139,0.00401947380422102,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0362756468618446,0.864533399400143,0.475107760115648,6.11663030005019,4.29532307031313,0.5,2.11643704783406,0.999999999999776,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0500596764962736,0.839412713563172,0.458418203046052,6.9525999932403,4.9914988078944,0.5,26.7331339272009
170,1,7,1,B,1,right,50,1,1B,0.95,2.70805020110221,0.923725830585807,0.5,0.5,0.474970161751863,0.5,0.0802936432184139,0.5,0.0802936432184139,0.919706356781586,5.36410776011565,0,0.5,0,0,-0.5,0.419706356781586,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0362756468618446,0.864533399400143,0.475107760115648,6.11663030005019,4.29532307031313,0.5,0.0477743746045523,0.501193959616722,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0500596764962736,0.839412713563172,0.458418203046052,6.9525999932403,4.9914988078944,0.5,26.7331339272009
170,1,8,1,B,1,right,50,1,1B,0.95,2.07944154167984,0.923725830585807,0.5,0.5,0.474970161751863,0.919706356781586,0.0802936432184139,0.5,0.0802936432184139,0.919706356781586,1.12410776011565,1,0.919706356781586,1,1,0.0802936432184139,0.00401947380422102,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0362756468618446,0.864533399400143,0.475107760115648,6.11663030005019,4.29532307031313,0.5,0.430849382944298,0.999999999999776,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0500596764962736,0.839412713563172,0.458418203046052,6.9525999932403,4.9914988078944,0.5,26.7331339272009
170,1,9,2,A,0,right,36,1,2A,0.95,2.83321334405622,0.923725830585807,0.5,0.5,0.474970161751863,0.923725830585807,0.0802936432184139,0.5,0.0802936432184139,0.919706356781586,3.35810776011565,0,0.5,1,1,0.5,-0.0250298382481368,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0362756468618446,0.864533399400143,0.475107760115648,6.11663030005019,4.29532307031313,0.5,0.0685717264145477,0.497990266088641,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0500596764962736,0.839412713563172,0.458418203046052,6.9525999932403,4.9914988078944,0.5,26.7331339272009
170,1,10,0,B,0,right,36,1,0B,0.95,2.19722457733622,0.923725830585807,0.5,0.474970161751863,0.474970161751863,0.923725830585807,0.0802936432184139,0.5,0.0802936432184139,0.919706356781586,3.59510776011565,0,0.474970161751863,1,1,0.474970161751863,-0.023776852642681,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0362756468618446,0.864533399400143,0.475107760115648,6.11663030005019,4.29532307031313,0.5,0.130932615169158,0.850941779143772,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0500596764962736,0.839412713563172,0.458418203046052,6.9525999932403,4.9914988078944,0.5,26.7331339272009
