ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1102,CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv,1,1,2,0,b,1,0,3,tac,C,27,1,2C,0C,1,0,r,2.4036371000002,0,1,0,0,0C,2C,C20,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00192736731231853,0.5,0.00385473462463706,2.86137482545842,26.9837190431675
CBC_1102,CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv,1,2,3,2,b,1,0,2,tac,D,63,1,3D,2D,1,0,b,2.81562529999974,1,0,1,1,3D,2D,D32,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.498072632687681,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00192736731231853,0.5,0.00385473462463706,2.86137482545842,26.9837190431675
CBC_1102,CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv,1,3,1,0,r,0,1,1,tac,A,63,1,1A,0A,0,1,b,2.9850477,1,0,0,0,1A,0A,A10,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.498072632687681,0.5,0.5,0.5,0.5,0.5,0.5,0.501927367312319,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00192736731231853,0.5,0.00385473462463706,2.86137482545842,26.9837190431675
CBC_1102,CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv,1,4,2,3,b,1,0,3,tac,C,63,1,2C,3C,1,0,r,3.01840579999953,0,1,0,0,3C,2C,C23,2.94443897916644,0.5,0.498072632687681,0.5,0.5,0.5,0.5,0.5,0.5,0.498072632687681,0.5,0.5,0.5,0.5,0.5,0.5,0.501927367312319,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00192736731231853,0.5,0.00385473462463706,2.86137482545842,26.9837190431675
CBC_1102,CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv,1,5,0,2,b,1,0,1,tac,A,27,1,0A,2A,1,0,r,2.43337580000116,0,1,0,0,2A,0A,A02,2.99573227355399,0.5,0.498072632687681,0.5,0.5,0.5,0.5,0.5,0.5,0.498072632687681,0.5,0.5,0.498072632687681,0.5,0.5,0.5,0.501927367312319,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00192736731231853,0.5,0.00385473462463706,2.86137482545842,26.9837190431675
CBC_1102,CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv,1,6,2,3,r,0,1,2,tac,D,63,1,2D,3D,0,1,b,2.60182069999973,1,0,0,0,2D,3D,D23,3.04452243772342,0.5,0.498072632687681,0.498072632687681,0.5,0.5,0.5,0.5,0.5,0.498072632687681,0.5,0.5,0.498072632687681,0.5,0.5,0.5,0.501927367312319,0.498072632687681,0.501927367312319,0.498072632687681,0.501927367312319,0.497242567801669,0.497242567801669,-0.498072632687681,-0.00191993782280534,0.5,0.00385473462463706,2.86137482545842,26.9837190431675
CBC_1102,CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv,1,7,3,2,b,1,0,2,tac,D,63,1,3D,2D,1,0,b,2.97122329999911,1,0,1,1,3D,2D,D32,2.39789527279837,0.5,0.498072632687681,0.498072632687681,0.5,0.5,0.5,0.5,0.5,0.498072632687681,0.5,0.5,0.498072632687681,0.5,0.5,0.496152694864876,0.501927367312319,0.505774501171807,0.494225498828193,0.505774501171807,0.494225498828193,0.50826075439897,0.50826075439897,0.494225498828193,0.00190510814271156,0.5,0.00385473462463706,2.86137482545842,26.9837190431675
CBC_1102,CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv,1,8,3,1,r,0,1,0,tac,B,27,1,3B,1B,0,1,r,3.83142459999908,0,1,1,1,1B,3B,B31,3.13549421592915,0.5,0.498072632687681,0.498072632687681,0.5,0.5,0.5,0.5,0.5,0.498072632687681,0.5,0.5,0.498072632687681,0.5,0.5,0.496152694864876,0.507679609314519,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00192736731231853,0.5,0.00385473462463706,2.86137482545842,26.9837190431675
CBC_1102,CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv,1,9,0,3,r,0,1,2,tac,D,9,1,0D,3D,0,1,r,2.35951310000019,0,1,1,1,3D,0D,D03,3.17805383034795,0.5,0.498072632687681,0.498072632687681,0.5,0.5,0.501927367312319,0.5,0.5,0.498072632687681,0.5,0.5,0.498072632687681,0.5,0.5,0.496152694864876,0.507679609314519,0.507679609314519,0.492320390685481,0.507679609314519,0.492320390685481,0.510985352282235,0.510985352282235,0.492320390685481,0.00189776445639017,0.5,0.00385473462463706,2.86137482545842,26.9837190431675
CBC_1102,CBC_1102_MSI_TV_v3_Vset4_Tset3_2024-05-26_11h06.10.825.csv,1,10,1,0,b,1,0,0,tac,B,63,1,1B,0B,1,0,b,3.99241400000028,1,0,1,1,1B,0B,B10,3.2188758248682,0.5,0.498072632687681,0.498072632687681,0.5,0.5,0.501927367312319,0.5,0.5,0.498072632687681,0.5,0.5,0.498072632687681,0.5,0.5,0.496152694864876,0.509577373770909,0.501927367312319,0.498072632687681,0.501927367312319,0.498072632687681,0.502757432198331,0.502757432198331,0.498072632687681,0.00191993782280534,0.5,0.00385473462463706,2.86137482545842,26.9837190431675
