ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0 belief,1 belief,2 belief,3 belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCuniVsimpleRW_CBCsimpleSigmoid_startBelief,fitCBCuniVsimpleRW_CBCsimpleSigmoid_alpha1,fitCBCuniVsimpleRW_CBCsimpleSigmoid_beta,fit_CBCuniVsimpleRW_CBCsimpleSigmoid_NLL
CBC_1024,CBC_1024_MSI_TV_v3_Vset3_Tset1_2023-07-05_15h02.58.307.csv,1,1,0,1,z,0,1,2,tac,B,63,1,0,1,0,1,b,1.60864320000019,1,0,0,0,0,1,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0512366983904993,0.5,0.102473396780999,1,30.4707503674276
CBC_1024,CBC_1024_MSI_TV_v3_Vset3_Tset1_2023-07-05_15h02.58.307.csv,1,2,0,1,b,1,0,3,tac,A,63,1,0,1,1,0,b,3.02417049999985,1,0,1,1,0,1,A01,2.83321334405622,0.448763301609501,0.5,0.5,0.5,0.448763301609501,0.5,0.472998165979027,0.527001834020973,0.486502363201423,0.486502363201423,0.527001834020973,0.0540036680419451,0.5,0.102473396780999,1,30.4707503674276
CBC_1024,CBC_1024_MSI_TV_v3_Vset3_Tset1_2023-07-05_15h02.58.307.csv,1,3,2,3,z,0,1,0,tac,D,63,1,2,3,0,1,b,2.47436069999912,1,0,0,0,2,3,D23,2.89037175789616,0.527001834020973,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0512366983904993,0.5,0.102473396780999,1,30.4707503674276
CBC_1024,CBC_1024_MSI_TV_v3_Vset3_Tset1_2023-07-05_15h02.58.307.csv,1,4,2,1,z,0,1,2,tac,B,9,1,2,1,0,1,b,2.57942209999965,1,0,0,0,2,1,B21,2.94443897916644,0.527001834020973,0.5,0.448763301609501,0.5,0.448763301609501,0.5,0.472998165979027,0.527001834020973,0.486502363201423,0.486502363201423,-0.472998165979027,-0.0484697287390535,0.5,0.102473396780999,1,30.4707503674276
CBC_1024,CBC_1024_MSI_TV_v3_Vset3_Tset1_2023-07-05_15h02.58.307.csv,1,5,0,2,b,1,0,3,tac,A,27,1,0,2,1,0,b,3.19657709999956,1,0,1,1,0,2,A02,2.99573227355399,0.527001834020973,0.5,0.424528437239974,0.5,0.527001834020973,0.424528437239974,0.553846629937061,0.446153370062939,0.526897324090962,0.526897324090962,0.446153370062939,0.0457188513156393,0.5,0.102473396780999,1,30.4707503674276
CBC_1024,CBC_1024_MSI_TV_v3_Vset3_Tset1_2023-07-05_15h02.58.307.csv,1,6,2,3,b,1,0,1,tac,C,63,1,2,3,1,0,z,5.15493020000031,0,1,0,0,3,2,C23,3.04452243772342,0.5995654812527,0.5,0.424528437239974,0.5,0.5,0.424528437239974,0.540816247353804,0.459183752646196,0.520396798143641,0.520396798143641,-0.540816247353804,-0.0554192779006971,0.5,0.102473396780999,1,30.4707503674276
CBC_1024,CBC_1024_MSI_TV_v3_Vset3_Tset1_2023-07-05_15h02.58.307.csv,1,7,1,3,z,0,1,0,tac,D,27,1,1,3,0,1,z,2.69876219999969,0,1,1,1,3,1,D13,3.09104245335832,0.5995654812527,0.5,0.424528437239974,0.485396969453107,0.485396969453107,0.5,0.492590280364371,0.507409719635629,0.496295207984503,0.496295207984503,0.507409719635629,0.0519959975307571,0.5,0.102473396780999,1,30.4707503674276
CBC_1024,CBC_1024_MSI_TV_v3_Vset3_Tset1_2023-07-05_15h02.58.307.csv,1,8,1,0,z,0,1,3,tac,A,63,1,1,0,0,1,b,3.71164169999975,1,0,0,0,1,0,A10,3.13549421592915,0.5995654812527,0.5,0.424528437239974,0.544586277895128,0.5,0.5995654812527,0.454725078701421,0.545274921298579,0.477377994240813,0.477377994240813,-0.454725078701421,-0.0465972234160415,0.5,0.102473396780999,1,30.4707503674276
CBC_1024,CBC_1024_MSI_TV_v3_Vset3_Tset1_2023-07-05_15h02.58.307.csv,1,9,2,0,b,1,0,1,tac,C,27,1,2,0,1,0,b,3.97409349999998,1,0,1,1,2,0,C20,3.17805383034795,0.5995654812527,0.40812785528538,0.424528437239974,0.544586277895128,0.424528437239974,0.5995654812527,0.414540531462995,0.585459468537005,0.457373985727028,0.457373985727028,0.585459468537005,0.0599940204185851,0.5,0.102473396780999,1,30.4707503674276
CBC_1024,CBC_1024_MSI_TV_v3_Vset3_Tset1_2023-07-05_15h02.58.307.csv,1,10,2,3,z,0,1,0,tac,D,63,1,2,3,0,1,z,3.86099769999964,0,1,1,1,3,2,D23,2.52572864430826,0.5995654812527,0.40812785528538,0.47453455188158,0.544586277895128,0.544586277895128,0.47453455188158,0.534368704851659,0.46563129514834,0.517177589523709,0.517177589523709,0.465631295148341,0.0477148204613862,0.5,0.102473396780999,1,30.4707503674276
