ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,1,0,1,aud,0.5,1,z,A,0A,1,z,2.71100539999952,1,1,1,2.19722457733622
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,2,1,2,aud,0.35,1,z,C,1C,0,z,2.5685440000002,1,0,0,2.30258509299405
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,3,0,0,aud,0.35,1,z,B,0B,0,b,1.24412109999957,0,1,1,2.39789527279837
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,4,2,2,aud,0.5,1,z,C,2C,1,z,2.43155830000023,1,1,1,2.484906649788
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,5,1,0,aud,0.5,1,z,B,1B,1,z,2.29344869999977,1,1,1,2.56494935746154
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,6,2,1,aud,0.35,1,z,A,2A,0,b,1.51419910000004,0,1,1,2.63905732961526
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,7,0,0,aud,0.35,1,z,B,0B,0,b,1.69953559999976,0,1,1,2.01490302054226
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,8,2,2,aud,0.5,1,z,C,2C,1,b,2.37581399999999,0,0,0,2.07944154167984
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,9,0,1,aud,0.5,0,z,A,0A,1,z,1.13154729999997,1,1,0,2.14006616349627
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,10,1,2,aud,0.35,1,z,C,1C,0,b,2.0308270999999,0,1,1,2.19722457733622
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,11,0,1,aud,0.5,1,z,A,0A,1,b,3.20552389999966,0,0,0,1.84582669049833
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,12,1,0,aud,0.5,1,z,B,1B,1,z,2.53986339999983,1,1,1,2.30258509299405
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,13,0,2,aud,0.15,1,z,C,0C,0,b,1.6756720999997,0,1,1,3.04452243772342
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,14,1,1,aud,0.15,1,z,A,1A,0,b,2.27311009999994,0,1,1,3.09104245335832
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,15,0,0,aud,0.35,1,z,B,0B,0,b,2.36184949999961,0,1,1,2.03688192726104
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,16,1,1,aud,0.15,1,z,A,1A,0,b,2.16985750000003,0,1,1,2.484906649788
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,17,2,2,aud,0.5,1,z,C,2C,1,z,1.69558889999962,1,1,1,2.12026353620009
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,18,0,1,aud,0.5,1,z,A,0A,1,z,1.97924219999959,1,1,1,1.87180217690159
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,19,2,2,aud,0.5,0,z,C,2C,1,z,1.51069929999994,1,1,0,1.90954250488444
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,20,1,0,aud,0.5,1,z,B,1B,1,None,NaN,NaN,NaN,NaN,2.23359222150709
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,21,2,1,aud,0.35,0,z,A,2A,0,b,2.23713869999983,0,1,0,2.67414864942653
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,22,0,0,aud,0.35,1,z,B,0B,0,b,1.56258669999988,0,1,1,2.01490302054226
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,23,2,2,aud,0.5,1,z,C,2C,1,z,1.12089719999994,1,1,1,1.82454929205105
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,24,1,0,aud,0.5,1,z,B,1B,1,z,2.30497919999971,1,1,1,2.07944154167984
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,25,0,1,aud,0.5,1,z,A,0A,1,z,2.1860514,1,1,1,1.88706964903238
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,26,1,2,aud,0.35,1,z,C,1C,0,b,1.91535559999966,0,1,1,2.42774823594805
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,27,2,0,aud,0.15,1,z,B,2B,0,b,3.32810979999977,0,1,1,3.55534806148941
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,28,1,2,aud,0.35,1,z,C,1C,0,b,1.74948010000026,0,1,1,2.19722457733622
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,29,0,0,aud,0.35,1,z,B,0B,0,b,1.2286266000001,0,1,1,2.00148000021012
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,30,2,2,aud,0.5,1,z,C,2C,1,z,2.35234369999989,1,1,1,1.84582669049833
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,31,0,1,aud,0.5,0,z,A,0A,1,z,2.17103859999952,1,1,0,1.87180217690159
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,32,2,0,aud,0.15,1,z,B,2B,0,b,2.30120099999976,0,1,1,2.99573227355399
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,33,1,2,aud,0.35,1,z,C,1C,0,b,1.19843059999994,0,1,1,2.10413415427021
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,34,2,1,aud,0.35,1,z,A,2A,0,b,1.96029379999982,0,1,1,2.63905732961526
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,35,1,0,aud,0.5,1,z,B,1B,1,z,2.01554759999954,1,1,1,2.15176220325946
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,36,0,2,aud,0.15,1,z,C,0C,0,b,1.58113950000006,0,1,1,3.09104245335832
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,37,1,0,aud,0.5,1,z,B,1B,1,z,1.95854520000012,1,1,1,2.01490302054226
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,38,2,1,aud,0.35,1,z,A,2A,0,b,2.01096579999967,0,1,1,2.4423470353692
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,39,1,2,aud,0.35,1,z,C,1C,0,b,1.253604,0,1,1,2.058388132482
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,40,0,1,aud,0.5,1,z,A,0A,1,b,2.25075650000008,0,0,0,1.92529086185258
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,41,1,0,aud,0.5,0,z,B,1B,1,z,0.827434699999685,1,1,0,1.94591014905531
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,42,2,2,aud,0.5,1,z,C,2C,1,z,1.03945759999988,1,1,1,1.96611285637283
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,1,2,1,tac,0.5,1,z,C,2C,1,z,3.24602669999967,1,1,1,2.19722457733622
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,2,1,2,tac,0.5,1,z,B,1B,1,[],NaN,NaN,NaN,NaN,2.30258509299405
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,3,0,1,tac,0.15,1,z,C,0C,0,[],NaN,NaN,NaN,NaN,2.39789527279837
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,4,2,0,tac,0.35,1,z,A,2A,0,b,3.18510709999964,0,1,1,2.484906649788
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,5,1,1,tac,0.35,1,z,C,1C,0,b,3.1592714999997,0,1,1,2.56494935746154
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,6,2,0,tac,0.35,1,z,A,2A,0,z,2.83968069999992,1,0,0,1.94591014905531
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,7,1,2,tac,0.5,1,z,B,1B,1,z,2.9633302000002,1,1,1,2.01490302054226
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,8,0,0,tac,0.5,1,z,A,0A,1,z,3.02953699999989,1,1,1,2.77258872223978
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,9,1,2,tac,0.5,1,z,B,1B,1,[],NaN,NaN,NaN,NaN,1.73460105538811
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,10,2,1,tac,0.5,0,z,C,2C,1,[],NaN,NaN,NaN,NaN,2.19722457733622
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,11,0,2,tac,0.35,1,z,B,0B,0,b,2.4975586999999,0,1,1,2.94443897916644
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,12,1,1,tac,0.35,1,z,C,1C,0,z,2.55081410000003,1,0,0,2.30258509299405
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,13,0,0,tac,0.5,1,z,A,0A,1,b,3.29280819999985,0,0,0,2.35137525716348
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,14,2,2,tac,0.15,1,z,B,2B,0,[],NaN,NaN,NaN,NaN,3.09104245335832
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,15,1,0,tac,0.15,1,z,A,1A,0,b,2.56318710000005,0,1,1,3.13549421592915
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,16,0,1,tac,0.15,1,z,C,0C,0,b,2.63784880000003,0,1,1,2.484906649788
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,17,1,2,tac,0.5,1,z,B,1B,1,z,2.46965660000023,1,1,1,1.83258146374831
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,18,2,1,tac,0.5,0,z,C,2C,1,z,2.53107110000019,1,1,0,2.15948424935337
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,19,0,2,tac,0.35,1,z,B,0B,0,z,2.44536530000005,1,0,0,2.60268968544438
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,20,1,1,tac,0.35,1,z,C,1C,0,b,2.55737419999969,0,1,1,2.23359222150709
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,21,0,0,tac,0.5,1,z,A,0A,1,z,2.45060479999984,1,1,1,2.26868354131836
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,22,1,1,tac,0.35,1,z,C,1C,0,b,2.32080580000002,0,1,1,2.01490302054226
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,23,0,0,tac,0.5,0,z,A,0A,1,z,2.3688202999997,1,1,0,2.04769284336526
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,24,2,1,tac,0.5,1,z,C,2C,1,z,2.57731039999999,1,1,1,2.07944154167984
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,25,0,2,tac,0.35,1,z,B,0B,0,z,2.40992229999983,1,0,0,2.39789527279837
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,26,2,0,tac,0.35,1,z,A,2A,0,b,2.2771703999997,0,1,1,2.42774823594805
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,27,1,2,tac,0.5,1,z,B,1B,1,z,1.8525824000003,1,1,1,1.94591014905531
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,28,0,0,tac,0.5,1,z,A,0A,1,z,2.3275263999999,1,1,1,1.97408102602201
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,29,2,1,tac,0.5,1,z,C,2C,1,z,2.30886480000026,1,1,1,2.00148000021012
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,30,1,0,tac,0.15,1,z,A,1A,0,b,1.3016778999995,0,1,1,2.94443897916644
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,31,2,1,tac,0.5,1,z,C,2C,1,b,2.25126120000004,0,0,0,1.87180217690159
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,32,1,2,tac,0.5,1,z,B,1B,1,z,1.47959059999994,1,1,1,1.89711998488588
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,33,0,0,tac,0.5,1,z,A,0A,1,z,1.89934249999988,1,1,1,1.92181259747625
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,34,1,1,tac,0.35,1,z,C,1C,0,z,2.37654500000008,1,0,0,2.12823170584927
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,35,2,0,tac,0.35,0,z,A,2A,0,b,1.03813200000013,0,1,0,2.37490575457367
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,36,0,2,tac,0.35,1,z,B,0B,0,b,1.52548099999967,0,1,1,2.39789527279837
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,37,2,1,tac,0.5,1,z,C,2C,1,z,2.50650229999974,1,1,1,1.86075234071501
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,38,0,2,tac,0.35,1,z,B,0B,0,b,2.48681329999999,0,1,1,2.21920348405499
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,39,1,1,tac,0.35,1,z,C,1C,0,[],NaN,NaN,NaN,NaN,2.058388132482
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,40,2,2,tac,0.15,1,z,B,2B,0,z,2.68114719999994,1,0,0,3.17805383034795
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,41,0,0,tac,0.5,1,z,A,0A,1,z,2.24343209999961,1,1,1,1.94591014905531
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,42,1,2,tac,0.5,0,z,B,1B,1,z,2.3767399999997,1,1,0,1.96611285637283
