ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
121,1,1,B,1,0,a,63,1,1,1B,0B,1,0,1,0,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.94440720459367,0,0,1,0B,1B,0.5,0.5,0.5,0.5,0,0,-0.5,-0.320328716792634,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.737496094314849,1.46740720459367,2.83455339025507,4.47459258904997,0.5,0.0416218246130299,0.500161604316861,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640657433585269,1.45219295751764,3.41309155495272,4.68006989096819,0.5,62.2264255699184
121,1,2,D,3,2,a,63,1,1,3D,2D,1,0,1,0,D32,2.83321334405622,0.5,0.5,0.5,0.5,0.179671283207366,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.58640720459367,1,1,0,3D,2D,0.5,0.5,0.5,0.5,1,1,0.5,0.320328716792634,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.737496094314849,1.46740720459367,2.83455339025507,4.47459258904997,0.5,0.0451442448604151,0.500520133868599,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640657433585269,1.45219295751764,3.41309155495272,4.68006989096819,0.5,62.2264255699184
121,1,3,B,3,1,l,27,1,1,3B,1B,0,1,0,1,B31,2.89037175789616,0.5,0.5,0.5,0.5,0.179671283207366,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.820328716792634,10.1134072045937,0,0,1,1B,3B,0.5,0.5,0.5,0.5,1,1,0.5,0.320328716792634,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.737496094314849,1.46740720459367,2.83455339025507,4.47459258904997,0.5,0.0203234458838304,0.498655669664878,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640657433585269,1.45219295751764,3.41309155495272,4.68006989096819,0.5,62.2264255699184
121,1,4,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,2.94443897916644,0.5,0.5,0.5,0.5,0.179671283207366,0.820328716792634,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.820328716792634,6.53340720459367,1,1,0,2C,3C,0.5,0.5,0.5,0.5,1,1,0.5,0.320328716792634,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.737496094314849,1.46740720459367,2.83455339025507,4.47459258904997,0.5,0.0455700186277326,0.499257891430699,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640657433585269,1.45219295751764,3.41309155495272,4.68006989096819,0.5,62.2264255699184
121,1,5,C,0,2,l,27,1,1,0C,2C,0,1,0,1,C02,2.99573227355399,0.5,0.5,0.5,0.5,0.179671283207366,0.820328716792634,0.5,0.5,0.5,0.5,0.820328716792634,0.5,0.5,0.5,0.5,0.820328716792634,2.71940720459367,0,0,1,2C,0C,0.820328716792634,0.5,0.621306426467335,0.378693573532664,1,1,0.179671283207366,0.115107743188603,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.737496094314849,1.46740720459367,2.83455339025507,4.47459258904997,0.5,0.338829465217917,0.979607380076689,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640657433585269,1.45219295751764,3.41309155495272,4.68006989096819,0.5,62.2264255699184
121,1,6,A,0,3,a,9,1,1,0A,3A,1,0,1,0,A03,3.04452243772342,0.5,0.5,0.5,0.5,0.179671283207366,0.820328716792634,0.5,0.5,0.5,0.5,0.935436459981237,0.5,0.5,0.5,0.5,0.820328716792634,6.10140720459367,0,0,1,3A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.320328716792634,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.737496094314849,1.46740720459367,2.83455339025507,4.47459258904997,0.5,0.0503098144622319,0.500253564633676,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640657433585269,1.45219295751764,3.41309155495272,4.68006989096819,0.5,62.2264255699184
121,1,7,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,2.39789527279837,0.5,0.5,0.5,0.179671283207366,0.179671283207366,0.820328716792634,0.5,0.5,0.5,0.5,0.935436459981237,0.5,0.5,0.5,0.5,0.820328716792634,2.56140720459367,1,1,0,2C,3C,0.935436459981237,0.5,0.651673888786038,0.348326111213962,1,1,0.0645635400187629,0.0413631118516004,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.737496094314849,1.46740720459367,2.83455339025507,4.47459258904997,0.5,0.420553245276944,0.992140713784418,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640657433585269,1.45219295751764,3.41309155495272,4.68006989096819,0.5,62.2264255699184
121,1,8,A,1,0,l,63,1,1,1A,0A,0,1,0,1,A10,3.13549421592915,0.5,0.5,0.5,0.179671283207366,0.179671283207366,0.820328716792634,0.5,0.5,0.5,0.5,0.976799571832837,0.5,0.5,0.5,0.5,0.820328716792634,5.81040720459367,1,1,0,1A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.320328716792634,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.737496094314849,1.46740720459367,2.83455339025507,4.47459258904997,0.5,0.0535778729434376,0.499178170526621,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640657433585269,1.45219295751764,3.41309155495272,4.68006989096819,0.5,62.2264255699184
121,1,9,D,2,3,l,63,1,1,2D,3D,0,1,0,1,D23,3.17805383034795,0.5,0.179671283207366,0.5,0.179671283207366,0.179671283207366,0.820328716792634,0.5,0.5,0.5,0.5,0.976799571832837,0.5,0.5,0.5,0.5,0.820328716792634,3.65540720459367,0,0,1,3D,2D,0.820328716792634,0.5,0.621306426467335,0.378693573532664,1,1,0.179671283207366,0.115107743188603,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.737496094314849,1.46740720459367,2.83455339025507,4.47459258904997,0.5,0.268493467047374,0.979531462124229,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640657433585269,1.45219295751764,3.41309155495272,4.68006989096819,0.5,62.2264255699184
121,1,10,C,3,2,l,63,1,1,3C,2C,0,1,0,1,C32,3.2188758248682,0.5,0.179671283207366,0.5,0.179671283207366,0.179671283207366,0.820328716792634,0.5,0.5,0.5,0.5,0.976799571832837,0.5,0.5,0.5,0.5,0.935436459981237,3.33040720459367,0,0,1,2C,3C,0.976799571832837,0.5,0.661430021015339,0.338569978984661,1,1,0.0232004281671625,0.0148635267676537,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.737496094314849,1.46740720459367,2.83455339025507,4.47459258904997,0.5,0.355632800877213,0.994263297181923,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640657433585269,1.45219295751764,3.41309155495272,4.68006989096819,0.5,62.2264255699184
