ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,1,0,2,aud,0.5,1,b,A,0A,1,z,2.34669140000005,0,0,0,2.19722457733622
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,2,1,1,aud,0.35,1,b,C,1C,0,z,1.31877859999986,0,1,1,2.30258509299405
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,3,0,0,aud,0.35,1,b,B,0B,0,z,2.53651220000029,0,1,1,2.39789527279837
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,4,2,1,aud,0.5,1,b,C,2C,1,z,1.42907100000048,0,0,0,2.484906649788
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,5,1,0,aud,0.5,1,b,B,1B,1,b,2.49621770000067,1,1,1,2.56494935746154
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,6,2,2,aud,0.35,1,b,A,2A,0,z,1.4804193000009,0,1,1,2.63905732961526
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,7,0,0,aud,0.35,1,b,B,0B,0,b,1.49095190000025,1,0,0,2.01490302054226
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,8,2,1,aud,0.5,1,b,C,2C,1,b,3.07270890000018,1,1,1,2.07944154167984
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,9,0,2,aud,0.5,0,b,A,0A,1,z,1.47074690000045,0,0,1,2.14006616349627
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,10,1,1,aud,0.35,1,b,C,1C,0,b,2.53067680000004,1,0,0,2.19722457733622
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,11,0,2,aud,0.5,1,b,A,0A,1,z,2.51395460000003,0,0,0,1.84582669049833
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,12,1,0,aud,0.5,0,b,B,1B,1,b,1.45466329999999,1,1,0,2.30258509299405
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,13,0,1,aud,0.15,1,b,C,0C,0,z,3.00078659999963,0,1,1,3.04452243772342
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,14,1,2,aud,0.15,1,b,A,1A,0,b,2.39605879999999,1,0,0,3.09104245335832
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,15,0,0,aud,0.35,1,b,B,0B,0,b,1.53278810000029,1,0,0,2.03688192726104
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,16,1,2,aud,0.15,1,b,A,1A,0,b,1.94881890000033,1,0,0,2.484906649788
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,17,2,1,aud,0.5,1,b,C,2C,1,b,2.85878840000078,1,1,1,2.12026353620009
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,18,0,2,aud,0.5,1,b,A,0A,1,z,2.53658999999971,0,0,0,1.87180217690159
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,19,2,1,aud,0.5,1,b,C,2C,1,b,3.00120460000016,1,1,1,1.90954250488444
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,20,1,0,aud,0.5,1,b,B,1B,1,z,3.96383710000009,0,0,0,2.23359222150709
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,21,2,2,aud,0.35,1,b,A,2A,0,z,1.38471240000035,0,1,1,2.67414864942653
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,22,0,0,aud,0.35,1,b,B,0B,0,z,2.80193600000075,0,1,1,2.01490302054226
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,23,2,1,aud,0.5,1,b,C,2C,1,b,1.82977120000032,1,1,1,1.82454929205105
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,24,1,0,aud,0.5,1,b,B,1B,1,z,2.09075070000017,0,0,0,2.07944154167984
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,25,0,2,aud,0.5,1,b,A,0A,1,b,2.41528110000036,1,1,1,1.88706964903238
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,26,1,1,aud,0.35,0,b,C,1C,0,z,1.63542730000063,0,1,0,2.42774823594805
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,27,2,0,aud,0.15,1,b,B,2B,0,z,1.60668830000031,0,1,1,3.55534806148941
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,28,1,1,aud,0.35,1,b,C,1C,0,z,2.32968590000019,0,1,1,2.19722457733622
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,29,0,0,aud,0.35,1,b,B,0B,0,b,2.86118150000038,1,0,0,2.00148000021012
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,30,2,1,aud,0.5,1,b,C,2C,1,b,1.56474770000113,1,1,1,1.84582669049833
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,31,0,2,aud,0.5,1,b,A,0A,1,b,2.79448419999972,1,1,1,1.87180217690159
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,32,2,0,aud,0.15,1,b,B,2B,0,z,1.22594819999995,0,1,1,2.99573227355399
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,33,1,1,aud,0.35,1,b,C,1C,0,z,1.38380410000082,0,1,1,2.10413415427021
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,34,2,2,aud,0.35,0,b,A,2A,0,z,1.6680563000009,0,1,0,2.63905732961526
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,35,1,0,aud,0.5,1,b,B,1B,1,b,2.24381790000007,1,1,1,2.15176220325946
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,36,0,1,aud,0.15,1,b,C,0C,0,z,1.76604580000003,0,1,1,3.09104245335832
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,37,1,0,aud,0.5,1,b,B,1B,1,b,1.83951890000026,1,1,1,2.01490302054226
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,38,2,2,aud,0.35,1,b,A,2A,0,z,1.38334790000044,0,1,1,2.4423470353692
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,39,1,1,aud,0.35,1,b,C,1C,0,z,1.27487030000066,0,1,1,2.058388132482
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,40,0,2,aud,0.5,1,b,A,0A,1,b,2.14248740000039,1,1,1,1.92529086185258
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,41,1,0,aud,0.5,1,b,B,1B,1,b,1.80070419999993,1,1,1,1.94591014905531
CBC_P030,CBC_P030_AV_prob0.9_Vset1_Aset3_2024-05-15_15h19.17.092.csv,1,42,2,1,aud,0.5,1,b,C,2C,1,b,1.62102750000031,1,1,1,1.96611285637283
