ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1051,CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv,2,1,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,z,2.17660109999997,0,1,1,1,0A,1A,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.177411891674596,0.499762483381648,0.5,0.00109418898958158,0.5,-0.0691707936203155,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.00218837797916316,0.00109719838426181,0.138341587240631,0.0229073301607052,0.868704844436682,0.587816927992375,2.38379520821796,0.5,77.4975041408227
CBC_1051,CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv,2,2,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,z,1.3570765000004,0,1,0,0,2D,3D,D32,2.83321334405622,0.501094188989582,0.430829206379685,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.325383910682201,0.500048252182209,-0.5,-0.000548599192130905,-0.5,0.0114536650803526,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.00218837797916316,0.00109719838426181,0.138341587240631,0.0229073301607052,0.868704844436682,0.587816927992375,2.38379520821796,0.5,77.4975041408227
CBC_1051,CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv,2,3,2,0,b,1,0,2,aud,C,27,1,2C,0C,1,0,b,3.07710850000149,1,0,1,1,2C,0C,C20,2.89037175789616,0.501094188989582,0.430829206379685,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.499451400807869,0.511453665080353,0.5,0.5,0.5,0.5,0.0812524558451851,0.500147616590326,0.5,0.00109418898958158,0.5,-0.0691707936203155,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.00218837797916316,0.00109719838426181,0.138341587240631,0.0229073301607052,0.868704844436682,0.587816927992375,2.38379520821796,0.5,77.4975041408227
CBC_1051,CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv,2,4,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,b,1.21020999999746,1,0,0,0,1A,0A,A10,2.2512917986065,0.501094188989582,0.430829206379685,0.5,0.5,0.5,0.5,0.5,0.5,0.430829206379685,0.5,0.501094188989582,0.5,0.5,0.5,0.499451400807869,0.511453665080353,0.429756283231634,0.570243716768366,0.430829206379685,0.501094188989582,0.269059591769585,0.450224993917605,-0.430829206379685,-0.000472705109132588,-0.498905811010418,0.0114286001319101,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.00218837797916316,0.00109719838426181,0.138341587240631,0.0229073301607052,0.868704844436682,0.587816927992375,2.38379520821796,0.5,77.4975041408227
CBC_1051,CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv,2,5,3,1,z,0,1,0,aud,B,27,1,3B,1B,0,1,b,2.30048379999789,1,0,0,0,3B,1B,B31,2.99573227355399,0.512522789121492,0.430356501270552,0.5,0.5,0.5,0.5,0.5,0.5,0.430829206379685,0.5,0.501094188989582,0.5,0.5,0.5,0.499451400807869,0.511453665080353,0.5,0.5,0.5,0.5,0.15928664087611,0.499571595891713,-0.5,-0.000548599192130905,-0.5,0.0114536650803526,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.00218837797916316,0.00109719838426181,0.138341587240631,0.0229073301607052,0.868704844436682,0.587816927992375,2.38379520821796,0.5,77.4975041408227
CBC_1051,CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv,2,6,2,3,b,1,0,2,aud,C,63,1,2C,3C,1,0,z,2.86913639999693,0,1,0,0,3C,2C,C23,3.04452243772342,0.512522789121492,0.430356501270552,0.5,0.5,0.5,0.511453665080353,0.5,0.499451400807869,0.430829206379685,0.5,0.501094188989582,0.5,0.5,0.5,0.499451400807869,0.511453665080353,0.498905811010418,0.501094188989582,0.5,0.501094188989582,0.0971431563576378,0.499157987639914,-0.5,-0.000548599192130905,-0.498905811010418,0.0114286001319101,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.00218837797916316,0.00109719838426181,0.138341587240631,0.0229073301607052,0.868704844436682,0.587816927992375,2.38379520821796,0.5,77.4975041408227
CBC_1051,CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv,2,7,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,b,2.87228009999671,1,0,0,0,2D,3D,D23,3.09104245335832,0.512522789121492,0.430356501270552,0.5,0.5,0.5,0.511453665080353,0.5,0.499451400807869,0.430829206379685,0.5,0.512522789121492,0.499451400807869,0.5,0.5,0.499451400807869,0.511453665080353,0.487998037383472,0.512001962616528,0.499451400807869,0.511453665080353,0.0956026331891622,0.492606944302239,-0.499451400807869,-0.000547997269983692,-0.488546334919647,0.0111912921928068,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.00218837797916316,0.00109719838426181,0.138341587240631,0.0229073301607052,0.868704844436682,0.587816927992375,2.38379520821796,0.5,77.4975041408227
CBC_1051,CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv,2,8,1,0,b,1,0,0,aud,B,63,1,1B,0B,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,B10,3.13549421592915,0.512522789121492,0.430356501270552,0.5,0.5,0.5,0.511453665080353,0.5,0.499451400807869,0.430829206379685,0.5,0.512522789121492,0.499451400807869,0.5,0.5,0.498903403537885,0.522644957273159,0,0,0,0,NaN,0,0,0,0,0,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.00218837797916316,0.00109719838426181,0.138341587240631,0.0229073301607052,0.868704844436682,0.587816927992375,2.38379520821796,0.5,77.4975041408227
CBC_1051,CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv,2,9,0,2,b,1,0,1,aud,A,27,1,0A,2A,1,0,z,3.09242809999705,0,1,0,0,2A,0A,A02,3.17805383034795,0.512522789121492,0.430356501270552,0.5,0.5,0.5,0.511453665080353,0.5,0.499451400807869,0.430829206379685,0.5,0.512522789121492,0.499451400807869,0.5,0.5,0.498903403537885,0.522644957273159,0.487477210878508,0.512522789121492,0.5,0.512522789121492,0.0787509329060215,0.491283869372861,-0.5,-0.000548599192130905,-0.487477210878508,0.0111668014154137,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.00218837797916316,0.00109719838426181,0.138341587240631,0.0229073301607052,0.868704844436682,0.587816927992375,2.38379520821796,0.5,77.4975041408227
CBC_1051,CBC_1051_MSI_AV_v3_Vset1_Aset1_2024-05-03_16h25.09.705.csv,2,10,0,3,z,0,1,3,aud,D,9,1,0D,3D,0,1,z,2.73319499999707,0,1,1,1,3D,0D,D03,3.2188758248682,0.523689590536905,0.430356501270552,0.499451400807869,0.5,0.5,0.511453665080353,0.5,0.499451400807869,0.430829206379685,0.5,0.512522789121492,0.499451400807869,0.5,0.5,0.498903403537885,0.522644957273159,0.522644957273159,0.477355042726841,0.522644957273159,0.5,0.11284972333144,0.515372943191226,0.477355042726841,0.00104463326374591,0.5,-0.0691707936203155,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.00218837797916316,0.00109719838426181,0.138341587240631,0.0229073301607052,0.868704844436682,0.587816927992375,2.38379520821796,0.5,77.4975041408227
