ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
158,1,1,1,B,1,left,50,1,1B,0.71,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.16446097141473,0,0.5,0,0,-0.5,0.152330385644953,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337629021678454,2.81846097141473,1.69564599395641,3.30547303254957,0.5,0.15918449578463,0.500372770712123,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.304660771289907,2.97032294609375,2.05949736119004,3.33541302519448,0.5,85.9370240752565
158,1,2,2,C,1,left,50,1,2C,0.71,2.30258509299405,0.5,0.5,0.5,0.5,0.652330385644953,0.5,0.5,0.5,0.5,4.21346097141473,0,0.5,0,0,-0.5,0.152330385644953,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337629021678454,2.81846097141473,1.69564599395641,3.30547303254957,0.5,0.156474102888705,0.499056002103793,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.304660771289907,2.97032294609375,2.05949736119004,3.33541302519448,0.5,85.9370240752565
158,1,3,0,B,0,left,36,1,0B,0.71,2.39789527279837,0.5,0.5,0.5,0.5,0.652330385644953,0.5,0.5,0.5,0.652330385644953,4.44946097141473,1,0.5,0,0,-0.5,-0.152330385644953,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337629021678454,2.81846097141473,1.69564599395641,3.30547303254957,0.5,0.144085899950543,0.499558031817831,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.304660771289907,2.97032294609375,2.05949736119004,3.33541302519448,0.5,85.9370240752565
158,1,4,1,C,0,left,36,0,1C,0.71,2.484906649788,0.5,0.5,0.5,0.347669614355047,0.652330385644953,0.5,0.5,0.5,0.652330385644953,9.75246097141473,0,0.5,1,0,-0.5,0.152330385644953,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337629021678454,2.81846097141473,1.69564599395641,3.30547303254957,0.5,0.013944998012979,0.500119787846138,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.304660771289907,2.97032294609375,2.05949736119004,3.33541302519448,0.5,85.9370240752565
158,1,5,0,A,1,left,50,1,0A,0.71,2.56494935746154,0.5,0.5,0.5,0.347669614355047,0.652330385644953,0.5,0.5,0.652330385644953,0.652330385644953,4.18146097141473,0,0.5,0,0,-0.5,0.152330385644953,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337629021678454,2.81846097141473,1.69564599395641,3.30547303254957,0.5,0.158465308081979,0.500556503777107,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.304660771289907,2.97032294609375,2.05949736119004,3.33541302519448,0.5,85.9370240752565
158,1,6,2,B,0,left,14,1,2B,0.71,2.63905732961526,0.652330385644953,0.5,0.5,0.347669614355047,0.652330385644953,0.5,0.5,0.652330385644953,0.652330385644953,3.74746097141473,0,0.5,1,1,0.5,-0.152330385644953,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337629021678454,2.81846097141473,1.69564599395641,3.30547303254957,0.5,0.16212049921737,0.499642408582554,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.304660771289907,2.97032294609375,2.05949736119004,3.33541302519448,0.5,85.9370240752565
158,1,7,0,C,0,left,14,1,0C,0.71,2.70805020110221,0.652330385644953,0.5,0.5,0.347669614355047,0.652330385644953,0.347669614355047,0.5,0.652330385644953,0.652330385644953,4.98446097141473,0,0.5,1,1,0.5,-0.152330385644953,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337629021678454,2.81846097141473,1.69564599395641,3.30547303254957,0.5,0.115662219414406,0.501588685221492,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.304660771289907,2.97032294609375,2.05949736119004,3.33541302519448,0.5,85.9370240752565
158,1,8,1,B,1,left,50,1,1B,0.71,2.07944154167984,0.652330385644953,0.5,0.5,0.347669614355047,0.652330385644953,0.347669614355047,0.347669614355047,0.652330385644953,0.652330385644953,5.23946097141473,0,0.652330385644953,0,0,-0.347669614355047,0.105921292863473,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337629021678454,2.81846097141473,1.69564599395641,3.30547303254957,0.5,0.0230701577559818,0.109358213352921,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.304660771289907,2.97032294609375,2.05949736119004,3.33541302519448,0.5,85.9370240752565
158,1,9,2,A,0,left,36,0,2A,0.71,2.83321334405622,0.652330385644953,0.5,0.5,0.347669614355047,0.758251678508426,0.347669614355047,0.347669614355047,0.652330385644953,0.652330385644953,3.43246097141473,0,0.5,1,0,-0.5,0.152330385644953,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337629021678454,2.81846097141473,1.69564599395641,3.30547303254957,0.5,0.104266351664347,0.49897594433674,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.304660771289907,2.97032294609375,2.05949736119004,3.33541302519448,0.5,85.9370240752565
158,1,10,0,B,0,left,36,1,0B,0.71,2.19722457733622,0.652330385644953,0.5,0.652330385644953,0.347669614355047,0.758251678508426,0.347669614355047,0.347669614355047,0.652330385644953,0.652330385644953,6.06246097141473,0,0.347669614355047,1,1,0.347669614355047,-0.105921292863473,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.337629021678454,2.81846097141473,1.69564599395641,3.30547303254957,0.5,0.110956983004748,0.890460313610952,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.304660771289907,2.97032294609375,2.05949736119004,3.33541302519448,0.5,85.9370240752565
