ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,1,1,0,b,1,0,0,tac,B,63,1,1B,0B,NaN,NaN,None,NaN,NaN,NaN,NaN,NaN,,,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,NaN,0,0,0,0,0.5,0.427518994914392,0.74999445015084,1,28.6921512879126
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,2,1,0,z,0,1,2,tac,A,63,1,1A,0A,NaN,NaN,None,NaN,NaN,NaN,NaN,NaN,,,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,NaN,0,0,0,0,0.5,0.427518994914392,0.74999445015084,1,28.6921512879126
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,3,3,2,b,1,0,1,tac,D,63,1,3D,2D,1,0,b,1.32539670000006,1,0,1,1,3D,2D,D32,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.213759497457196,0.5,-0.37499722507542,0.5,0.427518994914392,0.74999445015084,1,28.6921512879126
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,4,1,2,b,1,0,0,tac,B,9,1,1B,2B,1,0,z,2.58033430000023,0,1,0,0,2B,1B,B12,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.12500277492458,0.713759497457196,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.213759497457196,-0.5,0.37499722507542,0.5,0.427518994914392,0.74999445015084,1,28.6921512879126
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,5,2,0,z,0,1,2,tac,A,27,1,2A,0A,0,1,b,2.73704310000039,1,0,0,0,2A,0A,A20,2.99573227355399,0.5,0.5,0.5,0.5,0.5,0.87499722507542,0.286240502542804,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.12500277492458,0.713759497457196,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.213759497457196,-0.5,0.37499722507542,0.5,0.427518994914392,0.74999445015084,1,28.6921512879126
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,6,3,2,z,0,1,3,tac,C,63,1,3C,2C,0,1,b,2.6618911000005,1,0,0,0,3C,2C,C32,3.04452243772342,0.87499722507542,0.5,0.286240502542804,0.5,0.5,0.87499722507542,0.286240502542804,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.12500277492458,0.713759497457196,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.213759497457196,-0.5,0.37499722507542,0.5,0.427518994914392,0.74999445015084,1,28.6921512879126
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,7,3,1,b,1,0,1,tac,D,27,1,3D,1D,1,0,z,3.22827830000006,0,1,0,0,1D,3D,D31,3.09104245335832,0.87499722507542,0.5,0.286240502542804,0.5,0.5,0.87499722507542,0.286240502542804,0.5,0.5,0.5,0.87499722507542,0.286240502542804,0.5,0.5,0.12500277492458,0.713759497457196,0.286240502542804,0.713759497457196,0.286240502542804,0.713759497457196,0.394718928029091,0.394718928029091,-0.286240502542804,-0.12237325195089,-0.286240502542804,0.21467878831549,0.5,0.427518994914392,0.74999445015084,1,28.6921512879126
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,8,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,b,2.46239510000032,1,0,1,1,0A,1A,A01,3.13549421592915,0.87499722507542,0.5,0.286240502542804,0.5,0.5,0.87499722507542,0.286240502542804,0.5,0.5,0.5,0.87499722507542,0.286240502542804,0.5,0.163867250591914,0.12500277492458,0.928438285772687,0.87499722507542,0.12500277492458,0.87499722507542,0.12500277492458,0.679177489889842,0.679177489889842,0.12500277492458,0.0534410606972664,0.12500277492458,-0.0937513874468895,0.5,0.427518994914392,0.74999445015084,1,28.6921512879126
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,9,0,2,z,0,1,3,tac,C,27,1,0C,2C,0,1,z,2.77261130000034,0,1,1,1,2C,0C,C02,3.17805383034795,0.928438285772687,0.0312513874776904,0.286240502542804,0.5,0.5,0.87499722507542,0.286240502542804,0.5,0.5,0.5,0.87499722507542,0.286240502542804,0.5,0.163867250591914,0.12500277492458,0.928438285772687,0.87499722507542,0.12500277492458,0.87499722507542,0.12500277492458,0.679177489889842,0.679177489889842,0.12500277492458,0.0534410606972664,0.12500277492458,-0.0937513874468895,0.5,0.427518994914392,0.74999445015084,1,28.6921512879126
CBC_1014,CBC_1014_MSI_TV_v3_Vset4_Tset3_2023-06-25_10h42.28.156.csv,1,10,3,2,b,1,0,1,tac,D,63,1,3D,2D,1,0,b,2.65895420000015,1,0,1,1,3D,2D,D32,2.52572864430826,0.928438285772687,0.0312513874776904,0.286240502542804,0.5,0.5,0.87499722507542,0.286240502542804,0.5,0.0312513874776904,0.5,0.928438285772687,0.286240502542804,0.5,0.163867250591914,0.12500277492458,0.928438285772687,0.989108576629574,0.010891423370426,0.989108576629574,0.010891423370426,0.726754317378508,0.726754317378508,0.010891423370426,0.00465629037251166,0.010891423370426,-0.00816850708206268,0.5,0.427518994914392,0.74999445015084,1,28.6921512879126
