ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
177,1,11,D,1,3,l,27,1,1,1D,3D,0,1,0,1,D13,3.25809653802148,0.660326192756569,0.339673807243431,0.5,0.5,0.5,0.660326192756569,0.5,0.339673807243431,0.5,0.5,0.660326192756569,0.156763939388253,0.5,0.5,0.5,0.769243409345505,3.16491016394389,0,0,1,3D,1D,0.769243409345505,0.5,0.606064529216008,0.393935470783992,1,1,0.230756590654495,0.0739926512662425,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.225427810399639,0.546141706887199,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674
177,1,12,A,1,0,l,63,1,1,1A,0A,0,1,0,1,A10,3.29583686600433,0.660326192756569,0.339673807243431,0.5,0.5,0.5,0.660326192756569,0.5,0.339673807243431,0.5,0.5,0.660326192756569,0.156763939388253,0.5,0.5,0.5,0.843236060611747,3.06791016394389,0,0,1,0A,1A,0.660326192756569,0.339673807243431,0.660326192756569,0.339673807243431,1,1,0.339673807243431,0.108917216588936,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.205422744567518,0.570695168696861,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674
177,1,13,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,2.63905732961526,0.769243409345505,0.339673807243431,0.5,0.5,0.5,0.660326192756569,0.5,0.339673807243431,0.5,0.5,0.660326192756569,0.156763939388253,0.5,0.5,0.5,0.843236060611747,5.98191016394389,1,1,0,2C,3C,0.660326192756569,0.156763939388253,0.808143638968255,0.191856361031745,1,1,0.339673807243431,0.108917216588936,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.0649665425245836,0.632577097447898,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674
177,1,14,A,0,2,a,27,1,1,0A,2A,1,0,1,0,A02,3.36729582998647,0.769243409345505,0.339673807243431,0.5,0.5,0.5,0.660326192756569,0.5,0.339673807243431,0.5,0.5,0.769243409345505,0.156763939388253,0.5,0.5,0.5,0.843236060611747,3.36291016394389,1,1,0,0A,2A,0.769243409345505,0.5,0.606064529216008,0.393935470783992,1,1,0.230756590654495,0.0739926512662425,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.24097414607929,0.547658511793613,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674
177,1,15,B,0,1,l,63,1,1,0B,1B,0,1,0,1,B01,2.70805020110221,0.843236060611747,0.339673807243431,0.5,0.5,0.5,0.660326192756569,0.5,0.339673807243431,0.5,0.5,0.769243409345505,0.156763939388253,0.5,0.5,0.5,0.843236060611747,4.90391016394389,1,1,0,0B,1B,0.5,0.660326192756569,0.430913309654898,0.569086690345102,0,0,-0.5,-0.160326192756569,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.0925405965808759,0.468859530348643,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674
177,1,16,D,3,2,a,63,1,1,3D,2D,1,0,1,0,D32,2.7408400239252,0.843236060611747,0.339673807243431,0.5,0.5,0.339673807243431,0.660326192756569,0.5,0.339673807243431,0.5,0.5,0.769243409345505,0.156763939388253,0.5,0.5,0.5,0.843236060611747,8.67191016394389,1,1,0,3D,2D,0.843236060611747,0.5,0.627764609169079,0.372235390830921,1,1,0.156763939388253,0.0502667311272802,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.0119623563976729,0.55742624252986,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674
177,1,17,B,1,2,a,9,1,1,1B,2B,1,0,1,0,B12,3.46573590279973,0.843236060611747,0.339673807243431,0.5,0.5,0.339673807243431,0.660326192756569,0.5,0.339673807243431,0.5,0.5,0.769243409345505,0.156763939388253,0.5,0.5,0.5,0.893502791739027,6.12491016394389,1,1,0,1B,2B,0.660326192756569,0.5,0.569086690345102,0.430913309654898,1,1,0.339673807243431,0.108917216588936,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.0510318330103387,0.529039538430989,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674
177,1,18,D,1,3,l,27,1,1,1D,3D,0,1,0,1,D13,2.80336038090653,0.843236060611747,0.339673807243431,0.5,0.5,0.339673807243431,0.769243409345505,0.5,0.339673807243431,0.5,0.5,0.769243409345505,0.156763939388253,0.5,0.5,0.5,0.893502791739027,4.51991016394389,0,0,1,3D,1D,0.893502791739027,0.5,0.641191963902689,0.358808036097311,1,1,0.106497208260973,0.0341485838793703,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.139305625809905,0.563306326854531,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674
177,1,19,A,0,1,a,63,1,1,0A,1A,1,0,1,0,A01,2.83321334405622,0.843236060611747,0.339673807243431,0.5,0.5,0.339673807243431,0.769243409345505,0.5,0.339673807243431,0.5,0.5,0.769243409345505,0.156763939388253,0.5,0.5,0.5,0.927651375618398,3.13691016394389,1,1,0,0A,1A,0.843236060611747,0.339673807243431,0.712848952845986,0.287151047154014,1,1,0.156763939388253,0.0502667311272802,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.240222854767542,0.593222111456613,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674
177,1,20,A,1,0,l,63,1,1,1A,0A,0,1,0,1,A10,2.86220088092947,0.893502791739027,0.339673807243431,0.5,0.5,0.339673807243431,0.769243409345505,0.5,0.339673807243431,0.5,0.5,0.769243409345505,0.156763939388253,0.5,0.5,0.5,0.927651375618398,3.13691016394389,0,0,1,0A,1A,0.893502791739027,0.339673807243431,0.724553800709721,0.275446199290279,1,1,0.106497208260973,0.0341485838793703,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.24230394231605,0.597578621513488,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674
