ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,1,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,z,2.48527519999971,0,1,1,1,0A,1A,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.149394093636952,0.498984879639182,0.5,0.170553807206873,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,2,3,2,b,1,0,0,tac,D,63,1,3D,2D,1,0,b,1.80769929999951,1,0,1,1,3D,2D,D32,2.83321334405622,0.670553807206873,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.21754706728361,0.500091541974031,0.5,0.170553807206873,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,3,2,0,b,1,0,2,tac,C,27,1,2C,0C,1,0,z,2.6556359999995,0,1,0,0,0C,2C,C20,2.89037175789616,0.670553807206873,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.670553807206873,0.5,0.5,0.5,0.5,0.135080610389715,0.500170809897699,-0.5,-0.0818711733430232,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,4,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,z,3.27118399999927,0,1,1,1,0A,1A,A10,2.2512917986065,0.670553807206873,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.418128826656977,0.5,0.5,0.5,0.5,0.5,0.5,0.670553807206873,0.57285175878153,0.42714824121847,0.670553807206873,0.5,0.142193032957341,0.824771238929776,0.329446192793127,0.112376604901355,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,5,3,1,z,0,1,3,tac,B,27,1,3B,1B,0,1,z,2.73431889999938,0,1,1,1,1B,3B,B31,2.99573227355399,0.782930412108228,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.418128826656977,0.5,0.5,0.5,0.5,0.5,0.5,0.670553807206873,0.5,0.5,0.5,0.5,0.128986215736706,0.500985357568876,0.5,0.170553807206873,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,6,2,3,b,1,0,2,tac,C,63,1,2C,3C,1,0,b,3.13196069999958,1,0,1,1,2C,3C,C23,3.04452243772342,0.782930412108228,0.5,0.5,0.5,0.5,0.670553807206873,0.5,0.5,0.418128826656977,0.5,0.5,0.5,0.5,0.5,0.5,0.670553807206873,0.5,0.5,0.5,0.5,0.101037583481124,0.499977247230141,0.5,0.170553807206873,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,7,2,3,z,0,1,0,tac,D,63,0,2D,3D,1,0,z,1.98087609999948,0,1,1,0,3D,2D,D23,3.09104245335832,0.782930412108228,0.5,0.5,0.5,0.5,0.670553807206873,0.5,0.5,0.418128826656977,0.5,0.670553807206873,0.5,0.5,0.5,0.5,0.670553807206873,0.57285175878153,0.42714824121847,0.670553807206873,0.5,0.372105280673165,0.825238806239,-0.670553807206873,-0.109798053971316,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,8,1,0,b,1,0,3,tac,B,63,1,1B,0B,1,0,b,2.64649959999952,1,0,1,1,1B,0B,B10,3.13549421592915,0.782930412108228,0.5,0.5,0.5,0.5,0.670553807206873,0.5,0.5,0.418128826656977,0.5,0.670553807206873,0.5,0.5,0.5,0.5,0.560755753235557,0.57285175878153,0.42714824121847,0.670553807206873,0.5,0.228289749748978,0.825067332376949,0.329446192793127,0.112376604901355,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,9,0,2,b,1,0,1,tac,A,27,1,0A,2A,1,0,b,1.73370199999954,1,0,1,1,0A,2A,A02,3.17805383034795,0.782930412108228,0.5,0.5,0.5,0.5,0.782930412108228,0.5,0.5,0.418128826656977,0.5,0.670553807206873,0.5,0.5,0.5,0.5,0.560755753235557,0.610267248105566,0.389732751894434,0.782930412108228,0.5,0.548836043283882,0.912911797156695,0.217069587891772,0.0740440892875375,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,10,0,3,z,0,1,0,tac,D,9,1,0D,3D,0,1,b,2.41724759999943,1,0,0,0,0D,3D,D03,3.2188758248682,0.856974501395765,0.5,0.5,0.5,0.5,0.782930412108228,0.5,0.5,0.418128826656977,0.5,0.670553807206873,0.5,0.5,0.5,0.5,0.560755753235557,0.471362043971839,0.528637956028161,0.5,0.560755753235557,0.111174733224909,0.352390427943107,-0.5,-0.0818711733430232,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,11,3,2,z,0,1,2,tac,C,63,1,3C,2C,0,1,b,2.86269159999938,1,0,0,0,3C,2C,C32,3.25809653802148,0.856974501395765,0.5,0.5,0.5,0.5,0.782930412108228,0.5,0.5,0.418128826656977,0.5,0.670553807206873,0.5,0.418128826656977,0.5,0.5,0.560755753235557,0.42714824121847,0.57285175878153,0.5,0.670553807206873,0.0411925581245861,0.175313779161032,-0.5,-0.0818711733430232,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,12,1,0,b,1,0,3,tac,B,63,1,1B,0B,1,0,b,2.54553589999978,1,0,1,1,1B,0B,B10,2.60268968544438,0.856974501395765,0.5,0.5,0.5,0.5,0.782930412108228,0.5,0.5,0.418128826656977,0.5,0.670553807206873,0.418128826656977,0.418128826656977,0.5,0.5,0.560755753235557,0.610267248105566,0.389732751894434,0.782930412108228,0.5,0.268793312982983,0.912581498418498,0.217069587891772,0.0740440892875375,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,13,3,2,b,1,0,0,tac,D,63,1,3D,2D,1,0,z,3.51866869999958,0,1,0,0,2D,3D,D32,2.63905732961526,0.856974501395765,0.5,0.5,0.5,0.5,0.856974501395765,0.5,0.5,0.418128826656977,0.5,0.670553807206873,0.418128826656977,0.418128826656977,0.5,0.5,0.560755753235557,0.471362043971839,0.528637956028161,0.5,0.560755753235557,0.0553802899015547,0.351793464883836,-0.5,-0.0818711733430232,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,14,3,2,z,0,1,2,tac,C,63,1,3C,2C,0,1,z,2.4793351999997,0,1,1,1,2C,3C,C32,2.67414864942653,0.856974501395765,0.5,0.5,0.5,0.5,0.856974501395765,0.5,0.5,0.418128826656977,0.5,0.670553807206873,0.418128826656977,0.418128826656977,0.5,0.418128826656977,0.560755753235557,0.615931389322347,0.384068610677653,0.670553807206873,0.418128826656977,0.287448003141972,0.921944246956932,0.329446192793127,0.112376604901355,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,15,1,3,b,1,0,3,tac,B,27,1,1B,3B,1,0,b,3.02291340000011,1,0,1,1,1B,3B,B13,3.40119738166216,0.856974501395765,0.5,0.5,0.5,0.5,0.856974501395765,0.5,0.5,0.418128826656977,0.5,0.782930412108228,0.418128826656977,0.418128826656977,0.5,0.418128826656977,0.560755753235557,0.631533238475957,0.368466761524043,0.856974501395765,0.5,0.158358257380315,0.94280265627844,0.143025498604235,0.0487870866292271,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,16,3,0,z,0,1,1,tac,A,9,1,3A,0A,0,1,b,2.49476959999993,1,0,0,0,3A,0A,A30,3.43398720448515,0.856974501395765,0.5,0.5,0.5,0.5,0.905761588024992,0.5,0.5,0.418128826656977,0.5,0.782930412108228,0.418128826656977,0.418128826656977,0.5,0.418128826656977,0.560755753235557,0.368466761524043,0.631533238475957,0.5,0.856974501395765,0.0172247281298966,0.0575393301469831,-0.5,-0.0818711733430232,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,17,3,2,b,1,0,0,tac,D,63,1,3D,2D,1,0,b,1.72251250000045,1,0,1,1,3D,2D,D32,2.36712361413162,0.856974501395765,0.5,0.5,0.418128826656977,0.5,0.905761588024992,0.5,0.5,0.418128826656977,0.5,0.782930412108228,0.418128826656977,0.418128826656977,0.5,0.418128826656977,0.560755753235557,0.57285175878153,0.42714824121847,0.560755753235557,0.418128826656977,0.432209361513293,0.824931362856797,0.439244246764443,0.149829557158782,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.341107614413746,0.163742346686046,0.924982409619698,3.74407403875555,2.84418877538695,0.5,58.7368812352213
