ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,1,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,z,2.48527519999971,0,1,1,1,0A,1A,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.143404228158058,0.499839006809667,0.5,0.116427615354287,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.232855230708573,0.876870704019046,4.27793613510845,3.04748702069065,0.5,59.0836259892069
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,2,3,2,b,1,0,0,tac,D,63,1,3D,2D,1,0,b,1.80769929999951,1,0,1,1,3D,2D,D32,2.83321334405622,0.616427615354287,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.194217043374002,0.499387095167531,0.5,0.116427615354287,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.232855230708573,0.876870704019046,4.27793613510845,3.04748702069065,0.5,59.0836259892069
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,3,2,0,b,1,0,2,tac,C,27,1,2C,0C,1,0,z,2.6556359999995,0,1,0,0,0C,2C,C20,2.89037175789616,0.616427615354287,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.616427615354287,0.5,0.5,0.5,0.5,0.131213373647423,0.499847368634733,-0.5,-0.116427615354287,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.232855230708573,0.876870704019046,4.27793613510845,3.04748702069065,0.5,59.0836259892069
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,4,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,z,3.27118399999927,0,1,1,1,0A,1A,A10,2.2512917986065,0.616427615354287,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.383572384645713,0.5,0.5,0.5,0.5,0.5,0.5,0.616427615354287,0.552142930608779,0.447857069391221,0.616427615354287,0.5,0.147374816393772,0.795648673977807,0.383572384645713,0.0893168361201152,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.232855230708573,0.876870704019046,4.27793613510845,3.04748702069065,0.5,59.0836259892069
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,5,3,1,z,0,1,3,tac,B,27,1,3B,1B,0,1,z,2.73431889999938,0,1,1,1,1B,3B,B31,2.99573227355399,0.705744451474402,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.383572384645713,0.5,0.5,0.5,0.5,0.5,0.5,0.616427615354287,0.5,0.5,0.5,0.5,0.125840506898436,0.499624911823876,0.5,0.116427615354287,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.232855230708573,0.876870704019046,4.27793613510845,3.04748702069065,0.5,59.0836259892069
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,6,2,3,b,1,0,2,tac,C,63,1,2C,3C,1,0,b,3.13196069999958,1,0,1,1,2C,3C,C23,3.04452243772342,0.705744451474402,0.5,0.5,0.5,0.5,0.616427615354287,0.5,0.5,0.383572384645713,0.5,0.5,0.5,0.5,0.5,0.5,0.616427615354287,0.5,0.5,0.5,0.5,0.101966646068238,0.499629180513261,0.5,0.116427615354287,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.232855230708573,0.876870704019046,4.27793613510845,3.04748702069065,0.5,59.0836259892069
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,7,2,3,z,0,1,0,tac,D,63,0,2D,3D,1,0,z,1.98087609999948,0,1,1,0,3D,2D,D23,3.09104245335832,0.705744451474402,0.5,0.5,0.5,0.5,0.616427615354287,0.5,0.5,0.383572384645713,0.5,0.616427615354287,0.5,0.5,0.5,0.5,0.616427615354287,0.552142930608779,0.447857069391221,0.616427615354287,0.5,0.323560073149051,0.795735062041316,-0.616427615354287,-0.143538394588458,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.232855230708573,0.876870704019046,4.27793613510845,3.04748702069065,0.5,59.0836259892069
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,8,1,0,b,1,0,3,tac,B,63,1,1B,0B,1,0,b,2.64649959999952,1,0,1,1,1B,0B,B10,3.13549421592915,0.705744451474402,0.5,0.5,0.5,0.5,0.616427615354287,0.5,0.5,0.383572384645713,0.5,0.616427615354287,0.5,0.5,0.5,0.5,0.472889220765829,0.552142930608779,0.447857069391221,0.616427615354287,0.5,0.218129276648442,0.795342385828482,0.383572384645713,0.0893168361201152,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.232855230708573,0.876870704019046,4.27793613510845,3.04748702069065,0.5,59.0836259892069
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,9,0,2,b,1,0,1,tac,A,27,1,0A,2A,1,0,b,1.73370199999954,1,0,1,1,0A,2A,A02,3.17805383034795,0.705744451474402,0.5,0.5,0.5,0.5,0.705744451474402,0.5,0.5,0.383572384645713,0.5,0.616427615354287,0.5,0.5,0.5,0.5,0.472889220765829,0.585318431788268,0.414681568211732,0.705744451474402,0.5,0.478466213365125,0.902361647732413,0.294255548525598,0.0685189436392059,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.232855230708573,0.876870704019046,4.27793613510845,3.04748702069065,0.5,59.0836259892069
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,10,0,3,z,0,1,0,tac,D,9,1,0D,3D,0,1,b,2.41724759999943,1,0,0,0,0D,3D,D03,3.2188758248682,0.774263395113608,0.5,0.5,0.5,0.5,0.705744451474402,0.5,0.5,0.383572384645713,0.5,0.616427615354287,0.5,0.5,0.5,0.5,0.472889220765829,0.513933127562473,0.486066872437527,0.5,0.472889220765829,0.176375113962666,0.590310133491547,-0.5,-0.116427615354287,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.232855230708573,0.876870704019046,4.27793613510845,3.04748702069065,0.5,59.0836259892069
