ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,1,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,z,2.48527519999971,0,1,1,1,0A,1A,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.146899245160779,0.49897964071423,0.5,0.124612896785794,0.5,-0.00911236554167583,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249225793571588,0.114901421974068,0.0182247310833517,0.311642704448614,0.905643175426539,1.55561923551927,2.93772120156247,0.5,57.534389396383
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,2,3,2,b,1,0,0,tac,D,63,1,3D,2D,1,0,b,1.80769929999951,1,0,1,1,3D,2D,D32,2.83321334405622,0.624612896785794,0.490887634458324,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.20698709404777,0.500426283207855,0.5,0.124612896785794,0.5,-0.00911236554167583,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249225793571588,0.114901421974068,0.0182247310833517,0.311642704448614,0.905643175426539,1.55561923551927,2.93772120156247,0.5,57.534389396383
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,3,2,0,b,1,0,2,tac,C,27,1,2C,0C,1,0,z,2.6556359999995,0,1,0,0,0C,2C,C20,2.89037175789616,0.624612896785794,0.490887634458324,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.490887634458324,0.624612896785794,0.5,0.5,0.5,0.5,0.13363980496296,0.499794588034262,-0.5,-0.0574507109870342,-0.5,0.155821352224307,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249225793571588,0.114901421974068,0.0182247310833517,0.311642704448614,0.905643175426539,1.55561923551927,2.93772120156247,0.5,57.534389396383
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,4,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,z,3.27118399999927,0,1,1,1,0A,1A,A10,2.2512917986065,0.624612896785794,0.490887634458324,0.5,0.5,0.5,0.5,0.5,0.5,0.442549289012966,0.5,0.655821352224307,0.5,0.5,0.5,0.490887634458324,0.624612896785794,0.633120618750398,0.366879381249602,0.624612896785794,0.490887634458324,0.141181607476569,0.771539017359348,0.375387103214206,0.0935561486951001,0.490887634458324,-0.00894629513014559,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249225793571588,0.114901421974068,0.0182247310833517,0.311642704448614,0.905643175426539,1.55561923551927,2.93772120156247,0.5,57.534389396383
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,5,3,1,z,0,1,3,tac,B,27,1,3B,1B,0,1,z,2.73431889999938,0,1,1,1,1B,3B,B31,2.99573227355399,0.718169045480894,0.481941339328179,0.5,0.5,0.5,0.5,0.5,0.5,0.442549289012966,0.5,0.655821352224307,0.5,0.5,0.5,0.490887634458324,0.624612896785794,0.5,0.5,0.5,0.5,0.127668667771295,0.499284332612135,0.5,0.124612896785794,0.5,-0.00911236554167583,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249225793571588,0.114901421974068,0.0182247310833517,0.311642704448614,0.905643175426539,1.55561923551927,2.93772120156247,0.5,57.534389396383
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,6,2,3,b,1,0,2,tac,C,63,1,2C,3C,1,0,b,3.13196069999958,1,0,1,1,2C,3C,C23,3.04452243772342,0.718169045480894,0.481941339328179,0.5,0.5,0.5,0.624612896785794,0.5,0.490887634458324,0.442549289012966,0.5,0.655821352224307,0.5,0.5,0.5,0.490887634458324,0.624612896785794,0.655821352224307,0.344178647775693,0.655821352224307,0.5,0.159882860755759,0.805858706846565,0.344178647775693,0.0857781966222932,0.5,-0.00911236554167583,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249225793571588,0.114901421974068,0.0182247310833517,0.311642704448614,0.905643175426539,1.55561923551927,2.93772120156247,0.5,57.534389396383
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,7,2,3,z,0,1,0,tac,D,63,0,2D,3D,1,0,z,1.98087609999948,0,1,1,0,3D,2D,D23,3.09104245335832,0.718169045480894,0.481941339328179,0.5,0.5,0.5,0.624612896785794,0.5,0.490887634458324,0.442549289012966,0.5,0.7415995488466,0.490887634458324,0.5,0.5,0.490887634458324,0.624612896785794,0.633120618750398,0.366879381249602,0.624612896785794,0.490887634458324,0.322542120177614,0.771421639333515,-0.624612896785794,-0.0717689100240297,-0.509112365541676,0.158661154465639,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249225793571588,0.114901421974068,0.0182247310833517,0.311642704448614,0.905643175426539,1.55561923551927,2.93772120156247,0.5,57.534389396383
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,8,1,0,b,1,0,3,tac,B,63,1,1B,0B,1,0,b,2.64649959999952,1,0,1,1,1B,0B,B10,3.13549421592915,0.718169045480894,0.481941339328179,0.5,0.5,0.5,0.624612896785794,0.5,0.490887634458324,0.442549289012966,0.5,0.7415995488466,0.490887634458324,0.5,0.5,0.649548788923963,0.552843986761764,0.624612896785794,0.375387103214206,0.624612896785794,0.5,0.208319049674226,0.757275724261355,0.375387103214206,0.0935561486951001,0.5,-0.00911236554167583,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249225793571588,0.114901421974068,0.0182247310833517,0.311642704448614,0.905643175426539,1.55561923551927,2.93772120156247,0.5,57.534389396383
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,9,0,2,b,1,0,1,tac,A,27,1,0A,2A,1,0,b,1.73370199999954,1,0,1,1,0A,2A,A02,3.17805383034795,0.718169045480894,0.481941339328179,0.5,0.5,0.490887634458324,0.718169045480894,0.5,0.490887634458324,0.442549289012966,0.5,0.7415995488466,0.490887634458324,0.5,0.5,0.649548788923963,0.552843986761764,0.718169045480894,0.281830954519106,0.718169045480894,0.5,0.473477250598289,0.880304921967482,0.281830954519106,0.0702395432930623,0.5,-0.00911236554167583,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249225793571588,0.114901421974068,0.0182247310833517,0.311642704448614,0.905643175426539,1.55561923551927,2.93772120156247,0.5,57.534389396383
CBC_1058,CBC_1058_MSI_TV_v3_Vset4_Tset1_2024-01-26_14h07.19.138.csv,1,10,0,3,z,0,1,0,tac,D,9,1,0D,3D,0,1,b,2.41724759999943,1,0,0,0,0D,3D,D03,3.2188758248682,0.788408588773956,0.481941339328179,0.490887634458324,0.5,0.490887634458324,0.718169045480894,0.5,0.490887634458324,0.442549289012966,0.5,0.7415995488466,0.490887634458324,0.5,0.5,0.649548788923963,0.552843986761764,0.447156013238236,0.552843986761764,0.5,0.552843986761764,0.117548182777178,0.38109611098449,-0.5,-0.0574507109870342,-0.447156013238236,0.139352909276024,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249225793571588,0.114901421974068,0.0182247310833517,0.311642704448614,0.905643175426539,1.55561923551927,2.93772120156247,0.5,57.534389396383
