ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1013,CBC_1013_MSI_AV_v3_Vset5_Aset2_2023-06-23_14h24.40.256.csv,1,1,1,3,b,1,0,0,aud,B,27,1,1B,3B,1,0,b,2.79824739999822,1,0,1,1,1B,3B,B13,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.105762316362457,0.499926289446138,0.5,0.490608581047686,0.5,-0.311110768098053,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.981217162095371,0.00246135858634278,0.622221536196105,0.8547010979328,0.975866628281817,1.16799701307994,2.26046872351616,0.5,65.3467364126063
CBC_1013,CBC_1013_MSI_AV_v3_Vset5_Aset2_2023-06-23_14h24.40.256.csv,1,2,3,2,z,0,1,1,aud,C,63,1,3C,2C,0,1,b,2.60718030000135,1,0,0,0,3C,2C,C32,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.990608581047686,0.5,0.188889231901947,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.127049262977832,0.49935778034744,-0.5,-0.00123067929317139,-0.5,0.4273505489664,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.981217162095371,0.00246135858634278,0.622221536196105,0.8547010979328,0.975866628281817,1.16799701307994,2.26046872351616,0.5,65.3467364126063
CBC_1013,CBC_1013_MSI_AV_v3_Vset5_Aset2_2023-06-23_14h24.40.256.csv,1,3,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,z,2.43318480000016,0,1,0,0,2D,3D,D32,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.990608581047686,0.5,0.188889231901947,0.5,0.5,0.9273505489664,0.498769320706829,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.150533780116526,0.500158241897602,-0.5,-0.00123067929317139,-0.5,0.4273505489664,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.981217162095371,0.00246135858634278,0.622221536196105,0.8547010979328,0.975866628281817,1.16799701307994,2.26046872351616,0.5,65.3467364126063
CBC_1013,CBC_1013_MSI_AV_v3_Vset5_Aset2_2023-06-23_14h24.40.256.csv,1,4,0,1,z,0,1,0,aud,B,63,1,0B,1B,0,1,z,2.62709480000194,0,1,1,1,1B,0B,B01,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.990608581047686,0.5,0.188889231901947,0.5,0.5,0.9273505489664,0.498769320706829,0.5,0.5,0.498769320706829,0.9273505489664,0.664566535871831,0.335433464128169,0.990608581047686,0.5,0.17046950156077,0.704010371819146,0.00939141895231432,0.00921502145243855,0.5,-0.311110768098053,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.981217162095371,0.00246135858634278,0.622221536196105,0.8547010979328,0.975866628281817,1.16799701307994,2.26046872351616,0.5,65.3467364126063
CBC_1013,CBC_1013_MSI_AV_v3_Vset5_Aset2_2023-06-23_14h24.40.256.csv,1,5,0,3,b,1,0,2,aud,A,9,1,0A,3A,1,0,b,1.73527250000188,1,0,1,1,0A,3A,A03,2.99573227355399,0.5,0.5,0.5,0.5,0.188889231901947,0.999823602500124,0.5,0.188889231901947,0.5,0.5,0.9273505489664,0.498769320706829,0.5,0.5,0.498769320706829,0.9273505489664,0.5,0.5,0.5,0.5,0.292677963147401,0.49983488896641,0.5,0.490608581047686,0.5,-0.311110768098053,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.981217162095371,0.00246135858634278,0.622221536196105,0.8547010979328,0.975866628281817,1.16799701307994,2.26046872351616,0.5,65.3467364126063
CBC_1013,CBC_1013_MSI_AV_v3_Vset5_Aset2_2023-06-23_14h24.40.256.csv,1,6,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,z,3.28556509999908,0,1,0,0,2D,3D,D32,2.35137525716348,0.990608581047686,0.5,0.5,0.188889231901947,0.188889231901947,0.999823602500124,0.5,0.188889231901947,0.5,0.5,0.9273505489664,0.498769320706829,0.5,0.5,0.498769320706829,0.9273505489664,0.349738708023971,0.650261291976029,0.498769320706829,0.9273505489664,0.0385318047095055,0.311375558726317,-0.498769320706829,-0.00122765015012611,-0.0726494510335998,0.0620935655626329,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.981217162095371,0.00246135858634278,0.622221536196105,0.8547010979328,0.975866628281817,1.16799701307994,2.26046872351616,0.5,65.3467364126063
CBC_1013,CBC_1013_MSI_AV_v3_Vset5_Aset2_2023-06-23_14h24.40.256.csv,1,7,0,2,z,0,1,1,aud,C,27,1,0C,2C,0,1,z,2.25848079999923,0,1,1,1,2C,0C,C02,3.09104245335832,0.990608581047686,0.5,0.5,0.188889231901947,0.188889231901947,0.999823602500124,0.5,0.188889231901947,0.5,0.5,0.9273505489664,0.498769320706829,0.5,0.5,0.497541670556703,0.989444114529033,0.649700628649305,0.350299371350695,0.9273505489664,0.5,0.244492571736773,0.687852598095788,0.0726494510335998,0.0712848881709754,0.5,-0.311110768098053,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.981217162095371,0.00246135858634278,0.622221536196105,0.8547010979328,0.975866628281817,1.16799701307994,2.26046872351616,0.5,65.3467364126063
CBC_1013,CBC_1013_MSI_AV_v3_Vset5_Aset2_2023-06-23_14h24.40.256.csv,1,8,0,1,b,1,0,2,aud,A,63,1,0A,1A,1,0,b,1.55469850000009,1,0,1,1,0A,1A,A01,3.13549421592915,0.990608581047686,0.5,0.5,0.188889231901947,0.188889231901947,0.999823602500124,0.5,0.188889231901947,0.188889231901947,0.5,0.998635437137376,0.498769320706829,0.5,0.5,0.497541670556703,0.989444114529033,0.664566535871831,0.335433464128169,0.990608581047686,0.5,0.501440782898729,0.703654168664818,0.00939141895231432,0.00921502145243855,0.5,-0.311110768098053,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.981217162095371,0.00246135858634278,0.622221536196105,0.8547010979328,0.975866628281817,1.16799701307994,2.26046872351616,0.5,65.3467364126063
CBC_1013,CBC_1013_MSI_AV_v3_Vset5_Aset2_2023-06-23_14h24.40.256.csv,1,9,1,0,b,1,0,0,aud,B,63,1,1B,0B,1,0,b,2.03591600000073,1,0,1,1,1B,0B,B10,3.17805383034795,0.999823602500124,0.188889231901947,0.5,0.188889231901947,0.188889231901947,0.999823602500124,0.5,0.188889231901947,0.188889231901947,0.5,0.998635437137376,0.498769320706829,0.5,0.5,0.497541670556703,0.989444114529033,0.841097676044728,0.158902323955272,0.999823602500124,0.188889231901947,0.387919960073895,0.858277360328073,0.000176397499875747,0.000173084254228799,0.188889231901947,-0.117530948044932,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.981217162095371,0.00246135858634278,0.622221536196105,0.8547010979328,0.975866628281817,1.16799701307994,2.26046872351616,0.5,65.3467364126063
CBC_1013,CBC_1013_MSI_AV_v3_Vset5_Aset2_2023-06-23_14h24.40.256.csv,1,10,1,3,z,0,1,3,aud,D,27,1,1D,3D,0,1,z,2.57845549999911,0,1,1,1,3D,1D,D13,3.2188758248682,0.999823602500124,0.188889231901947,0.5,0.188889231901947,0.0713582838570153,0.999996686754353,0.5,0.188889231901947,0.188889231901947,0.5,0.998635437137376,0.498769320706829,0.5,0.5,0.497541670556703,0.989444114529033,0.664304289685886,0.335695710314114,0.989444114529033,0.5,0.179518769869279,0.705090163321618,0.0105558854709669,0.0103576159852259,0.5,-0.311110768098053,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.981217162095371,0.00246135858634278,0.622221536196105,0.8547010979328,0.975866628281817,1.16799701307994,2.26046872351616,0.5,65.3467364126063
