ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_NLL
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,1,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,b,2.80129780000061,1,0,1,1,0A,1A,A01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.347956953829143,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,2,2,3,z,0,1,0,tac,D,63,1,2D,3D,0,1,z,1.63326540000071,0,1,1,1,3D,2D,D23,2.83321334405622,1,0.152043046170857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.347956953829143,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,3,0,2,z,0,1,1,tac,C,27,1,0C,2C,0,1,b,2.39908230000037,1,0,0,0,0C,2C,C02,2.89037175789616,1,0.152043046170857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.152043046170857,1,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,0.347956953829143,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,4,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,b,2.27949330000047,1,0,1,1,0A,1A,A01,2.2512917986065,1,0.152043046170857,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.847956953829143,0.5,0.5,0.5,0.152043046170857,1,1,0.152043046170857,0.868023120597607,0.131976879402393,0.676130673720517,0.676130673720517,0,0,0.152043046170857,-0.10580887039303,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,5,1,3,b,1,0,3,tac,B,27,1,1B,3B,1,0,b,2.98004000000037,1,0,1,1,1B,3B,B13,2.99573227355399,1,0.0462341757778267,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.847956953829143,0.5,0.5,0.5,0.152043046170857,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.347956953829143,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,6,3,2,z,0,1,1,tac,C,63,1,3C,2C,0,1,b,2.4762724000002,1,0,0,0,3C,2C,C32,3.04452243772342,1,0.0462341757778267,0.5,0.5,0.5,1,0.5,0.152043046170857,0,0.5,0.847956953829143,0.5,0.5,0.5,0.152043046170857,1,0.5,0.847956953829143,0.370931726402426,0.629068273597573,0.435821841219508,0.435821841219508,-0.5,-0.5,-0.152043046170857,0.10580887039303,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,7,3,2,b,1,0,0,tac,D,63,1,3D,2D,1,0,b,2.31592280000041,1,0,1,1,3D,2D,D32,3.09104245335832,1,0.0462341757778267,0.5,0.5,0.5,1,0.5,0.152043046170857,0,0.5,0.953765824222173,0,0.5,0.5,0.152043046170857,1,1,0.152043046170857,0.868023120597607,0.131976879402393,0.676130673720517,0.676130673720517,0,0,0.152043046170857,-0.10580887039303,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,8,0,1,z,0,1,3,tac,B,63,1,0B,1B,0,1,z,2.77802550000069,0,1,1,1,1B,0B,B01,3.13549421592915,1,0.0462341757778267,0.5,0.5,0.5,1,0.5,0.152043046170857,0,0.5,0.953765824222173,0,0.5,0.5,0.0462341757778267,1,1,0.5,0.666666666666667,0.333333333333333,0.582570206462315,0.582570206462315,0,0,0.5,-0.347956953829143,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,9,2,0,z,0,1,2,tac,A,27,1,2A,0A,0,1,b,2.54355759999999,1,0,0,0,2A,0A,A20,3.17805383034795,1,0.0462341757778267,0.5,0.5,0.152043046170857,1,0.5,0.152043046170857,0,0.5,0.953765824222173,0,0.5,0.5,0.0462341757778267,1,0.5,1,0.333333333333333,0.666666666666667,0.417429793537685,0.417429793537685,-0.5,-0.5,0,-0,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,10,3,0,b,1,0,0,tac,D,9,1,3D,0D,1,0,z,2.25042350000058,0,1,0,0,0D,3D,D30,3.2188758248682,1,0.0462341757778267,0,0.5,0.152043046170857,1,0.5,0.152043046170857,0,0.5,0.953765824222173,0,0.5,0.5,0.0462341757778267,1,0.5,1,0.333333333333333,0.666666666666667,0.417429793537685,0.417429793537685,-0.5,-0.5,0,-0,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,11,2,3,b,1,0,1,tac,C,63,1,2C,3C,1,0,b,2.92855380000037,1,0,1,1,2C,3C,C23,3.25809653802148,1,0.0462341757778267,0,0.5,0.152043046170857,1,0.5,0.152043046170857,0,0.5,0.953765824222173,0,0,0.5,0.0462341757778267,1,0.953765824222173,0,1,0,0.731058578630005,0.731058578630005,0.0462341757778266,0.0462341757778266,0,-0,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,12,0,1,z,0,1,3,tac,B,63,1,0B,1B,0,1,z,2.29483550000077,0,1,1,1,1B,0B,B01,2.60268968544438,1,0.0462341757778267,0,0.5,0.152043046170857,1,0.5,0.152043046170857,0,0.5,1,0,0,0.5,0.0462341757778267,1,1,0.152043046170857,0.868023120597607,0.131976879402393,0.676130673720517,0.676130673720517,0,0,0.152043046170857,-0.10580887039303,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,13,2,3,z,0,1,0,tac,D,63,1,2D,3D,0,1,z,2.70712309999999,0,1,1,1,3D,2D,D23,2.63905732961526,1,0.0462341757778267,0,0.5,0.0462341757778267,1,0.5,0.152043046170857,0,0.5,1,0,0,0.5,0.0462341757778267,1,1,0.0462341757778267,0.95580896050977,0.0441910394902305,0.713331125308592,0.713331125308592,0,0,0.0462341757778266,-0.0321750059329074,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,14,2,3,b,1,0,1,tac,C,63,1,2C,3C,1,0,b,2.7338737,1,0,1,1,2C,3C,C23,2.67414864942653,1,0.0462341757778267,0,0.5,0.0462341757778267,1,0.5,0.152043046170857,0,0.5,1,0,0,0.5,0.0140591698449193,1,1,0,1,0,0.731058578630005,0.731058578630005,0,0,0,-0,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,15,3,1,z,0,1,3,tac,B,27,1,3B,1B,0,1,z,2.20909630000006,0,1,1,1,1B,3B,B31,3.40119738166216,1,0.0462341757778267,0,0.5,0.0462341757778267,1,0.5,0.152043046170857,0,0.5,1,0,0,0.5,0.0140591698449193,1,1,0.152043046170857,0.868023120597607,0.131976879402393,0.676130673720517,0.676130673720517,0,0,0.152043046170857,-0.10580887039303,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,16,0,3,b,1,0,2,tac,A,9,1,0A,3A,1,0,z,2.91330150000067,0,1,0,0,3A,0A,A03,3.43398720448515,1,0.0462341757778267,0,0.5,0.0462341757778267,1,0.5,0.0462341757778267,0,0.5,1,0,0,0.5,0.0140591698449193,1,0.5,1,0.333333333333333,0.666666666666667,0.417429793537685,0.417429793537685,-0.5,-0.5,0,-0,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,17,2,3,z,0,1,0,tac,D,63,1,2D,3D,0,1,z,2.15158210000118,0,1,1,1,3D,2D,D23,2.36712361413162,1,0.0462341757778267,0,0,0.0462341757778267,1,0.5,0.0462341757778267,0,0.5,1,0,0,0.5,0.0140591698449193,1,1,0.0140591698449193,0.986135750000595,0.0138642499994052,0.725572024324406,0.725572024324406,0,0,0.0140591698449193,-0.00978397182520932,0.5,1,0.695913907658286,1,28.1066545743216
CBC_1064,CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv,1,18,0,2,z,0,1,1,tac,C,27,1,0C,2C,0,1,b,2.89599120000094,1,0,0,0,0C,2C,C02,2.80336038090653,1,0.0462341757778267,0,0,0.0462341757778267,1,0.5,0.0462341757778267,0,0.5,1,0,0,0.5,0.00427519801970996,1,0,1,0,1,0.268941421369995,0.268941421369995,0,0,0,-0,0.5,1,0.695913907658286,1,28.1066545743216
