trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
12,0,12,0,,,,,,,,,,2,0,1,b,63,1,2.666404967794728,3.33124983260532,None,197.53517780000038,None,200.8509894800005,200.8509894800005,200.86780667999992,None,[],['b'],[0.0592144999991433],202.84726000000046,None,b,2.0592144999991433,1,1,0.38461538461538464,None,205.51623420000033,None,205.51623420000033,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
13,0,13,0,,,,,,,,,,3,1,2,z,9,1,2.7134565917469198,2.6299100644723,None,207.31893910000144,None,209.93557568000105,209.93557568000105,209.9523792800006,None,[],['z'],[0.476306199998362],211.9422580999999,None,z,2.476306199998362,1,1,0.42857142857142855,None,214.66906990000098,None,214.66906990000098,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
14,0,14,0,,,,,,,,,,2,1,0,z,63,1,3.71372710086949,3.1963008326951,None,216.4846319999997,None,219.65194138000115,219.65194138000115,219.6685634800011,None,[],['z'],[0.43085599999903934],221.6496898000005,None,z,2.4308559999990393,1,1,0.4666666666666667,None,225.38012830000116,None,225.38012830000116,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
15,0,15,0,,,,,,,,,,1,3,1,b,27,1,3.6438386551209,3.40155979865722,None,227.1856110000008,None,230.56860037999976,230.56860037999976,230.58533688000134,b,['b'],None,,232.61585900000136,None,b,1.646857399999135,1,1,0.5,None,236.2656564000008,None,236.2656564000008,None,1.646857399999135,[1.646857399999135],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
16,0,16,0,,,,,,,,,,0,0,1,z,63,1,2.693348633324513,0.77703640172831,None,238.06898510000065,None,238.81860768000078,238.81860768000078,238.83528718000125,None,[],['z'],[0.9990588999989996],240.8230949000008,None,z,2.9990588999989996,1,1,0.5294117647058824,None,243.52365199999986,None,243.52365199999986,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
17,0,17,0,,,,,,,,,,3,2,3,b,63,0,3.76873691643126,1.27538462653558,None,245.3357315000012,None,246.5855007799997,246.5855007799997,246.60196868000057,b,['b'],None,,248.6287635000008,None,b,1.9393910999988293,1,0,0.5555555555555556,None,252.38458309999987,None,252.38458309999987,None,1.9393910999988293,[1.9393910999988293],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
18,0,18,0,,,,,,,,,,2,2,0,z,27,1,2.792365600763554,2.15533949826702,None,254.18584250000094,None,256.3190730800012,256.3190730800012,256.33564528000136,None,[],['b'],[0.5757311999986996],258.3236816999997,None,b,2.5757311999986996,0,0,0.5263157894736842,None,261.1140265000013,None,261.1140265000013,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
19,0,19,0,,,,,,,,,,1,3,2,b,63,1,2.342239579230602,2.40378712856304,None,262.9188847000005,None,265.30142518000105,265.30142518000105,265.3183648800001,b,['b'],['z'],[0.44579569999950763],267.336570200001,None,b,1.4777775999991718,1,1,0.55,None,269.68128810000053,None,269.68128810000053,None,1.4777775999991718,[1.4777775999991718],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
20,0,20,0,,,,,,,,,,0,3,1,z,27,1,2.2759877950103027,0.974903167432984,None,271.4858672999999,None,272.43612178000114,272.43612178000114,272.45271368000033,None,[],['z'],[1.0544698999983666],274.4414777000002,None,z,3.0544698999983666,1,1,0.5714285714285714,None,276.7314419000013,None,276.7314419000013,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
21,0,21,0,,,,,,,,,,3,3,2,z,63,1,2.496959177995529,3.4543169006169,None,278.53605510000125,None,281.96897328000125,281.96897328000125,281.985800080001,None,[],['z'],[0.4977009999984148],283.973796100001,None,z,2.4977009999984148,1,1,0.5909090909090909,None,286.48496820000037,None,286.48496820000037,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
22,0,22,0,,,,,,,,,,2,0,1,b,63,1,4.46924002178158,1.18065738546375,None,288.2849118000013,None,289.43600368000045,289.43600368000045,289.45259348,None,[],['z'],[0.6715021999989403],291.4409625999997,None,z,2.6715021999989403,0,0,0.5652173913043478,None,295.92367639999975,None,295.92367639999975,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
23,0,23,0,,,,,,,,,,0,2,1,z,9,1,3.3728785608729996,2.49839527409216,None,297.73565340000096,None,300.2194114800001,300.2194114800001,300.23583287999975,None,[],['z'],[1.2862830999983998],302.2246522000005,None,z,3.2862830999984,1,1,0.5833333333333334,None,305.59866950000105,None,305.59866950000105,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
24,0,24,0,,,,,,,,,,3,2,3,b,63,1,4.7533305109883095,1.38289892513751,None,307.4027581999999,None,308.7684754800008,308.7684754800008,308.78467668000087,b,['b'],['z'],[0.16484489999857033],310.8022809000013,None,b,1.3534470999984478,1,1,0.6,None,315.56598889999987,None,315.56598889999987,None,1.3534470999984478,[1.3534470999984478],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
25,0,25,0,,,,,,,,,,1,2,3,z,63,1,4.61004669244928,2.96653053743745,None,317.3693475,None,320.31942178000065,320.31942178000065,320.33608998000057,None,[],['b'],[0.7518930999995064],322.3231437000013,None,b,2.7518930999995064,0,0,0.5769230769230769,None,326.9329336999999,None,326.9329336999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
26,0,26,0,,,,,,,,,,0,0,1,z,63,1,2.517541937862754,1.21250262048173,None,328.73575130000063,None,329.9355779800004,329.9355779800004,329.9524663799999,z,['z'],None,,331.97358429999986,None,z,1.797004799998831,1,1,0.5925925925925926,None,334.49655340000027,None,334.49655340000027,None,1.797004799998831,[1.797004799998831],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
27,0,27,0,,,,,,,,,,2,0,2,b,27,1,3.68371079902891,1.90743690794447,None,336.3029889999998,None,338.18596068000045,338.18596068000045,338.2028709800012,None,[],['z'],[0.7390328000001318],340.19144229999984,None,z,2.739032800000132,0,0,0.5714285714285714,None,343.8865500000011,None,343.8865500000011,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
28,0,28,0,,,,,,,,,,1,1,3,z,27,1,3.73326136168326,1.60731937853708,None,345.68584440000086,None,347.2689522800007,347.2689522800007,347.2857907800004,None,[],['b'],[0.3861972999984573],349.27211700000043,None,b,2.3861972999984573,0,0,0.5517241379310345,None,353.0162924000015,None,353.0162924000015,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
29,0,29,0,,,,,,,,,,2,1,0,z,63,1,2.294664843639333,2.10421507306074,None,354.8182238999998,None,356.90261127999986,356.90261127999986,356.9191327800014,None,[],['z'],[0.5269701999986864],358.90749180000057,None,z,2.5269701999986864,1,1,0.5666666666666667,None,361.2061855000011,None,361.2061855000011,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
30,0,30,0,,,,,,,,,,3,2,0,b,27,1,2.678526077912375,2.22427187882546,None,363.01909330000126,None,365.21924558000103,365.21924558000103,365.23605208000083,z,['z'],None,,367.24521150000146,None,z,1.8545667999987927,0,0,0.5483870967741935,None,369.91826070000025,None,369.91826070000025,None,1.8545667999987927,[1.8545667999987927],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
31,0,31,0,,,,,,,,,,1,2,3,z,63,1,4.77034425507967,1.78643585472448,None,371.7192771000009,None,373.48647658000084,373.48647658000084,373.5028355800001,None,[],['z'],[0.2901964999982738],375.4904469000012,None,z,2.290196499998274,1,1,0.5625,None,380.26565720000144,None,380.26565720000144,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
32,0,32,0,,,,,,,,,,0,1,0,b,63,1,4.52047235037039,0.952147612306987,None,382.069432100001,None,383.00178587999983,383.00178587999983,383.01880158000097,z,['z'],None,,385.03650650000054,None,z,1.8445509999983187,0,0,0.5454545454545454,None,389.5647863000013,None,389.5647863000013,None,1.8445509999983187,[1.8445509999983187],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
33,0,33,0,,,,,,,,,,2,0,1,b,63,1,3.2062024266105302,0.979776149765883,None,391.36970330000077,None,392.3362787800012,392.3362787800012,392.3530587800011,None,[],['b'],[0.38617899999917427],394.34065720000035,None,b,2.3861789999991743,1,1,0.5588235294117647,None,397.54645580000033,None,397.54645580000033,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
34,0,34,0,,,,,,,,,,1,2,3,z,63,0,4.40017271499661,0.80788063606262,None,399.3528318000008,None,400.1363879800007,400.1363879800007,400.1531159800012,None,[],['b'],[0.33924709999882907],402.1394872000001,None,b,2.339247099998829,0,1,0.5428571428571428,None,406.55055990000074,None,406.55055990000074,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
35,0,35,0,,,,,,,,,,3,2,0,b,27,1,4.190022164497369,1.1243895841892,None,408.35176310000134,None,409.4527186800002,409.4527186800002,409.46906598000135,None,[],['b'],[0.027476499997646897],411.4532422000011,None,b,2.027476499997647,1,1,0.5555555555555556,None,415.6452788000006,None,415.6452788000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
36,0,36,0,,,,,,,,,,2,0,1,b,63,1,4.77723667052879,2.78346932462847,None,417.45261279999977,None,420.2194995799997,420.2194995799997,420.23603848000096,None,[],['b'],[0.5126651999980822],422.2178935000011,None,b,2.5126651999980822,1,1,0.5675675675675675,None,427.0019213000014,None,427.0019213000014,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
37,0,37,0,,,,,,,,,,0,1,3,b,27,1,3.26539063535182,3.06992456303453,None,428.8019662000006,None,431.85259448,431.85259448,431.8692119800013,None,[],['b'],[0.6398206999983813],433.8479583999997,None,b,2.6398206999983813,1,1,0.5789473684210527,None,437.11400330000106,None,437.11400330000106,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
38,0,38,0,,,,,,,,,,3,3,2,z,63,1,4.12485271162806,3.24569326556923,None,438.9186771000004,None,442.1363636800012,442.1363636800012,442.1531217799999,z,['z'],None,,444.1533317000012,None,z,1.3663133999998536,1,1,0.5897435897435898,None,448.2974840000006,None,448.2974840000006,None,1.3663133999998536,[1.3663133999998536],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
39,0,39,0,,,,,,,,,,1,3,2,b,63,1,4.53337421950507,1.53122835510861,None,450.1030351999998,None,451.6200792800006,451.6200792800006,451.636379180001,z,['z'],None,,453.6620545000005,None,z,1.7578004999977566,0,0,0.575,None,458.1967566000003,None,458.1967566000003,None,1.7578004999977566,[1.7578004999977566],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
40,0,40,0,,,,,,,,,,0,0,1,z,63,1,4.72585056748869,1.96568735158996,None,460.00347580000016,None,461.9529857800004,461.9529857800004,461.96894638000015,z,['z'],None,,463.98972460000005,None,z,1.4232898999980534,1,1,0.5853658536585366,None,468.71342170000025,None,468.71342170000025,None,1.4232898999980534,[1.4232898999980534],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
41,0,41,0,,,,,,,,,,2,2,0,z,27,1,2.433630701072358,1.36309078069689,None,470.51982580000004,None,471.85305237999967,471.85305237999967,471.86969828000076,None,[],['b'],[0.08762319999914325],473.85860460000004,None,b,2.0876231999991433,0,0,0.5714285714285714,None,476.29786930000046,None,476.29786930000046,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
42,0,42,0,,,,,,,,,,1,3,0,b,9,1,4.82531807167306,1.64421109900286,None,478.1032176000008,None,479.71976908,479.71976908,479.7363074800011,b,['b'],None,,481.7648611000004,None,b,1.6600308999986737,1,1,0.5813953488372093,None,486.59899659999974,None,486.59899659999974,None,1.6600308999986737,[1.6600308999986737],,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
43,0,43,0,,,,,,,,,,3,3,2,z,63,1,2.526044641065533,1.34668860557497,None,488.4033520000012,None,489.73652568,489.73652568,489.7532213800001,None,[],['b'],[0.5487781999981962],491.73959300000024,None,b,2.548778199998196,0,0,0.5681818181818182,None,494.2726831,None,494.2726831,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,496.0865248000009,None,,,,,,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.069719000001,None,None,501.069719000001,506.05316830000083,,,,,,,,,,,,,CBC_1036,004,6,2,1,13,0.95,2023-12-06_16h06.44.053,MSI_TV_v3,2022.1.1,59.968720315322514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[2, 0, 3, 1]",0.36363636363636365,0.8181818181818182,0.45454545454545453,0.6363636363636364,25,0,19,,,,,,,,,,,,
