trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,2,1,0,z,63,1,2.294664843639333,2.6299100644723,None,164.14964899999904,None,166.76667379000028,166.76667379000028,166.7834259899977,None,[],['z'],[0.47084580000228016],168.77036149999913,None,z,2.47084580000228,1,1,0.4444444444444444,None,171.06579229999988,None,171.06579229999988,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
9,0,9,0,,,,,,,,,,1,0,2,z,27,1,2.6391747348430608,1.90743690794447,None,172.8665755999973,None,174.74919958999854,174.74919958999854,174.76571679000008,None,[],['z'],[0.5236077000045043],176.74459639999986,None,z,2.5236077000045043,1,1,0.5,None,179.3926145000005,None,179.3926145000005,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
10,0,10,0,,,,,,,,,,0,1,0,b,63,1,3.71372710086949,3.33124983260532,None,181.19965669999874,None,184.5165463899979,184.5165463899979,184.53336778999838,None,[],['z'],[0.8324281000022893],186.51956779999819,None,z,2.8324281000022893,0,0,0.45454545454545453,None,190.21969270000045,None,190.21969270000045,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
11,0,11,0,,,,,,,,,,2,1,0,z,63,1,4.72585056748869,3.40155979865722,None,192.0331793999976,None,195.41572089000002,195.41572089000002,195.4323770899977,None,[],['z'],[0.15477040000405395],197.41083159999835,None,z,2.154770400004054,1,1,0.5,None,202.12945259999833,None,202.12945259999833,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
12,0,12,0,,,,,,,,,,1,2,3,b,63,1,4.01714354611405,1.60731937853708,None,203.9331115999994,None,205.51643059000017,205.51643059000017,205.53247928999954,None,[],['z'],[0.8624359000023105],207.51113709999845,None,z,2.8624359000023105,0,0,0.46153846153846156,None,211.53730469999937,None,211.53730469999937,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
13,0,13,0,,,,,,,,,,2,2,0,z,27,1,3.31929419319838,1.53122835510861,None,213.34927119999702,None,214.8500896899972,214.8500896899972,214.8666796900001,None,[],['z'],[0.8527669000031892],216.85261179999725,None,z,2.852766900003189,1,1,0.5,None,220.18052410000018,None,220.18052410000018,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
14,0,14,0,,,,,,,,,,0,0,1,z,63,1,4.7533305109883095,3.06992456303453,None,221.98328670000046,None,225.03328578999972,225.03328578999972,225.04999028999774,None,[],['z'],[0.8197590000017954],227.03671399999803,None,z,2.8197590000017954,1,1,0.5333333333333333,None,231.78208869999798,None,231.78208869999798,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
15,0,15,0,,,,,,,,,,0,1,0,b,63,1,3.3728785608729996,1.34668860557497,None,233.5821397999971,None,234.8999692900001,234.8999692900001,234.91639728999908,None,[],['z'],[0.3549535000020114],236.90167089999886,None,z,2.3549535000020114,0,0,0.5,None,240.29527869999947,None,240.29527869999947,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
16,0,16,0,,,,,,,,,,1,2,3,b,63,1,2.526044641065533,1.64421109900286,None,242.08334280000054,None,243.7001431899993,243.7001431899993,243.71741458999932,None,[],['z'],[0.37664700000095763],245.70382339999924,None,z,2.3766470000009576,0,0,0.47058823529411764,None,248.2231748999984,None,248.2231748999984,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
17,0,17,0,,,,,,,,,,3,1,3,z,27,1,3.02234236141277,2.78346932462847,None,250.03322689999914,None,252.80019288999793,252.80019288999793,252.81676268999982,None,[],['z'],[1.007162200003222],254.80310439999812,None,z,3.007162200003222,1,1,0.5,None,257.82218809999904,None,257.82218809999904,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
18,0,18,0,,,,,,,,,,1,2,1,b,9,1,2.678526077912375,1.96568735158996,None,259.6331337999982,None,261.56676878999895,261.56676878999895,261.5835661899986,None,[],['z'],[1.0813309000041045],263.5692651999998,None,z,3.0813309000041045,0,0,0.47368421052631576,None,266.2404151999981,None,266.2404151999981,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
19,0,19,0,,,,,,,,,,0,1,3,b,27,1,2.342239579230602,2.09887870490381,None,268.050051299997,None,270.1334744899981,270.1334744899981,270.1501213899977,None,[],['b'],[0.9055211000013514],272.1314635999988,None,b,2.9055211000013514,1,1,0.5,None,274.47805569999764,None,274.47805569999764,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
20,0,20,0,,,,,,,,,,3,2,3,z,63,1,4.82531807167306,1.78643585472448,None,276.2852062999991,None,278.0668847899982,278.0668847899982,278.08346618999747,None,[],['z'],[0.5303472000014153],280.0652802000004,None,z,2.5303472000014153,1,1,0.5238095238095238,None,284.88472809999803,None,284.88472809999803,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
21,0,21,0,,,,,,,,,,0,0,1,z,63,0,3.26539063535182,2.15533949826702,None,286.6833302999985,None,288.8170421899998,288.8170421899998,288.83375358999945,None,[],['b'],[0.2632173000019975],290.818550699998,None,b,2.2632173000019975,0,1,0.5,None,294.09272249999776,None,294.09272249999776,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
22,0,22,0,,,,,,,,,,2,0,3,b,9,1,2.517541937862754,0.761758675042088,None,295.9004841999995,None,296.6337886900004,296.6337886900004,296.6500438900006,None,[],['b'],[0.240831100003561],298.6365716,None,b,2.240831100003561,1,1,0.5217391304347826,None,301.14767319999737,None,301.14767319999737,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
23,0,23,0,,,,,,,,,,3,3,2,b,63,1,4.53337421950507,0.974903167432984,None,302.94904569999926,None,303.9007471899971,303.9007471899971,303.9171612899994,None,[],['z'],[0.5568819000000076],305.9027797999988,None,z,2.5568819000000076,0,0,0.5,None,310.4425921000002,None,310.4425921000002,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
24,0,24,0,,,,,,,,,,0,3,1,z,27,1,2.7134565917469198,2.10421507306074,None,312.25009990000035,None,314.33344428999806,314.33344428999806,314.3502233900002,None,[],['z'],[0.7812969000005978],316.3353300999988,None,z,2.781296900000598,1,1,0.52,None,319.0513656999974,None,319.0513656999974,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
25,0,25,0,,,,,,,,,,1,3,2,z,63,1,3.6438386551209,3.4543169006169,None,320.8659265999995,None,324.300222389997,324.300222389997,324.3169340899989,None,[],['z'],[0.4195662000020093],326.3025218999974,None,z,2.4195662000020093,1,1,0.5384615384615384,None,329.94180699999924,None,329.94180699999924,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
26,0,26,0,,,,,,,,,,1,0,2,z,27,1,4.77723667052879,0.77703640172831,None,331.7501606000005,None,332.50024838999923,332.50024838999923,332.516878589999,None,[],['b'],[0.698806100001093],334.5035549999993,None,b,2.698806100001093,0,0,0.5185185185185185,None,339.26527839999835,None,339.26527839999835,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
27,0,27,0,,,,,,,,,,0,1,0,b,63,1,4.77034425507967,3.1424449555106,None,341.0669726999986,None,344.18349628999965,344.18349628999965,344.20015438999724,None,[],['z'],[0.7765137999995204],346.18570129999716,None,z,2.7765137999995204,0,0,0.5,None,350.96176529999866,None,350.96176529999866,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
28,0,28,0,,,,,,,,,,1,3,2,z,63,1,3.73326136168326,1.12425433982333,None,352.76711859999705,None,353.8670862900002,353.8670862900002,353.88361588999794,None,[],['z'],[0.6571789000008721],355.87995389999924,None,z,2.657178900000872,1,1,0.5172413793103449,None,359.62378159999935,None,359.62378159999935,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
29,0,29,0,,,,,,,,,,2,0,1,b,63,1,4.52047235037039,1.25920145784721,None,361.4334196999989,None,362.667676489997,362.667676489997,362.68368448999934,None,[],['z'],[0.9758243000032962],364.67043550000017,None,z,2.9758243000032962,0,0,0.5,None,369.18250719999924,None,369.18250719999924,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
30,0,30,0,,,,,,,,,,3,3,2,b,63,1,2.666404967794728,1.43470440954152,None,370.98361569999906,None,372.4001678899989,372.4001678899989,372.4168436900003,z,['z'],None,,374.4149050999986,None,z,1.9108531000019866,0,0,0.4838709677419355,None,377.08234829999856,None,377.08234829999856,None,1.9108531000019866,[1.9108531000019866],,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
31,0,31,0,,,,,,,,,,1,3,2,z,63,1,2.433630701072358,1.1243895841892,None,378.88345819999813,None,379.98300028999836,379.98300028999836,379.9998538900003,None,[],['z'],[1.3409705000012764],381.9798559999981,None,z,3.3409705000012764,1,1,0.5,None,384.42285499999707,None,384.42285499999707,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
32,0,32,0,,,,,,,,,,3,1,3,z,27,1,2.82320408183943,0.952147612306987,None,386.2337062999977,None,387.1672988899994,387.1672988899994,387.1832591899987,None,[],['z'],[0.3958029000023089],389.1636823999979,None,z,2.395802900002309,1,1,0.5151515151515151,None,391.99086890000035,None,391.99086890000035,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
33,0,33,0,,,,,,,,,,1,2,0,b,27,1,3.35133458220192,3.1963008326951,None,393.8001392999977,None,396.98367378999717,396.98367378999717,397.0003733899979,None,[],['z'],[0.8749816000017745],398.9858294000005,None,z,2.8749816000017745,0,0,0.5,None,402.3356146999977,None,402.3356146999977,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
34,0,34,0,,,,,,,,,,3,3,2,b,63,0,2.496959177995529,1.18065738546375,None,404.15036859999964,None,405.31592788999876,405.31592788999876,405.3328312899979,None,[],['z'],[0.9650686000022688],407.310375699999,None,z,2.965068600002269,0,1,0.4857142857142857,None,409.8062757999978,None,409.8062757999978,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
35,0,35,0,,,,,,,,,,2,0,1,b,63,1,4.40017271499661,2.96653053743745,None,411.6170026,None,414.56722488999765,414.56722488999765,414.5844762899982,None,[],['z'],[0.7977447000048414],416.57152739999947,None,z,2.7977447000048414,0,0,0.4722222222222222,None,420.96184269999867,None,420.96184269999867,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
36,0,36,0,,,,,,,,,,1,3,2,z,63,1,4.190022164497369,1.38289892513751,None,422.7669956999998,None,424.1340688899985,424.1340688899985,424.1505588900003,None,[],['b'],[0.9918330000000424],426.13748999999734,None,b,2.9918330000000424,0,0,0.4594594594594595,None,430.3282365999985,None,430.3282365999985,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
37,0,37,0,,,,,,,,,,2,2,0,z,27,1,4.61004669244928,1.21250262048173,None,432.1336580999996,None,433.3333190899979,433.3333190899979,433.3494926899988,None,[],['z'],[0.7807838000044285],435.32731839999906,None,z,2.7807838000044285,1,1,0.47368421052631576,None,439.9372895999986,None,439.9372895999986,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
38,0,38,0,,,,,,,,,,3,3,2,b,63,1,3.2062024266105302,1.52290599571961,None,441.7505031999972,None,443.250867289997,443.250867289997,443.2672963899971,None,[],['z'],[1.2566060000026482],445.2529445,None,z,3.256606000002648,0,0,0.46153846153846156,None,448.5050525999977,None,448.5050525999977,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
39,0,39,0,,,,,,,,,,3,2,3,z,63,1,2.693348633324513,1.36309078069689,None,450.31750629999806,None,451.6666978899997,451.6666978899997,451.6835872899977,b,['b'],None,,453.70745369999713,None,b,1.8246202000009362,0,0,0.45,None,456.3996015999983,None,456.3996015999983,None,1.8246202000009362,[1.8246202000009362],,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
40,0,40,0,,,,,,,,,,0,1,3,b,27,1,2.2759877950103027,2.40378712856304,None,458.2007045999999,None,460.5844484899975,460.5844484899975,460.6007246899975,None,[],['z'],[0.5146798000023409],462.58620789999986,None,z,2.514679800002341,0,0,0.43902439024390244,None,464.9082290999977,None,464.9082290999977,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
41,0,41,0,,,,,,,,,,3,0,3,z,9,1,3.68371079902891,1.53243550275999,None,466.7161673999981,None,468.2176339900001,468.2176339900001,468.23401638999746,None,[],['b'],[0.2786474000022281],470.22126690000005,None,b,2.278647400002228,0,0,0.42857142857142855,None,473.90255839999736,None,473.90255839999736,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
42,0,42,0,,,,,,,,,,0,1,0,b,63,1,4.11514536789087,0.80788063606262,None,475.71713199999795,None,476.5009407900001,476.5009407900001,476.5176192900002,None,[],['z'],[0.5336158000027353],478.5069857999988,None,z,2.5336158000027353,0,0,0.4186046511627907,None,482.61994819999745,None,482.61994819999745,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
43,0,43,0,,,,,,,,,,2,1,0,z,63,1,2.792365600763554,1.94858485820231,None,484.43404579999697,None,486.3673561899999,486.3673561899999,486.38390488999755,None,[],['b'],[0.623098600000958],488.3710323999985,None,b,2.623098600000958,0,0,0.4090909090909091,None,491.1740458999993,None,491.1740458999993,None,,,,,,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,492.983918599999,None,,,,,,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.96713389999786,None,None,497.96713389999786,502.95056869999826,,,,,,,,,,CBC_1013,2,2,1,0,12,0.95,2023-06-23_14h33.16.590,MSI_TV_v3,2022.1.1,60.02487430908467,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[2, 0, 1, 3]",0.45454545454545453,0.5454545454545454,0.5454545454545454,0.09090909090909091,,,,,,,,,,,,
