trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,participant,session,visual set [1-6],audio set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,3,0,1,z,63,1,4.61004669244928,1.64421109900286,None,180.357661,None,182.0144797999999,None,182.0144797999999,None,182.02409323999987,None,None,182.0144797999999,None,['z'],[0.08273110000004635],183.99088789999996,None,z,2.0827311000000464,1,1,0.8888888888888888,188.58822910000004,None,None,188.58822910000004,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
9,0,9,0,,,,,,,,,,1,3,1,b,27,1,2.294664843639333,1.1243895841892,None,190.39054179999994,None,191.52273250000007,None,191.52273250000007,None,191.52436187999982,None,None,191.52273250000007,None,['z'],[0.9828118000000359],193.50691460000007,None,z,2.982811800000036,0,0,0.8,195.79950050000002,None,None,195.79950050000002,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
10,0,10,0,,,,,,,,,,0,2,3,b,63,1,4.7533305109883095,1.60731937853708,None,197.60759729999995,None,199.21617059999994,None,199.21617059999994,None,199.22431048,None,None,199.21617059999994,None,['z'],[0.5203922999999122],201.20760859999996,None,z,2.520392299999912,0,0,0.7272727272727273,205.9550956999999,None,None,205.9550956999999,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
11,0,11,0,,,,,,,,,,3,0,1,z,63,1,3.68371079902891,0.80788063606262,None,207.75811810000005,None,208.57930299999998,None,208.57930299999998,None,208.57462897999997,None,None,208.57930299999998,None,['z'],[1.2906897999998819],210.55780750000008,None,z,3.290689799999882,1,1,0.75,214.2244215999999,None,None,214.2244215999999,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
12,0,12,0,,,,,,,,,,2,1,0,z,63,1,3.76873691643126,3.4543169006169,None,216.02421529999992,None,219.47801230000005,None,219.47801230000005,None,219.47402861999984,None,['z'],219.47801230000005,None,None,,221.49145109999995,None,z,1.2218548000000737,1,1,0.7692307692307693,225.26287129999992,None,None,225.26287129999992,None,[1.2218548000000737],,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
13,0,13,0,,,,,,,,,,0,2,1,b,9,1,2.678526077912375,1.25920145784721,None,227.07444220000002,None,228.3424387,None,228.3424387,None,228.34113057999983,None,None,228.3424387,None,['b'],[0.04741140000010091],230.3243184999999,None,b,2.047411400000101,1,1,0.7857142857142857,232.98571070000003,None,None,232.98571070000003,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
14,0,14,0,,,,,,,,,,2,0,1,b,63,1,3.35133458220192,3.24569326556923,None,234.79129209999996,None,238.05672030000005,None,238.05672030000005,None,238.05767677999987,None,['b'],238.05672030000005,None,None,,240.0588740999999,None,b,1.4186334999999417,1,1,0.8,243.41266589999987,None,None,243.41266589999987,None,[1.4186334999999417],,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
15,0,15,0,,,,,,,,,,1,1,3,z,27,1,4.52047235037039,2.6299100644723,None,245.22446560000003,None,247.85956859999988,None,247.85956859999988,None,247.85788817999995,None,None,247.85956859999988,None,['z'],[0.38709300000004987],249.8412108,None,z,2.38709300000005,1,1,0.8125,254.35492750000003,None,None,254.35492750000003,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
16,0,16,0,,,,,,,,,,3,1,0,b,63,1,2.592312596923728,1.90743690794447,None,256.1577993000001,None,258.0725067000001,None,258.0725067000001,None,258.07438257999985,None,['b'],258.0725067000001,None,None,,260.07234730000005,None,b,1.6427298999999493,1,1,0.8235294117647058,262.66445909999993,None,None,262.66445909999993,None,[1.6427298999999493],,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
17,0,17,0,,,,,,,,,,0,3,2,z,63,0,4.12485271162806,3.06992456303453,None,264.4746072999999,None,267.55720829999996,None,267.55720829999996,None,267.55760717999993,None,None,267.55720829999996,None,['z'],[0.7716166000000158],269.5414768999999,None,z,2.7716166000000158,1,0,0.8333333333333334,273.6486517999999,None,None,273.6486517999999,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
18,0,18,0,,,,,,,,,,2,0,2,b,27,1,3.73326136168326,2.22427187882546,None,275.4580696999999,None,277.6929851,None,277.6929851,None,277.69134528,None,['b'],277.6929851,None,None,,279.6883129999999,None,b,1.4469050000000152,1,1,0.8421052631578947,283.4300476000001,None,None,283.4300476000001,None,[1.4469050000000152],,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
19,0,19,0,,,,,,,,,,1,2,3,z,63,1,4.11514536789087,1.96568735158996,None,285.2412245999999,None,287.2251394,None,287.2251394,None,287.22447847999985,None,None,287.2251394,None,['b'],[0.822232299999996],289.2077658999999,None,b,2.822232299999996,0,0,0.8,293.31623519999994,None,None,293.31623519999994,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
20,0,20,0,,,,,,,,,,3,1,3,b,27,1,2.666404967794728,2.49839527409216,None,295.1245265,None,297.64046919999987,None,297.64046919999987,None,297.64122937999997,None,None,297.64046919999987,None,['b'],[0.14219539999999142],299.6244855,None,b,2.1421953999999914,1,1,0.8095238095238095,302.28734659999986,None,None,302.28734659999986,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
21,0,21,0,,,,,,,,,,0,2,3,b,63,1,2.629554641171433,0.974903167432984,None,304.0911549,None,305.0744691,None,305.0744691,None,305.07435307999987,None,['b'],305.0744691,None,None,,307.07340139999997,None,b,1.6682382000001326,1,1,0.8181818181818182,309.71168710000006,None,None,309.71168710000006,None,[1.6682382000001326],,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
22,0,22,0,,,,,,,,,,2,1,0,z,63,1,3.7500315165247198,3.40155979865722,None,311.5247081,None,314.9409106999999,None,314.9409106999999,None,314.94126697999997,None,['z'],314.9409106999999,None,None,,316.9432752,None,z,1.2449072999997952,1,1,0.8260869565217391,320.69667019999997,None,None,320.69667019999997,None,[1.2449072999997952],,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
23,0,23,0,,,,,,,,,,3,1,2,b,9,1,4.01714354611405,1.95130344756745,None,322.50764789999994,None,324.4752229999999,None,324.4752229999999,None,324.47458508000005,None,None,324.4752229999999,None,['b'],[0.08357839999985117],326.45784460000004,None,b,2.083578399999851,1,1,0.8333333333333334,330.4597136,None,None,330.4597136,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
24,0,24,0,,,,,,,,,,0,3,2,z,63,1,2.496959177995529,2.15533949826702,None,332.27477369999997,None,334.4408598,None,334.4408598,None,334.44130007999985,None,None,334.4408598,None,['z'],[0.8398531000000276],336.4245748999999,None,z,2.8398531000000276,1,1,0.84,338.91491500000006,None,None,338.91491500000006,None,,,,,,,,,,,,,,,,,,,CBC_1017,003,3,3,5,16,0.95,2023-06-25_10h04.01.692,MSI_AV_v3,2022.1.1,59.74632903613553,
