trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
20,0,20,0,,,,,,,,,,3,3.0,1.0,b,27.0,1.0,3.589438522,2.071213329,None,273.7385569999997,None,275.78859410999985,275.78859410999985,275.8054254100002,b,['b'],None,,277.8309307999998,None,b,1.411003499999424,1,1,1.0,None,281.4170512999999,None,281.4170512999999,None,1.411003499999424,[1.411003499999424],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
21,0,21,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,4.176609572,1.53162701,None,283.4220918000001,None,284.9382070100005,284.9382070100005,284.95450411000047,b,['b'],None,,286.9710937,None,b,1.6606039999996938,1,1,1.0,None,291.1496509999997,None,291.1496509999997,None,1.6606039999996938,[1.6606039999996938],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
22,0,22,0,,,,,,,,,,0,1.0,0.0,z,63.0,1.0,3.478547126,1.378098418,None,293.15501680000034,None,294.50519311000016,294.50519311000016,294.5221408100001,z,['z'],None,,296.5465247000002,None,z,1.597864400000617,1,1,1.0,None,300.03361479999967,None,300.03361479999967,None,1.597864400000617,[1.597864400000617],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
23,0,23,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,3.884449499,2.7801224,None,302.0388518,None,304.8054530100003,304.8054530100003,304.8220350100005,b,['b'],None,,306.8481489000005,None,b,1.683305699999437,1,1,1.0,None,310.7206176999998,None,310.7206176999998,None,1.683305699999437,[1.683305699999437],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
24,0,24,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,2.088920167,0.977134615,None,312.7221077000004,None,313.6720015100004,313.6720015100004,313.6886657099999,None,[],['z'],[0.32004609999967215],315.67001100000016,None,z,2.320046099999672,1,1,1.0,None,317.7618676000002,None,317.7618676000002,None,,,,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
25,0,25,0,,,,,,,,,,0,1.0,0.0,z,63.0,1.0,1.219965572,2.502774076,None,319.7721180999997,None,322.25472150999985,322.25472150999985,322.2716128099996,None,[],['z'],[0.2608411999999589],324.25852490000034,None,z,2.260841199999959,1,1,1.0,None,325.49532610000006,None,325.49532610000006,None,,,,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
26,0,26,0,,,,,,,,,,1,3.0,1.0,z,27.0,1.0,1.543156518,3.264468617,None,327.50518060000013,None,330.75544861000026,330.75544861000026,330.77194330999964,z,['z'],None,,332.7963001999997,None,z,1.5598480999997264,1,1,1.0,None,334.33385270000053,None,334.33385270000053,None,1.5598480999997264,[1.5598480999997264],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
27,0,27,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,4.309752164,2.495793893,None,336.3380766999999,None,338.8044143100001,338.8044143100001,338.8211358100002,b,['b'],None,,340.8385963999999,None,b,1.8834935000004407,1,1,1.0,None,345.1508856999999,None,345.1508856999999,None,1.8834935000004407,[1.8834935000004407],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
28,0,28,0,,,,,,,,,,3,2.0,3.0,z,63.0,0.0,2.949122761,1.293060736,None,347.1557192,None,348.4219106100004,348.4219106100004,348.43856521000043,z,['z'],None,,350.46160039999995,None,z,1.6122928999993746,1,0,1.0,None,353.41420050000033,None,353.41420050000033,None,1.6122928999993746,[1.6122928999993746],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
29,0,29,0,,,,,,,,,,1,1.0,0.0,b,63.0,1.0,3.044827724,1.883772966,None,355.4220501,None,357.28898771000013,357.28898771000013,357.30573480999965,None,[],['b'],[0.018222099999547936],359.2865668000004,None,b,2.018222099999548,1,1,1.0,None,362.3488281,None,362.3488281,None,,,,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
30,0,30,0,,,,,,,,,,0,0.0,2.0,b,27.0,1.0,3.278108735,0.789129603,None,364.3551524000004,None,365.12251931000037,365.12251931000037,365.1391818099996,b,['b'],None,,367.1396021999999,None,b,1.4439431999999215,1,1,1.0,None,370.43322869999975,None,370.43322869999975,None,1.4439431999999215,[1.4439431999999215],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
31,0,31,0,,,,,,,,,,3,0.0,3.0,z,9.0,1.0,1.90573091,1.448890429,None,372.43898679999984,None,373.87267950999967,373.87267950999967,373.8886529100005,z,['z'],None,,375.9178770999997,None,z,1.3533949000002394,1,1,1.0,None,377.8167648999997,None,377.8167648999997,None,1.3533949000002394,[1.3533949000002394],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
32,0,32,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,2.397501916,2.210349838,None,379.8212314000002,None,382.00560670999994,382.00560670999994,382.02222330999984,b,['b'],None,,384.0477191,None,b,1.8906222999994498,1,1,1.0,None,386.4494139999997,None,386.4494139999997,None,1.8906222999994498,[1.8906222999994498],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
33,0,33,0,,,,,,,,,,1,1.0,0.0,b,63.0,1.0,1.874984683,3.274187802,None,388.45602020000024,None,391.7060916100004,391.7060916100004,391.72216980999974,b,['b'],None,,393.74620179999965,None,b,1.6780604000005042,1,1,1.0,None,395.61698650000017,None,395.61698650000017,None,1.6780604000005042,[1.6780604000005042],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
34,0,34,0,,,,,,,,,,0,1.0,0.0,z,63.0,0.0,4.268032915,2.407383959,None,397.6212432000002,None,400.0055614099997,400.0055614099997,400.0221137100002,z,['z'],None,,402.0451100999999,None,z,1.341156399999818,1,0,1.0,None,406.3160963,None,406.3160963,None,1.341156399999818,[1.341156399999818],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
35,0,35,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,1.6718976049999998,1.24796184,None,408.3225644000004,None,409.5556583100001,409.5556583100001,409.5720702100002,b,['b'],None,,411.5958434000004,None,b,1.1335110999998506,1,1,1.0,None,413.25446659999943,None,413.25446659999943,None,1.1335110999998506,[1.1335110999998506],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
36,0,36,0,,,,,,,,,,1,2.0,1.0,z,9.0,1.0,2.518459073,2.935368129,None,415.2560379000006,None,418.17135331000054,418.17135331000054,418.18816151000055,None,[],['b'],[0.6280968000000939],420.16622389999975,None,b,2.628096800000094,0,0,0.972972972972973,None,422.6749170000003,None,422.6749170000003,None,,,,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
37,0,37,0,,,,,,,,,,0,0.0,2.0,b,27.0,1.0,2.917714675,2.232990834,None,424.6888583,None,426.90575861000025,426.90575861000025,426.9223239100006,b,['b'],None,,428.94678700000077,None,b,1.5913905000006707,1,1,0.9736842105263158,None,431.8669661999993,None,431.8669661999993,None,1.5913905000006707,[1.5913905000006707],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
38,0,38,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,1.610581685,2.108332021,None,433.8723093999997,None,435.9550232100005,435.9550232100005,435.9715664099999,z,['z'],None,,437.98840799999925,None,z,1.888521400001082,1,1,0.9743589743589743,None,439.6148525999997,None,439.6148525999997,None,1.888521400001082,[1.888521400001082],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
39,0,39,0,,,,,,,,,,3,3.0,1.0,b,27.0,1.0,2.742099981,1.84422311,None,441.62229429999934,None,443.43935910999926,443.43935910999926,443.4559801099999,b,['b'],None,,445.47952409999925,None,b,1.7265022000001409,1,1,0.975,None,448.217145300001,None,448.217145300001,None,1.7265022000001409,[1.7265022000001409],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
40,0,40,0,,,,,,,,,,0,1.0,0.0,z,63.0,1.0,1.556335756,2.234398566,None,450.2223193000009,None,452.43928111000014,452.43928111000014,452.4560886100003,z,['z'],None,,454.4804385000007,None,z,1.505474200000208,1,1,0.975609756097561,None,456.03383849999955,None,456.03383849999955,None,1.505474200000208,[1.505474200000208],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
41,0,41,0,,,,,,,,,,2,2.0,0.0,b,27.0,1.0,2.232488062,2.684881281,None,458.0391615999997,None,460.70580741000003,460.70580741000003,460.72266231000094,None,[],['b'],[0.19635230000039883],462.7080208999996,None,b,2.196352300000399,1,1,0.9761904761904762,None,464.9458648,None,464.9458648,None,,,,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
42,0,42,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,3.501824497,1.086048241,None,466.9546485999999,None,468.0219933099993,468.0219933099993,468.0384914100009,z,['z'],None,,470.06019449999985,None,z,1.4331213999985266,1,1,0.9767441860465116,None,473.5675637000004,None,473.5675637000004,None,1.4331213999985266,[1.4331213999985266],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
43,0,43,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,2.0845750460000003,1.910349838,None,475.5729260999997,None,477.45627641000056,477.45627641000056,477.4728604099996,z,['z'],None,,479.4738386000008,None,z,1.3884175000011965,1,1,0.9772727272727273,None,481.5678332999996,None,481.5678332999996,None,1.3884175000011965,[1.3884175000011965],,,,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,483.5729403000005,None,,,,,,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.55619789999946,None,None,488.55619789999946,493.5397811999992,,,,,,,,,,CBC_1001,4,3,2,7,0,0.9,2023-06-08_12h53.37.433,MSI_TV_v3,2022.1.1,60.03247757011281,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,0.9090909090909091,,,,,,,,,,,,
