ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,choicePE,update1,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
157,1,1,2,A,0,right,36,1,2A,0.95,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.85531734753548,0,0.5,1,1,0.5,-0.474936194739402,-0.5,-0.474936194739402,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.861876333442281,0.394257174678449,0.740047837022679,2.48331734753548,5.31858353633961,1.56464690197771,0.5,0.456441113530027,0.500431550352817,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.949872389478804,0.565425524920008,0.104398496834597,2.43374852542754,5.13500259501617,1.96348343701172,0.5,-31.6038374206948
157,1,2,1,B,1,right,50,1,1B,0.95,2.30258509299405,0.5,0.5,0.0250638052605981,0.5,0.5,0.5,0.5,0.5,0.5,2.85731734753548,0,0.5,0,0,-0.5,0.282712762460004,0.5,0.474936194739402,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.861876333442281,0.394257174678449,0.740047837022679,2.48331734753548,5.31858353633961,1.56464690197771,0.5,0.454584326076627,0.499251567757967,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.949872389478804,0.565425524920008,0.104398496834597,2.43374852542754,5.13500259501617,1.96348343701172,0.5,-31.6038374206948
157,1,3,2,A,0,right,36,1,2A,0.95,1.70474809223843,0.5,0.5,0.0250638052605981,0.5,0.782712762460004,0.5,0.5,0.5,0.5,2.57731734753548,0,0.0250638052605981,1,1,0.0250638052605981,-0.0238074165923158,-0.0250638052605981,-0.0238074165923158,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.861876333442281,0.394257174678449,0.740047837022679,2.48331734753548,5.31858353633961,1.56464690197771,0.5,5.46281076005489,0.999930625481917,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.949872389478804,0.565425524920008,0.104398496834597,2.43374852542754,5.13500259501617,1.96348343701172,0.5,-31.6038374206948
157,1,4,0,B,0,right,36,1,0B,0.95,2.484906649788,0.5,0.5,0.00125638866828237,0.5,0.782712762460004,0.5,0.5,0.5,0.5,3.85231734753548,1,0.5,0,0,-0.5,-0.282712762460004,-0.5,-0.474936194739402,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.861876333442281,0.394257174678449,0.740047837022679,2.48331734753548,5.31858353633961,1.56464690197771,0.5,0.13247926542539,0.49958675539929,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.949872389478804,0.565425524920008,0.104398496834597,2.43374852542754,5.13500259501617,1.96348343701172,0.5,-31.6038374206948
157,1,5,2,C,1,right,50,1,2C,0.95,2.56494935746154,0.5,0.5,0.00125638866828237,0.217287237539996,0.782712762460004,0.5,0.5,0.5,0.5,2.65931734753548,1,0.5,1,1,0.5,0.474936194739402,0.5,0.474936194739402,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.861876333442281,0.394257174678449,0.740047837022679,2.48331734753548,5.31858353633961,1.56464690197771,0.5,0.432122016937474,0.500518803295469,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.949872389478804,0.565425524920008,0.104398496834597,2.43374852542754,5.13500259501617,1.96348343701172,0.5,-31.6038374206948
157,1,6,1,A,0,right,14,1,1A,0.95,2.63905732961526,0.5,0.5,0.000545994446015263,0.217287237539996,0.782712762460004,0.217287237539996,0.217287237539996,0.217287237539996,0.974936194739402,3.92331734753548,0,0.5,1,1,0.5,-0.474936194739402,-0.5,-0.474936194739402,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.861876333442281,0.394257174678449,0.740047837022679,2.48331734753548,5.31858353633961,1.56464690197771,0.5,0.120906113120669,0.499321476281077,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.949872389478804,0.565425524920008,0.104398496834597,2.43374852542754,5.13500259501617,1.96348343701172,0.5,-31.6038374206948
157,1,7,0,C,0,right,14,1,0C,0.95,2.70805020110221,0.5,0.0250638052605981,0.000545994446015263,0.217287237539996,0.782712762460004,0.217287237539996,0.217287237539996,0.217287237539996,0.974936194739402,2.68031734753548,0,0.217287237539996,1,1,0.217287237539996,-0.206395147525364,-0.217287237539996,-0.206395147525364,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.861876333442281,0.394257174678449,0.740047837022679,2.48331734753548,5.31858353633961,1.56464690197771,0.5,2.77169017529917,0.996667181216821,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.949872389478804,0.565425524920008,0.104398496834597,2.43374852542754,5.13500259501617,1.96348343701172,0.5,-31.6038374206948
157,1,8,1,B,1,right,50,1,1B,0.95,2.07944154167984,0.5,0.0250638052605981,0.000545994446015263,0.217287237539996,0.782712762460004,0.217287237539996,0.0108920900146316,0.217287237539996,0.974936194739402,2.67431734753548,1,0.782712762460004,1,1,0.217287237539996,0.206395147525364,0.217287237539996,0.206395147525364,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.861876333442281,0.394257174678449,0.740047837022679,2.48331734753548,5.31858353633961,1.56464690197771,0.5,2.81008005966136,0.99667319650916,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.949872389478804,0.565425524920008,0.104398496834597,2.43374852542754,5.13500259501617,1.96348343701172,0.5,-31.6038374206948
157,1,9,2,C,1,right,50,1,2C,0.95,2.14006616349627,0.5,0.0108920900146316,0.000545994446015263,0.0944274871955253,0.989107909985368,0.0944274871955253,0.0108920900146316,0.0944274871955253,0.974936194739402,2.65131734753548,1,0.974936194739402,1,1,0.0250638052605981,0.0238074165923158,0.0250638052605981,0.0238074165923158,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.861876333442281,0.394257174678449,0.740047837022679,2.48331734753548,5.31858353633961,1.56464690197771,0.5,3.80332035926644,0.999930886364002,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.949872389478804,0.565425524920008,0.104398496834597,2.43374852542754,5.13500259501617,1.96348343701172,0.5,-31.6038374206948
157,1,10,0,B,0,right,36,1,0B,0.95,2.19722457733622,0.5,0.0108920900146316,0.000237275249773674,0.0944274871955253,0.989107909985368,0.0410357756811181,0.00473342430063255,0.0410357756811181,0.998743611331718,2.72031734753548,0,0.0944274871955253,1,1,0.0944274871955253,-0.0896940628948927,-0.0944274871955253,-0.0896940628948928,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.861876333442281,0.394257174678449,0.740047837022679,2.48331734753548,5.31858353633961,1.56464690197771,0.5,2.36055218288589,0.999719594169128,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.949872389478804,0.565425524920008,0.104398496834597,2.43374852542754,5.13500259501617,1.96348343701172,0.5,-31.6038374206948
