ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1017,CBC_1017_MSI_TV_v3_Vset5_Tset1_2023-06-25_09h48.15.887.csv,1,1,1,0,z,0,1,2,tac,A,63,1,1A,0A,0,1,z,1.86829200000001,0,1,1,1,0A,1A,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.19198906211467,0.499958661594588,0.5,0.493601099843626,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.987202199687252,0.0165568811482596,1.16047615157162,3.45671696559845,3.08802117111656,0.5,49.9960970789125
CBC_1017,CBC_1017_MSI_TV_v3_Vset5_Tset1_2023-06-25_09h48.15.887.csv,1,2,3,2,b,1,0,1,tac,D,63,1,3D,2D,1,0,b,2.38989490000002,1,0,1,1,3D,2D,D32,2.83321334405622,0.993601099843626,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.170957495414844,0.499431708473383,0.5,0.493601099843626,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.987202199687252,0.0165568811482596,1.16047615157162,3.45671696559845,3.08802117111656,0.5,49.9960970789125
CBC_1017,CBC_1017_MSI_TV_v3_Vset5_Tset1_2023-06-25_09h48.15.887.csv,1,3,2,0,b,1,0,0,tac,C,27,1,2C,0C,1,0,b,2.63040310000001,1,0,1,1,2C,0C,C20,2.89037175789616,0.993601099843626,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.993601099843626,0.5,0.5,0.5,0.5,0.153111658524656,0.500639657444345,0.5,0.493601099843626,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.987202199687252,0.0165568811482596,1.16047615157162,3.45671696559845,3.08802117111656,0.5,49.9960970789125
CBC_1017,CBC_1017_MSI_TV_v3_Vset5_Tset1_2023-06-25_09h48.15.887.csv,1,4,1,0,z,0,1,2,tac,A,63,1,1A,0A,0,1,z,2.4745415,0,1,1,1,0A,1A,A10,2.2512917986065,0.993601099843626,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.993601099843626,0.5,0.5,0.5,0.5,0.993601099843626,0.665238596803157,0.334761403196843,0.993601099843626,0.5,0.407762334983533,0.971445424476465,0.00639890015637401,0.00631700830995152,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.987202199687252,0.0165568811482596,1.16047615157162,3.45671696559845,3.08802117111656,0.5,49.9960970789125
CBC_1017,CBC_1017_MSI_TV_v3_Vset5_Tset1_2023-06-25_09h48.15.887.csv,1,5,3,1,z,0,1,3,tac,B,27,1,3B,1B,0,1,b,2.33157280000002,1,0,0,0,3B,1B,B31,2.99573227355399,0.999918108153578,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.993601099843626,0.5,0.5,0.5,0.5,0.993601099843626,0.5,0.5,0.5,0.5,0.174992047305995,0.498581171283144,-0.5,-0.0082784405741298,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.987202199687252,0.0165568811482596,1.16047615157162,3.45671696559845,3.08802117111656,0.5,49.9960970789125
CBC_1017,CBC_1017_MSI_TV_v3_Vset5_Tset1_2023-06-25_09h48.15.887.csv,1,6,2,3,b,1,0,0,tac,C,63,1,2C,3C,1,0,b,2.38814569999998,1,0,1,1,2C,3C,C23,3.04452243772342,0.999918108153578,0.5,0.5,0.5,0.5,0.5,0.5,0.49172155942587,0.5,0.5,0.993601099843626,0.5,0.5,0.5,0.5,0.993601099843626,0.665238596803157,0.334761403196843,0.993601099843626,0.5,0.448598684281913,0.971487131343964,0.00639890015637401,0.00631700830995152,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.987202199687252,0.0165568811482596,1.16047615157162,3.45671696559845,3.08802117111656,0.5,49.9960970789125
CBC_1017,CBC_1017_MSI_TV_v3_Vset5_Tset1_2023-06-25_09h48.15.887.csv,1,7,2,3,z,0,1,1,tac,D,63,0,2D,3D,1,0,z,2.2369557,0,1,1,0,3D,2D,D23,3.09104245335832,0.999918108153578,0.5,0.5,0.5,0.5,0.5,0.5,0.49172155942587,0.5,0.5,0.999918108153578,0.5,0.5,0.5,0.5,0.993601099843626,0.665238596803157,0.334761403196843,0.993601099843626,0.5,0.526519626040529,0.971446823222524,-0.993601099843626,-0.0164509353188909,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.987202199687252,0.0165568811482596,1.16047615157162,3.45671696559845,3.08802117111656,0.5,49.9960970789125
CBC_1017,CBC_1017_MSI_TV_v3_Vset5_Tset1_2023-06-25_09h48.15.887.csv,1,8,1,0,b,1,0,3,tac,B,63,1,1B,0B,1,0,b,4.23765849999997,1,0,1,1,1B,0B,B10,3.13549421592915,0.999918108153578,0.5,0.5,0.5,0.5,0.5,0.5,0.49172155942587,0.5,0.5,0.999918108153578,0.5,0.5,0.5,0.5,0.977150164524735,0.5,0.5,0.5,0.5,0.0670090883342281,0.499925278468197,0.5,0.493601099843626,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.987202199687252,0.0165568811482596,1.16047615157162,3.45671696559845,3.08802117111656,0.5,49.9960970789125
CBC_1017,CBC_1017_MSI_TV_v3_Vset5_Tset1_2023-06-25_09h48.15.887.csv,1,9,0,2,b,1,0,2,tac,A,27,1,0A,2A,1,0,b,2.6871776,1,0,1,1,0A,2A,A02,3.17805383034795,0.999918108153578,0.5,0.5,0.5,0.5,0.993601099843626,0.5,0.49172155942587,0.5,0.5,0.999918108153578,0.5,0.5,0.5,0.5,0.977150164524735,0.666648467484996,0.333351532515004,0.999918108153578,0.5,0.319757934112398,0.97229185999548,8.18918464224883e-05,8.0843810924731e-05,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.987202199687252,0.0165568811482596,1.16047615157162,3.45671696559845,3.08802117111656,0.5,49.9960970789125
CBC_1017,CBC_1017_MSI_TV_v3_Vset5_Tset1_2023-06-25_09h48.15.887.csv,1,10,0,3,z,0,1,1,tac,D,9,1,0D,3D,0,1,z,2.41491839999999,0,1,1,1,3D,0D,D03,3.2188758248682,0.999998951964502,0.5,0.5,0.5,0.5,0.993601099843626,0.5,0.49172155942587,0.5,0.5,0.999918108153578,0.5,0.5,0.5,0.5,0.977150164524735,0.661510378560008,0.338489621439992,0.977150164524735,0.5,0.434196537641307,0.969185985504969,0.022849835475265,0.0225574078436734,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.987202199687252,0.0165568811482596,1.16047615157162,3.45671696559845,3.08802117111656,0.5,49.9960970789125
