ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
198,1,1,B,1,0,a,63,1,0.73,1B,0B,1,0,1,0,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.05875774977701,1,1,0,1B,0B,0.5,0.5,0.5,0.5,1,1,0.5,0.224245211827217,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.223678902288858,0.500256307723766,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582
198,1,2,A,1,0,l,63,1,0.73,1A,0A,0,1,0,1,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.724245211827217,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.43975774977701,0,0,1,0A,1A,0.5,0.5,0.5,0.5,1,1,0.5,0.224245211827217,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.221528859546316,0.499923339981262,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582
198,1,3,D,3,2,a,63,1,0.73,3D,2D,1,0,1,0,D32,2.89037175789616,0.724245211827217,0.5,0.5,0.5,0.5,0.724245211827217,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.83875774977701,1,1,0,3D,2D,0.5,0.5,0.5,0.5,1,1,0.5,0.224245211827217,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.254574653585522,0.500445165203998,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582
198,1,4,B,1,2,a,9,1,0.73,1B,2B,1,0,1,0,B12,2.94443897916644,0.724245211827217,0.5,0.5,0.5,0.5,0.724245211827217,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.724245211827217,2.27075774977701,1,1,0,1B,2B,0.724245211827217,0.5,0.591585088371522,0.408414911628478,1,1,0.275754788172783,0.12367338177235,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.339006210225421,0.820487646532917,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582
198,1,5,A,2,0,l,27,1,0.73,2A,0A,0,1,0,1,A20,2.99573227355399,0.724245211827217,0.5,0.5,0.5,0.5,0.847918593599567,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.724245211827217,1.60675774977701,0,0,1,0A,2A,0.724245211827217,0.5,0.591585088371522,0.408414911628478,1,1,0.275754788172783,0.12367338177235,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.520913685575643,0.819480482911592,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582
198,1,6,C,3,2,l,63,0,0.73,3C,2C,0,1,1,0,C32,3.04452243772342,0.847918593599567,0.5,0.5,0.5,0.5,0.847918593599567,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.724245211827217,4.29475774977701,0,0,1,2C,3C,0.5,0.5,0.5,0.5,1,0,-0.5,-0.224245211827217,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.0456256562210794,0.500122099200167,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582
198,1,7,D,3,1,a,27,1,0.73,3D,1D,1,0,1,0,D31,3.09104245335832,0.847918593599567,0.5,0.5,0.5,0.5,0.847918593599567,0.5,0.5,0.5,0.5,0.275754788172783,0.5,0.5,0.5,0.5,0.724245211827217,2.55675774977701,1,1,0,3D,1D,0.724245211827217,0.5,0.591585088371522,0.408414911628478,1,1,0.275754788172783,0.12367338177235,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.263914887896829,0.820143297419984,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582
198,1,8,A,0,1,a,63,0,0.73,0A,1A,1,0,0,1,A01,3.13549421592915,0.847918593599567,0.5,0.5,0.5,0.5,0.847918593599567,0.5,0.5,0.5,0.5,0.275754788172783,0.5,0.5,0.5,0.5,0.847918593599567,2.48175774977701,1,1,0,0A,1A,0.847918593599567,0.5,0.629057717302669,0.370942282697331,1,0,-0.847918593599567,-0.380283369267942,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.305127363242969,0.894045289784667,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582
198,1,9,C,0,2,l,27,1,0.73,0C,2C,0,1,0,1,C02,3.17805383034795,0.467635224331625,0.5,0.5,0.5,0.5,0.847918593599567,0.5,0.5,0.5,0.5,0.275754788172783,0.5,0.5,0.5,0.5,0.847918593599567,2.91875774977701,1,1,0,0C,2C,0.5,0.275754788172783,0.644533566048239,0.355466433951761,0,0,-0.5,-0.224245211827217,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.188300790359676,0.916077421381709,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582
198,1,10,D,3,2,a,63,1,0.73,3D,2D,1,0,1,0,D32,2.52572864430826,0.467635224331625,0.5,0.5,0.5,0.5,0.847918593599567,0.5,0.5,0.275754788172783,0.5,0.275754788172783,0.5,0.5,0.5,0.5,0.847918593599567,2.22475774977701,1,1,0,3D,2D,0.847918593599567,0.5,0.629057717302669,0.370942282697331,1,1,0.152081406400433,0.0682070543864922,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.398123613809442,0.894419055385662,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582
