ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,tripletUnsorted,matchingPair,nonMatchingPair,triplet,simpleSurprise,nonMatchPairSurprise
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,1,0,1,b,1,0,1,aud,A,63,1,0A,1A,1,0,b,2.08949329999996,1,0,1,1,0A,1A,A01,A0,A1,A01,2.77258872223978,1.38629436111989
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,2,3,2,z,0,1,0,aud,C,63,1,3C,2C,0,1,z,2.01392130000022,0,1,1,1,2C,3C,C32,C2,C3,C23,2.83321334405622,1.6094379124341
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,3,0,2,b,1,0,1,aud,A,27,1,0A,2A,1,0,b,1.20797300000049,1,0,1,1,0A,2A,A02,A0,A2,A02,2.89037175789616,1.79175946922805
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,4,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,1.20005380000021,1,0,1,1,1B,0B,B10,B1,B0,B10,2.94443897916644,1.94591014905531
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,5,0,1,z,0,1,3,aud,B,63,1,0B,1B,0,1,z,1.27970930000083,0,1,1,1,1B,0B,B01,B1,B0,B10,2.30258509299405,1.38629436111989
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,6,3,2,z,0,1,0,aud,C,63,1,3C,2C,0,1,z,1.44666870000037,0,1,1,1,2C,3C,C32,C2,C3,C23,2.35137525716348,1.50407739677627
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,7,3,1,b,1,0,2,aud,D,27,1,3D,1D,1,0,b,1.31131449999975,1,0,1,1,3D,1D,D31,D3,D1,D31,3.09104245335832,2.30258509299405
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,8,1,2,z,0,1,0,aud,C,9,1,1C,2C,0,1,z,1.67217550000078,0,1,1,1,2C,1C,C12,C2,C1,C21,3.13549421592915,2.39789527279837
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,9,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,z,1.68694720000076,0,1,1,1,1B,3B,B31,B1,B3,B13,3.17805383034795,2.484906649788
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,10,3,2,b,1,0,2,aud,D,63,1,3D,2D,1,0,b,1.58024110000042,1,0,1,1,3D,2D,D32,D3,D2,D32,3.2188758248682,2.56494935746154
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,11,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,1.50970469999993,1,0,1,1,1B,0B,B10,B1,B0,B10,2.15948424935337,1.54044504094715
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,12,0,2,z,0,1,0,aud,C,27,1,0C,2C,0,1,z,1.45184109999991,0,1,1,1,2C,0C,C02,C2,C0,C20,3.29583686600433,2.70805020110221
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,13,3,2,b,1,0,2,aud,D,63,0,3D,2D,0,1,b,1.46097090000058,1,0,1,0,3D,2D,D32,D3,D2,D32,2.63905732961526,2.07944154167984
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,14,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,z,1.07982549999997,0,1,1,1,0A,1A,A10,A0,A1,A01,2.67414864942653,2.14006616349627
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,15,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,1.54134770000019,1,0,1,1,2C,3C,C23,C2,C3,C23,2.30258509299405,1.79175946922805
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,16,0,2,b,1,0,1,aud,A,27,1,0A,2A,1,0,b,0.998756900000444,1,0,1,1,0A,2A,A02,A0,A2,A02,2.7408400239252,2.2512917986065
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,17,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,z,1.88948849999997,0,1,1,1,3D,2D,D23,D3,D2,D32,2.36712361413162,1.89711998488588
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,18,3,2,b,1,0,2,aud,D,63,1,3D,2D,1,0,b,1.36069330000009,1,0,1,1,3D,2D,D32,D3,D2,D32,2.11021320034659,1.65822807660353
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,19,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,z,1.31639020000057,0,1,1,1,1B,3B,B31,B1,B3,B13,2.83321334405622,2.39789527279837
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,20,0,3,z,0,1,2,aud,D,9,1,0D,3D,0,1,z,1.45568999999978,0,1,1,1,3D,0D,D03,D3,D0,D30,3.55534806148941,3.13549421592915
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,21,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,1.20577370000046,1,0,1,1,1B,0B,B10,B1,B0,B10,2.19722457733622,1.79175946922805
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,22,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,z,0.820714999999836,0,1,1,1,0A,1A,A10,A0,A1,A01,2.51230562397611,2.12026353620009
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,23,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,1.32429730000058,1,0,1,1,2C,3C,C23,C2,C3,C23,2.2512917986065,1.87180217690159
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,24,0,2,b,1,0,1,aud,A,27,1,0A,2A,1,0,b,0.713290200000301,1,0,1,1,0A,2A,A02,A0,A2,A02,2.56494935746154,2.19722457733622
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,25,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,1.02836300000035,1,0,1,1,1B,0B,B10,B1,B0,B10,2.07944154167984,1.7227665977411
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,26,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,z,1.46188260000054,0,1,1,1,3D,2D,D23,D3,D2,D32,2.10413415427021,1.75785791755237
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,27,1,2,b,1,0,3,aud,B,9,1,1B,2B,1,0,b,2.26401040000019,1,0,1,1,1B,2B,B12,B1,B2,B12,3.73766961828337,3.40119738166216
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,28,1,3,z,0,1,2,aud,D,27,1,1D,3D,0,1,z,2.51908509999976,0,1,1,1,3D,1D,D13,D3,D1,D31,3.06805293513362,2.7408400239252
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,29,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,z,0.916380400000889,0,1,1,1,0A,1A,A10,A0,A1,A01,2.39789527279837,2.07944154167984
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,30,0,1,b,1,0,1,aud,A,63,1,0A,1A,1,0,b,0.985610500000803,1,0,1,1,0A,1A,A01,A0,A1,A01,2.19722457733622,1.88706964903238
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,31,0,2,z,0,1,0,aud,C,27,1,0C,2C,0,1,z,0.972706300000027,0,1,1,1,2C,0C,C02,C2,C0,C20,3.13549421592915,2.83321334405622
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,32,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,z,1.06937950000065,0,1,1,1,0A,1A,A10,A0,A1,A01,2.058388132482,1.76358859226136
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,33,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,1.08269990000008,1,0,1,1,1B,0B,B10,B1,B0,B10,2.07944154167984,1.79175946922805
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,34,3,2,b,1,0,2,aud,D,63,1,3D,2D,1,0,b,1.33382840000013,1,0,1,1,3D,2D,D32,D3,D2,D32,2.10006082888257,1.81915844341617
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,35,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,z,1.87008340000102,0,1,1,1,1B,3B,B31,B1,B3,B13,2.81341071676004,2.53897387105828
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,36,3,2,z,0,1,0,aud,C,63,1,3C,2C,0,1,z,0.972023100000115,0,1,1,1,2C,3C,C32,C2,C3,C23,2.32238772029023,2.05412373369555
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,37,2,0,b,1,0,0,aud,C,27,1,2C,0C,1,0,b,1.02005970000027,1,0,1,1,2C,0C,C20,C2,C0,C20,2.85263142991332,2.59026716544583
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,38,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,0.94277349999993,1,0,1,1,1B,0B,B10,B1,B0,B10,2.02438176449681,1.76766191764899
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,39,3,0,z,0,1,1,aud,A,9,1,3A,0A,0,1,z,0.921386099999836,0,1,1,1,0A,3A,A30,A0,A3,A03,3.98898404656427,3.73766961828337
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,40,3,2,z,0,1,0,aud,C,63,0,3C,2C,1,0,z,0.899935000000369,0,1,1,0,2C,3C,C32,C2,C3,C23,2.21557371600442,1.96944064646551
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,41,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,z,0.906697499999609,0,1,1,1,0A,1A,A10,A0,A1,A01,2.07944154167984,1.83827948486295
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,42,3,2,b,1,0,2,aud,D,63,1,3D,2D,1,0,b,1.47624590000032,1,0,1,1,3D,2D,D32,D3,D2,D32,2.09714111877924,1.86075234071501
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,43,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,b,1.55395700000099,1,0,1,1,2C,3C,C23,C2,C3,C23,2.11453286149111,1.88273124743378
CBC_1033,CBC_1033_MSI_AV_v3_Vset1_Aset1_2023-12-13_14h51.00.395.csv,2,44,1,3,z,0,1,2,aud,D,27,1,1D,3D,0,1,z,2.05274770000051,0,1,1,1,3D,1D,D13,D3,D1,D31,2.97892515523761,2.75153531304195
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,1,0,1,z,0,1,3,tac,B,63,1,0B,1B,0,1,z,1.43948470000032,0,1,1,1,1B,0B,B01,B1,B0,B10,2.77258872223978,1.38629436111989
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,2,2,3,z,0,1,2,tac,D,63,1,2D,3D,0,1,b,1.66595120000056,1,0,0,0,2D,3D,D23,D3,D2,D32,2.83321334405622,1.6094379124341
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,3,1,3,b,1,0,3,tac,B,27,1,1B,3B,1,0,b,1.46718910000072,1,0,1,1,1B,3B,B13,B1,B3,B13,2.89037175789616,1.79175946922805
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,4,3,2,z,0,1,0,tac,C,63,1,3C,2C,0,1,b,1.38276060000044,1,0,0,0,3C,2C,C32,C2,C3,C23,2.94443897916644,1.94591014905531
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,5,2,0,b,1,0,0,tac,C,27,1,2C,0C,1,0,z,1.7581097000002,0,1,0,0,0C,2C,C20,C2,C0,C20,2.99573227355399,2.07944154167984
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,6,3,0,z,0,1,1,tac,A,9,1,3A,0A,0,1,b,1.75543469999957,1,0,0,0,3A,0A,A30,A0,A3,A03,3.04452243772342,2.19722457733622
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,7,3,2,z,0,1,0,tac,C,63,1,3C,2C,0,1,b,2.71397639999941,1,0,0,0,3C,2C,C32,C2,C3,C23,2.39789527279837,1.6094379124341
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,8,0,1,b,1,0,1,tac,A,63,1,0A,1A,1,0,b,2.15332579999995,1,0,1,1,0A,1A,A01,A0,A1,A01,3.13549421592915,2.39789527279837
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,9,3,2,b,1,0,2,tac,D,63,1,3D,2D,1,0,z,2.75796530000025,0,1,0,0,2D,3D,D32,D3,D2,D32,2.484906649788,1.79175946922805
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,10,2,3,b,1,0,0,tac,C,63,1,2C,3C,1,0,z,2.91653880000013,0,1,0,0,3C,2C,C23,C2,C3,C23,2.12026353620009,1.46633706879343
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,11,1,3,z,0,1,2,tac,D,27,1,1D,3D,0,1,z,2.53118480000012,0,1,1,1,3D,1D,D13,D3,D1,D31,3.25809653802148,2.63905732961526
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,12,1,0,z,0,1,1,tac,A,63,0,1A,0A,1,0,z,2.4203950000001,0,1,1,0,0A,1A,A10,A0,A1,A01,2.60268968544438,2.01490302054226
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,13,2,3,b,1,0,0,tac,C,63,1,2C,3C,1,0,b,2.83241519999956,1,0,1,1,2C,3C,C23,C2,C3,C23,1.94591014905531,1.38629436111989
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,14,0,2,b,1,0,1,tac,A,27,1,0A,2A,1,0,b,2.36901089999992,1,0,1,1,0A,2A,A02,A0,A2,A02,3.36729582998647,2.83321334405622
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,15,0,1,z,0,1,3,tac,B,63,1,0B,1B,0,1,z,1.22095440000066,0,1,1,1,1B,0B,B01,B1,B0,B10,2.70805020110221,2.19722457733622
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,16,3,2,b,1,0,2,tac,D,63,1,3D,2D,1,0,z,2.60897159999968,0,1,0,0,2D,3D,D32,D3,D2,D32,2.33537491581704,1.84582669049833
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,17,1,2,b,1,0,3,tac,B,9,1,1B,2B,1,0,b,1.65494690000014,1,0,1,1,1B,2B,B12,B1,B2,B12,3.46573590279973,2.99573227355399
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,18,1,3,z,0,1,2,tac,D,27,1,1D,3D,0,1,z,1.81429920000028,0,1,1,1,3D,1D,D13,D3,D1,D31,2.80336038090653,2.35137525716348
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,19,0,1,b,1,0,1,tac,A,63,1,0A,1A,1,0,b,1.76256139999987,1,0,1,1,0A,1A,A01,A0,A1,A01,2.42774823594805,1.99243016469021
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,20,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,b,1.55912429999989,1,0,0,0,1A,0A,A10,A0,A1,A01,2.16905370036952,1.74919985480926
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,21,2,0,b,1,0,0,tac,C,27,1,2C,0C,1,0,b,2.9600560000008,1,0,1,1,2C,0C,C20,C2,C0,C20,2.89037175789616,2.484906649788
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,22,0,1,z,0,1,3,tac,B,63,1,0B,1B,0,1,z,1.18501640000068,0,1,1,1,1B,0B,B01,B1,B0,B10,2.51230562397611,2.12026353620009
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,23,2,0,b,1,0,0,tac,C,27,1,2C,0C,NaN,NaN,None,NaN,NaN,NaN,NaN,NaN,,,C20,C2,C0,C20,2.53897387105828,2.15948424935337
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,24,3,2,b,1,0,2,tac,D,63,1,3D,2D,1,0,b,3.10958879999998,1,0,1,1,3D,2D,D32,D3,D2,D32,2.27726728500976,1.90954250488444
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,25,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,z,1.9568818000007,0,1,1,1,0A,1A,A10,A0,A1,A01,2.07944154167984,1.7227665977411
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,26,3,2,z,0,1,0,tac,C,63,1,3C,2C,0,1,z,2.55569639999976,0,1,1,1,2C,3C,C32,C2,C3,C23,2.10413415427021,1.75785791755237
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,27,2,0,z,0,1,1,tac,A,27,1,2A,0A,0,1,b,3.7435531000001,1,0,0,0,2A,0A,A20,A0,A2,A02,3.04452243772342,2.70805020110221
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,28,3,2,b,1,0,2,tac,D,63,1,3D,2D,1,0,z,3.6550369000006,0,1,0,0,2D,3D,D32,D3,D2,D32,2.15176220325946,1.82454929205105
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,29,3,2,b,1,0,2,tac,D,63,1,3D,2D,1,0,b,2.33514250000007,1,0,1,1,3D,2D,D32,D3,D2,D32,1.99243016469021,1.67397643357167
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,30,3,1,z,0,1,3,tac,B,27,1,3B,1B,0,1,z,1.5501876999997,0,1,1,1,1B,3B,B31,B1,B3,B13,3.11351530921037,2.80336038090653
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,31,0,3,z,0,1,2,tac,D,9,1,0D,3D,0,1,z,2.68993129999944,0,1,1,1,3D,0D,D03,D3,D0,D30,3.8286413964891,3.52636052461616
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,32,1,0,b,1,0,3,tac,B,63,1,1B,0B,1,0,b,1.46457780000037,1,0,1,1,1B,0B,B10,B1,B0,B10,2.46385324059017,2.16905370036952
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,33,1,0,z,0,1,1,tac,A,63,1,1A,0A,0,1,z,1.90638829999989,0,1,1,1,0A,1A,A10,A0,A1,A01,2.07944154167984,1.79175946922805
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,34,1,0,b,1,0,3,tac,B,63,1,1B,0B,1,0,b,1.32404270000006,1,0,1,1,1B,0B,B10,B1,B0,B10,2.28238238567653,2.00148000021012
CBC_1033,CBC_1033_MSI_TV_v3_Vset2_Tset3_2023-12-13_15h01.20.123.csv,3,35,3,2,z,0,1,0,tac,C,63,1,3C,2C,0,1,z,2.32210090000081,0,1,1,1,2C,3C,C32,C2,C3,C23,2.12026353620009,1.84582669049833
