ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,rt,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_CBCsimpleRW_CBCdriftDiffusionLR_startBelief,sim_CBCsimpleRW_CBCdriftDiffusionLR_alpha1,sim_CBCsimpleRW_CBCdriftDiffusionLR_nonDecisionTime,sim_CBCsimpleRW_CBCdriftDiffusionLR_weight,sim_CBCsimpleRW_CBCdriftDiffusionLR_startingBoundary,sim_CBCsimpleRW_CBCdriftDiffusionLR_startingPoint,lik,corrLik,fitCBCsimpleRW_CBCdriftDiffusionLR_startBelief,fitCBCsimpleRW_CBCdriftDiffusionLR_alpha1,fitCBCsimpleRW_CBCdriftDiffusionLR_nonDecisionTime,fitCBCsimpleRW_CBCdriftDiffusionLR_weight,fitCBCsimpleRW_CBCdriftDiffusionLR_startingBoundary,fitCBCsimpleRW_CBCdriftDiffusionLR_startingPoint,fit_CBCsimpleRW_CBCdriftDiffusionLR_NLL
179,1,27,B,0,1,l,63,1,0.95,0B,1B,0,1,0,1,B01,2.69678885450978,3.04452243772342,0.98854856206427,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.948131460917757,0.5,0.234935155010702,0.234935155010702,0.5,0.739456360282476,0.234935155010702,0.5,0.5,0.234935155010702,0.994619309306948,1.49694116908904,0,0,1,1B,0B,0.948131460917757,0.234935155010702,0.801418490009265,0.198581509990735,1,1,0.0518685390822425,0.0274970525433119,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,1.11328324714226,0.997752297909592,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,28,C,3,2,l,63,1,0.95,3C,2C,0,1,0,1,C32,0.902039601693729,2.37490575457367,0.98854856206427,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.975628513461069,0.5,0.234935155010702,0.234935155010702,0.5,0.739456360282476,0.234935155010702,0.5,0.5,0.234935155010702,0.994619309306948,2.80194116908904,0,0,1,2C,3C,0.739456360282476,0.234935155010702,0.758890393313807,0.241109606686193,1,1,0.260543639717524,0.138121918949346,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,0.0385241615379112,0.99471188642403,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,29,D,3,1,a,27,1,0.95,3D,1D,1,0,1,0,D31,0.070398249083781,3.09104245335832,0.98854856206427,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.975628513461069,0.5,0.234935155010702,0.234935155010702,0.5,0.877578279231822,0.234935155010702,0.5,0.5,0.234935155010702,0.994619309306948,1.43194116908904,1,1,0,3D,1D,0.994619309306948,0.5,0.665466653022267,0.334533346977732,1,1,0.00538069069305225,0.0028524638889785,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,0.90526768538974,0.965894843025566,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,30,C,1,2,l,9,1,0.95,1C,2C,0,1,0,1,C12,1.97847357323356,3.80666248977032,0.98854856206427,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.975628513461069,0.5,0.234935155010702,0.234935155010702,0.5,0.877578279231822,0.234935155010702,0.5,0.5,0.234935155010702,0.997471773195926,3.48094116908904,0,0,1,2C,1C,0.877578279231822,0.5,0.637044219164943,0.362955780835057,1,1,0.122421720768178,0.0648993888774803,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,0.0704461879084647,0.941144885355733,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,31,B,3,1,l,27,1,0.95,3B,1B,0,1,0,1,B31,3.39523828504566,3.13549421592915,0.98854856206427,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.975628513461069,0.5,0.234935155010702,0.234935155010702,0.5,0.942477668109302,0.234935155010702,0.5,0.5,0.234935155010702,0.997471773195926,1.10294116908904,0,0,1,1B,3B,0.975628513461069,0.234935155010702,0.805929121177668,0.194070878822331,1,1,0.0243714865389306,0.0129200486032008,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,1.0734623344016,0.997941966943022,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,32,D,3,2,a,63,1,0.95,3D,2D,1,0,1,0,D32,2.27963877620491,2.46385324059017,0.98854856206427,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.98854856206427,0.5,0.234935155010702,0.234935155010702,0.5,0.942477668109302,0.234935155010702,0.5,0.5,0.234935155010702,0.997471773195926,1.27494116908904,1,1,0,3D,2D,0.997471773195926,0.234935155010702,0.809368845927721,0.190631154072279,1,1,0.00252822680407372,0.00134028809183918,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,1.76503233415337,0.998089873779028,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,33,B,0,1,l,63,1,0.95,0B,1B,0,1,0,1,B01,2.3673160625433,2.77258872223978,0.98854856206427,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.98854856206427,0.5,0.234935155010702,0.234935155010702,0.5,0.942477668109302,0.234935155010702,0.5,0.5,0.234935155010702,0.998812061287765,1.95094116908904,0,0,1,1B,0B,0.98854856206427,0.234935155010702,0.807978519262708,0.192021480737292,1,1,0.0114514379357298,0.00607074724267756,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,0.254395926396021,0.998024553801245,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,34,A,1,0,l,63,0,0.95,1A,0A,0,1,1,0,A10,1.59193558430301,2.50552593699074,0.98854856206427,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.994619309306948,0.5,0.234935155010702,0.234935155010702,0.5,0.942477668109302,0.234935155010702,0.5,0.5,0.234935155010702,0.998812061287765,1.80094116908904,0,0,1,0A,1A,0.98854856206427,0.234935155010702,0.807978519262708,0.192021480737292,1,0,-0.98854856206427,-0.524058942735918,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,0.422757969284261,0.998024381221033,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,35,C,2,3,a,63,1,0.95,2C,3C,1,0,1,0,C23,0.544729047316103,2.81341071676004,0.464489619328352,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.994619309306948,0.5,0.234935155010702,0.234935155010702,0.5,0.942477668109302,0.234935155010702,0.5,0.5,0.234935155010702,0.998812061287765,1.07994116908904,1,1,0,2C,3C,0.942477668109302,0.234935155010702,0.800464925812382,0.199535074187617,1,1,0.0575223318906976,0.0304942959720614,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,0.795506953816711,0.997713089697914,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,36,A,0,2,a,27,1,0.95,0A,2A,1,0,1,0,A02,3.38909787519241,2.83321334405622,0.464489619328352,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.994619309306948,0.5,0.234935155010702,0.234935155010702,0.5,0.972971964081364,0.234935155010702,0.5,0.5,0.234935155010702,0.998812061287765,2.24794116908904,1,1,0,0A,2A,0.464489619328352,0.234935155010702,0.664102325753742,0.335897674246258,1,1,0.535510380671648,0.28388995208578,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,0.312114147498786,0.965074523441296,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,37,B,0,1,l,63,1,0.95,0B,1B,0,1,0,1,B01,0.897062901312509,2.56494935746154,0.748379571414133,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.994619309306948,0.5,0.234935155010702,0.234935155010702,0.5,0.972971964081364,0.234935155010702,0.5,0.5,0.234935155010702,0.998812061287765,1.12694116908904,0,0,1,1B,0B,0.994619309306948,0.234935155010702,0.808926597537035,0.191073402462966,1,1,0.00538069069305225,0.0028524638889785,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,1.32238217051805,0.998058337394166,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,38,D,2,3,l,63,1,0.95,2D,3D,0,1,0,1,D23,0.140207931212852,2.87167962488401,0.748379571414133,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.997471773195926,0.5,0.234935155010702,0.234935155010702,0.5,0.972971964081364,0.234935155010702,0.5,0.5,0.234935155010702,0.998812061287765,1.41094116908904,0,0,1,3D,2D,0.998812061287765,0.234935155010702,0.809575939133169,0.190424060866831,1,1,0.00118793871223455,0.000629761581230473,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,1.39309449086318,0.998092094148117,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,39,B,1,2,a,9,1,0.95,1B,2B,1,0,1,0,B12,3.29282110636522,3.98898404656427,0.748379571414133,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.997471773195926,0.5,0.234935155010702,0.234935155010702,0.5,0.972971964081364,0.234935155010702,0.5,0.5,0.234935155010702,0.999441822868996,1.29994116908904,1,1,0,1B,2B,0.997471773195926,0.5,0.666103889936508,0.333896110063492,1,1,0.00252822680407372,0.00134028809183918,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,0.911054137951551,0.966402993013437,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,40,D,1,3,l,27,1,0.95,1D,3D,0,1,0,1,D13,0.96857601131401,4.00733318523247,0.748379571414133,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.998812061287765,0.5,0.234935155010702,0.234935155010702,0.5,0.972971964081364,0.234935155010702,0.5,0.5,0.234935155010702,0.999441822868996,1.67694116908904,0,0,1,3D,1D,0.999441822868996,0.5,0.666542581129749,0.333457418870251,1,1,0.000558177131004034,0.00029590626941231,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,0.707422439113225,0.966681098315233,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
179,1,41,A,1,0,l,63,1,0.95,1A,0A,0,1,0,1,A10,2.87840117858309,2.41591377830105,0.748379571414133,0.234935155010702,0.234935155010702,0.5,0.234935155010702,0.998812061287765,0.5,0.234935155010702,0.234935155010702,0.5,0.972971964081364,0.234935155010702,0.5,0.5,0.234935155010702,0.999737729138408,1.64594116908904,0,0,1,0A,1A,0.748379571414133,0.234935155010702,0.761078372267558,0.238921627732442,1,1,0.251620428585867,0.133391459798507,0.5,0.135651716811885,0.85194116908904,6.97820322168438,2.486454367413,0.5,0.787205113572707,0.994930498973015,0.5,0.530129689978595,0.889561785190889,3.81114423541877,2.65250661205847,0.5,30.6331229366929
